"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.8260434719353,5.64568216454746,0.522606002764546,0.0043215062996739,0.393759199929446,0.651452805599647,0.47521534648437,0.722927354855122,11.6214777921094,5.74312055622372,0.505818394273133,0.00923028826283931,0.317512591413732,0.694124197132534,0.26971490366899,0.67072829872363
2,12.0661822412579,6.14031791802516,0.491113444563303,0.00531365163831902,0.348239639638235,0.633987249488371,0.434077840200552,0.697367986635504,11.8499048220055,6.10817942495167,0.48453768053827,0.0102012980621956,0.286574788470765,0.682500572605775,0.261845541634926,0.656276299433187
3,11.9817396923931,5.78794896094019,0.516935844916176,0.00359690941041613,0.399386335384853,0.634485354447499,0.480301858978119,0.718253230658977,11.7642976075416,5.83300416371543,0.504177439375887,0.00800933627926385,0.32876744464805,0.679587434103725,0.340379671280669,0.672898360875148
4,12.1864467517522,6.17306892904649,0.493448003770343,0.00403296177014453,0.368977019455977,0.617918988084709,0.46416127753366,0.707059017234981,12.0644342993087,6.14784254850542,0.490416011560715,0.00797310935562601,0.315403163744982,0.665428859376448,0.312009964513055,0.648832248883975
5,11.5769583811038,6.32268036969563,0.453856517268331,0.00388448500105868,0.331698269163395,0.576014765373267,0.463080312364869,0.708395240838556,12.1178092723024,6.17853381555528,0.490127821232713,0.00878241206914604,0.306447353559007,0.673808288906419,0.317432950261281,0.668977147555136
6,11.0890071936031,5.92147852355917,0.466004627810588,0.00690259798494486,0.303164152439861,0.628845103181314,0.353289877323672,0.695990173373227,12.7100427354908,5.75093540557422,0.54752824004945,0.00580535324235614,0.398190217376604,0.696866262722296,0.387131589706341,0.687070236166577
7,12.127674773808,6.10513692263823,0.496594603952985,0.0039159517569091,0.373942574742939,0.619246633163031,0.484359631891059,0.725046731670055,12.6975000747417,5.84094126898155,0.539992814758823,0.00556917866769637,0.393724032136479,0.686261597381167,0.404449601810034,0.694122622332537
8,13.29944083304,5.75902038807457,0.566972742660928,0.00213543747849476,0.476399586497606,0.65754589882425,0.583938299039805,0.763734504996052,13.0262731030139,5.77948122176923,0.5563211997734,0.00480708205836219,0.420428277090119,0.692214122456681,0.419987094086766,0.701735701196872
9,13.4922133698465,6.38249041103776,0.526950083275301,0.00264607375627967,0.426127680297967,0.627772486252635,0.540092671461277,0.732098334960509,12.754059409645,6.2305723698874,0.511483193721391,0.00656037511431107,0.352730754246789,0.670235633195994,0.361922790464427,0.671605605986629
10,11.4062579328368,5.75879759463026,0.495119466126434,0.00618507892204355,0.340974731584762,0.649264200668106,0.405202834785769,0.689534554062092,11.4918246029976,5.80594314930579,0.494776212665889,0.0107432201612459,0.291623180270499,0.697929245061278,0.265667726614823,0.663908098174577
11,13.3522604821034,6.14259688515731,0.539958279469571,0.00230854421226837,0.445785547504048,0.634131011435093,0.553009711343247,0.738043605176648,12.3194751441496,6.20955851336713,0.49595592014194,0.00738505092970761,0.327520734828524,0.664391105455356,0.321183730184828,0.654440914257077
12,11.7850942312159,6.05397017944115,0.486302776993871,0.00405000387384078,0.361569081138473,0.611036472849268,0.481849947742519,0.721339887347867,12.3324245321906,5.9226664520987,0.519748413084621,0.00665163074394283,0.359895653753007,0.679601172416235,0.369981283322324,0.678337754086141
13,12.8272876709271,6.03826803515349,0.529263848284999,0.00289195550202474,0.423861114655466,0.634666581914531,0.524805778859041,0.739788768633632,12.5329399511378,5.97715719534419,0.523084191047965,0.00750118902030643,0.353329757408047,0.692838624687882,0.365879780559134,0.692187036044475
14,12.0443797168764,6.13543865865546,0.490597373805928,0.00360067912652255,0.372986281929146,0.608208465682711,0.506685896041324,0.724684952637161,12.6462146436438,6.07589320171537,0.519548467827941,0.00655975492881092,0.360803532366931,0.67829340328895,0.377538459301612,0.675583842901976
