"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.1357866198565,5.91579396653207,0.468758322291891,0.00399487296456091,0.344876507723904,0.592640136859879,0.485511206556002,0.723635268980085,11.1269542428558,5.92292053035488,0.467696154663549,0.00811053719617709,0.291181453596375,0.644210855730723,0.310464463821151,0.656050089157899
2,12.65184774184,6.2475336589837,0.506195949677538,0.00310383283216586,0.39700032610201,0.615391573253066,0.508087881318278,0.725160148277587,12.3906275964643,6.16577468413078,0.502383988532575,0.00821142708948506,0.32477481560796,0.679993161457191,0.326968574440314,0.668917941806684
3,13.5180422585911,6.10735945555131,0.548206808447435,0.00242922582652911,0.451603941330593,0.644809675564277,0.575026946026237,0.759286229761159,12.7804170509221,6.07855304064772,0.524385392399292,0.00612568582335338,0.370982541516415,0.67778824328217,0.375484980125448,0.685762549276462
4,11.6116436107453,6.0205502349938,0.481507490513881,0.00450021281543706,0.350023584457729,0.612991396570033,0.454586549609787,0.712281522143209,11.7469893029825,5.92030409067397,0.496015196917661,0.00891335686523813,0.310970467910054,0.681059925925269,0.3485112805586,0.670936027001769
5,11.245323182468,6.16418665840375,0.451844419374803,0.00501611953095397,0.313028264730926,0.59066057401868,0.420054179482963,0.705701234417055,12.4557311202952,6.05312906665228,0.514028601918889,0.00763945495207547,0.342716809727303,0.685340394110475,0.354718596156293,0.673213009530991
6,11.0297319752827,5.90557715198165,0.464576549528503,0.00681509173636528,0.302771554505418,0.626381544551589,0.358793010269539,0.691737694576715,11.9488438436568,5.82603045850437,0.512418897197555,0.00895413082924814,0.326951409497851,0.697886384897258,0.327692035903493,0.686496288090288
7,10.8574251627497,6.03786605678927,0.443895217670545,0.00857476940828367,0.262399118101264,0.625391317239827,0.291992087658481,0.670084387857716,12.770101999567,5.99610376922936,0.530457644783678,0.00736276360052403,0.362276811607679,0.698638477959676,0.378528774781578,0.682496313374429
8,13.3095841779727,5.89622314321967,0.556994188219804,0.00224651659153703,0.464095220851761,0.649893155587846,0.569431830988565,0.750031609658218,11.6567482594657,5.97112369147296,0.487753912277879,0.00817538636278081,0.310534939672633,0.664972884883124,0.308246705571261,0.669618389177313
9,12.2458971029311,6.28522423907207,0.486748566785876,0.00619207584029021,0.332516668178426,0.640980465393327,0.393293653526243,0.69884743316378,12.0960405278144,6.14883431474487,0.491665532981157,0.00806662585373964,0.315629315458381,0.667701750503933,0.326685951320627,0.669873188030514
10,11.5421610914705,6.11971703747794,0.469794522102074,0.00621821854781076,0.315237385827912,0.624351658376236,0.374781252439149,0.684697315298765,11.8451857982147,5.87108094136516,0.504348767391216,0.0102820994378947,0.305603419771162,0.70309411501127,0.284867795129211,0.660287794796579
