"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
13,11.7518609536124,6.0250839663051,0.487308096131526,0.00494502459467257,0.349479193201502,0.625136999061551,0.43139225715813,0.699418579389927,11.7540044471973,6.09577443786531,0.481387431385663,0.0117661244078818,0.268782766513703,0.693992096257623,0.278735575827699,0.660778465043497
14,11.743752717699,5.98557842229197,0.490318080925607,0.00363123730971993,0.372208973533247,0.608427188317967,0.483491022002634,0.714884580334022,11.8999998597002,5.94944666574559,0.500046492782441,0.00846816856781425,0.319682093939112,0.680410891625769,0.308394050464603,0.656246053584865
15,10.995990110172,5.91875486654662,0.461735159158484,0.00532609004163104,0.318694229687476,0.604776088629492,0.413562840105088,0.70379610678897,11.5009506754885,5.93272911877751,0.48415315514554,0.00981095069380861,0.290014678316924,0.678291631974156,0.264192250543419,0.657631472854019
16,10.740272333766,6.4723558130199,0.397375074683005,0.00571515724204375,0.249201703050194,0.545548446315817,0.391606745202114,0.691013582662271,12.0063168536469,6.22263255606802,0.481720111844466,0.0102451381621033,0.283332302835101,0.68010792085383,0.260445059290575,0.662714846931055
17,11.9288165585422,5.98312977550899,0.498430565501111,0.00533742798356717,0.355237467407413,0.64162366359481,0.408305224168512,0.704596844618134,12.4691490675838,5.94620034048533,0.523127014661832,0.00705788516890611,0.358465022493421,0.687789006830242,0.328918666909296,0.671496842192463
18,11.5754482025318,6.30131395045783,0.455631104713543,0.00539891591644453,0.311615566022007,0.599646643405079,0.412526064139614,0.69863139881852,11.9532088842943,6.23462478605183,0.478414135785439,0.00952082245434617,0.287167720026564,0.669660551544313,0.301824923630455,0.654542936967893
19,11.2682003378071,6.19372398346848,0.450336007721902,0.00458876465390981,0.31756478232099,0.583107233122814,0.451311285306664,0.713462049546652,13.2466965749896,6.03638587047568,0.544310097517244,0.00544262882312437,0.39971271549767,0.688907479536818,0.402923700320984,0.689766787177255
20,13.0673625796019,5.92770798647355,0.546373038142627,0.00341141962959043,0.431894613760412,0.660851462524843,0.516572792145492,0.736701358027438,12.2503001365793,5.98874766458433,0.511134617289747,0.00734059157948128,0.343207202578106,0.679062032001387,0.327437276540518,0.671397888149004
21,12.3277753126079,6.09864161552636,0.50529260463653,0.00334203320344317,0.391984375657575,0.618600833615485,0.500962155391721,0.721396528204413,12.0309123614431,6.02257351279876,0.499408412939654,0.00724815380602377,0.332541676706153,0.666275149173155,0.340204596301011,0.662270500541995
22,10.8633887081019,5.98416629152173,0.44914368321749,0.00904122657758904,0.262776368431699,0.635510998003281,0.295823293226477,0.67547764610991,11.2817808993731,5.95279253822634,0.47235347049178,0.0111623237450319,0.265275748612012,0.679431192371548,0.261671785228625,0.650756033181353
23,12.0411670470707,5.89071031170327,0.510785766140807,0.00331153205916752,0.397995777407329,0.623575754874284,0.51469527576381,0.726248055622679,11.6818303684752,5.92556378624327,0.492753823730046,0.0102408247753366,0.294407781528712,0.691099865931379,0.296494114669436,0.661736596857773
24,12.5737667715474,5.96172839734671,0.525859791606978,0.00399688831731003,0.401946732731902,0.649772850482055,0.47389586492689,0.727538121213006,12.0245515757874,6.00690358583524,0.50044676943041,0.0086635358934449,0.318013659803188,0.682879879057632,0.325041123614861,0.673239686849194
25,11.3893751319369,6.11562176800458,0.463041501648692,0.00620429028017927,0.30865755967176,0.617425443625624,0.380419877736396,0.680609681283447,11.9226353644221,6.0901679804909,0.489192800556132,0.008923999634615,0.304037630505882,0.674347970606382,0.27590863323002,0.668801068591487
26,12.2239627079879,6.09913031071584,0.50105129928691,0.00310888436771295,0.391766853060532,0.610335745513288,0.524163023210001,0.732817062549935,12.2091981182232,6.23919730227642,0.488975668847251,0.00776293986868986,0.316284876389868,0.661666461304634,0.339054948205655,0.670631182120813
27,10.279993386928,6.18570316334965,0.398277515312865,0.00759151829816701,0.22750404929944,0.56905098132629,0.302952228903984,0.661707559819677,11.1533231355159,6.13310185767951,0.450109910458018,0.0108985188093019,0.2454938068449,0.654726014071136,0.248695589853747,0.638005516740358
28,13.422479537205,5.74910851563285,0.57168059003575,0.00257558186788229,0.472210216035968,0.671150964035533,0.560851916724034,0.752936318920641,11.1605275306236,5.86796985175489,0.474221103289818,0.0105290476311089,0.2731032538093,0.675338952770335,0.288547301751582,0.677912936287649
29,11.6806585649679,5.63908654195004,0.517228715265891,0.00449450538093744,0.385828213473054,0.648629217058728,0.4511545516416,0.709436444707924,10.7999392388114,5.79706820804138,0.463231405301924,0.0137883089962929,0.233081089551198,0.69338172105265,0.203269880327528,0.661062329219439
30,12.0879993105889,5.985998387779,0.504798252053559,0.00353927109573935,0.388194376297252,0.621402127809866,0.50254796697783,0.72385286690693,11.7896807085609,6.00133227885765,0.490967361440089,0.00991160064029669,0.295835598213895,0.686099124666284,0.272433954415942,0.670134093093287
31,13.3175649101826,5.79996633176876,0.564487474182754,0.00228185464725471,0.470860700165416,0.658114248200092,0.574898245909827,0.755176942024057,11.8837107366672,5.97601498778815,0.497125509008802,0.00860798547492258,0.315278218678529,0.678972799339075,0.315639252720801,0.673106023081689
32,13.1467478803889,5.96088215819756,0.546588843687385,0.00311772095820512,0.437149194414186,0.656028492960584,0.511792216261959,0.731494860041267,11.9713966997866,6.10356522967516,0.490154291705667,0.00632563404042412,0.334267936530837,0.646040646880498,0.343045551073338,0.652685761637033
33,10.3434922051372,6.27021978471371,0.393800501768685,0.00591998364434199,0.242995299046417,0.544605704490952,0.400379860811101,0.689451886279602,11.8022170092861,6.02491095409757,0.489510237834375,0.00879890010393557,0.305657430841175,0.673363044827575,0.29265562014293,0.666992598668138
34,9.83017179349831,6.223283313337,0.366920187757748,0.00522181274186445,0.22528644944252,0.508553926072976,0.401590244577699,0.692408933975559,11.8108751728763,6.06529044730656,0.486465621003639,0.00915949148237273,0.298883365769613,0.674047876237664,0.310210828736895,0.66191835054132
35,12.7440143937875,5.74583988518901,0.549134228223249,0.0045066617386279,0.417556145948453,0.680712310498045,0.4642294459366,0.721830499099296,11.7842796800272,5.85908132193399,0.502805306643871,0.00914481739432488,0.31537337099245,0.690237242295292,0.294662894152616,0.676064248440037
36,11.3756964780901,6.24217254357882,0.4512711766175,0.00631361072793328,0.295533040721283,0.607009312513717,0.399982053970356,0.694344378010517,12.3150471647363,6.05634911487006,0.508215516038606,0.00731883397590742,0.340537155473368,0.675893876603844,0.318876630530673,0.671728886592735
37,13.1070432143591,5.69410983969949,0.565568698708382,0.00497282089996407,0.427352965995705,0.703784431421058,0.454548299105534,0.724615040384495,10.9164879055546,5.85220191068588,0.4639116571816,0.0116633060934575,0.252237953834617,0.675585360528582,0.226741692261366,0.647089873923031
38,12.7640006061731,5.98018455777455,0.531480392214778,0.00371553461550148,0.41200822901803,0.650952555411527,0.464181166141007,0.713586476089915,11.9917586871484,5.93874535590893,0.504764437740605,0.00813205482126184,0.328015740994746,0.681513134486463,0.321493908619222,0.66810983041175
39,12.1772132303086,5.96494840355242,0.510154885954867,0.00478969260744526,0.374507979905515,0.645801792004219,0.458160886199794,0.715624019587211,12.4447914799064,5.86857125222552,0.528431532042859,0.00607328208901433,0.375686252334589,0.681176811751128,0.384678709236243,0.68462817380981
40,10.9763023043721,6.07718284402309,0.446336054209946,0.0046351481682307,0.31289548615407,0.579776622265823,0.431685041268591,0.69798814530001,11.6173721318633,6.08248349326529,0.476432068782348,0.0108487903746634,0.272283316390111,0.680580821174585,0.284715659593217,0.659104841860506
41,11.3986843183837,6.13332870707632,0.461926610496221,0.00789867383770555,0.287732622612225,0.636120598380216,0.32851938463828,0.669464373368722,11.8945817812194,6.11042841418314,0.486284719666981,0.00917743016121181,0.298518866255581,0.674050573078381,0.306054108096614,0.656681046777686
42,11.0191070414453,5.72357185904246,0.480577524338874,0.00670196012169969,0.320121143962394,0.641033904715354,0.404382071340417,0.700630585841475,11.5369911138418,5.78778182492085,0.498328310405232,0.0101173295541069,0.301181833857825,0.695474786952638,0.291364738576731,0.676596110360698
43,11.1974145671229,6.03980657262702,0.460607041346784,0.00811730571834695,0.28401870184612,0.637195380847448,0.322120766616675,0.684159821543144,11.1621976212264,5.95349795962589,0.466637470357584,0.0118494105103868,0.253281674990545,0.679993265724623,0.262115838419176,0.643661086459822
44,12.4822506581319,5.83186416471028,0.532787449600608,0.00245052629526037,0.435761979666821,0.629812919534396,0.554430876900187,0.746533496928336,12.693742908197,5.91960461761948,0.53365964157058,0.00670511710989335,0.3731654737969,0.694153809344261,0.398175502736125,0.689413293437387
45,12.1772762021808,5.74194444709834,0.528470542035497,0.00446555673074501,0.397493892449283,0.659447191621712,0.458897449663611,0.710318672279899,10.9508443114349,5.87305003789766,0.463689751139554,0.0124055373046552,0.245384661621321,0.681994840657786,0.202079582010751,0.63627846862036
46,13.715301905546,6.23522475198861,0.545381881133268,0.00218570772785037,0.453748836835319,0.637014925431218,0.577972431683284,0.754284329626547,12.8846817472907,6.2694229312319,0.513420427900735,0.00601878171373242,0.361362044930659,0.665478810870812,0.374092135768358,0.675450122009319
47,10.4828384593947,5.74624037505617,0.451843086458477,0.00540111437617463,0.307798228905309,0.595887944011645,0.402059457928686,0.701936225893329,11.3330627741126,5.70837758636918,0.496307600147732,0.0101767586339217,0.298582953307553,0.694032246987911,0.257979246280168,0.669144373922654
48,12.7710348566599,5.98797834727119,0.531128180724638,0.00366816286380103,0.41242007460893,0.649836286840345,0.490865570392657,0.726237815520392,11.9797738696471,6.06531828211496,0.493703441474589,0.00778975855316369,0.320714608141817,0.666692274807361,0.331867642930041,0.659453062483279
49,13.4438114139882,5.63275709487073,0.581014868372085,0.00288266124815879,0.475781644288971,0.686248092455199,0.537049178946671,0.746601315726418,11.6358314639732,5.81525113685497,0.500228999117069,0.00816130378221019,0.323162727315411,0.677295270918727,0.319743362993483,0.667903016625799
50,12.8242772876602,5.93296884408779,0.537364273166751,0.00321940546462281,0.426154255484462,0.648574290849039,0.53669745224102,0.751611729847332,12.0374819675474,5.96305675345576,0.504625903529329,0.00870193066428349,0.321788990298135,0.687462816760524,0.303327824955023,0.674308266484296
