"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.3672704462909,5.85087525125741,0.526906500778258,0.00410972105161883,0.401256572835983,0.652556428720533,0.462294838677835,0.719922336604423,11.4181248228934,5.88937433307528,0.48420827198639,0.00970438025375903,0.291127078746756,0.677289465226023,0.274537490565182,0.647071130116977
2,13.7510919205644,5.6706162958829,0.587624289864384,0.00207385735897513,0.498366626718641,0.676881953010126,0.580947077028533,0.763881661969516,12.0611662854129,5.82852055241276,0.516753155168592,0.00611719513778006,0.36345665540002,0.670049654937164,0.375151400797418,0.677026611010039
3,11.9149067490233,6.02256052919331,0.494535655540316,0.00334427750785325,0.381189387519842,0.60788192356079,0.519042572344346,0.733559233216715,12.4730616066586,5.89052651132733,0.527740125312717,0.00621736494715605,0.373193597752261,0.682286652873172,0.367142391832651,0.68101266042121
4,11.8762577225241,6.00436066645016,0.494423175487132,0.00333868940639273,0.381171644708965,0.6076747062653,0.509256068365328,0.72616884897291,12.3323769922378,5.95648930316153,0.517003955773437,0.00589577031639043,0.36650747326489,0.667500438281984,0.37842839538309,0.67560659949024
5,11.0645252398303,6.03919984079778,0.454183554206395,0.00448881028040521,0.322866329238744,0.585500779174046,0.443744838616851,0.70417600221961,12.3713527204037,5.90749822561443,0.522485668372275,0.00869051488144345,0.339768723431328,0.705202613313223,0.314011621422887,0.686866695052806
6,10.0943004289714,6.06491382444111,0.399174428469124,0.0055907046286257,0.252623239796604,0.545725617141644,0.425783099564453,0.703292002928831,10.7521261474991,6.04587006050612,0.437704694162989,0.0135423442672793,0.209616400431854,0.665792987894123,0.200281063990678,0.63859653445496
7,12.8247372358872,5.71103955910982,0.554685647427633,0.00272404842623765,0.452388509470433,0.656982785384834,0.550899965808809,0.74346132846543,11.8566088933567,5.71582361510487,0.517920877165184,0.00617914719304212,0.3638500757238,0.671991678606569,0.370093531569481,0.675960489847082
8,10.9129568734109,6.47072800654174,0.407060058827185,0.006831039005408,0.245065863118896,0.569054254535474,0.344179337788989,0.67083522091317,12.0946728279399,6.20448912369425,0.487006452182711,0.00880788742140041,0.303059774262038,0.670953130103384,0.296888052599457,0.668527646425775
9,11.689985341987,5.95401830954316,0.490673586376703,0.00358365558902765,0.373340848784808,0.608006323968599,0.497549663319403,0.724992869454639,11.3573158664656,6.07662805517346,0.464959139411123,0.00914583415291029,0.277516784320764,0.652401494501482,0.306154296855137,0.647314030944421
10,11.7066581263221,6.10900053170138,0.478160166139519,0.00540844814363628,0.334017547915091,0.622302784363947,0.411205148211168,0.692220222604033,11.2123361587958,6.12104156585833,0.454079731541357,0.0114169264178427,0.244653695607941,0.663505767474774,0.269129701260478,0.639027034558332
11,11.8760121911562,6.32532410780933,0.46738652621798,0.00701868130197073,0.303182488235808,0.631590564200153,0.343569353411413,0.675155380351197,12.5597922832756,6.31155932471619,0.497479004241135,0.00858274756125485,0.31589849033252,0.679059518149749,0.315611674785983,0.662255554648129
12,12.6980934992944,5.96004230736505,0.530634869896317,0.00460253898344871,0.397664520724719,0.663605219067915,0.435724328672687,0.708485813494143,11.8997305507721,6.0416611372295,0.492285887360912,0.00900330038076126,0.306309870781536,0.678261903940288,0.287438666475708,0.660017428499248
13,10.1542764661039,6.01833031804666,0.407310768213123,0.00716189557855518,0.241439920700434,0.573181615725812,0.346537439533089,0.683105791292387,11.3730424535578,5.97719283906711,0.474442053348946,0.0107033288604192,0.271666541636643,0.677217565061248,0.271089009902912,0.661510782748773
14,10.9850064760366,6.34205303319274,0.422662786132378,0.0061818194515946,0.26855867325655,0.576766899008205,0.364115080108033,0.669437942501391,11.7195627331449,6.23150727070989,0.468281589287787,0.010862674484143,0.264002245500208,0.672560933075365,0.25665586027454,0.648866803556186
15,12.0195744900477,5.99420676839849,0.501296258585383,0.003064704961834,0.392791094738765,0.609801422432001,0.510299373554368,0.734133037864339,11.621161879909,5.86826307952089,0.495036456753423,0.00846965615255399,0.314656216495097,0.675416697011749,0.309501590349853,0.663407293091057
16,10.3964515237959,5.93957920735402,0.428691684488768,0.00493105391123652,0.291057616375506,0.566325752602031,0.411832281981237,0.699981805574199,11.1327322713624,5.8572533403337,0.473870996125472,0.015197350661689,0.232247027318682,0.715494964932261,0.180169759943933,0.658614075316357
17,12.4249131786305,5.91792465772264,0.523704948868308,0.00276285991222757,0.42068163772557,0.626728260011047,0.542361412891624,0.745485285650122,11.457342813275,6.0446951341713,0.472417363023506,0.00926256927729495,0.283782567358294,0.661052158688718,0.276023166748242,0.662430043763907
18,14.1056456382153,5.71788527394891,0.594638528387677,0.0022509761106194,0.501647400711132,0.687629656064222,0.571980298033306,0.75683928688032,12.1763282295237,6.02790735272286,0.504948680825875,0.00669974309767929,0.34451884231681,0.66537851933494,0.345883518470419,0.668211911369635
