"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.508670163918693,0.514773810419841,0.539525853452519,0.550325317887964,0.533563722188612,0.483730117778456,0.520410339795581,0.465301194778506,0.531124466311395,0.448304365722407,0.513654509705801,0.42498130939663
2,0.493452531407622,0.505246829218026,0.528441541385299,0.539350166678333,0.514725609409268,0.473847892911876,0.502779399043688,0.492994183632231,0.51461362369544,0.472074724032883,0.498187839255492,0.453364693760899
3,0.483601504714443,0.478256979275542,0.465927995798567,0.45879335416752,0.455599251265861,0.351791009781648,0.440136013634612,0.238219867914033,0.450638765767708,0.20676394372546,0.4616921546814,0.230804923531343
4,0.478538160406866,0.481241310005724,0.503513782673734,0.512100429809345,0.458582717519338,0.30125079672877,0.430245021799076,0.445724622904295,0.46303626754706,0.402746919433625,0.474494012966781,0.415180027285002
5,0.488623123596275,0.484204768428394,0.508062384579242,0.49972081091073,0.481603974732273,0.303769526770234,0.453251790562694,0.313848873177901,0.47986624616177,0.257868266478798,0.47913803160994,0.256613647787875
6,0.531126906478264,0.528607456063277,0.55631693320189,0.54794245807513,0.533454223664381,0.490589075068243,0.523505317679313,0.567682806636229,0.538321270616659,0.554282804946287,0.550386871636953,0.563791453913504
7,0.522108083682467,0.51976554250078,0.535405462481568,0.542413959050994,0.526936260391058,0.457359378920244,0.513899598784795,0.43666074009371,0.524632723316302,0.418963421786971,0.516092219124119,0.407203253105376
8,0.476529826576373,0.474218162430776,0.503127331418825,0.495313514834413,0.50288865379957,0.367500044576306,0.482223474019117,0.161574177562958,0.493620957319028,0.132451626818919,0.486222451066768,0.113183976539658
9,0.498817547488022,0.496873579644058,0.498356490030952,0.499911379889883,0.48003456300179,0.392877435928893,0.458448903974488,0.414810776922525,0.479911396506983,0.39072703378952,0.489100822417059,0.401884303023575
10,0.494516939591641,0.49961788354811,0.52734742887235,0.537803441674684,0.51009146156995,0.438282735542278,0.494702361298578,0.451702361343339,0.509473564831373,0.42665835502637,0.503126959458537,0.418944581404745
