"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.526003713334871,0.539300220223311
2,0.511663566834914,0.526145338513665
3,0.448004914784326,0.434681084346177
4,0.468709138541974,0.474640168623293
5,0.478347674426407,0.466761236704993
6,0.543801358185711,0.535170786308475
7,0.521349035801181,0.528829846122682
8,0.485115201816402,0.476449303178277
9,0.481446107377053,0.482126198375183
10,0.50789794167886,0.520790243403135
11,0.502816514029418,0.504094232276505
12,0.519668540114486,0.539689636941942
13,0.506590542498072,0.508173137833876
14,0.519835552738433,0.525168009932126
15,0.494627003856179,0.499348026152105
16,0.509688315387344,0.509632202965584
17,0.465966595644721,0.4738124222754
18,0.458466012481389,0.463359943726025
19,0.517190513086614,0.522716098999112
20,0.455556788861797,0.461545599209041
21,0.506857418374962,0.507564799011844
22,0.508987513000134,0.502247033923338
23,0.520032648439523,0.517329512187888
24,0.486753595461147,0.481416921438161
25,0.450047414062869,0.438047124805599
26,0.521694117198625,0.5284833709992
27,0.520329088331407,0.522404377622407
28,0.495291548513846,0.486095282098661
29,0.518359654260014,0.519779030493455
30,0.506045170546071,0.51001380452404
31,0.491811190475344,0.495707303412688
32,0.498195297401415,0.511105090838686
33,0.512735528136949,0.522214657901254
34,0.496470140714469,0.500778085927737
35,0.489065065943037,0.483205659593652
36,0.446299623025328,0.456463765618419
37,0.556557039304128,0.542141299076171
38,0.506030924903363,0.518945498166368
39,0.489328425015187,0.487328604171375
40,0.485369053708053,0.505502830249133
41,0.511514440591032,0.513957136559125
42,0.506332630955034,0.508816380190977
43,0.518991830031288,0.523203741359232
44,0.488822449448993,0.497223768346317
45,0.473639781286464,0.495375822289709
46,0.503642003243458,0.503180595165506
47,0.482422169350898,0.485396310389228
48,0.482958154879376,0.48302084307996
49,0.518956182950757,0.523160632064499
50,0.496230491989923,0.503168018896234
