"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.488196044763468,0.492154591287289,0.49858634844483,0.507298879514702,0.476088114950053,0.377459430074001,0.457315184190323,0.378517780611543,0.474385480497961,0.337423580877183,0.466120502707071,0.323907312338828
2,0.488886716702974,0.487455994439237,0.535645425569964,0.531270484141529,0.511471505795218,0.395908526962633,0.490679396071879,0.437977262466223,0.51158377371955,0.398315543053439,0.500275577550902,0.38392806912183
3,0.514117055439051,0.525341602609189,0.520896144210657,0.533823911826201,0.517917909437449,0.47399866769403,0.5066668049486,0.409876877004159,0.513285269071688,0.399169518841368,0.517352582255416,0.405392350180184
4,0.487521460391283,0.481809620572746,0.514640654424972,0.511611484887425,0.489909057062571,0.366926495765747,0.470496807952851,0.417223387173249,0.490421404522326,0.37785727383553,0.483803907401929,0.369542528733349
5,0.497615776402405,0.500095697678804,0.522317380202356,0.52739759200954,0.485002284313911,0.405545451049602,0.465510424379131,0.542746536814395,0.491961331003072,0.516141784104593,0.500818092199057,0.523451732127068
6,0.489221619361443,0.485934352227345,0.511808182641341,0.505591661540889,0.488731820540165,0.413577488950523,0.466267583788257,0.448458831450279,0.488860901989611,0.416050768519485,0.485602281555096,0.411652103278362
7,0.497388314216977,0.48863356306502,0.509552760336468,0.503705406682336,0.474076983013807,0.323640342332945,0.451032418840566,0.405978098975243,0.475523999353002,0.361100015972618,0.485566700318245,0.374343124100476
8,0.490992796734635,0.488041611789948,0.552955117227827,0.554692562910448,0.526250028186211,0.416323825796794,0.501976605722488,0.50626724530385,0.528759399862259,0.461370099392643,0.501453840636797,0.43323170807013
9,0.513046402452662,0.505905479506189,0.525822725025698,0.525191906128785,0.510538164047412,0.424490369474861,0.494453171636657,0.431802971133703,0.509404616980559,0.403869741691682,0.500716978472727,0.393240194355363
10,0.464214318825964,0.46541495747633,0.515789128273454,0.519481578139827,0.481607779581948,0.37031824472179,0.454694684590689,0.48866147549551,0.485368458634697,0.443683603114875,0.474707132547121,0.433147001164535
11,0.4861352517473,0.489411677505375,0.488435945777391,0.493981758856079,0.480597906455402,0.341246655355672,0.463053315425992,0.156913359357799,0.473557530443152,0.117708420781033,0.472953704204071,0.115933219311966
12,0.500343747577476,0.503132503908459,0.510882227450142,0.517715919344264,0.491042729427096,0.463305339806298,0.479824825812821,0.520742696457516,0.493960518680244,0.504225998954139,0.494636384451824,0.504901134581837
13,0.478701494058899,0.474155421382341,0.514816275504882,0.51347691325679,0.470616736610032,0.332481762530824,0.44469508745891,0.494179559768431,0.475993530714198,0.444388062962553,0.466918486818139,0.435953740292545
14,0.519182637115791,0.521485899663127,0.516635235903409,0.529773540628239,0.500894551518163,0.476537223689217,0.488714915369949,0.509160086822481,0.501937223146206,0.491333791392729,0.50152099991611,0.490910895257937
15,0.4647177701997,0.463530953841183,0.515275640046928,0.506766602724911,0.490996658167112,0.346353520966396,0.469405505613305,0.356806457496749,0.489732805194113,0.313657593108003,0.481737160006134,0.30072484044879
16,0.524604695642018,0.533653701695415,0.558420055935575,0.568171091688833,0.535278975324424,0.416907857106363,0.514942113037216,0.460144850278159,0.535588257851871,0.422748438494186,0.528408857531834,0.414057342414847
17,0.553082113782674,0.5438971393278,0.590711269212411,0.57952961136551,0.572844695728035,0.434300098019961,0.549201429776002,0.473607136797313,0.57316048235357,0.439666007670707,0.562922944822068,0.428155807407103
18,0.494080637766254,0.49695004579388,0.503870169057483,0.503271230954294,0.484856992305769,0.404729593334243,0.468361646665733,0.407496301577107,0.483696641059058,0.380050680354727,0.486773093477282,0.384545037445123
19,0.50845016338131,0.512135643884045,0.525930734286921,0.534253452362904,0.496003528114183,0.386038564800134,0.473827300006765,0.434209862738347,0.496544738873928,0.398102271992107,0.507100605929081,0.411676120158071
20,0.504446446819977,0.511927291509281,0.559044647964424,0.55881373294847,0.528499898681278,0.383921163171314,0.504422634047716,0.486597778613875,0.531534220789191,0.43956017048746,0.519113569804466,0.42600629842774
21,0.486404031694307,0.488081134237413,0.51569352179573,0.525286872102338,0.49506409277347,0.37948970411926,0.472555780594302,0.356180736760262,0.492395957970749,0.316337788694393,0.49140568949065,0.314699260520026
22,0.474543373693753,0.478064737218761,0.505683292882122,0.508924700980714,0.479797515244889,0.331233371500156,0.454522556356904,0.357827433718705,0.479236012875297,0.317899606063777,0.488014658662428,0.329840796744415
23,0.488593982728175,0.483614322420052,0.486595164140305,0.488356017644817,0.475324543048032,0.328207166124564,0.45761913639172,0.195883176815164,0.469628172656334,0.161237114183293,0.470775282740725,0.163854449658509
24,0.540356926844046,0.54097738525365,0.566957927768011,0.567438071994019,0.546990971324541,0.428446508675871,0.524583590168645,0.445144538346945,0.545938409141534,0.407833639863832,0.544975391788323,0.406462747768074
