"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.507422102369808,0.499636707466081,0.538155899275551,0.527256275974617,0.514810688749346,0.406379092403774,0.495089281087177,0.465713563572643,0.516640083207978,0.437712765864339,0.515112482047467,0.436007628275084
2,0.506540923453489,0.513271589484664,0.51935200928227,0.52740554613547,0.488317607263148,0.429207881846318,0.474105838980276,0.531025424225077,0.49314928774177,0.506883941403554,0.496204417042164,0.509615129695863
3,0.506820291366127,0.513501508246205,0.570382063481271,0.574081994782464,0.550123680437057,0.380068571107222,0.517349340801326,0.423599844946199,0.549476954108502,0.366799745445739,0.526675734366726,0.336660554424284
4,0.45879867174017,0.465517420188575,0.482438029729397,0.486337165320449,0.449708264541951,0.321901514887837,0.421225124434833,0.393024899692199,0.450693048806982,0.344908779758677,0.44956128383191,0.343305134603163
5,0.521426829157731,0.530352931157983,0.556810413300203,0.564515378820448,0.525322403045302,0.345222430697523,0.500774376878076,0.377422245105267,0.524778630303899,0.331206491962189,0.534522609528369,0.344496757433554
6,0.5033043854006,0.50211927562549,0.54698358959352,0.545580086395677,0.537025444537515,0.413128614602892,0.516553387930995,0.362218378902878,0.53273924699865,0.325169415373311,0.515468144779345,0.294671847911321
7,0.494441014845599,0.503517797904585,0.530810344315465,0.548037880145297,0.500655872699343,0.408625489087204,0.47592917976714,0.495548763089995,0.50314885891049,0.454798803268302,0.498636799999518,0.450657006822653
8,0.479858937205339,0.484518721573094,0.494002570346589,0.502102179551645,0.464698800953551,0.398563465674583,0.446686306825958,0.480375818572866,0.467579995036821,0.449913541838959,0.464979455557604,0.447035994918388
9,0.504446325951701,0.505001231348164,0.565662168145404,0.566397950280208,0.540583825262219,0.370992574643001,0.511134105263431,0.460358263922098,0.542762107472912,0.411224514931995,0.523632338385285,0.390497870365179
10,0.497894421523375,0.48884917964712,0.538051933163074,0.529364000231102,0.539568410456157,0.432504640204508,0.524094444361709,0.327249097329848,0.532714971540021,0.309805438618405,0.51630922905354,0.280440102398427
11,0.46640380046423,0.475444621364395,0.47673756860276,0.482014767559648,0.459160808598391,0.372757374459854,0.443126216626934,0.365624451770755,0.457676384276748,0.338338286078109,0.466272593937052,0.351467202332119
12,0.488175543890672,0.487471104611225,0.508707548657891,0.506718394886183,0.480879140744406,0.338659962508987,0.457640461624977,0.372113556938037,0.480534182080505,0.330243985863953,0.480987583909889,0.330881866511769
13,0.506198421495118,0.501439901415222,0.513839466489157,0.514390192577428,0.505639501315158,0.401278771642151,0.491577070512907,0.313370547224449,0.500964736613564,0.292916626598604,0.505693479326051,0.301777295523662
14,0.489795965157222,0.50085886302771,0.493450936037456,0.51044524605584,0.476320777084668,0.399685907524626,0.457992651469714,0.41869451325002,0.476017495281508,0.394661879730666,0.475930387185687,0.394553742908015
15,0.506045835019939,0.496252980952261,0.517423798126518,0.503864765684052,0.504250510346363,0.406428890824289,0.48891622923378,0.384407684765853,0.502090974609506,0.364008973517406,0.515206274200986,0.383025079654284
