"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.520091601062399,0.515842203399826,0.541140147126596,0.53839608985246,0.521543418247013,0.398642548250048,0.499558527023051,0.419977699832147,0.520580226235003,0.379440089654819,0.512946806621522,0.369155780204427
2,0.487879666377591,0.486193897561658,0.522791291770533,0.517684408589949,0.493482477866265,0.381388798669014,0.470300099739908,0.467364418576258,0.495951955132625,0.428457785750309,0.489740410061449,0.420561912886079
3,0.502545558010529,0.497775448493053,0.533185437913203,0.524697016889311,0.524048315323036,0.412260068658054,0.50820522432339,0.364937727588103,0.520269196220887,0.338840878759882,0.515539179163228,0.330814463410356
4,0.521493100677015,0.518615964370329,0.544874678548589,0.549068798156441,0.509039759332353,0.3914152491071,0.482508299995556,0.531335297043133,0.515019554215035,0.488404559702717,0.501770386895129,0.4781526747378
5,0.514132377822487,0.502704740960974,0.535571216589542,0.526018603517992,0.507103314338285,0.412046252537688,0.491046749305841,0.498216572029937,0.510553551235463,0.471378021122993,0.516933828551491,0.477716944110519
6,0.503589693010842,0.500738622557939,0.522419231484172,0.522422915832442,0.510954495978609,0.388313485822494,0.493309896585699,0.334145483016051,0.507034352606547,0.303360051441254,0.500437466899213,0.291167410290914
7,0.521441418370339,0.523478262272153,0.5477422131908,0.544695258861883,0.516762907058367,0.384010891576799,0.494530835124549,0.455270222287855,0.518579795139434,0.421891952603119,0.526477669839001,0.43090424934047
8,0.483989335834831,0.493325637747509,0.499182928192241,0.51184849025763,0.48011340777847,0.380641340224496,0.458678246754486,0.385919567832614,0.478746779106972,0.35373097774068,0.483421141901892,0.360629196687197
9,0.461353190958507,0.465614192426682,0.478858285085124,0.486094852517511,0.457785393723369,0.394197559100662,0.441319150518424,0.429408621397197,0.458194743629318,0.401970582411809,0.458685987111355,0.402612833345323
10,0.530774233931249,0.536284064004322,0.56595140233078,0.570546866012984,0.541695737488986,0.430791978328912,0.522586974082051,0.494739431878202,0.543147254153682,0.457452152820669,0.529265090541171,0.443725408353188
11,0.52420973250719,0.520090383770547,0.531085200435546,0.527637151181762,0.502183870285086,0.385671838740721,0.480391394913437,0.457783487085997,0.504350929353901,0.427757218549401,0.516396882926653,0.440932063881167
12,0.508110483064494,0.515445745129401,0.515299485067726,0.524004051641303,0.496815954965137,0.343711987545556,0.474933683762384,0.287411599761646,0.493278449627086,0.252583969698103,0.500471238449336,0.265151026579305
13,0.470247114471904,0.471652329394878,0.513990328875735,0.509400235611861,0.493320158565291,0.348147942926193,0.471323152825679,0.354621531799817,0.49201237322659,0.31978594112593,0.497650938765539,0.327891361729357
14,0.484371847938592,0.496338100423734,0.51516330808764,0.529335373366533,0.482702315061083,0.325587309208256,0.456310777473889,0.403639110963098,0.48426179417592,0.360061162589019,0.491095015848772,0.368551932277253
15,0.504939290138891,0.502940470794633,0.522780779309147,0.519264732286239,0.49761381330322,0.350911698140823,0.471788326285888,0.369224005584122,0.49678308471671,0.331128610148722,0.508875319636826,0.349205815853843
16,0.525511644363699,0.518422457140254,0.515164938742536,0.51663377408679,0.500271844414919,0.344056206503036,0.475778703329989,0.228421289569934,0.49447084376996,0.184299891446452,0.502414165610923,0.201580705276628
17,0.505213619954952,0.496225626070394,0.524277990397011,0.51797629316302,0.50304675383906,0.371003675250316,0.484686020606714,0.413015881734361,0.503645123432963,0.382607981614941,0.506652489691794,0.386314872510195
