"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.478616231039356,0.481000096681529
2,0.4830597386399,0.482006841639099
3,0.484379673592316,0.492467374153034
4,0.494082185847104,0.491652624051217
5,0.486354535919549,0.482625995098123
6,0.511406524629041,0.512307778178645
7,0.472240665747035,0.488782630869247
8,0.484175061758691,0.479326956585039
9,0.509096866558239,0.509878463545687
10,0.495730656372016,0.489308438597249
11,0.469968984477855,0.470229098265294
12,0.506634629094001,0.513671712525651
13,0.4646486791795,0.463100676826444
14,0.500701479258268,0.496398301210548
15,0.519790092167587,0.512839171741308
16,0.471265723317655,0.469553899339485
17,0.495659322509914,0.476666467275974
18,0.519679621962132,0.510372794205117
19,0.47857803641024,0.487992976314209
20,0.556342359857618,0.56173701735537
21,0.496537060343964,0.493670534964737
22,0.482744907311265,0.489607632400786
23,0.516121859209193,0.502703779984873
24,0.545603310185541,0.534984740938335
25,0.480316224609357,0.488762578643743
26,0.566023746355118,0.560558981709018
27,0.494439351456764,0.49515293733581
28,0.463854361570481,0.461675835935629
29,0.485676704587842,0.50194666473966
30,0.488809076602872,0.489117579405883
31,0.514391574368991,0.506870429049941
32,0.507708690251336,0.496578067470382
33,0.500955541960813,0.505089604598665
34,0.504026075263188,0.511909647480648
35,0.499633515189515,0.500909395995682
36,0.550632743681629,0.540615873367339
37,0.496803829949782,0.500871857222577
38,0.499422161608469,0.500253729967796
39,0.516529111082083,0.516448335155038
40,0.510607428524115,0.519653665050928
41,0.490877104861384,0.498697625021376
42,0.480623502463914,0.481695068811213
43,0.496589478481539,0.490528938621246
44,0.508013232102176,0.501893699207766
45,0.454884790122317,0.472709326210293
46,0.497928034126409,0.512482206258112
47,0.473263114415598,0.477193694090093
48,0.52132466534848,0.515487445385074
49,0.497833253132118,0.501469781311424
50,0.541123280981664,0.533854622696328
