"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.506826920802671,0.499287241447741
2,0.496551308255773,0.495732819266301
3,0.469062675826596,0.464997302184681
4,0.5303003830655,0.5232129137116
5,0.485253503676612,0.48567110022932
6,0.491049148317286,0.497919759995078
7,0.464146529424577,0.487969748515266
8,0.483650914835523,0.483936504965101
9,0.519423577388825,0.502657605319525
10,0.509666168823336,0.513452390893839
11,0.469103766287616,0.476366050231695
12,0.50181247543986,0.500632848610568
13,0.508901389890087,0.506777985010879
14,0.488935026705568,0.483759388472212
15,0.483542176606261,0.473150705830332
16,0.575299124546851,0.558484187090896
17,0.48131735673389,0.490429637283527
18,0.535082828183369,0.536401453581099
19,0.528320136665027,0.528903926393862
20,0.485637631409139,0.488965390081645
21,0.459233731894673,0.457521843825616
22,0.467608150525615,0.459122216100902
23,0.50693250678291,0.507267725352703
24,0.509883907066951,0.522074253885127
25,0.525726587861623,0.508397890755211
26,0.46575978197976,0.474501161690206
27,0.513190850486771,0.512875179701604
28,0.547388970283333,0.538139254521513
29,0.51605453974398,0.515480517639308
30,0.504723988241152,0.51115691601118
31,0.506620407703058,0.503306670962422
32,0.518167729305948,0.519579525610862
33,0.470270932578002,0.470016325516956
34,0.514298683348975,0.51144837368807
35,0.514040374780088,0.5211306494561
36,0.52169678873258,0.517389288240847
37,0.475280483191857,0.474475201248118
38,0.488990461151833,0.490840965236801
39,0.510621866508981,0.51348041354653
40,0.527994942773104,0.523966181355321
41,0.510620166830411,0.516470476710459
42,0.498546431961071,0.496029312343258
43,0.532491994350518,0.54074628252931
44,0.511253428136909,0.519607560145378
45,0.488625553951553,0.490724324167141
46,0.515324294384269,0.5161243429955
47,0.485346525528464,0.484061773312666
48,0.454232108413016,0.463669468077954
49,0.515369894798181,0.496576348376912
50,0.543454827452317,0.552604809382636
