"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.525229830041695,0.534176439652985
2,0.441515569669916,0.448015653208782
3,0.484983822399972,0.496029367934468
4,0.519792913145019,0.534228744537839
5,0.492745583736053,0.488666598950142
6,0.543819400443727,0.545085938623413
7,0.463237202367967,0.461096460772095
8,0.535900343302898,0.531449839153197
9,0.502117977472668,0.503020038967021
10,0.456116390581554,0.467158536220033
11,0.48981814622146,0.482155148620791
12,0.521259074454211,0.523892354663269
13,0.562742023923282,0.56662403698386
14,0.484232252352056,0.489437004654403
15,0.500788178932865,0.503590516866979
16,0.474449875832355,0.481218944359911
17,0.522518726619223,0.517710099186788
18,0.529645149497268,0.519003083624942
19,0.487702461979169,0.479605947385083
20,0.46590318471889,0.462933779561742
21,0.472682905997852,0.489080843297939
22,0.464864087781832,0.465216595403535
23,0.464187655360318,0.465630422955541
24,0.492973419067244,0.490266659993084
25,0.525374414655923,0.527770379430385
26,0.432521498204437,0.43228211165324
27,0.511369523267145,0.521097697805294
28,0.466035606076106,0.464697610784547
29,0.481250667724177,0.4831604012902
30,0.474715567022231,0.482880015036511
31,0.508343294144528,0.523869400426175
32,0.497822107038057,0.494285443743763
33,0.507891437016813,0.506659001803001
34,0.496079885709897,0.514575820439713
35,0.474455831356093,0.474630816611715
36,0.51325787049501,0.517347576267022
37,0.513406679066435,0.534169043730901
38,0.480835943121022,0.477440289846758
39,0.501842705800296,0.49706082314843
40,0.525523628223495,0.521885778064945
41,0.49769484606972,0.501885663050542
42,0.513497730546457,0.518915093463636
43,0.482923567455513,0.486353838213065
44,0.492506352436249,0.502620194653633
45,0.501504395876874,0.485943838587908
46,0.539566553058161,0.541864170247932
47,0.523023199945071,0.519446177751081
48,0.515848971820571,0.515543365233652
49,0.48361029263679,0.489533767797724
50,0.506728792718821,0.509716924486362
