"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.518482200684942,0.515242427354316
2,0.496467305212539,0.492591245888536
3,0.516494843284948,0.504965758257331
4,0.517422421777494,0.523036054309701
5,0.514132359204234,0.503571944879715
6,0.503022907636089,0.503336854044579
7,0.521364411918505,0.518428609709309
8,0.478598003448645,0.489270653768007
9,0.458592701540287,0.465180255647506
10,0.541818746305839,0.550806603721506
11,0.507945491068116,0.503394709608269
12,0.491854925537236,0.501359977848372
13,0.491923105617808,0.484758835785093
14,0.486620008567286,0.499563649644456
15,0.498320979022641,0.491907536777745
16,0.491198842521081,0.490193410042603
17,0.504568669821194,0.495301378036259
18,0.508498157767822,0.508302689704154
19,0.518797154089335,0.516226765566182
20,0.490682072936308,0.485530551160114
21,0.53505741507793,0.52803358530853
22,0.468825580473164,0.472500679913224
23,0.459018820278429,0.452165302249414
24,0.519541097924414,0.520332655081294
25,0.476501903650633,0.477571515112207
26,0.453414450434659,0.465881251032801
27,0.504161204544191,0.50540644880579
28,0.478273439885646,0.486486619782713
29,0.455138225484536,0.45274688356704
30,0.495976949828752,0.487695961367448
31,0.50872374559014,0.503351073815435
32,0.501115883138024,0.491412543106692
33,0.494336626776968,0.500662704625255
34,0.472677537878811,0.456072716350174
35,0.492495340496043,0.503167926094228
36,0.505776692322596,0.513058983601514
37,0.491244564183346,0.502043849288794
38,0.483595581849193,0.490576168512486
39,0.523243797120981,0.520941844225772
40,0.499359902461304,0.50002818970568
41,0.51230856371227,0.522996416513731
42,0.517653024908432,0.521697920374002
43,0.510665228285603,0.510398473790031
44,0.565019456521231,0.555124058204447
45,0.508271217170429,0.510703297691141
46,0.496881438285388,0.490899473206229
47,0.507444932810307,0.501183841847163
48,0.483899560721436,0.494669551046436
49,0.51253149820561,0.517414415297755
50,0.439341514049658,0.446584533930205
