"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.504078378382707,0.504767275225255,0.531445904986607,0.525485939912078,0.511047224272354,0.505818394273134,0.494647057773504,0.525485939912076,0.510648368167708,0.506442932876173,0.52472259634191,0.519493482113648
2,0.48220981286327,0.47801360695993,0.514018398165879,0.504754063239854,0.489315603344273,0.482231627754393,0.469641277102268,0.504754063239858,0.489892037672592,0.481267699209345,0.481716653068197,0.473215714624416
3,0.530441744506024,0.524594808615551,0.521502801228227,0.522789715463276,0.515075579721738,0.504389069394602,0.498437753953087,0.522789715463276,0.508855005907549,0.512520900294446,0.524722107579079,0.526461644621377
4,0.48803361786957,0.486775146334217,0.483840927586669,0.480649466033881,0.4630771951008,0.448098339897432,0.442265661806671,0.480649466033879,0.459227932527282,0.456324434835516,0.47668205437406,0.474137755966599
5,0.483164630377156,0.48483917702284,0.485895030730811,0.499930922557897,0.486887438492982,0.482504546052683,0.472489543332571,0.499930922557899,0.479028830410419,0.493195984866676,0.470689570116483,0.4848590254714
6,0.519289148839036,0.525357805967472,0.563515675451762,0.567059105057565,0.540476003345529,0.540705502203941,0.513531988844955,0.567059105057565,0.538844698042131,0.543081558904924,0.535636277366983,0.540341533631105
7,0.472973565961415,0.471733222373221,0.480361177493785,0.479944081422524,0.463407050116627,0.456166041864982,0.446908338310752,0.479944081422531,0.46153762639104,0.459714577033747,0.470082369290401,0.468823048937385
8,0.515588193622205,0.513051967433404,0.530152924615897,0.523906923016102,0.515536696959171,0.503944274892408,0.498023627369418,0.523906923016104,0.513590419068924,0.506862701006812,0.514083480403318,0.507333192264922
9,0.524040196229578,0.520576357212151,0.535360674847782,0.532408094471867,0.517647363358485,0.518389588247288,0.503908403387475,0.532408094471861,0.519565497908183,0.515886943551843,0.523361214926888,0.519412677237304
10,0.496436358021615,0.490560406648662,0.519579930913697,0.515492898376464,0.478406150200448,0.491172218947017,0.454802687789041,0.515492898376471,0.485133742918247,0.479301965202156,0.485202708984984,0.479377363519466
11,0.519471322616855,0.519362293414841,0.561444673293215,0.564041378100548,0.543726212936966,0.541610046543738,0.52526753450615,0.56404137810055,0.542843062395731,0.543031098712386,0.531611369805559,0.532622163954018
12,0.527460784401846,0.532572434617703,0.537204037566763,0.541668775857993,0.531686843882314,0.527241521121226,0.517748661742697,0.54166877585799,0.527730990791398,0.532044706126733,0.519077071534883,0.524645176080233
13,0.481609612887653,0.485466441252248,0.502127627306161,0.512259900366207,0.480344664736273,0.494269415760371,0.464172332102712,0.512259900366205,0.481501774196105,0.4925433557748,0.48148799011443,0.492530025975756
14,0.47712317375932,0.47000829474253,0.488816989980275,0.476897571780622,0.479329192965463,0.450267160771915,0.463321145995485,0.476897571780619,0.473939145793304,0.460998045675695,0.477545977028537,0.464691452963351
15,0.499604735061486,0.500610863460737,0.508506847168268,0.509386038029306,0.48761221122978,0.482943716403192,0.466156943988762,0.509386038029307,0.484742206565407,0.487792786446821,0.49381791091125,0.496668874840762
16,0.484042245403298,0.477509468721336,0.492890969502626,0.481395308019986,0.476592756672025,0.459430345886334,0.45856430214464,0.481395308019982,0.475071887932598,0.461835461008407,0.477328428902323,0.464385741709115
17,0.463243185263842,0.470827452751911,0.514491628909289,0.519604495265011,0.485176001919348,0.491441793469295,0.466143886196007,0.519604495265011,0.485369875809542,0.491011835834194,0.478967752192123,0.483939398355319
18,0.487240931772604,0.489978753797782,0.51419402604406,0.51560644865855,0.500425346927438,0.492103963211925,0.478260020371699,0.515606448658543,0.496357941886514,0.497933240482167,0.475036512717272,0.478452065994106
19,0.504444659760576,0.508665929122931,0.545526749556421,0.545071629183424,0.521242122181164,0.520281251766642,0.494324844150621,0.54507162918343,0.52133196021494,0.520150543693648,0.515441179334138,0.515147130682443
20,0.521689030678138,0.523203868610731,0.523261641878292,0.530414685827862,0.521281390747642,0.515239767613567,0.507424163860209,0.530414685827864,0.516116206312117,0.521580932044034,0.509698634061305,0.515556523508591
