"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.478624076424353,0.477342265598777,0.500099110353311,0.483582024883081,0.484924811807782,0.460961844039654,0.465664544846807,0.483582024883089,0.481575116069342,0.466073999245316,0.486647627205472,0.471019633822325
2,0.520782626567545,0.515866452674692,0.511494556825793,0.512696278857916,0.494258038532244,0.484750240769058,0.472424177680747,0.512696278857928,0.490798012825918,0.490798488628124,0.501940452879701,0.501348504129437
3,0.506318051119656,0.496448202851366,0.520841460460668,0.507344282060396,0.499760725818856,0.477699718714442,0.479307300018093,0.507344282060399,0.497389857977854,0.48241489196973,0.502281345890184,0.487722586116262
4,0.476408526813482,0.478127049182828,0.49019113775286,0.486954867619983,0.484061130725102,0.471253472575454,0.470403961351692,0.486954867619971,0.479799392129212,0.476939049926567,0.467338253845631,0.464494723048472
5,0.524071770221041,0.519520589805916,0.537547544401558,0.539256246823291,0.517070188830155,0.519773997975034,0.497047898864129,0.539256246823284,0.517990205743463,0.518501872147876,0.512634659823563,0.513143137865632
6,0.433292221012939,0.43867988776443,0.488069451084821,0.49522461714418,0.450531437747095,0.471014739518012,0.42949415917631,0.495224617144175,0.455486067386394,0.462245372350336,0.44848217735507,0.453882786952802
7,0.475156083085342,0.47170718986075,0.50480192641253,0.50251574025562,0.486930564183401,0.491100462901317,0.47632599103254,0.502515740255618,0.489947151361193,0.487066308707155,0.483134538685167,0.479810584289558
8,0.493310943969859,0.501145176205907,0.52638237544251,0.52985618293814,0.498490545669016,0.510887887257833,0.479930175997587,0.529856182938136,0.501708696309832,0.506018827445052,0.492243477742645,0.49703232224972
9,0.498700281840755,0.495809599253404,0.539621086628121,0.537127703758063,0.526665484627701,0.526796578036924,0.517690645766771,0.537127703758072,0.527864645745412,0.52517540169222,0.515799620080505,0.514137120001601
10,0.516496817082784,0.511730438979693,0.541589989275782,0.53385790384718,0.521871963807864,0.510896031713984,0.495765046225118,0.533857903847187,0.520791780814061,0.512223226356772,0.510810935797382,0.503668614469112
11,0.516806382354342,0.515871261896753,0.542396201615128,0.539302608660619,0.526449254567734,0.524069783098153,0.514362087205664,0.539302608660615,0.52681604453663,0.523497551184559,0.52280388460511,0.519659943150055
12,0.478157879528461,0.476133036225466,0.509172225647745,0.506924130310412,0.490835006450068,0.486523655044646,0.470649920758659,0.50692413031041,0.490292945196955,0.487297999487755,0.484024821471798,0.481119875693105
13,0.471279485442561,0.466066029799233,0.497012045398807,0.492396310033053,0.467269524613181,0.464438377307045,0.441134654018347,0.492396310033056,0.468354700399188,0.46258628386413,0.47131798655733,0.465883674356597
14,0.525049003232928,0.530595446008516,0.567568767461156,0.566918896972749,0.544683233188018,0.547814492132876,0.524132187864036,0.566918896972755,0.546279204328007,0.545650056860415,0.551054659365312,0.549593178860676
15,0.468367488260319,0.473524634556276,0.498096556563301,0.497581701392862,0.468883871066658,0.473667051608521,0.450122813844996,0.497581701392875,0.470213966349794,0.471241765545782,0.467739307606072,0.468683532818517
16,0.498314219964129,0.504063807721873,0.505719557871261,0.515432769624839,0.480406550876252,0.492835007411924,0.463593953398761,0.515432769624837,0.481001751277429,0.491754312260208,0.50004050356896,0.510748372245881
17,0.489191575084707,0.484456828113146,0.539600068685381,0.532952247777947,0.502324287439141,0.504408648520293,0.476263588889981,0.532952247777949,0.506553839020152,0.49650580711513,0.506376646403221,0.496328535695084
18,0.512823428143411,0.503347692120152,0.527328163228326,0.516924495619935,0.494683075583214,0.491135324648897,0.47415209369472,0.516924495619937,0.498321793371829,0.484398856560015,0.505274821055678,0.491758079397963
19,0.503071431842582,0.498434578138968,0.517776153854441,0.527291259477037,0.488549048751161,0.498998695404953,0.4641372040063,0.527291259477039,0.489698094541007,0.496911287626468,0.503657763155642,0.510816133736761
20,0.482137588830657,0.490858164515023,0.520677555218243,0.514652646237183,0.496290795111483,0.490438744492586,0.478193812249556,0.514652646237189,0.495985511225533,0.491005289830387,0.504974607914177,0.500088611416391
21,0.487899149900053,0.493925442926079,0.504436723939427,0.507007311028835,0.501255933333958,0.483650047311096,0.482043722057757,0.507007311028843,0.4932834700013,0.495447950931895,0.485700013485549,0.488176359589399
22,0.515732007875684,0.518987093237878,0.550525109205799,0.546502292303656,0.518480246375837,0.534257125527041,0.5039723061157,0.546502292303653,0.526958668055117,0.523472011341638,0.520406549379883,0.517397107087782
23,0.466032514278147,0.46948345782481,0.48389401876246,0.498897493248447,0.457381317473968,0.472039650731127,0.433118382301654,0.498897493248447,0.457133560356702,0.472437759963363,0.451363024125371,0.466251114304833
