"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.6208017069502,6.11848687978864,0.473488401740023,0.000528756832764716,0.428418763969691,0.518558039510355,0.430419233809553,0.518983531848254
2,11.5899196310509,5.6995052170795,0.508236001757095,0.000522300684886182,0.463442360343846,0.553029643170345,0.458805229331063,0.552199170596804
3,13.1699630172316,6.03930602692904,0.541433334396825,0.000365622371086916,0.503955675708381,0.578910993085269,0.499133003771703,0.574798647015858
4,11.9857431980247,6.30596779892538,0.47387761486792,0.000479451363319985,0.430960714265359,0.51679451547048,0.4297126260265,0.513579572498904
5,12.1891043022211,5.840607709668,0.520833724541703,0.00046759581059002,0.478450755486166,0.56321669359724,0.477810349121807,0.562557112787625
6,12.428635349679,5.96570333022734,0.520003350135988,0.000453166823281722,0.478279428120925,0.561727272151051,0.47623135622166,0.55681745527542
7,11.2237877034583,5.99179858196501,0.466151825010124,0.000647014769599824,0.416296314392995,0.516007335627253,0.407890471651881,0.508969259839412
8,11.2293662988926,5.43842107551315,0.515696529015222,0.000522813525867025,0.470880901819223,0.560512156211221,0.472070584443766,0.56181612532737
9,11.5635420434439,6.25439489342286,0.459128105391474,0.000557832424024916,0.412835891789896,0.505420318993052,0.415625355756219,0.503949491333866
10,11.8977401719963,6.20166812786918,0.478752432124377,0.000539583746929102,0.433223705783716,0.524281158465039,0.427160881899176,0.518342393716438
11,11.1536322958633,5.81352046450876,0.478777826783395,0.000582180648490955,0.431486123713588,0.526069529853203,0.431848932852629,0.524940699781501
12,12.4069188589436,5.94504414010551,0.52082832106055,0.000396472604903792,0.481801546161791,0.559855095959309,0.477666173720406,0.557624666759923
13,12.5198009214917,6.02560145521882,0.518714275649927,0.00039556966059345,0.479731966737604,0.55769658456225,0.477460184055831,0.555149836565266
14,12.1118950742136,5.91098722845814,0.51196842506977,0.000482914520886918,0.468896805371422,0.555040044768119,0.463891395403082,0.550219628590909
15,10.8805946665568,5.9878984489986,0.449671765882122,0.000686745890030064,0.398308325468347,0.501035206295898,0.398991777300833,0.49842817077672
16,11.8441394372106,5.68433883456958,0.520071604635863,0.000516299697701965,0.475536035495098,0.564607173776628,0.472900117577277,0.560854746527683
17,11.97002563209,6.3700904276363,0.467829842355647,0.000526304767332297,0.422864829354606,0.512794855356687,0.412033245694985,0.508093071273817
18,11.9350286020638,5.83894673968652,0.510772287661142,0.000500034816938594,0.466943829409096,0.554600745913187,0.467335874769701,0.555776960944088
19,12.1221061080985,5.99154431124217,0.505734048373049,0.000375723057048137,0.467742237466538,0.543725859279561,0.466342572490379,0.542893274273509
20,11.8295438064221,5.94633196447246,0.497332098196019,0.000475766298738758,0.454580445441596,0.540083750950443,0.455814508897533,0.541732255310469
21,11.883999127774,6.25002926204396,0.474080299498083,0.00047801626385427,0.431227676716944,0.516932922279221,0.432630721585457,0.516655272226771
22,12.3897341287645,5.79559750106277,0.532225837872704,0.000461756743916679,0.490108327174299,0.57434334857111,0.493821935905474,0.572549969372918
