"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.5358777192664,5.80399564704598,0.537009232458784,0.000358643967719796,0.499890953048332,0.574127511869235,0.498820773881163,0.573559774082997,12.5358777192664,5.71823381591381,0.543850542900123,0.000342792396588067,0.507561821915046,0.580139263885199,0.503867121458379,0.576216180399488,12.2953221284913,5.80683030842225,0.527720360008593,0.000612962797937703,0.479194512416228,0.576246207600959,0.476045680491894,0.573889712785936,12.2953221284913,5.8365813495126,0.525300655930942,0.00052843513075391,0.480244730701243,0.570356581160641,0.480702192020318,0.569403014915834,11.5701488174466,5.87034251492074,0.492630336260767,0.0043142784222359,0.363891329014085,0.62136934350745,0.333950474785551,0.589043944069961,12.2953221284912,5.83658134951263,0.525300655930934,0.000590654283844209,0.477666030952711,0.572935280909157,0.472434114605007,0.564833118323888
2,12.4305027013889,6.02126220219536,0.515605897296288,0.00032382439875351,0.480335459104347,0.550876335488228,0.482040613771852,0.549685736900868,12.4305027013889,5.99083375197943,0.518053783029222,0.000325756739839497,0.482678267601635,0.553429298456808,0.480523288125767,0.550573763950971,12.7843650684753,6.01854856984185,0.529225852233923,0.000464820288845347,0.486968857290739,0.571482847177107,0.482547838683732,0.568592916026354,12.7843650684753,5.98698840992783,0.531694505134945,0.000442461407982649,0.490466362502683,0.572922647767207,0.492103459252591,0.570263154587698,14.2521275313651,5.88627277709815,0.58698988876264,0.00188876965720488,0.501808332571653,0.672171444953627,0.499575574000197,0.655244143044671,12.7843650684751,5.98698840992788,0.531694505134935,0.000501543274029556,0.487799987920231,0.575589022349639,0.481613439536954,0.573423979688428
3,12.7438387804581,6.34533123768744,0.502086353492041,0.000348756945033207,0.465483284221288,0.538689422762794,0.466397497342095,0.537800381551834,12.7438387804581,6.32982432360072,0.503303170053665,0.000340238694883612,0.467149871860209,0.53945646824712,0.464552050566932,0.537095865791542,12.9502391724124,6.22219889053552,0.519530194948791,0.000574888493030271,0.472535603400134,0.566524786497447,0.468646765519335,0.5584671469136,12.9502391724124,6.23389328809777,0.518627169343892,0.000491615710943646,0.47516924814233,0.562085090545453,0.469669578397117,0.554027544363775,12.0737129650132,6.30375431161434,0.477894303941037,0.00482429728310634,0.341758267408525,0.614030340473548,0.328158673857372,0.577107333611953,12.9502391724122,6.23389328809772,0.51862716934389,0.000495066218069902,0.475017005582018,0.562237333105763,0.473752145804817,0.556899145337552
4,11.9267589265614,5.77913278619942,0.51544817650929,0.000379003357061106,0.477290879743325,0.553605473275256,0.47738625936298,0.554358287959543,11.9267589265614,5.76113833811764,0.516956922363264,0.000329646356217566,0.48137083741359,0.552543007312938,0.480178335594724,0.551040834488328,11.6924157691463,5.78176095452634,0.505511857542465,0.000663585301726546,0.455021964542849,0.556001750542081,0.45221061748785,0.549607101453664,11.6924157691463,5.78765146341038,0.505008068676217,0.000640786432428772,0.455393099575971,0.554623037776463,0.455248939169556,0.550283222554615,11.1300189927774,5.83117771482149,0.476085555774385,0.0049061330515954,0.338799719902622,0.613371391646149,0.313234523993271,0.582180938178909,11.6924157691461,5.78765146341019,0.505008068676226,0.000657050528973302,0.454767394794361,0.55524874255809,0.447351040349718,0.549388872419457
5,12.3305465610638,6.03364395497883,0.510675060095773,0.000395210666758592,0.471710444129234,0.549639676062311,0.472720506031766,0.549693670421465,12.3305465610638,6.05187447124294,0.509196576058278,0.000389199883121631,0.470529403017053,0.547863749099503,0.470488517691295,0.545505719792254,11.7804863458307,6.15676464559195,0.477376021256465,0.000829193288776883,0.420936416915494,0.533815625597435,0.40985895874092,0.523531123410677,11.7804863458307,6.15079260568257,0.477882964665596,0.000633591796273449,0.428547315844849,0.527218613486343,0.429971049928548,0.526277289821387,12.7028654610754,6.06964061758833,0.522183350190779,0.00347073176651529,0.406714033252273,0.637652667129285,0.382833739886029,0.609548843493919,11.7804863458311,6.15079260568272,0.4778829646656,0.000722935699430032,0.425183535988143,0.530582393343057,0.420266985246966,0.524698073280044
6,11.7252413548043,6.20623484400612,0.470694490952789,0.000457414154669741,0.428775495060958,0.512613486844619,0.422969910772935,0.509147097466434,11.7252413548043,6.13839055813448,0.476480664884623,0.000403001826261658,0.437133850327828,0.515827479441418,0.433962932490433,0.513271806270345,11.7807413533935,6.05691895236799,0.485862665966837,0.000797662405133219,0.430506547103971,0.541218784829703,0.426144420516427,0.537280458650864,11.7807413533935,6.01870904859608,0.489106086955865,0.000628373356643652,0.439974029326632,0.538238144585098,0.438595805989374,0.534818603318801,11.6231919226948,6.07144393786534,0.477644008784664,0.00456994130560149,0.345145380415919,0.610142637153408,0.324279943570094,0.582358995740832,11.7807413533935,6.01870904859608,0.489106086955863,0.000644904279461895,0.439331954316702,0.538880219595025,0.440575148633475,0.537688478036519
7,11.6823916216957,5.82903086495727,0.501041306119887,0.000421120829543958,0.460819697763482,0.541262914476293,0.46231255035657,0.544394716683748,11.6823916216957,5.90539477251255,0.494504638797978,0.000426304778560043,0.454036225963815,0.534973051632141,0.453233906881554,0.531548827027432,11.8607790222686,5.71811697872024,0.517897014354245,0.000684789768743412,0.466606777704326,0.569187251004164,0.46284812888143,0.568414490651252,11.8607790222686,5.88136677237469,0.504133180347393,0.000619961343952569,0.455331095361932,0.552935265332855,0.457409128030822,0.549973074928457,13.0391383105364,5.61655968875076,0.569253768539887,0.00291782683953075,0.463380619976422,0.675126917103351,0.442009361497813,0.65470139388081,11.8607790222686,5.88136677237467,0.504133180347395,0.000588357145607321,0.456591274510911,0.551675086183879,0.451636976779643,0.546507908489122
8,12.1215568699649,5.83016826930427,0.519024797569493,0.000400042984677294,0.479822691376888,0.558226903762098,0.47907688709876,0.556663784004129,12.1215568699649,5.87767807768727,0.515105349853934,0.000390139367981555,0.476391535833123,0.553819163874745,0.470889338712048,0.550053622827231,12.0308139395123,6.05012454543193,0.497114278730407,0.000725227922279437,0.444331368747831,0.549897188712982,0.437474202880496,0.546042479641323,12.0308139395123,6.02140251389317,0.499501650996586,0.00063260000141115,0.450204631153384,0.548798670839788,0.448386373233387,0.542678887693891,12.1369279843675,6.04047522398778,0.502306083403643,0.0040554206660002,0.377489001117177,0.627123165690109,0.359389302320348,0.603915328633976,12.0308139395122,6.02140251389319,0.499501650996579,0.000652257246081892,0.449444569214395,0.549558732778762,0.450928972653534,0.544079378162385
9,13.2238626864665,6.05333026813402,0.542241899235002,0.000307190065546929,0.507889295901265,0.576594502568739,0.506019275727895,0.575333684813772,13.2238626864665,6.07380831769609,0.540693331312936,0.000298170270953304,0.506848820489255,0.574537842136616,0.505734492141135,0.574014511200109,13.2136770954712,6.04775517318443,0.542310960871202,0.000459556029206022,0.500293935253033,0.584327986489371,0.497980745336366,0.581202634109705,13.2136770954712,6.05885137632388,0.541471209524224,0.000466713264768704,0.49912825641588,0.583814162632568,0.49640099242054,0.583222995551917,11.9103395018653,6.16723969788289,0.482194466671835,0.00381324967121316,0.361161496217779,0.603227437125891,0.341044583852889,0.577929248869098,13.2136770954712,6.05885137632378,0.541471209524232,0.000444205562130761,0.500161887483299,0.582780531565166,0.492423067480701,0.578626404553014
10,11.9305218190785,6.1073253399805,0.488092353997955,0.000465062600553551,0.445824346163583,0.530360361832326,0.444441018467443,0.529674543487794,11.9305218190785,6.07912885159565,0.490455745039222,0.000430900616504461,0.449769779297169,0.531141710781276,0.445902841657167,0.529989805076263,11.5620909120087,6.23461981300962,0.460770559541773,0.000672277492395569,0.409951063137471,0.511590055946074,0.409917448072942,0.510186760200851,11.5620909120087,6.17730547550523,0.4657276506026,0.000675274967415132,0.414794986085397,0.516660315119803,0.412102210533183,0.511432230045764,11.1109710013659,6.27761719103055,0.435007328319117,0.0047382482906819,0.300090855516558,0.569923801121676,0.281483613801454,0.556535593909809,11.5620909120086,6.17730547550508,0.465727650602608,0.000719953338714367,0.413137035983599,0.518318265221617,0.410006094243681,0.518901022720295
