"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,13.1776387867932,5.93863398501267,0.549340053927987,0.000439402106152363,0.50825468997688,0.590425417879094,0.505600367549742,0.588983689842702
2,12.8542048974499,6.39577272472714,0.502437313256462,0.00049415331142673,0.458867376818857,0.546007249694067,0.454154074323676,0.540070524387254
3,12.0569557728334,5.96882686929307,0.504947436006859,0.000603784104196299,0.456786279306874,0.553108592706844,0.455830426741245,0.554043426164875
4,13.0151073170125,6.19499279484822,0.524015235222032,0.000505149169230275,0.479963208611273,0.568067261832791,0.476483802884371,0.564916982752339
5,13.0024883996494,6.15490088220396,0.526636694990636,0.000453815792763611,0.484882907743481,0.568390482237791,0.486241934751106,0.565309620101075
6,13.264250495246,6.04149026268915,0.54452833465001,0.000401822497917768,0.505239133741861,0.583817535558159,0.502447643502561,0.575607906503785
7,12.4660260412114,5.83919903189879,0.531590980750803,0.000476378081499862,0.488811849882004,0.574370111619603,0.487902346731562,0.570725106480726
8,13.7100199864851,5.9631254557731,0.565053481931365,0.000384643655524561,0.526613306761848,0.603493657100882,0.526959361421498,0.601538527045897
9,11.988136016718,6.07191071725247,0.493506687880008,0.00060697173953793,0.445218566829289,0.541794808930727,0.443056471046822,0.538722548360505
10,13.5618177339306,5.94571848730345,0.561583955487935,0.000344443152212711,0.525207963219128,0.597959947756743,0.526231550696355,0.597357313557372
11,12.0040801895063,6.27236441514945,0.477480630241658,0.000694927545077905,0.425812132516533,0.529149127966783,0.420736312363993,0.522068389474938
12,13.8334935977948,6.13471979656951,0.556531417519328,0.000417819197221865,0.516467790274063,0.596595044764593,0.51859765148013,0.596122537003457
13,13.6422651234055,6.30525923357358,0.537814345598966,0.000392148450894457,0.499000978198595,0.576627712999336,0.494964050716059,0.573244722393916
14,12.6243341717886,5.96910798919259,0.527174430907284,0.000472042204676443,0.484590427649194,0.569758434165374,0.483332178902612,0.567652462449681
15,13.1551207866515,6.33485088026405,0.518449812586134,0.0004441585168142,0.477142678115277,0.559756947056991,0.476934054141339,0.559321136773492
16,12.410619952921,6.29793197474642,0.492536875785635,0.000564934550792379,0.445950906113168,0.539122845458102,0.444788142784838,0.537818687011444
17,12.4822981494234,6.09872182918992,0.511410338370132,0.000553428225339488,0.465301230045809,0.557519446694455,0.459730648364187,0.552673188602453
18,12.1211051838648,6.06940291124265,0.499269842215208,0.000614839328658791,0.450669772616744,0.547869911813673,0.448535049593562,0.542596912309617
