"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,13.1527930495139,6.00123014347807,0.543729600177975,4.97262494342961,6.14412217422994,2.51056927876696,-0.0806321436849611,4.88156614908394,1.22306877280159
2,12.7017762028215,5.69564105418489,0.551587040801453,4.98079391339737,6.15831980876063,1.63112935706205,1.55104577767894,5.11776237882779,0.832115391355141
3,12.0972272354168,5.65712454794992,0.532361884433512,4.98695380647142,6.03329103851481,1.69441022329743,0.339073756067682,5.08850895323431,1.06639263130554
4,12.6162749596916,6.32300719465194,0.498821386276563,5.06492051236054,6.11226189884798,3.09901491590366,-0.000693768554679666,4.76027355139349,1.2485291620617
5,12.3649290384891,5.68913122986552,0.539897785732811,5.04250604660472,6.13733041697249,2.99341723548176,-0.648248483650836,4.84080531782877,1.25679169344448
6,12.3050492790701,5.93128013693152,0.517979976966029,5.0331463326144,6.08677913632135,2.77767306623758,0.0555378250717997,4.88191739170711,1.16740939435545
7,13.2294207629172,5.98532896284908,0.547574374561711,5.01322052303408,6.23957436685802,3.43771077397817,0.181183697662437,4.74924822482475,1.15776779387991
8,12.9813927344834,5.87677794011101,0.547292185028798,5.01691974680581,6.19128926829574,2.63611330880522,-0.034574214068626,4.87144364286512,1.17828318022095
9,12.3472883729665,5.7956577023947,0.530612914566416,5.07613782810696,6.17029116301472,2.77597698801996,0.131812221046769,4.87207572037781,1.11577850585277
10,12.1509263331066,6.01933408938843,0.504619324949072,5.04984965286341,6.08182354644044,1.58174793380146,1.7786716354572,5.10185551653697,0.839760140487874
11,12.2615868042876,6.44665500131975,0.474239745294181,5.06720388671172,6.04988247277577,2.01220065667865,1.71829981140261,4.98430100036515,0.933129058082077
12,12.6498208634041,5.80191229532799,0.541344311672199,5.02097816511781,6.15575627758611,2.69228098248673,-0.0208358849616843,4.87489532584292,1.15968402745545
13,13.1064278579379,6.07518860853607,0.536472586246553,4.97697869663237,6.15113024534343,2.36634916472807,0.778869583192527,4.92419402290655,1.06416349118136
14,12.7739480395607,6.13111848372629,0.520029479943215,4.99250057233557,6.11550494722094,3.2697475503007,0.283269984642509,4.74390378937901,1.17132655557174
15,12.1967451530982,6.17583235907638,0.493649143148029,5.01440566506958,6.03123794749545,1.45996470657224,1.95317562539182,5.07913960056072,0.842105129846125
16,12.4478863751546,6.26474832115026,0.496721922714975,5.0455837412119,6.07697294222724,2.38355813757447,0.780699938148742,4.90806034077974,1.08690067676576
17,12.4547764495425,5.94208095812898,0.522907457857481,4.99599228954575,6.08841136973343,2.7244370518416,0.503069975038551,4.87304409781919,1.0886748153058
18,12.8062066011205,6.00596387678613,0.531011480303573,5.05146041465072,6.20477972900517,2.31168310561723,1.1858896377696,4.94204167973728,0.954194201945419
19,12.305622034186,6.16568207550401,0.498954050565242,5.02700565212368,6.06703947230742,1.27194632793411,2.21780231697923,5.11826218140621,0.785334258945379
20,12.9705226821601,5.85153898293352,0.548858660030577,4.9845336054276,6.18040611741104,2.9528534281094,0.324446324018991,4.84411355618313,1.10884850949668
21,13.3657403952616,6.44162846733244,0.518049260509644,5.04761400360015,6.22869441118064,1.80224630903019,2.37325836115547,5.05652508304737,0.805998656647527
22,12.133017165419,6.13274807742733,0.494540558723792,5.02648845570862,6.02747129158838,2.94961400652468,0.0971506190299142,4.79361935325124,1.20075824535969
23,11.8479117259478,5.97822777325869,0.495419284719524,5.05036539305044,6.041228713411,2.10569966545722,1.2894764147011,4.99540944637224,0.928398441231509
24,12.5930355775841,5.80925116799458,0.538693341076939,5.06471149705946,6.20256928071223,0.672858323984974,2.22666192532515,5.25452834447457,0.707362945500342
25,12.3613395605859,5.80242941898126,0.530598654737849,5.01531282737877,6.10659455793872,2.37279955049395,0.428335235103171,4.93874408246099,1.07153718398994
26,13.256019815098,6.25786251369596,0.527922966245982,5.08921944361008,6.26476076072992,2.37754823847167,1.0765442569746,4.93503912735902,1.01809684454203
