"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.9494556058459,5.81380902179544,0.513466620274216,5.01179100729355,6.02388375932262,2.23216493518425,0.398425144639147,4.98180758385911,1.08052867114279
2,12.0842909672541,6.26821853913755,0.481291988406842,5.02737144329881,6.04457012043855,3.10017847503669,1.56020955101299,4.78125968900887,0.936475261719533
3,11.6272452503961,5.9033744498362,0.492280903799194,5.03471591035859,5.99552441823041,1.99477202937389,1.20606303268567,5.02436376139261,0.932984402851039
4,11.740968568957,5.66083648465094,0.517856090713151,5.03390231484784,5.99985745280281,2.04550028134571,-0.887450781275599,4.99358773719946,1.30083717489152
5,11.8339631083481,6.72803849254116,0.431463624574346,5.09898083422942,6.01854413238414,1.50260981420193,4.33785462861985,5.08379654671191,0.468757177488494
6,11.5067015485218,5.57782876594788,0.515253894226148,5.04659914812141,6.00049420865525,2.52914719734081,-0.964789185077209,4.91899405765045,1.29644098114283
7,11.9620307656157,6.00968822898465,0.49760301183481,5.01500763722052,6.01169234094935,1.65109267441816,1.66609720576497,5.10602343047266,0.866118526117947
8,11.9345328630361,6.45537994819044,0.459100743843593,5.03706743749553,6.02465531522636,2.16223569246484,3.7467584482997,5.01027777474502,0.53773778761189
9,12.4713174092553,6.15791825394818,0.50623353957953,4.9606589396919,6.01275655650608,1.45929131055503,1.61054206319427,5.0840852407007,0.916687933203555
10,11.5510998094367,6.44138011831768,0.442357851236349,5.06625748263421,5.97411551130963,2.06832806166194,3.11188852024679,4.97113504228835,0.657189574253481
11,11.9335464988888,6.27303362406954,0.474336181230477,5.0351454588148,5.98820744858231,1.94400000766367,1.6295305431132,5.01707313567568,0.922218259420324
12,11.6523720706727,6.08792816139993,0.477537438345079,5.0444736938103,5.99179824744957,3.18564554703699,0.523673213179137,4.77081192840827,1.10303973931875
13,12.1364317538601,6.47383443786261,0.466578433500147,4.99614280881748,6.01331889247602,3.16661054193351,2.43619645538931,4.75882739367546,0.80815103510401
14,11.8517032761123,6.44804773836533,0.45593915168618,5.01182403698144,6.00764893546958,2.37771685295998,3.98757512693382,4.93537737776788,0.490933558974951
15,11.4957125183783,5.76146949034639,0.498815799269906,5.03658753687333,5.98487651408187,2.86180662543659,-0.235964429437933,4.85616299663834,1.19077329161392
16,12.2111983885765,6.28809322527235,0.485055190721099,5.00386171272786,6.04362150337739,2.49058670004342,2.33945934167471,4.90749186724113,0.789117307849229
17,12.1368392506205,6.49645715805549,0.464732371921021,5.04106166801354,6.04499679708854,1.63026836854302,3.80091763379745,5.08355682784149,0.534716633474598
18,12.1459162750257,6.57685867559742,0.458512760447666,4.99628758488049,5.98348433486987,1.43994929652565,3.84930710723401,5.09536872687215,0.545915646772893
19,12.0851599450573,5.81489577196688,0.518839982391372,4.98768915739457,6.02063754495214,1.8387724998815,0.653379983947099,5.03540779381884,1.03485113549378
20,12.3867449407689,6.59587046308617,0.467505749522866,4.97913258647348,6.00589279283399,0.0911398501206206,5.297157422148,5.3791171147649,0.260831182617291
21,12.1286727760492,5.91052578809719,0.5126815689373,4.97993703665493,6.037651020101,2.70431629148366,0.946915523859707,4.88213336591284,0.996721490192089
22,11.7518450409248,6.4117701475322,0.454403106473601,5.07984159988597,5.99896234340158,1.99671738825477,2.23752287040551,4.98825406819649,0.821727842305239
23,11.9212607982553,6.18947058639219,0.480804028102628,5.03776276357746,6.02557961477116,2.28365832058922,2.05301154286521,4.9813922427408,0.821090479574224
24,11.9402001646595,6.74302956197472,0.43526662292206,5.03675113398923,5.98591978649809,3.71597237894554,2.49059144321321,4.63121555993464,0.844281959865957
25,11.9276173844406,6.02937050037894,0.49450336089384,5.00913861481472,6.02514320109061,2.73242283595839,1.53021527287182,4.90714549667922,0.898189404102473
26,11.7332606224711,6.27309346102414,0.465358039604938,5.05222792071581,5.97760596779326,1.35319572939645,2.16669843998262,5.08768294875894,0.812788948852433
27,11.7398933713183,6.38090974681664,0.456476345653545,5.02057421909691,6.00572672576572,1.55479530222398,4.70992590926977,5.10692304509816,0.332827235416796
28,11.7018280417868,6.14215073714797,0.475111861564316,5.07266768882928,6.01734912857312,2.66407625071942,1.08895084308522,4.8890781086463,0.99616221760211
29,11.6245532659117,6.55075389947007,0.436472632571633,5.08229293421488,6.00618699066026,2.29555818404899,3.86243983929329,4.96279759795567,0.528956928491584
30,11.9246473219491,5.68821977867462,0.522986330320679,5.02502138055158,6.01938046107414,2.04909226507137,-0.590070564719077,5.02240059998306,1.24940569759417
31,11.9055759396381,5.8364134963366,0.509774787383028,5.04305491150711,6.03576128290877,2.18307518489398,0.313967344742419,5.0186942028395,1.09505969070319
32,12.2331215050441,6.41487816644664,0.475613958072632,5.0117356957779,5.99702839137612,1.68387518897259,2.06848420939967,5.03784806325587,0.867243250817988
33,12.0318523998119,6.02476710933694,0.499265207954916,4.96438216414706,6.00269014620864,2.96251628625437,1.45783512683777,4.86551649205137,0.919939648377942
34,11.8798634075999,6.32870806505684,0.467274340796867,5.03659356399165,6.0128002602764,2.66007843912121,2.19819004538155,4.86635337435291,0.820101516470536
35,11.5205368286662,5.99878659459324,0.479296261640636,5.07607536183966,5.99427137939608,3.63728831270118,-0.718955665452163,4.69028175084735,1.32341263302497
36,11.9491298265265,5.46642980743858,0.542524862747462,4.97129601579502,6.00390817181802,2.21521159773653,-0.845955228518349,5.00819565974589,1.26976647858042
37,11.7758213980584,6.20414017214103,0.473145867076079,5.01321539926716,5.97154180796299,0.830458673321802,3.38819555456012,5.2522659515827,0.561704294212563
38,12.3038368448683,6.08472322275907,0.505461320767034,4.94943173322221,5.9880121840026,2.52266363695519,0.578591576501838,4.87561285387144,1.11247754147173
39,11.8035067405056,6.04890608170049,0.487533136153283,5.07050499126745,6.00600865978411,1.6905980626109,0.637701619704438,5.08414707555959,1.0671924140328
40,11.616933090747,5.94790113740691,0.487997297484265,5.08513725499204,6.00483560552089,2.96371039149796,-0.987557665318555,4.80014375357587,1.36386855554724
41,11.69522009603,6.32287794083686,0.459362210465522,5.05738291769564,5.9675223155736,0.990626337580493,2.65796355504272,5.17810230033889,0.724666185147008
42,11.5901733170222,5.8303226694576,0.496959837443091,5.04735717828809,5.98716918595615,2.19346473038808,-0.0442172095443209,4.96484206383286,1.1638843203473
