"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.894073416222,8.71286422174721,0.267461708293814,0.00276551807031508,0.164388849504885,0.370534567082742,0.247511592085186,0.399169398099898,11.894073416222,5.93432311441211,0.501068901565845,0.00037782323466783,0.462971057292187,0.539166745839504,0.465123865217031,0.539583597258328,11.6955094652351,8.46006828438397,0.27663961031099,0.00305000944176931,0.168394904798429,0.38488431582355,0.246504519015515,0.452351756984587,11.6955094652351,5.94922626062997,0.491323889881493,0.000606523121357349,0.443053617218016,0.53959416254497,0.445645760067853,0.540419889877656,11.894073416222,8.62359862641185,0.274966756582284,0.00273502988775069,0.172463630694421,0.377469882470147,0.246432884009452,0.43000735924847,13.8842699610468,10.5894560612786,0.237305519772521,0.00942940056131675,0.0469795226088272,0.427631516936215,0.00826194368506947,0.385989055036538
2,12.1725905990673,9.2802833140251,0.237608195355213,0.0113136213760947,0.0291317989013085,0.446084591809117,0.213954114883157,0.498254356303315,12.1725905990673,5.95175838104117,0.511052447496492,0.000379582744514398,0.472865996085991,0.549238898906992,0.476045756984419,0.548457224772039,11.9006875288161,9.01069014000176,0.242842893052736,0.00985437472968293,0.0482752545268235,0.437410531578648,0.213585350403117,0.493718221832851,11.9006875288161,5.90614129088828,0.503714278978649,0.000500441350444371,0.459868007850227,0.547560550107071,0.458812510898681,0.548331989887521,12.1725905990673,9.28623122616619,0.237119563778172,0.00960433967897374,0.0450361670184686,0.429202960537875,0.20398203907547,0.487990323740541,16.1432125258124,9.68213267655057,0.400235073343104,0.00359015035912534,0.282796061002162,0.517674085684046,0.274951075935098,0.507799268405157
3,12.3767003798883,5.45965981379704,0.558875980978839,0.00399946762217154,0.434922946254658,0.682829015703021,0.350236363536074,0.590829021059122,12.3767003798883,5.94876362488656,0.519357870652415,0.000368482132791825,0.48173392932069,0.55698181198414,0.480192988605078,0.556354451326089,12.0140071389103,5.11614844416037,0.574151373059329,0.0086521737627501,0.391837932175282,0.756464813943376,0.28612636301515,0.611082671564306,12.0140071389103,6.13238152122014,0.489564018872693,0.000599145353421476,0.441588225083492,0.537539812661894,0.440307158294098,0.535722580005057,12.3767003798883,5.36693925114806,0.56636752232694,0.00842789877817379,0.386432489756202,0.746302554897677,0.282296789328947,0.603422933575715,15.4097130252153,8.65510483947864,0.438334456630303,0.00324765308008728,0.326637616601306,0.5500312966593,0.308525260846344,0.527465221593927
4,12.2230227366121,9.34364772670949,0.235569799054525,0.00316315791636592,0.125335560038186,0.345804038070864,0.213965012062919,0.390482997928159,12.2230227366121,6.09872013054461,0.501046487275453,0.000356115206706193,0.464059297897474,0.538033676653432,0.465574511801978,0.539778010310227,12.0377851991017,9.18031572613022,0.237375017555945,0.00404317774906213,0.112746482938879,0.36200355217301,0.198761033519716,0.398813838488454,12.0377851991017,6.29840242256415,0.476780627134452,0.000596775790222643,0.428899797194701,0.524661457074202,0.429421912512202,0.523333638862892,12.2230227366121,9.27518967829249,0.241170545276811,0.00419393091631778,0.114239835800632,0.368101254752991,0.205204686724576,0.402143282467892,14.3766381469975,8.88358810633123,0.382081678936427,0.00415225946558186,0.25578314385791,0.508380214014943,0.224808254249385,0.484300178776716
5,12.1785344204795,7.3433545029421,0.397024777415463,0.000652927802193023,0.346941971534555,0.447107583296371,0.340203966872738,0.423932637503559,12.1785344204795,6.05566462932414,0.502759164588731,0.000379475911909351,0.464578087296557,0.540940241880905,0.468867776002821,0.543573417257582,12.2453908880076,7.13688166270344,0.417178126204784,0.00168676559956162,0.336680432279579,0.497675820129988,0.296456416359495,0.495265935067567,12.2453908880076,5.86371207531568,0.521149457053407,0.000722002090197256,0.468484067757383,0.573814846349431,0.468085307741005,0.574537271961115,12.1785344204795,7.1429219041205,0.413482636128294,0.00185743633729351,0.329010584931779,0.49795468732481,0.28572634653535,0.461350445101445,17.4651954098395,8.86507662383886,0.492414690141715,0.00208498421113373,0.402917900559678,0.581911479723751,0.394267166240668,0.56651977448449
6,11.76954144998,8.00784417318967,0.31961290019474,0.00628656241757491,0.164208723341749,0.475017077047731,0.214554230106627,0.494443132203446,11.76954144998,5.66722983230134,0.518483378780149,0.000380571549038782,0.480247222294601,0.556719535265698,0.480623193019624,0.558068852828121,11.7943969065154,7.94192391179554,0.326635861524355,0.0033288360748525,0.213551571434381,0.439720151614328,0.274554129555219,0.469287342519314,11.7943969065154,5.89542420094808,0.500150431796018,0.000569853147482461,0.453362101505564,0.546938762086473,0.451337611301008,0.54265039131121,11.76954144998,8.01156785602566,0.31929651719445,0.00399540874170667,0.195406395626423,0.443186638762476,0.273430863850573,0.466350532858263,15.904324786519,10.2497820662761,0.355534912430604,0.00437219505912413,0.225934663437281,0.485135161423926,0.207129189784808,0.458704985374455
7,12.058128220394,4.84194592387598,0.598449623741208,0.0119557110011098,0.384138962826116,0.812760284656299,0.345323610964545,0.640233655747629,12.058128220394,5.8421617484315,0.51550011397701,0.00038398665080477,0.477092782414773,0.553907445539247,0.481478629490027,0.554827712721561,11.7741160869801,7.45521418724846,0.366813259511474,0.000857560509785229,0.309416356682219,0.424210162340729,0.284957669445657,0.402560015748752,11.7741160869801,5.94058069305244,0.495454210815744,0.00070936443526328,0.443251773952055,0.547656647679433,0.445330937255007,0.544253368964775,12.058128220394,7.67539683021571,0.363466975145093,0.000770807931332455,0.309050656370237,0.41788329391995,0.275685723070778,0.39901274563884,14.7663139938389,8.71677946500837,0.409684809042706,0.0044362234280234,0.279139047253613,0.5402305708318,0.266468843884567,0.527798612474241
8,11.9037830404876,8.29314036475444,0.303318925038578,0.00615899850735338,0.149499522277259,0.457138327799896,0.221179149953164,0.480704137976525,11.9037830404876,6.0721605515725,0.489896570617958,0.000332998388534596,0.454130013481514,0.525663127754402,0.454743662986844,0.524372879431392,11.8713986489951,6.38995431532112,0.461735343555158,0.00143272144060684,0.387546781861085,0.535923905249231,0.372916208051801,0.534672926085645,11.8713986489951,6.26141905309649,0.472562649252242,0.000499608171877038,0.428752892883566,0.516372405620919,0.427790319908169,0.514350510281647,11.9037830404876,6.44868474062087,0.458265937921805,0.00124835153066088,0.389015181679098,0.527516694164512,0.37543336974179,0.542997943250893,12.6091099866841,8.56200419093804,0.320966808919902,0.00795816415162667,0.146118064558128,0.495815553281676,0.111109198275835,0.466990214091188
9,11.9607179292814,5.0497783891484,0.577803070099505,0.0116501223315635,0.366249034569728,0.789357105629283,0.276676495813508,0.611903413905551,11.9607179292814,5.9021167727059,0.506541596616308,0.000410003226016772,0.466854465288054,0.546228727944561,0.467964162588938,0.546512165669437,11.5648152497431,8.29614789472357,0.282638960020751,0.00399440084689006,0.158764465901046,0.406513454140456,0.0895516933789673,0.370350278675255,11.5648152497431,5.84141938706556,0.494897301779608,0.000613800221883317,0.446338317725296,0.54345628583392,0.442318837035925,0.54398197693477,11.9607179292814,8.61930045192416,0.279365962571277,0.00338461055335295,0.165338247072979,0.393393678069575,0.0912282489139852,0.360088166631649,13.4295219179972,9.04014761822049,0.326845164450299,0.00616775336523269,0.17291647535084,0.480773853549758,0.142529181105627,0.447209718394714
10,12.2032725195702,7.24867136119595,0.406005942293644,0.00158705215746745,0.327923808817881,0.484088075769408,0.385250923452677,0.498829102473155,12.2032725195702,5.99285601035234,0.508914022796614,0.000329116893179312,0.473356527709957,0.544471517883271,0.477057812182798,0.546081589002728,12.2547774542336,7.31791704654044,0.402851902136144,0.00305405045223986,0.294535512714576,0.511168291557711,0.27515016552234,0.507074380093612,12.2547774542336,6.11045426951725,0.501381865779511,0.000558823234119524,0.455048558794217,0.547715172764806,0.455230442432767,0.546055129295333,12.2032725195702,7.25104822236187,0.405811169853537,0.00300174255783447,0.298426374793078,0.513195964913997,0.271814492938506,0.519691853026122,15.9551686368749,8.96517864447648,0.438101918662486,0.00373480380331109,0.318320357932965,0.557883479392007,0.30469188123482,0.537699586866532
