"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.5715584981167,5.61651405694571,0.514627691865377,0.000574888989315609,0.467633080032159,0.561622303698595,0.477017051336518,0.570365436539293
2,12.2611859252491,6.43856640110274,0.474882247088023,0.000632072298357065,0.425605792859168,0.524158701316879,0.427672035618154,0.524231857812959
3,12.0358837785224,6.42241141720753,0.46639469644364,0.00057329016115945,0.419465478645874,0.513323914241406,0.422671648876931,0.513448017943048
4,11.6227485394341,5.81171536053152,0.49997065317095,0.000680117749207072,0.448855681339266,0.551085625002635,0.453699627250055,0.553947015567718
5,12.1651368101663,5.94301335932604,0.511471720206263,0.000486501360334044,0.468240439565282,0.554703000847244,0.472887557244602,0.561997044321157
6,11.9967345660243,6.07609359027696,0.493521044677864,0.000720281441220317,0.440918447930251,0.546123641425477,0.447005265567898,0.546347088740798
7,11.9005415601956,5.77427553535665,0.514788843335483,0.000561913394033879,0.468327606863338,0.561250079807627,0.471604789203839,0.567260272782751
8,12.3517001407585,6.21775909154221,0.496607024078841,0.000530795918680103,0.451450567162897,0.541763480994785,0.456393509350816,0.546472114275267
9,12.147902063533,6.61595641955322,0.455382799025539,0.000429184787132296,0.414777919044834,0.495987679006243,0.420512770534697,0.503685123940378
10,12.3727317546539,5.93464817006099,0.520344553834789,0.000498295075458427,0.47659240689454,0.564096700775037,0.480322303087995,0.563774465352919
11,12.1343556306695,6.10214442148636,0.49711837964735,0.000655462804918781,0.446938444300879,0.54729831499382,0.452571441584946,0.548379016975458
12,11.6825340329919,6.00228734231695,0.486217003488603,0.000661673194789038,0.435799905742882,0.536634101234324,0.435705271083443,0.535759721438131
13,11.8920874046368,6.24550467559648,0.47481846852544,0.000648661424087204,0.424899557011131,0.524737380039749,0.430197254720219,0.531187484956787
14,11.9566168246596,6.18027538769427,0.483108350938541,0.000568713727425665,0.436366820633272,0.529849881243811,0.445495532827857,0.537916280341822
15,11.5541810742771,6.15602403221436,0.467203777347801,0.000622041237649659,0.418319898424838,0.516087656270764,0.424879796771933,0.52153730564403
16,11.9154918726895,6.15045393601951,0.483827104937526,0.000689203799650477,0.43237183002098,0.535282379854071,0.434316521898259,0.538426816370842
17,11.9674541666264,5.81255971556475,0.514302738524438,0.000663180845594087,0.4638282346989,0.564777242349976,0.471484639279244,0.565177187844128
18,12.5450260374151,6.23435050153025,0.503042043680378,0.000596802689637184,0.455160134648781,0.550923952711976,0.465454160488551,0.553707287832214
19,12.0843897120893,5.91400274220327,0.510608075119683,0.000477636083020748,0.467772496723535,0.55344365351583,0.468548157624749,0.554323762692031
20,11.9910956097598,5.93346675463685,0.505177262550765,0.000714332099847849,0.452792358286507,0.557562166815023,0.454462349495336,0.558678323245257
21,11.9520174657608,6.09320162067161,0.490194719165454,0.000542762299155098,0.444532090589843,0.535857347741065,0.451001592837769,0.543242696947517
22,12.0731360538444,6.18345220298644,0.487833800976882,0.000648687764587488,0.437913875932474,0.53775372602129,0.43957561550265,0.532946074420543
23,12.2086250991933,5.89149225648647,0.517431962352931,0.000567985749258132,0.470720357217269,0.564143567488593,0.470733080729018,0.562690755492946
24,11.7931498704137,5.88176611184175,0.501255713997349,0.000564908394876261,0.454670822779738,0.54784060521496,0.457245576234945,0.547976304626221
25,11.9572397557095,6.14729374057626,0.485893578604461,0.000618561834913342,0.437146607980605,0.534640549228317,0.443580610275388,0.53495753668454
26,12.1232556404924,6.22679473538682,0.486376026371255,0.00053487703373255,0.441046305295707,0.531705747446803,0.446612752729084,0.535985263563022
27,11.8460100375094,5.66733222934457,0.52158302994853,0.000621831960282323,0.472707374877518,0.570458685019542,0.474142317525237,0.572254359645255
28,12.2592682104467,5.78379281406261,0.52821059831826,0.000589942844591473,0.480604669782177,0.575816526854342,0.486122499962641,0.576838030093033
29,12.2992336207539,5.88240008601515,0.521726290645533,0.000618363189769507,0.472987147958997,0.570465433332069,0.473496019056554,0.572983986470601
30,11.5223141612534,6.08197083889914,0.472157176606829,0.000633208026628779,0.422836471470982,0.521477881742675,0.429575936603861,0.524343619896083
31,12.0538079972452,6.33336084938625,0.474575930624273,0.000506605562589124,0.430460446616474,0.518691414632072,0.435730366057065,0.521335975598387
32,11.9987526571552,5.7504931076844,0.520742424483998,0.000597603514942037,0.472828400827021,0.568656448140975,0.477484592569228,0.573174625701872
33,12.3706540524029,5.71194954171607,0.538266164624774,0.000655502441944437,0.48808471206535,0.588447617184199,0.487116851969533,0.586977750057522
34,11.8663742990457,5.65278121082272,0.523630296132042,0.000604041161731003,0.475458888358283,0.571801703905802,0.477175947755865,0.568883531624315
35,11.9230051744774,5.76396249569601,0.516567978345389,0.000579054860273393,0.469403403172636,0.563732553518142,0.468657335264214,0.559652464248981
36,12.3992050597314,6.42003245981571,0.482222253048634,0.000694344871407975,0.430575421025741,0.533869085071527,0.434321338999269,0.53839553108142
37,11.909116438473,5.83681687797063,0.509886656316963,0.000581767817418326,0.462611723769213,0.557161588864712,0.462868273136669,0.553129786839416
38,12.3838353555339,5.30303786490624,0.571777424952883,0.000705503542163544,0.519717244319548,0.623837605586218,0.52226073845098,0.630236522202488
39,12.3287589907477,6.14055028390825,0.501932815093839,0.000608683485158503,0.453576652336803,0.550288977850874,0.459351653308351,0.5524834153508
40,12.1359598349356,4.98703674768831,0.589069441929742,0.000729051189516871,0.536147583972486,0.641991299886998,0.534459713774669,0.640205550575093
41,11.8959603272231,6.12492166362242,0.485125917105999,0.00066836283900005,0.434454596989955,0.535797237222043,0.43850058251996,0.53684852546245
42,11.8640204462074,5.55877931688556,0.531459057906245,0.000592167555664874,0.483763451380673,0.579154664431817,0.48794359592919,0.582754566032499
43,12.2995812713939,5.95448974221575,0.515878661978145,0.000662591222877518,0.465426601150006,0.566330722806284,0.469712448503466,0.57372661452477
44,11.5831356359237,6.15705760359533,0.468446386443068,0.000553517860041799,0.422333544293222,0.514559228592913,0.424932849527602,0.515505773733985
45,11.946550149249,6.30018326069059,0.472635766645433,0.0005319683064221,0.427429467903431,0.517842065387435,0.432027134754816,0.517290853118058
46,12.1363107861764,5.99036257149521,0.506409923325432,0.000686884332256862,0.455041305952585,0.557778540698279,0.458445145160657,0.557334683229769
47,12.1993153589612,6.24016963944113,0.488481979863133,0.000524474533945821,0.44359521823338,0.533368741492886,0.443820607096919,0.533778008051401
48,12.1495601514691,6.36123472756861,0.476422631909074,0.000512460148819478,0.432052969889796,0.520792293928351,0.432597781245968,0.520159410700511
49,11.7095532259949,5.45253638657547,0.534351458049569,0.000622456584880553,0.485451261562468,0.583251654536671,0.488931446586787,0.584650685711607
50,12.3017217195613,6.38391598294076,0.481055080868108,0.000667138909204104,0.430430177573401,0.531679984162816,0.430438048669079,0.528961516894247
