"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.7138867271769,5.73807557856331,0.510147595567009,5.06404051831944,6.02913823398748,2.39885324129182,-0.614043329411201,4.93756558399916,1.25435783639475
2,11.5079295114847,5.92518377523397,0.485121648571037,5.08681678395055,5.99721124852136,2.07165601278537,0.128147766489432,4.99260766123868,1.13961958036995
3,12.0416194350181,6.52613445092909,0.45803515165489,5.064915043471,6.03105168281537,2.02176397632693,2.9116657262546,4.99517558506413,0.713628697352735
4,12.0866295977511,6.16621122854899,0.489832034755469,5.02091568741845,6.00061227271981,2.68649200429458,0.229227042343897,4.86066373905248,1.18245048429755
5,11.6469688251512,6.173072385077,0.469984639115159,5.03108105603983,6.0134378931209,2.5466999882802,3.13813038006179,4.9689692674771,0.603238542812136
6,12.0810512798304,6.4968493708554,0.46222814386178,4.9728744117921,6.01280857922302,2.64119087774864,4.22011303891345,4.91193376781262,0.457831053714761
7,12.148808877505,5.85491520227045,0.518066728902818,4.95846123943832,5.99132736712057,3.29140692763887,-0.872935249086131,4.73677758224076,1.35684240059093
8,11.5446164304197,5.9933991686909,0.480848999634281,5.09202397519974,6.01310717220471,3.36342122423188,-0.454749260393506,4.76051261602919,1.26632326565813
9,11.818818987188,6.18238571388854,0.476903257373648,5.06018539834677,6.01555893009527,1.4610682792391,2.25305933433012,5.12319853395652,0.776518263706738
10,11.963506485976,6.10243448277451,0.48991255281819,4.99880793908766,6.00100278302031,2.76422724147463,1.16996223847508,4.86150634057664,0.986729697240511
11,11.8607429503449,6.22457853838823,0.475194887500094,5.00450000922363,5.99999585669372,1.61302257675715,3.43413156921094,5.10407785256694,0.557587563999262
12,11.9991775844428,6.42224630993915,0.464776126135031,5.05858071328921,6.01130237961422,2.8481990379551,1.29854810397814,4.84081100461574,1.0128726803747
13,11.757740239173,6.47145725195129,0.449600253083457,5.03778715420069,6.00795952290521,1.30991357111198,4.81805272515924,5.12060747157817,0.328200552382087
14,11.8700410264622,6.03469915153988,0.491602502629385,4.99895248764248,5.97812260756884,2.93595463182807,0.250412518702249,4.80237732571756,1.15709974182322
15,11.8260437517338,6.36706184049093,0.46160677449232,5.04998930892777,5.98715519230891,2.70364413146332,1.38442721260739,4.83832760186408,0.986662411160921
16,11.846464862335,5.70514459946477,0.518409528432073,4.99112885680726,6.01188698209832,2.49438636893421,0.325564320292303,4.93860207607428,1.07782836979562
17,12.1355944261076,5.96178423861929,0.508735705125942,4.98594978891464,5.9829077100188,2.43689121225522,-0.460158081938667,4.90464089298582,1.28800782046301
18,12.1044937786821,5.94686559158695,0.508705964882206,5.00052458403747,5.99478676948955,2.20131499117053,-0.160489161639838,4.97182059895109,1.22134281125675
19,12.084379200148,6.60546526766229,0.453388117150329,5.06148987499489,6.04870696426698,0.94194507705865,4.91783515414391,5.21643169896367,0.333425563460223
20,12.1905941772042,5.77153964027486,0.526557971139145,5.01096095117159,6.03265505360999,1.81132323663393,-0.548991226445109,5.0214147154821,1.26134107375995
21,11.627032844243,6.01393672028993,0.482762558526043,5.03313661157533,6.01443595873343,2.41903282676203,2.06323734643422,4.93512723644003,0.784937838716676
22,11.5837931656189,5.46165299103526,0.528509106391365,5.03680083760408,6.00167517147784,2.50479064673895,-1.70579750891642,4.9219965217052,1.4230164604565
23,12.0776638657611,5.97846021762228,0.504998625224983,4.98246112214426,5.99964221606253,2.33183921805553,0.714697515060086,4.93972431118813,1.05645835933726
24,12.0757930023819,5.93749665732992,0.508314140847003,5.00347995863581,6.00480628327494,3.1655458888069,-0.986557009081033,4.74631816835889,1.38384758681012
25,11.8287769122606,5.91521912921323,0.499929775234661,4.95379192765205,6.00444258280492,2.11858738319528,2.88475355513199,5.01672534785132,0.611746641429404
26,11.5930971916006,5.63998972937763,0.513504490114694,5.05872709358861,6.01383377891384,1.98807661655712,-0.467750005035063,5.02555716759436,1.20736691689765
27,11.9597043619834,6.5095445191973,0.455710248165555,5.00189061379788,5.9995004767459,2.36273825212538,3.9015858048484,4.94182309008249,0.521394591707935
28,11.8617083806961,6.55317548396583,0.447535272859129,5.0563402390217,5.99352094001248,2.76696898679527,2.37548751292409,4.83813666894403,0.826227621867876
29,11.8072326083327,5.88619963117436,0.501475085108402,5.03666605896439,5.99194987110021,1.73080114191795,0.132374816973893,5.05580492554803,1.14238759267346
30,12.0761693105501,6.2948834656677,0.478735077010859,5.05381074284616,6.03749626461557,2.48862893064113,1.38440268432247,4.9055295566027,0.971639230514554
31,12.0440110900061,5.61253231803842,0.533998077874935,4.9753780827002,6.01479053081375,2.28269007329982,-0.425104436377027,4.97410681165625,1.21350310550445
32,12.5035593163703,5.99579926311911,0.520472602127853,4.94786263572215,6.0358031184762,1.52008226239252,1.80363990872327,5.13445760651327,0.847266721620291
33,12.1571262827918,6.17638866810207,0.491953235951439,5.01020705114239,6.01510227773513,1.09555129980729,2.27634127475239,5.17318276529284,0.778420403296589
34,12.4594734323244,5.71993400824745,0.540916874271118,4.95158187841945,6.0202380379183,1.66323895203929,-0.456293114367632,5.05923149902221,1.24732404194567
35,11.616108457372,6.02923207711868,0.480959385043251,5.04920667606053,6.00266396813177,2.69531717188421,1.14745405702701,4.89275733398583,0.966840601561691
36,12.0267425338679,6.14714798735374,0.488876728670038,5.0402191997315,6.00740034067705,3.19808850880135,-0.594628368547684,4.74150793307587,1.33759586413634
37,11.5061333202014,5.83949661593768,0.492488357866909,5.05050961583582,6.00075540668444,1.35901853024122,1.69307399078337,5.14234692591037,0.820990937657706
38,11.9808217804971,5.78938878951347,0.516778657125367,5.00615461248244,6.02468998326317,2.051457827259,0.490120178864114,5.02021017552049,1.05855072822483
39,11.401364631687,5.69510715767637,0.500488990427657,5.0651218819046,5.97419490094288,2.85354274273709,-1.48904151913989,4.85865022086619,1.41835652612467
40,12.1237264145268,5.88120345539321,0.514901338556578,5.02155393055055,6.02497697524034,1.16350879766538,0.496143841913114,5.14883833691726,1.07238908273354
41,12.0385738039968,6.46906172563559,0.462638861466476,4.98444078112588,6.00878392508445,2.46125049009968,3.93005251349463,4.92776766511342,0.509386975115682
42,11.6797836736052,6.15758790165076,0.472799490664702,5.07899583428289,6.03056198069652,1.96445078069995,2.31313315324652,5.04633847311747,0.756932053862777
43,11.6990824604284,6.4613758141498,0.447702344521025,5.07253461020473,6.00623051361574,2.82560396369761,2.56966577827629,4.84243725989301,0.767212120750113
44,12.5466380786821,6.16307117087744,0.50878704460687,4.97221599168212,6.0373109896333,3.16569824958276,0.0516275184764567,4.76430622530295,1.22911869931327
45,11.4672908866661,6.13531789931975,0.464972332178846,5.11012000376818,6.00411732316477,1.92688266620241,1.31964952069325,5.02181475836724,0.942378725954664
46,12.4166034204739,6.07326731548418,0.51087530866373,4.98945918625831,6.01836416008194,1.81293849772295,0.300178496749598,5.00807606600878,1.15705702827162
47,11.736548867878,6.26283244695704,0.466382109642307,5.07750260834771,6.03694227082463,2.18560567463775,2.60688449505669,4.98508916091517,0.72002876884588
48,11.9790494158522,5.70086206210898,0.524097291512556,5.01065363398409,6.01365529392161,2.91052238437104,-1.50807217031407,4.82067744282508,1.43872132440555
49,11.9004380436241,6.3279965958097,0.468255153918469,5.01746692666579,5.98804393164767,2.04541841450581,2.51940153093992,4.98230244269729,0.759067298406822
50,11.5402764959383,6.07130850365292,0.473902682852549,5.037957944973,5.98592831727398,2.07663161671914,2.31167412833797,5.02287231623222,0.746261563986736
