"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.7304900947155,5.56811334968779,0.525329862202756,0.00062996089218843,0.476135779596907,0.574523944808605,0.479460277670343,0.575611611643461
2,11.4463582359945,5.65371093403499,0.506069020602886,0.000597570620650542,0.458156315645942,0.553981725559829,0.458790698320986,0.551476965593897
3,11.947326777283,6.06498622963047,0.492356211335691,0.00056352289849298,0.445828482325448,0.538883940345934,0.451854738637212,0.544150307049111
4,11.7689580580853,6.34117869573075,0.461194553975459,0.000510317400737935,0.416917750492429,0.505471357458489,0.416759058219633,0.507313477437843
5,12.0882375510418,6.36396471772661,0.473540729915738,0.000598245955174509,0.425600958729401,0.521480501102076,0.435117972321335,0.525076677996894
6,11.9527177220923,5.55655156444648,0.535122330030747,0.000608308383428178,0.486781069333723,0.583463590727772,0.489722320242565,0.58230949359492
7,11.3468588719493,5.70968189140559,0.49680506686123,0.000617318973478978,0.448107093920697,0.545503039801763,0.446188784034205,0.547532457230928
8,12.5378553975361,6.11186594058279,0.512527003479091,0.000507678519738919,0.468364827338994,0.556689179619189,0.474279043025168,0.559144455675662
9,11.9482302530761,5.45007588995514,0.543859151144832,0.000602258856286794,0.495758864011475,0.591959438278188,0.499092137629032,0.595783162791223
10,12.3168618762147,6.00864906349966,0.512160717243807,0.000551249951086426,0.466142440308511,0.558178994179103,0.464767820703395,0.558936816849935
11,11.6896894584814,6.02830324409415,0.484305954789898,0.000601879731487504,0.436220809719071,0.532391099860724,0.440362772041091,0.537345677901083
12,11.9171269422615,5.21351556572264,0.562519087781633,0.00071522949091694,0.510101289160301,0.614936886402965,0.51242651371863,0.612580340817428
13,12.0879378509688,5.47453814694314,0.54710735491543,0.000692050057532281,0.495545940068512,0.598668769762349,0.488777343984027,0.591230614027144
14,11.843836283738,5.56696520574848,0.529969422712123,0.000566197994809248,0.48333138869632,0.576607456727926,0.481653943931886,0.579950768684036
15,12.1154343119394,6.09221405940936,0.497152648221148,0.000553447771736391,0.451042725645823,0.543262570796474,0.455305540600758,0.547125116325586
16,11.7319684285454,5.56514418716571,0.525642757985525,0.00057642501335511,0.478585406473726,0.572700109497324,0.475812129612082,0.574024081595944
17,11.7013772750104,5.71671605828832,0.511449300032654,0.000580892924164361,0.464209928133043,0.558688671932266,0.464528442288045,0.556672996784028
18,11.6350263521344,6.12194084461748,0.473835240304853,0.000607240829237786,0.425536416617315,0.522134063992391,0.431049869257973,0.524903924920718
19,12.3996046532502,6.20334629198043,0.4997141872298,0.000625950348709871,0.450676947711207,0.548751426748393,0.455327449502883,0.552585233995282
20,11.7890927010437,5.62638480418354,0.52274658051629,0.000617410013567984,0.474045016802968,0.571448144229612,0.474343784120397,0.574485325279766
21,11.8276803369121,5.49866114460423,0.535102320321943,0.000661377491870564,0.484696489580154,0.585508151063733,0.484582831417973,0.587185130861325
22,12.0383027273631,6.41771896889056,0.466891711046352,0.000437783404960984,0.425882093534138,0.507901328558567,0.429145082413362,0.515197653586555
23,12.2224080782521,5.92673713368951,0.515092517305553,0.000517001099967671,0.47052670725305,0.559658327358056,0.471942728789687,0.56460290016596
24,11.7297345617887,6.00399273507458,0.488139079068895,0.000550450186141549,0.442154196389025,0.534123961748764,0.442706594643945,0.533289608771851
25,12.4062087448616,5.91021507391293,0.523608283927929,0.00061874810157238,0.474853974303031,0.572362593552827,0.479468529478777,0.575458053501279
26,12.2752115795591,6.16771917458999,0.497546813379528,0.000693257301018066,0.445940445094296,0.54915318166476,0.449626277553748,0.550422216190789
27,11.9275797829543,5.60394761498225,0.530168926391014,0.000657537272393485,0.479909646793841,0.580428205988187,0.479811530879707,0.579313856299653
28,11.7668614138422,5.7126473052377,0.514513929898291,0.000605421365611348,0.466287518896304,0.562740340900278,0.472479153827292,0.567002310955708
29,11.9519672095789,6.23202697472889,0.478577303179493,0.000579219245599403,0.431406033810367,0.525748572548619,0.436996595818467,0.526900105065423
30,11.8456503750487,6.33957700484755,0.464818156527644,0.000498181275541795,0.421071005899044,0.508565307156243,0.428138775053528,0.511866178473883
31,11.7624355862564,5.53631470658097,0.529322420855612,0.000595812100615722,0.481480266162022,0.577164575549201,0.484412959071946,0.576654422213243
32,12.0885561489619,6.48643301599984,0.463423676403498,0.000601389597464773,0.415358114120085,0.511489238686911,0.417908219102077,0.517841782216994
33,11.746490898476,6.07074657248715,0.483186372427636,0.000578335511058267,0.4360511022016,0.530321642653672,0.440534172462485,0.529379257746091
34,12.087811877558,5.92415855937454,0.509906456240173,0.000586970995919034,0.462420586995496,0.55739232548485,0.466137632074182,0.557535658369549
35,11.6929468374889,6.03460085547067,0.483911032920884,0.000650432762735553,0.433924009591575,0.533898056250193,0.438655978648162,0.5306311771556
36,11.6935492001305,5.42561274282044,0.536016597701588,0.000643458936626398,0.486298272599631,0.585734922803546,0.489337889415553,0.590821438983318
37,11.9100538552681,5.69073820575447,0.522190388481128,0.0004784620167201,0.479317790199336,0.56506298676292,0.48230584506477,0.569915474922156
38,11.9854291964402,6.17420691863561,0.484857253132876,0.000573873280938417,0.437904174468607,0.531810331797145,0.446552398205508,0.537250149913225
39,12.0563707533251,5.6805638186755,0.528833018252295,0.00064343408969934,0.479115653086902,0.578550383417687,0.478150593567422,0.578306165929728
40,12.3290863044701,5.80997699208488,0.528758510679061,0.000562160827620572,0.482287045935768,0.575229975422355,0.483820015055281,0.573963260872598
41,12.0479962998436,5.93271338991278,0.507576758635807,0.000660357289257155,0.457209819455325,0.557943697816288,0.46031909465486,0.559352766740487
42,12.1499249404859,5.80756390487985,0.522008248336752,0.000569828287953296,0.475220938614977,0.568795558058528,0.477450469220513,0.574323847153456
43,12.3310622312325,5.90437603896411,0.52117863585107,0.0005440289806462,0.475462755327445,0.566894516374696,0.478173208173485,0.56888155680106
44,12.1731220968163,5.53033068944774,0.545693319637851,0.000638442643371567,0.496169171399075,0.595217467876626,0.501552687802508,0.598541551201583
45,12.4674129345462,5.86400355195487,0.529653538970689,0.000660546170752887,0.479279397096466,0.580027680844911,0.482789482779758,0.582175979493734
46,11.9401317751886,6.09877525464208,0.489220439985829,0.000503328082386668,0.445247889897204,0.533192990074454,0.450769479722186,0.53576185088514
47,11.9298873910005,6.48114474645536,0.456730433906316,0.000484472924538071,0.413589372411431,0.499871495401201,0.413595959798383,0.498479459631314
48,12.1284238755504,6.44628768854955,0.468497493598934,0.000602717809923363,0.420378882453125,0.516616104744743,0.425795926026844,0.516685959548048
49,11.7833189574442,5.64169947489762,0.521213038934718,0.000667708816990861,0.470566516928246,0.57185956094119,0.478111234607146,0.581202151453525
50,12.035166962698,5.76455113460661,0.521024415159891,0.000679200981992792,0.469943905252261,0.572104925067522,0.471326034093168,0.571373508367612
