"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.7842511846525,6.4695365962274,0.451001468412931,5.05309062397238,6.01055037156697,2.20104781811305,3.46393598499608,4.95604469591457,0.594804414742225
2,11.5902410687056,6.02251650656917,0.480380393223193,5.04150602985617,5.98906000384663,1.19120848311192,2.53887774234288,5.18490004426866,0.69099168851449
3,12.2233704747481,6.0559758506085,0.504557612557079,4.95488135963723,5.99980824819613,3.11564203200158,0.550026069604004,4.79100869673543,1.1112172787539
4,11.7869009482367,6.10131967242897,0.48236438914491,5.0675008150131,5.99848140564052,2.1303801441465,0.300504460571493,4.96237966748914,1.14470928049421
5,12.0743312723284,6.55458298963315,0.457147328344819,5.04934655779626,6.04272867996404,1.37522443451145,4.46292501835972,5.14227735949469,0.414243298084557
6,12.0522172777219,5.78214170816776,0.520242493565407,4.97089587089491,6.03617719899536,2.74482531779956,0.962952968787374,4.91635918268319,0.969480927491805
7,11.9116737687427,6.43765716126213,0.45955058153497,4.98419882158616,5.99044724723022,2.05729364694406,4.22132893535298,4.99535410560939,0.444670910058887
8,11.4317096425579,6.0604907016952,0.469852638739768,5.07073690974078,5.98864414317661,2.05617471946482,1.82264641805584,5.01584709582131,0.835745249472231
9,12.1736855242081,6.65632357057029,0.453220345035709,5.02979295650509,5.98846082966619,2.70989578197499,1.82183563362758,4.79406782242325,0.961170366006857
10,11.6697091861595,5.99837151847057,0.485987917712231,5.05336916012279,6.01319748808807,1.99543045557414,1.5413807893342,5.02671603054164,0.881983996797113
11,11.9057768140422,6.26887531307526,0.47345936254395,5.00723643388915,6.00493558791052,1.91253789372938,3.10887743884152,5.01881484096837,0.631086212116281
12,11.529555411079,6.43292515199408,0.442049157783437,5.11069805848169,6.0065847435131,1.13780997282898,3.83094763710032,5.17979917666095,0.509123701912997
13,11.8308158140243,5.94652785436967,0.497369585678052,5.03266684152169,6.01966515894321,1.75156827319123,1.47809387171172,5.07391549830895,0.887885910863684
14,11.9327375253544,5.89101351152616,0.506315001146292,4.99665318987472,5.98538654184745,2.13547159802359,0.346611985275869,5.00094660655756,1.10962304477836
15,12.2700460167823,6.02804872002841,0.508718328212984,4.92445003522734,6.02574385014756,1.9564079912453,2.87001907068285,5.02658056042465,0.641295906498068
16,12.4146072294061,5.81387866379009,0.531690487152994,4.94648822529357,6.03378694034899,1.93714784656017,0.688658677793317,5.03462603604955,1.03613306098441
17,12.1016903731456,6.37348868581077,0.473338972549326,4.99652859431167,6.01203599859278,2.29798869406,2.92094693208235,4.94974053731597,0.69098809074344
18,12.2479473218678,6.6086459861491,0.460428281370068,4.98747650715546,5.98502915175474,1.23763805693625,4.11375379876925,5.15290520377126,0.500231366263172
19,11.8081486851992,5.91748616762321,0.498864189012083,5.01782941696338,5.97634084384796,1.47003931990231,0.586089962762435,5.08314567049919,1.06249052365896
20,12.0408370594766,6.20501603763437,0.484669046928861,5.0166521496484,5.99739332044245,3.11299291571419,0.37066553906551,4.78742230722766,1.16299682029534
21,11.7417381719894,6.14027759102824,0.47705548351638,5.07976357510135,6.00073234310265,2.39696890020958,0.10717530082219,4.89446572808113,1.18767383580164
22,11.9338010285804,6.18192826619813,0.481981620827016,5.05067169019654,6.00598267848118,1.47563663899818,1.46177867525878,5.08638395961166,0.934558783557692
23,11.9013296286423,5.75189439505627,0.516701530456437,5.00338760876393,5.98708752671481,2.28055676572339,-0.801437555918249,4.94155347925286,1.30977898644025
24,12.0561857975363,5.82005910881241,0.517255356996759,4.98291543229524,6.02314526025204,2.95337012974445,0.120152550222792,4.8510609629649,1.14388988455381
25,11.6835779626344,5.84243457813281,0.499944743226974,5.07717870994461,6.00365892690917,1.49454795184027,-0.235931842498679,5.10746695810428,1.19719371089418
26,11.4345496713398,6.0615048474319,0.469895621458113,5.04141525558015,5.94151275846197,2.16251692223119,1.11877017644532,4.98897708449572,0.980426015396305
27,12.3528527077971,6.18636963144248,0.499195062243585,4.98232912517696,6.00512802465487,2.9491275387284,0.058100911436389,4.79902709389201,1.23000078197131
28,11.8093354910632,5.81887244410108,0.507265040568577,5.05980892153278,6.01092433641292,1.92480411250044,-0.774126275623223,4.99534216574506,1.30301337895722
29,12.0529573542729,5.9000892049251,0.510486179324823,5.02528102455293,6.00440262438112,1.29094323733434,0.147454487544526,5.139330557391,1.14473890898318
30,12.0771532736414,6.03066167013153,0.500655366915517,5.03251388671891,6.00392983742345,2.80130222541893,-1.01068288456004,4.82524004165334,1.39917041724894
31,11.510505347679,5.38551853132507,0.53212145178222,5.00818894130231,5.97309736523544,2.6302462483626,-1.86257650296023,4.90049026178862,1.44724871989365
32,11.6187909215651,6.20271288537016,0.46614816229651,5.0631343186243,6.02235476830672,2.70339910061564,2.36961976845715,4.88927361675859,0.757059338286428
33,12.3871160406757,6.48899793172801,0.476149419249807,4.92532630908821,5.99668614763511,2.53067199039799,3.60402687859392,4.9195212856931,0.585742115768197
34,11.9948590084656,6.41727727589821,0.464997690146328,5.01706099849973,5.99564503520048,2.22853706960388,2.67468863006356,4.95367280071622,0.745972322631478
35,11.9189310475817,6.58692123805995,0.447356376862637,5.08152367825673,6.00955179522962,2.18380349445041,2.5386844620899,4.94886808898777,0.796658056183424
