"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
1,0.488196044763468,0.492154591287289,0.516045937622996,0.523134270874813,0.623963982505861,0.472883615892557,0.516045937623878,0.523134270874814,0.47056773495351,0.477288171480863
2,0.488886716702974,0.487455994439237,0.531814597716599,0.52901805097605,0.635518764235207,0.492136293618172,0.531814597716939,0.529018050976039,0.49517410203882,0.493518165595981
3,0.514117055439051,0.525341602609189,0.541871485098125,0.553839128031997,0.668134032088027,0.52062739162339,0.541871485098839,0.553839128031994,0.521350194111955,0.533804402693588
4,0.487521460391283,0.481809620572746,0.518697320852128,0.517788464505899,0.584810108174667,0.476450943613836,0.518697320853215,0.517788464505897,0.478266961164779,0.476000854172521
5,0.497615776402405,0.500095697678804,0.526620614874319,0.531894529523125,0.577524213328944,0.495480177441246,0.526620614875464,0.531894529523118,0.498091005182075,0.504343882300336
6,0.489221619361443,0.485934352227345,0.515387067751035,0.510093927534834,0.612019607575577,0.4780784936821,0.515387067752248,0.510093927534831,0.486904872281133,0.48200486568101
7,0.497388314216977,0.48863356306502,0.525867225832919,0.52047418217072,0.594444023475675,0.47074897428223,0.525867225833942,0.52047418217071,0.491587823614086,0.48389297081666
8,0.490992796734635,0.488041611789948,0.552144944232605,0.555296855432558,0.599566249228899,0.521378355920464,0.552144944233654,0.555296855432557,0.497944966144924,0.501948678254849
9,0.513046402452662,0.505905479506189,0.532307443106236,0.531495825531089,0.648887145401534,0.494265824710959,0.532307443106952,0.531495825531093,0.500401455308181,0.49957225846242
10,0.464214318825964,0.46541495747633,0.505499743165065,0.508615295816555,0.605379703961242,0.471488108970122,0.505499743166003,0.508615295816558,0.467149609317425,0.472192459820705
11,0.4861352517473,0.489411677505375,0.495257921166356,0.499307767500656,0.673649363922296,0.44981809790023,0.495257921166953,0.499307767500652,0.474626549950641,0.478333557922929
12,0.500343747577476,0.503132503908459,0.516878283054308,0.52342138110557,0.604011343196695,0.496637780909187,0.516878283055335,0.523421381105564,0.497993793918351,0.504704712306108
13,0.478701494058899,0.474155421382341,0.516624969875843,0.5133549254802,0.545937955485415,0.469104368007104,0.516624969876749,0.513354925480192,0.465258958297373,0.460430161465489
14,0.519182637115791,0.521485899663127,0.529733041307775,0.535330715509688,0.626540132129494,0.504976141599897,0.529733041308667,0.535330715509681,0.505081986478783,0.51146077800791
15,0.4647177701997,0.463530953841183,0.521842682635613,0.515680815469573,0.623983902601042,0.472109020274189,0.521842682636716,0.515680815469579,0.480184507627647,0.473212943907418
16,0.524604695642018,0.533653701695415,0.562207006855516,0.57066987216567,0.657180360080393,0.535725455083139,0.562207006856147,0.570669872165667,0.529911725015608,0.540432679839419
17,0.553082113782674,0.5438971393278,0.582736462019999,0.574796737708239,0.672463642950182,0.542877386114083,0.582736462020509,0.574796737708244,0.55402552293514,0.545066028229779
