"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
23,0.523643107366357,0.522181105300936,0.549865975931188,0.544559192187104,0.666586494326268,0.511982683682045,0.54986597593196,0.544559192187098,0.53010961168922,0.525257512342755
24,0.493062646804032,0.495029382410534,0.530368453585973,0.52656211675789,0.589026085780582,0.479428132929697,0.530368453587084,0.526562116757899,0.508750153899701,0.504208053969119
25,0.535658964931378,0.531810614810244,0.5541508278723,0.549610676647534,0.63270579904966,0.520297231662857,0.554150827873304,0.54961067664753,0.534921291756638,0.530116319683863
26,0.519756382597091,0.509167062777017,0.533273156898117,0.527936940211148,0.587139380891402,0.493114877835871,0.533273156899032,0.527936940211146,0.503552599855298,0.498391844468514
27,0.49153183306025,0.498150526513523,0.515483869339383,0.517724172966753,0.633577047229637,0.476811718948717,0.515483869339977,0.517724172966755,0.48801511116707,0.491279962943518
28,0.500865572169184,0.497973068801571,0.525186821140665,0.520119394428138,0.592071714268614,0.483517013092462,0.525186821141819,0.520119394428138,0.495504723331685,0.489769638658985
29,0.4714954318655,0.466080075406484,0.49527372904777,0.487138859720741,0.620828421705671,0.442262910350391,0.495273729048565,0.487138859720736,0.466651572675158,0.45708921727643
30,0.527622998814923,0.532406455604423,0.534058901533311,0.539754289353486,0.620488155825294,0.504846528212869,0.53405890153403,0.539754289353488,0.508598133793288,0.51616895460962
31,0.496525597897455,0.51045101207293,0.546206426869307,0.557073395806262,0.600926000971953,0.526763284344289,0.546206426870307,0.557073395806268,0.50727416726336,0.521081615128503
32,0.515755434887039,0.505027021308163,0.54467652733905,0.537385198063106,0.607041759897334,0.503730768995653,0.544676527340112,0.537385198063093,0.514000988176825,0.504957525326668
33,0.509043197452968,0.512739231290141,0.53704859349386,0.540193563011396,0.623608233361189,0.507762847282825,0.53704859349481,0.540193563011395,0.513036435524362,0.515935954592837
34,0.504067468363629,0.504587013780351,0.543677328081662,0.545470284514,0.623600095669988,0.514389532071823,0.54367732808263,0.545470284514002,0.514229579879592,0.515998375606722
35,0.495299338593142,0.495524868293086,0.533834449867752,0.539744795717023,0.627096463537428,0.503863833178957,0.533834449868877,0.539744795717021,0.497684204607068,0.504337167751623
36,0.490922494306205,0.490675481144197,0.535479448637504,0.528787065153506,0.634311542904793,0.485525298339725,0.535479448638544,0.528787065153508,0.505589513728058,0.496765413158162
37,0.512368377989779,0.509312899574482,0.550295235263066,0.546048413787642,0.660048356216597,0.513106086141635,0.550295235263854,0.546048413787647,0.523019645558428,0.518668704306617
38,0.513580694735356,0.523440915039057,0.547956962808921,0.554978911790061,0.662232548112916,0.522580952942725,0.547956962809534,0.554978911790053,0.516067760187001,0.522790828568222
39,0.51379245188522,0.508193776155513,0.565096588469739,0.551465024049559,0.637069944764243,0.510818942094604,0.565096588470757,0.551465024049556,0.539869747735838,0.523018829523472
40,0.519960072990521,0.52624483389563,0.543998082366194,0.545075937237169,0.632602452668532,0.507461383369852,0.543998082366662,0.545075937237182,0.5248189719813,0.526384407629317
41,0.504563175826019,0.497924443816315,0.514369517801558,0.506826056934992,0.616775772498113,0.462822781651593,0.514369517802713,0.506826056934986,0.492264909568469,0.48393583842216
42,0.511677075471707,0.516830768914294,0.542629498886453,0.547136034162617,0.623787066668439,0.512609110670035,0.54262949888746,0.547136034162617,0.502696968072948,0.50897359320185
43,0.494654695646531,0.492751421531542,0.529880712222856,0.526225754017042,0.60293509539036,0.489268304820055,0.529880712223926,0.526225754017044,0.498911349194583,0.494545637684191
44,0.477872238118495,0.484266181092643,0.517034686973341,0.522384241491539,0.656442498064908,0.490724394314581,0.51703468697441,0.522384241491553,0.490916532420289,0.498483375518893
45,0.506770246922693,0.50021622453686,0.545128184845941,0.541880897380191,0.663998611880869,0.502736346999345,0.545128184846815,0.541880897380184,0.510735860434463,0.506259094450059
46,0.486156375132253,0.482175415401045,0.504228296089616,0.494483046033304,0.677125370056305,0.44539290974724,0.504228296090187,0.4944830460333,0.492897925771175,0.483234506284995
47,0.523264637605704,0.516455006820301,0.547296651128663,0.540768368378816,0.588665056503539,0.510761976015712,0.547296651129673,0.540768368378813,0.512442766313703,0.506654235691028
48,0.521600558979904,0.518322398482092,0.550056920517379,0.549043467148634,0.623253891626787,0.516465990149398,0.550056920518234,0.549043467148633,0.521599400174145,0.520329820156148
49,0.507060025672398,0.50328226758292,0.539661156656455,0.537614140214303,0.640144718790004,0.501317138873047,0.539661156657217,0.537614140214298,0.500316307771811,0.497957958473509
50,0.5152206280643,0.508321643797261,0.554458492397298,0.551720525420267,0.65198939111206,0.520859599465304,0.554458492398274,0.551720525420268,0.521728750218884,0.51827628944544
