"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
1,0.50477355570868,0.502611688049314,0.526488939468396,0.523948208324952,0.656166183849951,0.481835328469142,0.526488939468994,0.523948208324933,0.510045576957623,0.508684342727306
2,0.49859943275423,0.496656639054865,0.53644997502938,0.535576734853896,0.602142363267984,0.494021074012341,0.536449975030428,0.535576734853899,0.498188553998832,0.495049498952147
3,0.470098914528125,0.46737881518921,0.490908334923096,0.490020914442427,0.632874367120886,0.448492272449896,0.490908334924137,0.490020914442429,0.465677079666395,0.465290092779634
4,0.511677052320425,0.506825205521872,0.556315112224771,0.552558155636744,0.585369283187085,0.513825067555314,0.556315112225739,0.552558155636746,0.521301047489637,0.515590451281175
5,0.495842043821062,0.497006932102681,0.519900386727177,0.519350933209877,0.5862404702164,0.487351657250084,0.519900386728052,0.519350933209873,0.48678023648428,0.486118309995904
6,0.506252746898881,0.510774402413643,0.523063621902544,0.525499158702483,0.66128986207811,0.48773025942995,0.523063621903413,0.525499158702489,0.504719527557208,0.507022057648478
7,0.485006940595243,0.502664333193496,0.501400619726286,0.523232910352062,0.583508525353277,0.484769133993635,0.501400619727491,0.523232910352056,0.473870427640704,0.496660766269957
8,0.492891398919536,0.496216288391135,0.517381163020832,0.519506358972958,0.63510137694522,0.48260311492217,0.517381163021978,0.519506358972958,0.493032135628946,0.49454347941646
9,0.510307878277902,0.502337939577684,0.544534266618681,0.531947363602757,0.64872987814264,0.487564089239289,0.54453426661972,0.531947363602756,0.520286845544451,0.507332843198759
10,0.519645319554481,0.52250997749103,0.53955539386289,0.543839899085044,0.650466486407207,0.505809168792255,0.53955539386349,0.54383989908504,0.516415134771058,0.521642499876808
11,0.477640262374452,0.475830036936293,0.495641604753033,0.49570667656864,0.62354822468747,0.46090136654346,0.495641604754275,0.495706676568634,0.468565678926165,0.468825607180918
12,0.498601743667228,0.500741430150417,0.532152867946589,0.535646098516542,0.645329204908838,0.491716173289654,0.532152867946833,0.535646098516542,0.509932720503057,0.513770283212989
13,0.501050254269235,0.501045571332615,0.53131502018461,0.526660149558224,0.673103088454894,0.493743537388379,0.531315020185455,0.526660149558224,0.513206309781235,0.508086698805246
14,0.480488772917446,0.480814347738204,0.515893040759786,0.512365534048418,0.601734928918251,0.472317079669416,0.515893040760975,0.512365534048421,0.478636287528242,0.475269534161189
15,0.489947173552665,0.488634838680891,0.511669794068726,0.507821972206306,0.631106429427844,0.465046104721893,0.511669794069918,0.507821972206301,0.486741675356049,0.482842115114142
16,0.543516360656822,0.53163112143234,0.589722275013367,0.578852332923231,0.664000656128379,0.541545793737197,0.589722275014191,0.57885233292323,0.559026244243841,0.546203468778619
17,0.476183269719611,0.487934485795244,0.502174067140461,0.513141709815968,0.59332774234676,0.479040824293767,0.502174067141236,0.513141709815967,0.47782222625528,0.490557180754912
18,0.527763287308107,0.531232799050488,0.549632191265375,0.549941204927793,0.665117353956444,0.526239232501549,0.549632191266426,0.54994120492779,0.531541419039994,0.531964091120634
19,0.501895292560064,0.501578189287303,0.553577129672066,0.553177370594509,0.634058328868511,0.522962418129712,0.553577129672875,0.553177370594508,0.508832450596295,0.507309756112981
20,0.481058156479738,0.485181419171426,0.521720465406969,0.526919322154452,0.601413399272624,0.488678743564074,0.521720465407889,0.526919322154454,0.492475873610838,0.498759470707912
21,0.460529525726021,0.461184295032677,0.488151498616429,0.493304537124431,0.602767494628205,0.442193625805973,0.488151498617621,0.493304537124427,0.4576633389353,0.463810207280609
22,0.496990200343421,0.493359661677007,0.505575632368903,0.504288473472839,0.665343114696961,0.45308655121649,0.50557563236976,0.504288473472833,0.489241193078172,0.487841693409635
23,0.495978548705044,0.495211340587505,0.532058213845259,0.529896196498315,0.612834322589958,0.492543423680701,0.532058213846442,0.529896196498317,0.502619685111231,0.499872232395935
24,0.517166658231673,0.529551483984458,0.540356555481951,0.548559818411219,0.629483124377139,0.510636036817191,0.54035655548301,0.548559818411232,0.517944773747253,0.526548807070704
25,0.516115989637476,0.505841173270039,0.548390279199934,0.536841271523232,0.676700654679137,0.494049564695232,0.548390279200464,0.536841271523222,0.518374918811509,0.505253564644195
26,0.476051931616843,0.484595422644734,0.503622656040807,0.511103593061612,0.626455912282653,0.465823928580553,0.503622656041686,0.511103593061614,0.480161999723936,0.488936777629576
27,0.527713972523622,0.530644939506251,0.547725661700034,0.548993393938552,0.625552212000438,0.512789561889995,0.547725661700784,0.54899339393856,0.532519491154732,0.532952221989537
