"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
19,0.502943880335388,0.500167518943247,0.534518559218417,0.531717353658142,0.652596967422343,0.4968534780122,0.534518559219179,0.531717353658137,0.505802649977638,0.502538315169456
20,0.523181013598706,0.512493978969513,0.542180421480062,0.536461385658211,0.673912376909081,0.491025888097925,0.54218042148093,0.53646138565821,0.510734475256168,0.503907101320553
21,0.500712357643737,0.499850103030767,0.54531861910825,0.542666065968445,0.629612013067367,0.503547830429922,0.545318619109365,0.542666065968452,0.510219234286773,0.508052497333567
22,0.50015819521777,0.501740534686824,0.52401854892048,0.528827255834881,0.617646802076974,0.502917200483353,0.524018548921602,0.528827255834878,0.490318729730062,0.498250604776892
23,0.521365303658468,0.51649897818593,0.54457437804211,0.536585368238438,0.66341877840693,0.500665507787354,0.544574378042575,0.536585368238435,0.523423230768994,0.514390420713949
24,0.510134276677868,0.500800962834569,0.516481337002024,0.511066511203252,0.651449785312024,0.467931801609067,0.516481337002995,0.511066511203256,0.492590005032507,0.487717310818155
25,0.501934751754526,0.499655359911,0.52629135583724,0.518197730135543,0.683627429723684,0.480029959817723,0.526291355837719,0.518197730135547,0.497093658200434,0.487535875012573
26,0.507656282381498,0.512748339300837,0.533066277413915,0.543207631560868,0.600166641877257,0.510422323577591,0.533066277414935,0.543207631560863,0.507946678290967,0.520151527866201
27,0.508722615171913,0.51581127295137,0.539630736947007,0.5447391064261,0.627201336877155,0.508746106991981,0.539630736947861,0.544739106426098,0.517298010693429,0.523578777376599
28,0.472281523110147,0.466377645901151,0.513815489843311,0.509121005036684,0.57854810656154,0.469264656327106,0.513815489844495,0.509121005036686,0.471065814242537,0.469259919648679
29,0.502215620815854,0.496542091057348,0.54235151835549,0.535070098868301,0.651010606154617,0.511842515893084,0.542351518356564,0.535070098868313,0.513518551986767,0.504843658621021
30,0.491438330419169,0.48758533676905,0.503450437537062,0.499502789133357,0.584717093147461,0.450019869731451,0.503450437537837,0.499502789133356,0.465686499203575,0.458621712601178
31,0.497368200268392,0.500357295194188,0.530226051147097,0.528644210280006,0.633846912459714,0.494262418634599,0.530226051147927,0.52864421028,0.505788213947328,0.504532482238874
32,0.495995016191092,0.495343945662259,0.523698699546399,0.520886266214367,0.670195704559884,0.477534638527947,0.523698699546813,0.520886266214379,0.499655738280687,0.496992307052259
33,0.521369907556368,0.52627211428037,0.53855222271905,0.541542541376556,0.661752093679998,0.489486800335863,0.538552222719351,0.541542541376543,0.527350211165613,0.528554939752929
34,0.503240692177593,0.508326679447719,0.508400850175456,0.519036692530673,0.608337463990061,0.478591416223011,0.508400850176521,0.51903669253068,0.487340306520013,0.497410986405354
35,0.469469588152217,0.472132789096506,0.505055043444518,0.507633138489296,0.607804542476412,0.470851279289123,0.505055043445419,0.507633138489294,0.455979528615166,0.460395993732704
36,0.515258580978121,0.513845397971388,0.5566127670312,0.553283516012919,0.649745331495194,0.510676573037256,0.556612767032088,0.553283516012922,0.520390245701708,0.515253965438094
37,0.502686795175935,0.490063497746003,0.528952260923085,0.524822276449145,0.631311387865482,0.480740250868171,0.528952260923657,0.524822276449141,0.482137561308156,0.47553789051808
38,0.500966063854087,0.500334317196094,0.544043265657593,0.542490395650432,0.582591810080662,0.499946649385755,0.544043265658711,0.542490395650437,0.498942041621866,0.494088033284939
39,0.490999538110457,0.493289742009967,0.531946095518103,0.531011247892882,0.608482618464545,0.497462481539271,0.531946095518673,0.531011247892876,0.499036341126888,0.497956966744782
40,0.500852209354453,0.495868989776306,0.534343779105422,0.533061968466117,0.614849278064518,0.482577344842467,0.534343779106347,0.533061968466101,0.492292178915004,0.489684253431784
41,0.489615183464392,0.49258341307483,0.535836248429812,0.537331107731002,0.625372895548131,0.499011392931021,0.535836248430971,0.537331107731005,0.500662270417993,0.501691826337167
42,0.46688137755117,0.46660195677588,0.510948724014635,0.509657337177917,0.606977541387838,0.470876555920869,0.510948724015778,0.509657337177914,0.473514594460489,0.473739082665082
43,0.488751994510053,0.492962374231561,0.522632800043715,0.529330475329622,0.535524085693974,0.495945092126278,0.522632800044811,0.529330475329626,0.477313366977697,0.486394932505907
44,0.511388906289323,0.508667164467989,0.535733527858517,0.532358641629421,0.632744852629021,0.495465346696664,0.535733527859017,0.532358641629427,0.511876483231259,0.507638028958442
45,0.513346461862616,0.50928360641783,0.544590537279467,0.539007846616373,0.666039620295499,0.50120773068947,0.544590537280511,0.539007846616377,0.533967335579741,0.52801476448387
46,0.509745907645366,0.503620416816723,0.556209093181043,0.553054659822701,0.648799395745605,0.52535806506195,0.556209093182052,0.553054659822699,0.525011618186248,0.521644053769495
47,0.536846800289154,0.53673958897659,0.565485342568157,0.565999257492246,0.652416694470272,0.531724607872307,0.565485342568781,0.565999257492243,0.536906918216758,0.536852270005686
48,0.490267979633441,0.49335807372344,0.527855189836976,0.528241977446516,0.618795037380646,0.479905017638733,0.527855189837958,0.528241977446515,0.504217586530942,0.5032585621737
49,0.481530281789789,0.488445870820765,0.544488648110303,0.547651348820888,0.621086071996707,0.505451405745206,0.544488648111176,0.547651348820894,0.498693867812935,0.501120825258973
50,0.523964931140262,0.524576377362465,0.563276500238466,0.562824207606135,0.67855928515427,0.534821851824349,0.563276500239428,0.562824207606137,0.534372746965582,0.532757332159733
