"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ","ipw_param_YZ"
1,0.474321134739454,0.47495252403751,0.523242354789267,0.520890797079546,0.606652753930388,0.475035961378376,0.523242354790409,0.520890797079546,0.481690369436307,0.47916592295885
2,0.478616346701389,0.486827360020519,0.517823110182994,0.516849144093419,0.592637151619908,0.472468927215425,0.517823110184118,0.516849144093426,0.472710714541612,0.469535089025309
3,0.497084023723286,0.503688006196492,0.516110885023986,0.525136434515403,0.591544070267242,0.487260244824637,0.516110885025114,0.5251364345154,0.488012893109887,0.499312140638936
4,0.512527587550301,0.506606777456382,0.538501664852761,0.53386477093274,0.666771385212486,0.488991403709529,0.538501664853585,0.533864770932733,0.512579518760653,0.508919780025406
5,0.483524347141833,0.483804899666058,0.507018293466126,0.501657514033728,0.635824618127168,0.465143650428921,0.507018293467128,0.501657514033722,0.484816484432596,0.478296251679664
6,0.500971588915035,0.503637381667228,0.527584774397234,0.529969815574922,0.616640797316368,0.49378293806109,0.527584774398345,0.529969815574916,0.497569922655589,0.501039762440223
7,0.486774597265108,0.499565805973759,0.510791971415184,0.519254017884321,0.625523366521104,0.48199240384262,0.510791971416082,0.519254017884336,0.477757728977434,0.490087801461024
8,0.480427442541865,0.485007674684184,0.519601989916955,0.518603182010708,0.578660588530318,0.473352120569781,0.519601989918098,0.518603182010701,0.483737657631713,0.482246269803633
9,0.488169420202779,0.493039575087246,0.525979692533423,0.528819310686406,0.647263112121574,0.501775008393377,0.525979692534405,0.528819310686409,0.502271749850591,0.50665105274601
10,0.498742789052998,0.488422970706202,0.53064659443333,0.524315185092067,0.604860122287356,0.48374837364873,0.530646594434458,0.52431518509207,0.489803928723096,0.481354883188978
11,0.476123477674646,0.48053522149332,0.516529769893252,0.515533512183886,0.635996989376178,0.464469989195431,0.516529769894204,0.515533512183896,0.478884413781439,0.477301159321865
12,0.50092229378378,0.514537041277919,0.525855539848937,0.532822725262125,0.631378365134756,0.499886965510999,0.525855539850084,0.532822725262121,0.502355149551144,0.510118755885217
13,0.487069008665671,0.486241021389531,0.500932479264488,0.498772718956883,0.545142241273336,0.456691173780025,0.500932479265243,0.498772718956903,0.465861359911584,0.463293149322305
14,0.501362688128987,0.497952226396156,0.530353902926904,0.529195414888519,0.632663940837713,0.485724979257424,0.530353902927908,0.529195414888521,0.500019689170937,0.497383015310486
15,0.489920129157874,0.482120609212209,0.540668287371197,0.534459545048798,0.620052657654226,0.500726800072279,0.54066828737224,0.534459545048801,0.503256478957604,0.495794984453826
16,0.475779981694567,0.472991159176239,0.517919003453311,0.513766573546942,0.624113726967998,0.470248312255028,0.517919003454474,0.513766573546932,0.482885854705248,0.479159248838766
17,0.508710286909522,0.493991632697095,0.523611708317225,0.513171191117425,0.60077735919716,0.474759936299584,0.52361170831839,0.513171191117423,0.503293441352035,0.490776646478047
18,0.500029385046063,0.491165202450643,0.557089469339566,0.548990214287926,0.668842416900263,0.511550311882571,0.557089469340037,0.548990214287925,0.520381692955665,0.510580010724911
19,0.483612390269517,0.480025371441161,0.520234529777229,0.525681443521386,0.593901928870896,0.479885525807234,0.520234529778355,0.525681443521386,0.474766502580552,0.478277658958344
20,0.509810010908273,0.519600690052577,0.574866045090826,0.580008925172029,0.608220634949302,0.544937732098119,0.574866045091679,0.580008925172035,0.534690583775957,0.541001630163989
21,0.50688093882456,0.506170500917234,0.53876572096884,0.53932701729688,0.636233304884485,0.49794929869873,0.538765720969834,0.539327017296878,0.516616634755206,0.518417962530783
22,0.483395446981032,0.496114746598856,0.513903432428898,0.524038023408609,0.638391178992773,0.487447118311959,0.513903432430093,0.524038023408621,0.493481631101732,0.504048259608686
23,0.499252776915686,0.491362798274362,0.545428343784023,0.532743806273401,0.536211876390973,0.50089549218456,0.545428343785091,0.532743806273403,0.5183032884595,0.503369422670427
24,0.513852818615788,0.510011563508274,0.56431208375193,0.562883081725652,0.633642195298478,0.525389264374097,0.564312083752945,0.562883081725663,0.531763236589053,0.52827603638763
