"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.3141595753623,5.88754207373395,0.479630631465138,0.00685745296724502,0.317323541912745,0.641937721017531,0.31036868519279,0.626715959699045
2,13.2816593863459,6.15404541115486,0.536650863258739,0.00397060209993619,0.413145944218585,0.660155782298892,0.41419781246361,0.665468934572868
3,12.0230050171382,5.86161294421897,0.512466896931046,0.00502403268745097,0.373541291040297,0.651392502821795,0.395211972998913,0.659430627842551
4,11.8216080006924,6.05894757982352,0.487468407050153,0.00643292279651852,0.330265620131137,0.644671193969169,0.341964397806326,0.638684078800919
5,11.3748927146855,6.19950510844117,0.454983421475498,0.00762888332919925,0.283790202575181,0.626176640375815,0.280940914426176,0.614390491112005
6,12.1896074393453,5.96226770007568,0.510872870209846,0.00478294300744795,0.375321574172471,0.64642416624722,0.372012605678775,0.644857974255536
7,11.9372225813862,5.93040430453161,0.503200659609132,0.00485239007006609,0.366668825617327,0.639732493600938,0.387552485882938,0.643621220569116
8,12.0252586126533,5.90497702476874,0.508952180158904,0.00483727951994503,0.372633094907349,0.64527126541046,0.385497102542611,0.643514059709202
9,11.986939719447,5.66467009326446,0.527429833982199,0.00478235075460258,0.391886930594078,0.662972737370319,0.399247981762986,0.664768205552283
10,12.3595338546864,6.11887542354071,0.504926682876427,0.00510325336086224,0.364910047753709,0.644943317999145,0.360502426656319,0.64263630675655
11,11.8490430946492,5.885939096553,0.503256165959009,0.00526902041431762,0.360983649907445,0.645528682010573,0.363353582596055,0.657295935699254
12,11.4980659448277,6.12503795779182,0.467298414604494,0.00669673694337788,0.306904572323437,0.62769225688555,0.297527044909843,0.620241926768663
13,12.5539311812067,6.09754101634748,0.514292301882654,0.00450051969072004,0.38280391287484,0.645780690890467,0.396133178067777,0.646704680557943
14,11.8989646598838,5.88998338777438,0.505000346153488,0.00623788879882306,0.350198945612154,0.659801746694822,0.356034661254839,0.657233768295349
15,11.4333258115417,5.98366411310962,0.476647109359097,0.00637172965182528,0.320193804406942,0.633100414311252,0.327023592823616,0.628502002186084
16,11.9741878715601,6.15353736197618,0.486099815037024,0.00496942456328968,0.347931289669147,0.624268340404901,0.35837451126022,0.634738668211282
17,11.4083542098297,6.0188313070365,0.472418966282574,0.00664335624942495,0.312665664696063,0.632172267869086,0.318272042675642,0.632634722073307
18,12.4802068052087,5.45417841800554,0.562973714848282,0.00389226609446869,0.440693179077004,0.685254250619561,0.447653787992175,0.687755470936381
19,12.1474198166363,6.47711841843442,0.46679060111483,0.00671133007362405,0.306222093583514,0.627359108646145,0.309598907930925,0.625336956515448
20,11.7275806869706,5.95355102405663,0.492346189468468,0.00582068138732291,0.342811144687856,0.64188123424908,0.331859747627334,0.636002639297315
