"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.4652327968769,5.80508344200319,0.493679409319583,0.000710842684084364,0.441422608277245,0.545936210361921,0.441869808541831,0.541362552356
2,12.0529088086939,5.97999893509775,0.50385429525657,0.000540573419282459,0.458283835005268,0.549424755507872,0.457443037244695,0.546455454527588
3,11.7729573326048,5.96953609931405,0.492945066335913,0.000727583148609523,0.440076517805635,0.545813614866191,0.43198113343786,0.537667754553268
4,12.5998871843982,6.06031320014355,0.519018455367782,0.000517875648474552,0.474414967934849,0.563621942800716,0.469120057932169,0.558523053608113
5,11.6722687585309,6.149501449661,0.473152856837151,0.000695854053618295,0.421449927206616,0.524855786467685,0.420631307960646,0.523561527348903
6,11.8245729312533,6.14552246550901,0.480275313008057,0.000560247220531399,0.433883010603527,0.526667615412588,0.428141881293163,0.52111562969039
7,12.2533842775181,5.89864063672351,0.518611307445401,0.000508192342566311,0.474426788627123,0.562795826263678,0.469676516783093,0.557700314797737
8,12.3917609884513,5.82083743633715,0.530265517406123,0.000515797073271522,0.485751631520032,0.574779403292213,0.481419316236337,0.569600397598098
9,13.3649358433104,6.2254683206789,0.53419392403631,0.000423191263096556,0.493873562476526,0.574514285596094,0.494023290478061,0.571531973463115
10,12.4847582997637,6.05721681059435,0.514831071202314,0.000565986640054404,0.468201742701541,0.561460399703087,0.464991951345367,0.560075646481372
11,12.5416201799988,6.03402322128549,0.518880086090596,0.000522497128797253,0.474078021740975,0.563682150440216,0.46954199438887,0.560736333322603
12,12.1521609879543,5.97331563872567,0.508456508710949,0.000684139514771066,0.457190629610474,0.559722387811424,0.451855667904961,0.554869653914578
13,11.6895999082721,6.30849598228117,0.460332600620746,0.000673568806695159,0.40946432044734,0.511200880794152,0.40852850645943,0.506669088639313
14,11.7569133822899,5.8268015396584,0.504393598030957,0.000659096475671091,0.454074764370606,0.554712431691308,0.451997417946102,0.54843644206581
15,11.5715784361422,5.48262099263897,0.526199383870158,0.000613808361013151,0.477640077865355,0.574758689874961,0.47386556654919,0.570052575993471
16,11.3710133597453,5.89667345164542,0.481429379678655,0.000533670759481047,0.436150802077074,0.526707957280236,0.434106333827698,0.524458164743199
17,11.9068566773039,6.18417241856721,0.480620907249593,0.000645024800475587,0.43084212388251,0.530399690616676,0.424790257688652,0.528345922793381
18,11.6189213441354,5.97912340822671,0.485397720568559,0.000725714111071544,0.43259712086465,0.538198320272468,0.428548442191281,0.530990845217248
19,12.2847216864607,6.10609786345739,0.502951876379336,0.000536431679546978,0.45755632659582,0.548347426162852,0.45868899021982,0.54445675768629
20,NA,NA,NA,NA,NA,NA,NA,NA
21,NA,NA,NA,NA,NA,NA,NA,NA
22,NA,NA,NA,NA,NA,NA,NA,NA
23,NA,NA,NA,NA,NA,NA,NA,NA
24,NA,NA,NA,NA,NA,NA,NA,NA
25,NA,NA,NA,NA,NA,NA,NA,NA
26,NA,NA,NA,NA,NA,NA,NA,NA
27,NA,NA,NA,NA,NA,NA,NA,NA
28,NA,NA,NA,NA,NA,NA,NA,NA
29,NA,NA,NA,NA,NA,NA,NA,NA
30,NA,NA,NA,NA,NA,NA,NA,NA
31,NA,NA,NA,NA,NA,NA,NA,NA
32,NA,NA,NA,NA,NA,NA,NA,NA
33,NA,NA,NA,NA,NA,NA,NA,NA
34,NA,NA,NA,NA,NA,NA,NA,NA
35,NA,NA,NA,NA,NA,NA,NA,NA
36,NA,NA,NA,NA,NA,NA,NA,NA
37,NA,NA,NA,NA,NA,NA,NA,NA
38,NA,NA,NA,NA,NA,NA,NA,NA
39,NA,NA,NA,NA,NA,NA,NA,NA
40,NA,NA,NA,NA,NA,NA,NA,NA
41,NA,NA,NA,NA,NA,NA,NA,NA
42,NA,NA,NA,NA,NA,NA,NA,NA
43,NA,NA,NA,NA,NA,NA,NA,NA
44,NA,NA,NA,NA,NA,NA,NA,NA
45,NA,NA,NA,NA,NA,NA,NA,NA
46,NA,NA,NA,NA,NA,NA,NA,NA
47,NA,NA,NA,NA,NA,NA,NA,NA
48,NA,NA,NA,NA,NA,NA,NA,NA
49,NA,NA,NA,NA,NA,NA,NA,NA
50,NA,NA,NA,NA,NA,NA,NA,NA
