"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.4048528392062,5.95319306512002,0.520091601062399,0.000391698053831952,0.481300529362833,0.558882672761964,0.48537010910988,0.558052639611995,12.4048528392062,6.0059062177795,0.515842203399826,0.000379594169697185,0.477655177300525,0.554029229499127,0.474597826515861,0.550092952069832,12.4757926893503,5.91838846247159,0.525610226953859,0.000547064370752923,0.479766988775427,0.571453465132291,0.478013402442653,0.564938752235116,12.4757926893503,5.98726487014133,0.520089422834652,0.000559708924990074,0.473719413062798,0.566459432606507,0.472105870243678,0.564355059435529,12.4048528392062,5.82064332856478,0.530776914163116,0.000577738419674552,0.483665982172528,0.577887846153703,0.482965962230843,0.574587320768069,18.3781074479381,8.6282534746707,0.530514581051776,0.000586438927007766,0.483050238835824,0.577978923267728,0.478308955865618,0.572741587211339
2,12.510625542041,6.30644560600426,0.495912847458191,0.000381308657559476,0.457639680109767,0.534186014806615,0.456513892246345,0.534110877834025,12.510625542041,6.32851447897124,0.494148837106125,0.000354297829008707,0.457256147587471,0.53104152662478,0.456892832292619,0.527005106745198,12.8834665029551,6.44930032395239,0.499412652450867,0.000527620819703631,0.454391455876659,0.544433849025075,0.453195755389272,0.545442020325472,12.8834665029551,6.45486537853905,0.498980699250587,0.000491992753240053,0.455506116321627,0.542455282179547,0.454211700069592,0.538080926881883,12.510625542041,6.25386123591638,0.500116024182743,0.00053366022859502,0.454837893322794,0.545394155042691,0.456779269904269,0.548500037396411,18.3549794622006,8.59248724592672,0.531871595736639,0.000515546320233193,0.487368531304986,0.576374660168291,0.485116949307517,0.573362529818671
3,11.8294066500497,5.85903886981342,0.504705599939048,0.000455522064883155,0.46287339267652,0.546537807201576,0.464060252316982,0.542741767903113,11.8294066500497,5.95961164157301,0.496203671251089,0.000450363430267315,0.454609006284114,0.537798336218064,0.455165885596182,0.533509724099231,11.71663336456,5.65941118549822,0.516976335316886,0.00071819027844411,0.464450153524652,0.569502517109121,0.462404010019611,0.565132054251371,11.71663336456,5.87955825471785,0.498187058365922,0.000638208763458747,0.448671982018377,0.547702134713466,0.449173192793355,0.547802054064222,11.8294066500497,5.72516732098402,0.516022443867888,0.000688780959061813,0.464582955803447,0.56746193193233,0.466054873775404,0.567448265969852,17.6264048203233,8.67383563344874,0.50790670463623,0.00065867748432418,0.457603867501733,0.558209541770728,0.454787061802802,0.552798766028262
4,11.7006430075197,5.87791111905513,0.497642042811021,0.000467407943777168,0.455267588751831,0.54001649687021,0.449805656594073,0.537416076119903,11.7006430075197,5.95538652000571,0.49102057757182,0.000429404009921611,0.450405328655744,0.531635826487897,0.447756857181345,0.528967073373191,11.9557666884947,5.84156854679856,0.511401593975566,0.00063541958982127,0.461994834354464,0.560808353596668,0.461815216430514,0.561096819339756,11.9557666884947,5.86833374722866,0.509162908567306,0.000613981676006102,0.460596747441013,0.557729069693598,0.4592500258729,0.554569551625737,11.7006430075197,5.81714008180938,0.502835863117023,0.000603919653237715,0.454669300650121,0.551002425583926,0.447981078228458,0.544708936059765,17.8697294174281,8.51883396233411,0.523281312025587,0.000615399171305354,0.474659121037453,0.571903503013722,0.473867348759848,0.570066966431936
5,12.1436981277296,5.98774085123722,0.506926079003525,0.000387482834663611,0.468344294990292,0.545507863016757,0.465731748168481,0.540790926735146,12.1436981277296,5.9854917975235,0.507111282364977,0.000352103988160432,0.470332991473242,0.543889573256712,0.467875398570045,0.542743612861253,11.7366903602972,5.76720729090584,0.508617240988557,0.00071449426350961,0.456226390998329,0.561008090978784,0.452430816153853,0.557111665640415,11.7366903602972,5.80228929709738,0.505628152487916,0.0005717968526871,0.458760095249721,0.552496209726112,0.459159555683632,0.54839087648479,12.1436981277296,5.97688738557228,0.507819831923827,0.000571201216849369,0.460976192071137,0.554663471776517,0.461012491064076,0.551542215172845,18.3930371810246,9.13500120099366,0.503344602031365,0.000663394294105349,0.452861976106844,0.553827227955886,0.452442735877433,0.548532979139009
6,12.1120351607216,5.84457095015091,0.517457564100836,0.000372914506748773,0.479608014973719,0.555307113227954,0.473716869290025,0.551283408351671,12.1120351607216,5.81187442488882,0.520157071229756,0.000363698234763453,0.482778158208277,0.557535984251235,0.48030779080608,0.554554306777024,12.5523175816294,5.89984776026678,0.529979406440342,0.000601184358997507,0.481922046613518,0.578036766267166,0.480799268040507,0.572740037481828,12.5523175816294,5.88972759944278,0.53078564487067,0.000528100218802201,0.485743999690343,0.575827290050998,0.486562327820051,0.57129086422952,12.1120351607216,5.71924695488827,0.527804627463818,0.00054678573961113,0.481973065224569,0.573636189703067,0.478532537884759,0.57052938448986,18.3147490713925,8.07248929862303,0.55923560474917,0.000533614622975281,0.513959408623371,0.60451180087497,0.515255659970089,0.602215719192819
7,12.2082997384354,5.91576087743483,0.515431222677941,0.000315218447978556,0.480632613657545,0.550229831698338,0.48206994638904,0.550489059700885,12.2082997384354,5.94459649517444,0.513069254315646,0.000334879414062201,0.477201821217341,0.54893668741395,0.47542432934572,0.545351935900445,12.33142422448,5.96863612759029,0.515981607725284,0.00056934229416656,0.469214254183841,0.562748961266726,0.468186526421741,0.561536309854425,12.33142422448,5.91563863924709,0.52027936663605,0.000533883067605342,0.47499178343146,0.56556694984064,0.472676517866261,0.562839258874601,12.2082997384354,5.78079821197479,0.526486215457578,0.00051754258663224,0.48189707327244,0.571075357642716,0.480011140776245,0.570663401298034,18.6921548433491,8.89706234680997,0.524021579032892,0.000519865575430348,0.4793324797516,0.568710678314185,0.476831948733412,0.563445278618759
8,11.7742001902932,5.99500813604376,0.490835212655369,0.000455501815903842,0.449003935170977,0.532666490139761,0.445842040053764,0.529123507892286,11.7742001902932,6.0482477750529,0.486313492440944,0.000399113517591463,0.447156954172356,0.525470030709531,0.448357855803442,0.52593023514682,11.7183358157764,5.99057995965209,0.488785775230392,0.000636211073332096,0.439348254466173,0.538223295994611,0.437432220014552,0.535374889557793,11.7183358157764,6.06932557827294,0.482065911603098,0.00063759729097233,0.432574561318434,0.531557261887761,0.42643315222542,0.526021920866963,11.7742001902932,6.04116923189738,0.486914683438303,0.000569831711665557,0.44012723316011,0.533702133716496,0.438693050577878,0.528246968032546,17.276263008941,8.59882792829011,0.502275004505316,0.000777128081141699,0.447636051033329,0.556913957977303,0.438672280374513,0.550459105256146
9,11.7902910916266,6.14250853035916,0.479019772911161,0.000438938020570516,0.437956111362004,0.520083434460318,0.43890602658789,0.521679573604646,11.7902910916266,6.10581111859132,0.482132284000383,0.000368003239129834,0.444532799383687,0.519731768617079,0.441858281398887,0.515927675570786,12.4421117304143,6.42679334409147,0.483464424420704,0.000582501899981523,0.43615967519857,0.530769173642839,0.430192858562371,0.528061956014509,12.4421117304143,6.34438908391797,0.490087436812729,0.000559832601552836,0.443712304229357,0.536462569396102,0.439085686744943,0.536090139829555,11.7902910916266,6.06059129935107,0.485967627749645,0.000623900338152277,0.437010753471912,0.534924502027379,0.435009305951084,0.534534550387913,17.5241844085322,8.32007475344291,0.52522328232337,0.000552231571336576,0.479164050844256,0.571282513802484,0.47724033507549,0.569236749880202
10,12.3366321738571,5.91543221442685,0.520498614932978,0.000361306128543471,0.483242828490969,0.557754401374987,0.479913109792265,0.55556124037396,12.3366321738571,5.92437361482862,0.519773830382724,0.000299982111528369,0.485826646705026,0.553721014060422,0.482158477607102,0.551198878407008,11.9822812759881,5.7371085595201,0.521200643902679,0.000688246337978688,0.469781122979406,0.572620164825952,0.470164296359081,0.570059034742248,11.9822812759881,5.82437239440958,0.513917904257404,0.000557116508439133,0.467655405634656,0.560180402880152,0.463549148156821,0.555274325515545,12.336632173857,5.83009185576749,0.527416253187622,0.000585262539730873,0.479999541232552,0.574832965142693,0.479064755895396,0.574493477593368,17.7624967800671,8.33231472558207,0.53090408241861,0.000702929362604438,0.478938964893667,0.582869199943554,0.471047296853062,0.576766208414297
11,13.2486716009739,6.32101908579807,0.522894122809007,0.000249384516446094,0.491941973313708,0.553846272304306,0.496032073530089,0.557033178249152,13.2486716009739,6.23831636340007,0.529136463542392,0.000257341789719718,0.497694386330679,0.560578540754104,0.497671585869753,0.558934168228734,13.2528938882604,6.30683995242185,0.524116015294702,0.000437246100997963,0.483131571641119,0.565100458948286,0.483883613243767,0.562617838085291,13.2528938882604,6.21876125727853,0.530762012454715,0.000459995624206468,0.488724895641694,0.572799129267735,0.487586608417914,0.569829281343784,13.2486716009739,6.29026036399626,0.525215768535326,0.000449565319387137,0.483657975873087,0.566773561197565,0.484018845254893,0.564824201147949,19.2334545096025,8.50251228079703,0.557931089469545,0.000411543928577113,0.518169460277297,0.597692718661793,0.51840707738986,0.592922973976664
12,11.9823157154425,6.00851054233157,0.498551808763649,0.000445577449289752,0.457178745918465,0.539924871608832,0.452024879203128,0.533923389490831,11.9823157154425,5.88075947926435,0.509213442633183,0.0003525671919813,0.472410968195784,0.546015917070581,0.470817718625488,0.543515482663329,12.2355031803146,6.03757188214499,0.506553037241763,0.000651885360860757,0.456510227545637,0.556595846937889,0.447766014574552,0.552876150084956,12.2355031803146,5.87965262130629,0.519459679372572,0.000459426330034898,0.477448583344712,0.561470775400432,0.472330229913201,0.557034554765715,11.9823157154425,6.08045353775015,0.492547710964268,0.000625445976184268,0.443530231815402,0.541565190113133,0.437407480738066,0.536933726992201,17.3673141274721,7.84544063082989,0.548264022102315,0.000552578431676678,0.502190327838352,0.594337716366277,0.497828424833606,0.590047651652638
13,11.5991731183705,5.99175163212774,0.483432864482542,0.000489500898166843,0.440068516794634,0.52679721217045,0.439171432715282,0.522843763968221,11.5991731183705,5.85342702779422,0.495358249414891,0.000382442856855129,0.457028202729625,0.533688296100157,0.45253986764977,0.529498527974867,11.6444823550484,6.18351195885037,0.468974938489254,0.000727498411181474,0.416109468696631,0.521840408281877,0.412933840485983,0.516583942958007,11.6444823550484,6.04808378163253,0.480605183019542,0.000637736240827441,0.431108440270522,0.530101925768563,0.430195689245574,0.523889405353914,11.5991731183705,6.16545609814441,0.468457274046568,0.000647558421237182,0.418580822378223,0.518333725714913,0.415442562384767,0.514018171278418,17.6832139987514,8.89075748120879,0.497220500649003,0.000760986519126461,0.443151971800178,0.551289029497828,0.436542465965477,0.543248892148332
14,12.8697493949606,5.75705000366789,0.552668056930296,0.000314191746252988,0.517926165611522,0.587409948249069,0.513856030071042,0.584708954669806,12.8697493949606,5.84023221276558,0.546204666964812,0.000271032043765406,0.513937087270493,0.57847224665913,0.510665109486019,0.57426464629938,13.0123999957176,5.66773905496986,0.56443553404175,0.000444293064055016,0.523122143538503,0.605748924544997,0.523022240154885,0.603365894733966,13.0123999957176,5.81454111392406,0.553153828975619,0.000426231962022208,0.512688872466258,0.593618785484981,0.50946008553131,0.588936518852133,12.8697493949606,5.77515181898207,0.551261517085685,0.000522453293548325,0.506461332125182,0.596061702046187,0.504948961903991,0.593420688685338,19.3734580022201,8.35913683650672,0.568526339719588,0.000432576318004571,0.527761340231714,0.609291339207462,0.527887943356949,0.60576398935688
