"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","mle_param_delta","mle_param_delta.s","mle_param_R.s"
1,11.3875142560071,6.02623000005645,0.470803736041207,11.3875142560071,6.0039796351113,0.472757662459645,11.6065951525631,6.06272171078115,0.477648558333468,11.6065951525631,6.0261091147189,0.480803023151184,11.6354250177368,6.01796661764622,0.482789274266082,11.8794543573538,6.05919589974751,0.489943248445863,11.3875142560071,5.98764647916829,0.474191966345097,11.3875142560074,5.95120302292581,0.477392265850617
2,12.1669112049165,6.26302195485844,0.485241418353769,12.1669112049165,6.23752159483908,0.487337296230239,12.6460482673492,6.27320677188563,0.503939361983742,12.6460482673492,6.26220327961689,0.504809475084381,12.2497139760657,6.27618815722958,0.48764614671882,12.8921609061898,6.26662702634667,0.513919577024677,12.1669112049163,6.21395254713049,0.489274439298972,12.1669112049162,6.12770986441814,0.49636273650603
3,11.7119031947409,5.83972915514612,0.501385124343551,11.7119031947409,5.76846299804647,0.507470058270571,12.1279840794763,5.97528272739095,0.507314431793931,12.1279840794763,5.88892193032532,0.514435219263612,11.5899020601827,5.97649658917155,0.48433588496801,12.4627405712551,5.91178785318182,0.525643030168087,11.7119031947408,5.84051354050357,0.50131815099648,11.7119031947406,5.76088063174541,0.508117465115969
4,12.6388539689371,6.0316106294358,0.522772345953213,12.6388539689371,6.08348945871128,0.518667636032283,12.9084755430654,6.0067550242997,0.534665808967147,12.9084755430654,6.07357800550598,0.529489134077587,12.8876476226762,5.97800753102705,0.536144399191317,13.1401812257955,6.08885484464411,0.536623221551079,12.6388539689372,6.04226509173237,0.521929353200646,12.6388539689369,6.0003166561212,0.525248359474012
5,12.5715010151191,6.10910697148194,0.514051109399359,12.5715010151191,6.05686907383518,0.518206372767189,12.7737554546503,6.10349733567768,0.522184579363016,12.7737554546503,6.11552941056866,0.5212426422065,12.6909846563292,6.09074066253741,0.520073435791298,13.0090735885548,6.12173329602432,0.529425884606408,12.5715010151191,6.03264450267794,0.520133316186923,12.5715010151188,5.99952593941243,0.522767732174761
6,12.0234187709657,5.57470300641647,0.536346266181932,12.0234187709657,5.6223506140063,0.532383366070287,12.3814851532183,5.56141237049931,0.550828329422683,12.3814851532183,5.62791380399527,0.545457290918576,11.9924325434823,5.55524535135723,0.53677076512918,12.6295153222765,5.63977884875263,0.553444553901056,12.0234187709658,5.55898710566958,0.537653373673265,12.0234187709656,5.48853358673763,0.543513064687438
7,12.0992541162751,5.98092387181117,0.505678299312183,12.0992541162751,5.95744820666587,0.507618556531322,12.2880893891692,6.01797139604857,0.510259796665146,12.2880893891692,6.00265295485668,0.511506405532217,12.7011915873079,5.9515391002414,0.531418838986046,12.4834574973309,6.0050472773116,0.518959608858722,12.0992541162751,5.96929931434436,0.506639065765642,12.0992541162748,5.93314549080723,0.509627169262729
8,12.5379396364835,6.02121578528725,0.519760346606994,12.5379396364835,6.06821088089022,0.516012115480867,12.8308298919802,6.04166516652389,0.529129041738744,12.8308298919802,6.10111269607535,0.524495862899032,12.3367639490641,6.04829797403877,0.509733833036691,13.0858808560023,6.10433800299269,0.533517225919665,12.5379396364834,6.05096125826815,0.51738790952057,12.5379396364831,5.99718775960688,0.52167677198284
9,11.5957904247016,5.75985051647088,0.503280905784472,11.5957904247016,5.79885127426013,0.499917550949586,11.9090499998598,5.78618960334075,0.51413508185717,11.9090499998598,5.80254175217643,0.512761995940503,11.7693853745085,5.75247123028763,0.511234355300574,12.1730201430467,5.82188495658948,0.521738657442788,11.5957904247017,5.75069752418256,0.504070243289993,11.5957904247016,5.70437150541137,0.508065315387229
10,11.6658722574289,6.26812488306141,0.462695566628564,11.6658722574289,6.21057634390925,0.467628634459435,12.1267069593717,6.27234302209397,0.482766175260249,12.1267069593717,6.21268060639847,0.487686094237049,11.3663056355098,6.3121476391603,0.444661454515148,12.3000188842408,6.22175225588491,0.494167259868485,11.6658722574292,6.1556437462337,0.472337463466257,11.6658722574285,6.09618146324523,0.477434577653348
11,12.0530292064471,5.97250556904611,0.504480951074819,12.0530292064471,5.98910089357106,0.503104091843775,12.2124407439816,5.98578360400013,0.50986180981472,12.2124407439816,6.02239044132126,0.506864306032425,12.1297126899941,5.95901550070857,0.508725750311943,12.4371714346647,6.02827098792002,0.515302091027054,12.0530292064472,5.98587426710373,0.503371794378306,12.0530292064468,5.94986212895001,0.506359602466771
12,12.1453245787226,5.64765155114904,0.534993773567553,12.1453245787226,5.61601984787664,0.537598208143785,12.502106322816,5.68443208103349,0.545322049400623,12.502106322816,5.64373073501783,0.548577608501202,12.072506133051,5.6961979366506,0.528167733039618,12.67371535836,5.65283406556073,0.553971830223256,12.1453245787229,5.62027358503171,0.537247971546372,12.1453245787223,5.540916042777,0.543781970842979
13,11.9821388293866,5.89904728728801,0.507679941679494,11.9821388293866,5.92653999636475,0.50538546742342,12.0783095349131,5.88965387862155,0.512377633509296,12.0783095349131,5.90394816680572,0.511194165893827,12.2163077474495,5.85081328100121,0.521065333163145,12.2920005172806,5.91713390187031,0.518619130095888,11.9821388293867,5.8635630383036,0.510641370310037,11.9821388293866,5.84449333968705,0.512232880714649
14,12.2201885937982,6.33033969127795,0.481976923458397,12.2201885937982,6.29518962317356,0.484853316718173,12.7136640850487,6.3759055501403,0.498499763129781,12.7136640850487,6.37869065697413,0.498280699072779,11.9753690062011,6.4150148310084,0.464315894759772,12.888507083472,6.37974026944097,0.505005488368608,12.2201885937985,6.31225550457311,0.483456784965132,12.2201885937982,6.24218941578296,0.489190418963675
15,11.947835002627,5.98637304743892,0.498957506014883,11.947835002627,5.91206189847273,0.505177139023697,12.1671560474363,6.02145865376479,0.505105496281234,12.1671560474363,5.93398339544802,0.512294954358021,11.7630810752384,6.0182835410989,0.488375239224732,12.4508276987789,5.95553041378059,0.521675943329881,11.9478350026268,5.88570584136909,0.50738306646559,11.9478350026273,5.85575694905328,0.509889704053863
16,11.6421388845912,6.07531926797247,0.478161244407301,11.6421388845912,5.97180678002045,0.487052436049846,11.7976970495929,6.1006231574788,0.482897116968324,11.7976970495929,5.99894142097271,0.491515895368774,12.0128977410594,6.04878705136692,0.49647560632332,12.0908992696885,6.01806201819965,0.50226514306618,11.642138884591,5.96634459736864,0.487521609515808,11.6421388845911,5.93521243224222,0.490195702776082
17,12.0189174331319,6.1132890096108,0.49136109440617,12.0189174331319,6.05047083297181,0.496587702957937,12.2398130122486,6.17821198544895,0.495236407674996,12.2398130122486,6.10642983364335,0.501101052153941,11.7651613416712,6.18743839687603,0.474088096441087,12.460632352219,6.14216118567905,0.507074680316264,12.0189174331319,6.06371526671699,0.495485737342576,12.0189174331315,6.00877397577122,0.500056971919338
18,12.2331049596393,5.87946480983821,0.519380825290364,12.2331049596393,5.95903142144555,0.512876621176212,12.3860204886227,5.79282019807051,0.532309816264913,12.3860204886227,5.85893442654243,0.526972005905836,12.3694749402783,5.77211036034675,0.533358498382885,12.5493478975415,5.85981011125484,0.533058597219794,12.2331049596395,5.80365960467523,0.525577551748049,12.2331049596393,5.76254237335125,0.528938696074004
19,11.7113496467174,6.03214941419257,0.484931319091535,11.7113496467174,5.9429759510109,0.492545596341525,12.1253689811395,6.03270720527003,0.50247227819181,12.1253689811395,6.04679290475976,0.501310606368739,11.5431462684535,6.04600336493592,0.476225699274109,12.4546301439768,6.05372619120901,0.513937698572552,11.7113496467173,5.98837312017576,0.488669256676637,11.7113496467172,5.9144226366122,0.494983685482394
20,12.2080202379044,6.25130578873152,0.487934516251701,12.2080202379044,6.22429151779012,0.490147346048422,12.542011121144,6.25788415633277,0.501046196189153,12.542011121144,6.2576118216118,0.501067909989143,11.8447431141745,6.2843159036424,0.469442617449253,12.7206481335642,6.27103400921183,0.507019300953282,12.2080202379043,6.1937894497546,0.492645873036507,12.2080202379043,6.14722404044057,0.496460202338601
21,11.9278303204619,6.03964600601065,0.493650911880446,11.9278303204619,5.98308301122076,0.498393014448158,12.1360138956284,6.11184474828626,0.496387792495209,12.1360138956284,6.06203181042104,0.500492347606436,12.2956990925809,6.06580901103101,0.506672295299496,12.3513594268967,6.08424000216116,0.507403210296681,11.9278303204619,6.02385776914553,0.494974558884213,11.9278303204616,5.9827805227763,0.498418374336435
22,11.8959816208263,5.81613860010375,0.511083760425334,11.8959816208263,5.82339074110264,0.510474130952959,12.1292941965304,5.80037043878216,0.521788296598384,12.1292941965304,5.77793461168956,0.523638018991878,11.7348537560401,5.79906611340931,0.505825446659321,12.3554200107981,5.79654447822193,0.530850066355009,11.8959816208262,5.71445721035917,0.51963130135012,11.8959816208265,5.66734917439559,0.523591297041542
23,11.5526288672556,5.90874854692837,0.488536452194363,11.5526288672556,5.90513135104701,0.488849558061687,11.8906133557205,5.9067682117497,0.503241083109647,11.8906133557205,5.88034168407435,0.505463552790964,11.3747692777996,5.90887979944555,0.480527503008077,12.1638734233391,5.89793088633258,0.515127239402535,11.5526288672557,5.8210285422955,0.496129529548519,11.5526288672555,5.7654640116338,0.500939216702851
24,12.3719821025639,6.05974441947167,0.51020423653734,12.3719821025639,6.09839413466425,0.507080265384442,12.6598664355417,6.10308188616627,0.517918935619078,12.6598664355417,6.12673884013591,0.51605027815021,12.4352372080708,6.10054644331546,0.509414549860291,12.8071134014572,6.13638855350003,0.520860918370425,12.3719821025638,6.10232337370507,0.506762673667259,12.3719821025637,6.04295380921773,0.511561384495899
25,11.7532370797859,5.92142920866574,0.496187376425013,11.7532370797859,5.96842804368567,0.492188577226045,11.9533507481521,5.90262545904585,0.506194908573367,11.9533507481521,5.96287640568713,0.501154401697035,12.047791210107,5.85345829338656,0.514146768373936,12.1622759373302,5.99243803480413,0.507293037447762,11.7532370797857,5.90977194601203,0.497179210638389,11.7532370797857,5.86291559590064,0.501165886802011
26,11.7908014533597,6.00201372934669,0.490957951154673,11.7908014533597,5.99084216805095,0.491905432234728,12.1167470887715,6.00516046301469,0.504391696961339,12.1167470887715,5.98689491902304,0.505899159637404,11.6499518533256,6.01665535504209,0.483546762184724,12.3619960047074,6.00171757081101,0.514502547280747,11.7908014533598,5.94116776533459,0.496118411557033,11.7908014533597,5.88324026170634,0.501031351856922
27,12.1412502108805,6.31549445501467,0.479831619864403,12.1412502108805,6.30575030118506,0.480634185799571,12.3651209629606,6.3416444340439,0.487134460468268,12.3651209629606,6.38119914439496,0.48393556654159,12.2461627601625,6.29805485329282,0.485711975527487,12.623102005753,6.39767772545138,0.493177055644832,12.1412502108808,6.31121509563187,0.480184084339529,12.1412502108804,6.27040296608026,0.483545528082351
28,11.6201834202085,5.67369675191437,0.511737762930031,11.6201834202085,5.58488041405273,0.519381044851655,11.8422152985047,5.69506965249261,0.519087475701299,11.8422152985047,5.62584833684573,0.524932776931012,12.0021373101231,5.65666231614245,0.528695417326095,12.0656348420876,5.63541117465318,0.532937035770748,11.6201834202087,5.59454587968847,0.518549262315516,11.6201834202085,5.52760146253211,0.52431030882704
29,12.008058521574,6.06471180581496,0.494946514882574,12.008058521574,5.94360200733528,0.505032225096435,12.4613817342139,6.07654937273326,0.512369534748341,12.4613817342139,5.98863356760614,0.519424595495396,11.9256968502776,6.09465514721037,0.488947671257591,12.658103845232,6.00274374926074,0.525778598228057,12.0080585215738,5.94518198954594,0.50490064827176,12.008058521574,5.85752245493265,0.512200707182692
30,11.5977493271648,5.80019241183166,0.499886378967842,11.5977493271648,5.84667200681015,0.495878739755497,11.8189392348314,5.82181428076012,0.50741651470694,11.8189392348314,5.8974914961344,0.501013468386907,11.7070926402064,5.77054937715123,0.507089458117631,12.1335879128471,5.92398457122287,0.511769757323756,11.5977493271648,5.8275125631862,0.497530736456194,11.597749327165,5.79224199690451,0.500571892570782
31,11.7735375017253,6.01951305244105,0.488725198220252,11.7735375017253,5.90981215543503,0.498042779872321,12.2307659583135,6.00012530594562,0.509423585865674,12.2307659583135,5.93340725506492,0.514878522302859,11.7444340589668,6.00513678476118,0.488682319249235,12.4338822784327,5.95673880455891,0.520926877770812,11.7735375017254,5.82316196881093,0.505402520868721,11.7735375017251,5.78079716767312,0.50900082776089
32,11.3991012037466,6.10064714033547,0.464813318936907,11.3991012037466,6.04350110522087,0.469826524284695,11.7217351636098,6.03663186706398,0.485005267325547,11.7217351636098,6.0006744812145,0.488072849500677,11.6179280143291,5.99978754439209,0.483575080083801,11.9967043139311,6.03459248143491,0.496979143311277,11.3991012037465,5.9625459129022,0.47692841687005,11.3991012037465,5.91352178993667,0.481229117608582
33,11.7619037389055,6.15857199432099,0.476396667492702,11.7619037389055,6.24647394979498,0.468923221235594,11.8713269795403,6.14715370214741,0.482184787535398,11.8713269795403,6.25019037740697,0.473505330265192,11.6359265179458,6.14239043374516,0.472118492302965,12.0386027042941,6.25946510046607,0.480050529598975,11.761903738906,6.19516836052787,0.473285235277391,11.7619037389056,6.16364423685347,0.475965424162962
34,12.1645458668354,6.08349209600936,0.499899777385445,12.1645458668354,5.97255268579471,0.509019674784748,12.5709731967016,6.15903411780348,0.510059084413648,12.5709731967016,6.08902242726986,0.515628397897825,12.06548387105,6.19205152585038,0.486796253508936,12.7362709657706,6.09259875645388,0.521634018871925,12.1645458668355,6.06350691829096,0.501542681110518,12.1645458668355,5.98186295042938,0.508254314142718
35,12.0009837183519,6.10024435373332,0.491687973511301,12.0009837183519,6.11212150838821,0.490698291754068,12.480077836696,6.12776148123064,0.508996533401996,12.480077836696,6.12403268380152,0.509295313383813,11.7271778848186,6.15016638226776,0.475562966412454,12.7475220057676,6.15511348955624,0.517152158139333,12.000983718352,6.10872038181947,0.49098169573566,12.0009837183519,6.00837217487814,0.499343360853816
36,12.3183023548358,6.05384339635597,0.508548887503203,12.3183023548358,6.07901356611354,0.506505572683309,12.2501784419303,6.04558248318281,0.506490251399945,12.2501784419303,6.05657770826483,0.505592695079918,12.4417992580188,5.98626711324309,0.518858407124281,12.4700226016532,6.09597528588632,0.511149620123531,12.3183023548357,5.97404255821535,0.515027120935201,12.3183023548357,5.98553772352689,0.514093943214731
37,12.1546046622182,5.84756209644043,0.51890149791402,12.1546046622182,5.74540955875402,0.527305929035004,12.4842773554529,5.85808082426624,0.5307633227399,12.4842773554529,5.80843799477891,0.534739750695953,12.2917047471336,5.83843771726987,0.525009928453467,12.7295442876801,5.84498101852011,0.540833443332534,12.1546046622182,5.7622572041166,0.525919816871691,12.1546046622179,5.70274662056759,0.530815951727797
38,11.7609642579915,5.99597165951818,0.49018026685661,11.7609642579915,6.06928844386336,0.483946357566787,11.9680150891952,6.00736222605812,0.498048575199274,11.9680150891952,6.07389579207906,0.492489293603698,11.9922654298223,5.97199910226143,0.502012431495194,12.1555360627684,6.09201942539496,0.498827579965445,11.7609642579912,6.03377708596596,0.48696578328038,11.7609642579915,5.99022778985102,0.490668651103101
39,12.1674443647526,6.07501893499198,0.500715289679856,12.1674443647526,6.02846608264216,0.504541306956309,12.3455413877717,6.06307650143873,0.508885328638223,12.3455413877717,6.04327064297789,0.510489621057546,12.513643682385,6.0270989707471,0.518357792204743,12.4978730504646,6.05017608301806,0.515903541459549,12.1674443647526,5.99916933729496,0.506949104721307,12.1674443647523,5.9575653673767,0.510368390536052
40,12.4841198300017,5.88457679059116,0.528635028282137,12.4841198300017,5.94739516782266,0.523603165556778,12.766533299776,5.92695749619233,0.535742604744837,12.766533299776,6.00403147576827,0.52970541533984,12.70188448201,5.91308086847301,0.534472158296837,12.9606425601137,5.99383683446591,0.537535519040399,12.4841198300017,5.92554817613455,0.525353148093441,12.4841198300018,5.86556649163215,0.530157786731906
41,12.5473598679403,6.18465750703277,0.507094913023483,12.5473598679403,6.19910010306285,0.505943866414309,12.694620213105,6.14030692580999,0.516306370515034,12.694620213105,6.14233231580752,0.516146823402672,12.2594472334016,6.15354108198329,0.498057215400576,12.9426847061156,6.15809017155972,0.524203029634962,12.5473598679405,6.10326647768839,0.513581618609446,12.5473598679404,6.06117949209137,0.516935868909107
42,12.0054553515133,6.09453175668137,0.492353136283736,12.0054553515133,6.0530223421663,0.49581068231591,12.2045485704756,6.11461024946186,0.498989232239698,12.2045485704756,6.09176822978049,0.500860831139852,12.3376997554784,6.0756607943451,0.507553197536089,12.413324529648,6.10568199180851,0.508134829051986,12.0054553515136,6.04978713976374,0.496080160008176,12.0054553515133,6.00834928646846,0.499531745315175
43,12.0652700988512,5.81053106608632,0.518408538020251,12.0652700988512,5.81765636606939,0.517817975196154,12.3864509579618,5.84755360582021,0.527907257238885,12.3864509579618,5.84679378261522,0.527968600331233,11.9701504473836,5.84985945987788,0.511296078892931,12.6381459019003,5.85467662648963,0.536745605571044,12.0652700988511,5.79938140951584,0.519332649662928,12.065270098851,5.73914794208882,0.524324951280171
44,12.7000188207561,5.8480706829574,0.539522675871969,12.7000188207561,5.79751474073242,0.543503452825019,12.9614457576237,5.82599583514819,0.550513426966938,12.9614457576237,5.82205854294132,0.550817196490839,12.6862037522863,5.81772920545145,0.541412914450236,13.186086463418,5.83880425000737,0.55719960837464,12.700018820756,5.77455386634776,0.545311393010674,12.700018820756,5.72355423924803,0.549327105728861
