"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","mle_param_delta","mle_param_delta.s","mle_param_R.s"
1,12.1074885584846,5.92909537421278,0.510295190817435,12.1074885584846,5.99642241037693,0.504734414456679,12.1760445703814,5.93417144719601,0.512635535054538,12.1760445703814,5.98698234250601,0.508298256638322,12.3948838268177,5.99317407089279,0.51648001267056,NA,NA,NA,12.1074885584842,5.91516125569772,0.511446058600426,12.1074885584848,5.89341263352566,0.513242353684023
2,11.6044707530573,6.00777977816144,0.482287481608875,11.6044707530573,6.01775953120846,0.481427489519672,12.2133265129715,5.99874583921704,0.508836038007669,12.2133265129715,6.0697795189146,0.503019958365311,12.4003500596797,6.0827681706652,0.509468027806443,NA,NA,NA,11.6044707530575,5.90989392066904,0.490722666597101,11.6044707530572,5.85533204487747,0.495424464460398
3,11.4600214845383,5.85413068368228,0.489169309884751,11.4600214845383,5.81348143278319,0.492716358287229,11.7549318135504,5.86945576418416,0.500681428248,11.7549318135504,5.8724296062001,0.500428441496302,11.9768172255865,5.88216428671725,0.508870831379896,NA,NA,NA,11.4600214845382,5.82138711072693,0.492026509847201,11.4600214845382,5.76975468801024,0.496531948409105
4,12.3459562840527,6.18344283405002,0.499152378982809,12.3459562840527,6.15778226004023,0.501230838797456,12.7089691430933,6.18833001665816,0.513073802683579,12.7089691430933,6.19023779319472,0.512923690072944,12.9036296518907,6.20209381153408,0.519352772913371,NA,NA,NA,12.3459562840527,6.12895692471636,0.503565638521403,12.3459562840525,6.06255280291915,0.508944251588656
5,11.9734389797003,5.75377491083152,0.519455110550408,11.9734389797003,5.72843348001278,0.521571581086709,12.1383505950345,5.7809934527868,0.523741433605347,12.1383505950345,5.73684972005426,0.527378149515547,12.4381356441941,5.76827164396495,0.536243066567821,NA,NA,NA,11.9734389797,5.65942769779894,0.527334819395328,11.9734389797005,5.63343579768844,0.529505615952173
6,12.5951859447607,6.13933518166738,0.512564942781079,12.5951859447607,6.0962572375642,0.515985133978899,12.6973549108912,6.1419850806734,0.516278380514898,12.6973549108912,6.09901702698502,0.519662396633998,12.8917407972253,6.10528211266586,0.52641910749711,NA,NA,NA,12.5951859447604,6.05167512691244,0.519524749102261,12.5951859447602,6.03368517457875,0.520953068812069
7,11.7725945130003,6.2580913817864,0.46841867568991,11.7725945130003,6.14721813695208,0.477836586475157,12.0161061785023,6.2621044955218,0.478857426649142,12.0161061785023,6.18356184720815,0.485393874242637,12.202293399793,6.19804299212374,0.49205917371001,NA,NA,NA,11.7725945130003,6.15145980227719,0.477476286515753,11.7725945130002,6.09120054020646,0.482594891595045
8,12.2542034819202,6.07515555020471,0.50423905077405,12.2542034819202,6.10687089128632,0.501650931429664,12.5701954165846,6.09668729871086,0.514988661937017,12.5701954165846,6.11161617610948,0.513801021100589,12.7507385353435,6.1246894843857,0.51966002067968,NA,NA,NA,12.2542034819202,6.07945112177519,0.503888512154643,12.2542034819199,6.02664123748866,0.508198044337971
9,12.0702578048163,5.708446414681,0.527065079554208,12.0702578048163,5.6870156365851,0.528840582484009,12.5009021869922,5.7450216864344,0.540431434427797,12.5009021869922,5.7911315243321,0.536742913614821,12.7989283589354,5.83163543969801,0.544365334647197,NA,NA,NA,12.070257804816,5.76717469425724,0.522199543082158,12.070257804816,5.64482907265799,0.532335666400949
10,11.9494951078252,6.05409858233134,0.493359466010678,11.9494951078252,6.00422962720735,0.497532776654686,12.2893502475866,6.07394429989294,0.505755456755271,12.2893502475866,6.06314879716339,0.506633900490054,12.5504981318053,6.07627728940314,0.515853695559325,NA,NA,NA,12.0103157498902,6.01337558433095,0.499315779072176,12.0103157498899,5.96100216552827,0.503676481979009
11,12.7007737345883,5.76863776868011,0.545804225063056,12.7007737345883,5.84502221853346,0.53979006785897,13.0273232551961,5.76416720445898,0.557532496005282,13.0273232551961,5.83634747441529,0.551991812893153,13.2085587263739,5.85297679251335,0.55687998109691,NA,NA,NA,12.7007737345881,5.77460193399862,0.545334634355969,12.7007737345883,5.70973801171675,0.550441718667322
