"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.9031119081131,6.78188489755144,0.430242700404343,0.000600953377336884,0.382194573548269,0.478290827260417,0.384438722720703,0.478415528106509
2,11.5984681563674,6.40315528144923,0.447930951301185,0.000568616188594608,0.401193429435932,0.494668473166439,0.399373400477961,0.490659955668255
3,11.7821295737168,6.60758835056993,0.439185564101251,0.000641295758478238,0.389550880806502,0.488820247396,0.382877364780241,0.48170788099475
4,12.6001338762378,6.69335736191401,0.468786805945228,0.000502661138299083,0.424843398830056,0.5127302130604,0.422100268111133,0.509457224467165
5,11.2383248070444,6.42859660877388,0.427975546253626,0.000690206477007547,0.37648285549006,0.479468237017191,0.377656956295546,0.479225580313839
6,12.1293740126806,6.92784484094116,0.428837396414811,0.000483768018849951,0.385727731359119,0.471947061470503,0.38374798423188,0.467749544914846
7,12.2487782222306,6.626793051984,0.458983342521715,0.0005021977341177,0.415060195829037,0.502906489214394,0.40929676328687,0.499213006349347
8,12.418164483523,6.50591183433558,0.476097144391352,0.000489897155753937,0.432715248241641,0.519479040541063,0.430621277194637,0.514601440509213
9,12.5611562737261,6.52441159605857,0.480588295067586,0.000483396421596426,0.437495190129501,0.523681400005671,0.440321803972096,0.525605663504407
10,12.5118418509447,6.74550755035273,0.460870139607508,0.00051980472179054,0.416183655977326,0.505556623237691,0.415279462868002,0.503498067718613
11,12.1357264466045,6.52666223210389,0.462194351461341,0.000528015911692146,0.417156301699428,0.507232401223254,0.413851013511546,0.505181226275081
12,12.2300648984559,6.76285880930296,0.447030014521282,0.000628101186555518,0.397908598435508,0.496151430607055,0.39503315109211,0.490422667336093
13,12.2089899110777,7.25916150295305,0.405424891344489,0.000556782288540288,0.359176271476904,0.451673511212073,0.358599774828575,0.448741702095253
14,11.9360362827034,6.53737239575813,0.452299553979114,0.000591927621538128,0.404613611072416,0.499985496885812,0.40099786700043,0.496852164420165
15,11.5400155732047,6.13413601824543,0.468446469648744,0.000574061938992904,0.42148567382036,0.515407265477127,0.417483426487344,0.512576519478508
16,11.6938258869333,6.59509419945333,0.436019121267857,0.000463006709177011,0.393844643512058,0.478193599023657,0.394656362510027,0.476286637192035
17,11.9496285338494,6.78467554092115,0.432227075368715,0.00058817341868253,0.384692593093099,0.47976155764433,0.380265634960015,0.478060854138212
18,11.9829822860444,6.7877143506492,0.43355383587988,0.000629672661462972,0.384371008630156,0.482736663129603,0.381683232521786,0.476844341829176
19,12.3728097557106,6.75269564956367,0.454231028934474,0.000507437613637035,0.410079332063934,0.498382725805013,0.413014184563799,0.497355721540701
20,11.830474657058,6.23405894607938,0.473050817757327,0.000536700069262321,0.427643913149348,0.518457722365306,0.425816026437489,0.516526900389184
21,12.7301200668976,6.76989039634038,0.468199014560413,0.000507468699099836,0.424045965351305,0.512352063769522,0.423290712259622,0.513673128719264
22,11.9954626494645,6.40600549610094,0.465964283054402,0.00054780582205652,0.420089989097848,0.511838577010956,0.420316794481065,0.510627461820452
23,11.6115235135051,6.84374282407582,0.41060767640732,0.000607296424484782,0.362306641798311,0.45890871101633,0.360851133956694,0.457970307548189
24,12.5411612374561,7.05400887757357,0.437531441944493,0.0004724227263527,0.394930278280145,0.48013260560884,0.3920620465033,0.47766049010979
25,12.3180126221372,6.58627315938307,0.46531365396179,0.000495295688445961,0.421693384398959,0.50893392352462,0.422574248320285,0.506936979037722
26,11.8511065148607,6.53819682364321,0.448304948112262,0.000584505687443894,0.400918905347705,0.49569099087682,0.395073420899565,0.489547696541688
