"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.8347484879077,6.585953986409,0.443507059475048,0.000500927394305779,0.399639501097984,0.487374617852111,0.401438825669221,0.487184916837921
2,12.3943334027917,7.07063566601806,0.429526749342931,0.000525532114062109,0.384594754401898,0.474458744283964,0.38680004501769,0.471266122330506
3,12.496987142473,6.9094066227448,0.44711420889103,0.000459617957932655,0.405094352308765,0.489134065473294,0.40553963781959,0.488534747702222
4,11.0367995783355,6.40172447201187,0.419965504802857,0.000614966453265382,0.371360411172001,0.468570598433713,0.374347490616097,0.468096485459856
5,11.8911845421382,6.82357618024592,0.426165143088517,0.000543454244064025,0.380473417097957,0.471856869079076,0.382077449575842,0.472201169533732
6,12.3069310730489,6.77078602592052,0.449839607800524,0.000502432305556808,0.405906204278522,0.493773011322526,0.403272154860118,0.488974917559275
7,11.8719301069379,6.88222889362055,0.420294018611294,0.000541337504925013,0.374691363437281,0.465896673785307,0.373757416751413,0.465303786546408
8,11.8142960456492,6.53748027766562,0.446646651446224,0.000570534767724315,0.39983034698197,0.493462955910478,0.399952223908906,0.489541476433458
9,11.7520719294001,6.46642210849371,0.449763229212656,0.000608132091622498,0.401428973832263,0.498097484593048,0.402382495533181,0.499243458530164
10,12.2032643531307,7.09504294296426,0.41859466961854,0.000529679310459729,0.37348573437216,0.46370360486492,0.373437683751537,0.464602036157265
11,11.6987002852461,6.56616880685006,0.438726640844794,0.000607887440163576,0.390402108874661,0.487051172814927,0.388243046425378,0.482012200743271
12,12.1991345006642,6.44565804887012,0.471629889110641,0.000485948457730104,0.428423181353442,0.51483659686784,0.426779114842635,0.510379220232546
13,12.1528213690124,6.65950418536224,0.452019906888221,0.000519086112052232,0.4073643226007,0.496675491175741,0.410105988727144,0.495796446786389
14,11.4628768560876,6.08433311579082,0.46921412554828,0.000576830226264618,0.422140236849575,0.516288014246986,0.422030194212842,0.52232094383534
15,11.5926752362532,6.39659152527137,0.448221278099154,0.000639991052090124,0.398637111012175,0.497805445186132,0.398295921295972,0.494635638981794
16,12.0503288921498,7.02048153160412,0.417403326130157,0.000519568260009841,0.372727007709166,0.462079644551148,0.369157188819371,0.46041625427496
17,11.770814846447,6.52891631706478,0.445330132005642,0.000577067681918611,0.398246555178275,0.492413708833009,0.399959077060811,0.491584622424789
18,11.8902048873294,6.90763258200719,0.419048481715549,0.000594948809884067,0.371240999580943,0.466855963850155,0.374091580797,0.464833113062058
19,11.8807579150269,6.60279441699853,0.444244679992404,0.000614869133575762,0.395643432441085,0.492845927543724,0.391333968050555,0.485060387576457
20,11.8392083545323,6.5711901345605,0.444963722422799,0.00052275534600457,0.400150588887962,0.489776855957636,0.400885938473291,0.487272419155454
21,11.8813006886744,6.48925295799216,0.453826384161971,0.000538848842770921,0.408328673072414,0.499324095251527,0.403728727808999,0.494555342454755
22,12.0781252068062,6.51193311846701,0.460849013653424,0.000536059054084432,0.415469233330347,0.506228793976501,0.415531765632535,0.501228653350171
23,11.0196418167762,6.29917894230497,0.428368086091948,0.000668726099560598,0.37768299771211,0.479053174471786,0.371259889993941,0.476690499520681
24,11.3717352981659,6.33199506821393,0.443181282171138,0.000549194620069346,0.397248874739583,0.489113689602693,0.398470530599831,0.492214022261258
25,11.9703583724317,6.91643595984778,0.422203099969282,0.000505817723358709,0.378121932039486,0.466284267899077,0.375618815275616,0.467465223871169
26,11.288815865249,6.44880902459632,0.42874353682674,0.000665327721938156,0.378187399943098,0.479299673710383,0.372299096029623,0.477523804175915
27,11.9696546482343,6.52893966124519,0.454542352881642,0.000513457019954307,0.41012955643899,0.498955149324295,0.411358654478991,0.494379059798113
28,11.6700164421161,6.35588634642074,0.455366118981385,0.000615620123433824,0.40673520015207,0.5039970378107,0.40706943921053,0.498718301145756
29,11.4818328091578,6.25724522826089,0.45503080106948,0.000561893082691549,0.408570404316247,0.501491197822713,0.407280055842627,0.499563960395398
