"r","smle_param"
1,0.52174624900225
2,0.571631086908013
3,0.505375662306167
4,0.523041765936967
5,0.557091083187764
6,0.544789388901117
7,0.503241138982374
8,0.543150960911155
9,0.532241624954495
10,0.490453753738712
11,0.52108410197579
12,0.54853822523107
13,0.474638439498498
14,0.543087420551599
15,0.522121253424003
16,0.52580038388788
17,0.537605057253697
18,0.528978844685107
19,0.491497766030857
20,0.543495985079486
21,0.566634770618067
22,0.545727583997432
23,0.514387697985281
24,0.555832516555172
25,0.523586189043782
26,0.569425955051384
27,0.497218298440777
28,0.552907333301122
29,0.524355950451527
30,0.510818127936483
31,0.54150091359221
32,0.524761720473348
33,0.557273448151321
34,0.537999375324597
35,0.545843342617808
36,0.551056584456945
37,0.546175127926777
38,0.565008594777778
39,0.539013917885941
40,0.558332098884904
41,0.542539312765164
42,0.492077511578252
43,0.563796315828827
44,0.520778683376295
45,0.540539638970636
46,0.493923947783236
47,0.500904754657822
48,0.527218624041065
49,0.521454459284679
50,0.53091777902556
