"r","smle_param"
1,0.569170070455475
2,0.542245010247571
3,0.541105467745233
4,0.521884944726433
5,0.504252964290187
6,0.538892467642273
7,0.536328600174584
8,0.5557595369606
9,0.496212570375391
10,0.542020570668718
11,0.510490339019398
12,0.548975987277302
13,0.539928907720416
14,0.528510940302579
15,0.51770548148661
16,0.517989410703928
17,0.545173092880053
18,0.526128895649383
19,0.525886399879292
20,0.556945857403623
21,0.55365989300888
22,0.521223313869464
23,0.501133535168808
24,0.534079968642503
25,0.540311187195328
26,0.527347870325235
27,0.543574685605041
28,0.518041442695912
29,0.519107209655081
30,0.537929872062352
31,0.583939261215505
32,0.562907131854646
33,0.529033932626072
34,0.522596917789838
35,0.49915381646668
36,0.532272568093543
37,0.543444268277962
38,0.537339102475697
39,0.51829311520577
40,0.534350365478146
41,0.534715962205926
42,0.543492637950371
43,0.512673422839424
44,0.542314593676198
45,0.53665465301827
46,0.505169742035758
47,0.556869574000947
48,0.546162503394986
49,0.501216448454785
50,0.563510489406757
