"r","smle_param"
1,0.546125247424727
2,0.498302102907825
3,0.517924730434668
4,0.519528979551171
5,0.525945024661011
6,0.551197953158611
7,0.537633649676919
8,0.522896486422778
9,0.533811768616067
10,0.527051641476971
11,0.524087042716203
12,0.519558169128846
13,0.534638437872702
14,0.52996943693247
15,0.502155950926339
16,0.554451711570493
17,0.522680395918447
18,0.525889844743694
19,0.531809858032399
20,0.561790458022631
21,0.559030363098292
22,0.548868868454474
23,0.544675477725404
24,0.520661365303049
25,0.554093770580155
26,0.541227025906702
27,0.535580342274927
28,0.493727128151286
29,0.510915928322994
30,0.542841188492639
31,0.561317671668317
32,0.562441008363814
33,0.514208948861958
34,0.562242644730958
35,0.543471952291743
36,0.526384400792184
37,0.529731690490916
38,0.559884954312414
39,0.512358844724294
40,0.547855239147625
41,0.547370265627163
42,0.531356963526181
43,0.515029885877861
44,0.551404081912593
45,0.518978715637513
46,0.539461823698776
47,0.533768382491933
48,0.554973506595234
49,0.497585132544297
50,0.516327289181164
