"r","smle_param"
1,0.500759235458412
2,0.465934846528241
3,0.480819960898991
4,0.503726176289282
5,0.507518344913272
6,0.51704830694824
7,0.483746824425103
8,0.541364977646765
9,0.493031833398103
10,0.442346767910822
11,0.493750417686242
12,0.500191548497402
13,0.468590699113347
14,0.479419024745849
15,0.48368237200887
16,0.476538646605914
17,0.47334705467695
18,0.468932554371369
19,0.496665281487616
20,0.477852283487391
21,0.468889087791601
22,0.516194799798685
23,0.514935571163177
24,0.533678065491366
25,0.521531599768665
26,0.51010453929677
27,0.497536353528334
28,0.509400720696859
29,0.497964061309788
30,0.501095549851014
31,0.488749547694753
32,0.45872787284888
33,0.503880148843368
34,0.498703480635142
35,0.477476296436028
36,0.473812810697041
37,0.51168802058452
38,0.512466678339629
39,0.505414715593386
40,0.460844865908305
41,0.510624376758883
42,0.468242014217739
43,0.458129646568343
44,0.483203002813303
45,0.479813701372237
46,0.469378725265333
47,0.513161170514865
48,0.485496364061652
49,0.481099127438071
50,0.525918316208059
