"r","smle_param"
1,0.492263212811875
2,0.48851409163161
3,0.479540683822425
4,0.48512099671927
5,0.463418670342865
6,0.486470038615293
7,0.547721186179512
8,0.502983643400429
9,0.541741931330559
10,0.517691034200443
11,0.517106261296308
12,0.508215961195693
13,0.504911597423715
14,0.450383582984253
15,0.508713772230707
16,0.460277746628182
17,0.479738756478596
18,0.539830604255579
19,0.486771191580845
20,0.496069432182417
21,0.514410588635738
22,0.511899793628653
23,0.515356230181026
24,0.51490815837264
25,0.505970386407308
26,0.526140107965637
27,0.497545542778081
28,0.462629994541488
29,0.520568636676817
30,0.497181636197775
31,0.486998217715773
32,0.488231169288866
33,0.501487895463857
34,0.521357643083191
35,0.510160843924675
36,0.439488743687649
37,0.485538458716101
38,0.458377482671842
39,0.516100337107493
40,0.491414275734962
41,0.49891895707844
42,0.498594205771708
43,0.501786708045034
44,0.525133264542465
45,0.47786878639846
46,0.472885037989341
47,0.492553873953219
48,0.477018050944262
49,0.496540750231594
50,0.52530694174721
