"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.9412224841959,5.91360915133992,0.50477355570868,0.000381655870760136,0.466482966876538,0.543064144540822,0.464896742886255,0.541198418050589,11.9412224841959,5.93942449404179,0.502611688049314,0.000373255638543968,0.464744831023275,0.540478545075354,0.464849448346844,0.540246740579072,12.2548679148767,5.73484273876795,0.532035532442893,0.000590224695157884,0.484418233181821,0.579652831703966,0.484456462555829,0.574114357472245,12.2548679148767,5.89610491552845,0.518876502261528,0.000515285585981641,0.474384692823081,0.563368311699975,0.474642044845506,0.562330537706181,12.1040180668576,5.69510445682693,0.529486454384857,0.00230199743780133,0.43544734891773,0.623525559851985,0.429239698278034,0.616419422873216,11.8918741057442,5.87905012088047,0.505624591329916,0.000498246072622972,0.461874595757477,0.549374586902355,0.456636969574775,0.545091491064217
2,11.7079235015971,6.1046266577725,0.478590148206918,0.000455516660458456,0.436758189098873,0.520422107314964,0.438102808851047,0.520227369335109,11.7079235015971,6.13346508148876,0.476126993770324,0.000399362017319329,0.436958267396673,0.515295720143975,0.437204732887203,0.511497366453348,12.5207584265625,6.32751786971885,0.494637812331306,0.000621636157495562,0.445769852862601,0.54350577180001,0.443986720522813,0.539758664150216,12.5207584265625,6.27202632130421,0.499069776156829,0.000637431138507017,0.449584874806129,0.54855467750753,0.444112448320943,0.543252772089238,11.7311930538127,6.32453046347339,0.460879176187636,0.0032552054782849,0.349052536403641,0.572705815971631,0.327824233527038,0.552104738459191,11.9010094576181,6.2523785059283,0.474634607409206,0.000680984027080753,0.423487092919903,0.525782121898509,0.420316060855916,0.522202812461521
3,12.6548528419858,5.98379947140856,0.527153768903916,0.000370466893981001,0.489428636433408,0.564878901374425,0.489949767240226,0.562496629002245,12.6548528419858,5.93629324950484,0.530907761344358,0.000317876025973613,0.495962768264087,0.56585275442463,0.494863454310245,0.563036671944553,13.0235626486691,6.02222242822031,0.537590243877261,0.000493153750131152,0.494064395849867,0.581116091904655,0.494496301784588,0.575817174635878,13.0235626486691,6.03104575785379,0.536912754170988,0.000473552795754754,0.494260668405208,0.579564839936768,0.493767439714775,0.579296549870374,11.4411656408318,6.08368957735911,0.468263132591372,0.00272360496422318,0.365974321714719,0.570551943468026,0.368398448422491,0.560640529656729,12.4578336842732,6.00318704876748,0.518119506094714,0.000522476186575764,0.473318339610464,0.562920672578964,0.473465967240918,0.561684676229663
4,11.8340900566303,6.05338954153188,0.48847866523203,0.000459425073106503,0.446467626672552,0.530489703791508,0.444966770007195,0.528171893317788,11.8340900566303,6.00983875571042,0.492158777992121,0.000419786925046859,0.452000921335421,0.53231663464882,0.448046641847016,0.52878483413296,12.4268515089106,6.33232354013851,0.490432187461325,0.000659801832860234,0.440086435693019,0.540777939229631,0.435165954909395,0.534322903335035,12.4268515089106,6.27701589605095,0.494882843691337,0.000550516423231004,0.448895194354974,0.540870493027699,0.443479253206327,0.537221014953738,12.634953823297,6.20366074103813,0.509008040092756,0.00234273678422458,0.414140460644995,0.603875619540516,0.401735760985054,0.584656720534851,11.6252977363298,6.24529451385114,0.462784123426429,0.000696716638833922,0.411049158076635,0.514519088776224,0.408208343483728,0.509513112855013
5,11.6668084330829,6.02628892456298,0.483467225923196,0.000443543603417314,0.442188695100406,0.524745756745985,0.439164503761252,0.521202660491248,11.6668084330829,5.97303787339137,0.48803154627499,0.000392245184214566,0.449213392021102,0.526849700528879,0.44669231274546,0.524782701460261,11.5484011964276,6.11014944654616,0.470909492784481,0.000733536597753102,0.417825086468423,0.523993899100539,0.420295145412155,0.523998512845093,11.5484011964276,6.05690847192113,0.475519739148411,0.000762348097824498,0.421402861442813,0.529636616854008,0.418738230948763,0.527803066184285,12.2892746602089,5.95881685894726,0.515120540169782,0.00258453333432,0.415477460846009,0.614763619493555,0.395251147880854,0.591083889890063,10.9900046148701,6.0260194127506,0.451681812344551,0.000808888251390626,0.395937529170917,0.507426095518184,0.396831569683583,0.505148027502779
6,12.1449097556149,6.12137640526054,0.49597184924075,0.00036802937352368,0.458371029551167,0.533572668930334,0.454240325941627,0.529904700066226,12.1449097556149,6.03811954771932,0.502827137523377,0.000370518628842758,0.465099371030218,0.540554904016536,0.463869908834132,0.538350222849845,12.4025463217875,5.89414428073321,0.524763372955196,0.000536728735991984,0.479355255705229,0.570171490205164,0.473342020942052,0.564950740750687,12.4025463217875,5.89530695042323,0.524669628520799,0.000509324275236313,0.480435929424434,0.568903327617165,0.477825752170573,0.566171351952159,11.279692840902,5.95342633407989,0.472199605250613,0.00271007936488488,0.370165096930429,0.574234113570798,0.358949502172114,0.555158524820336,12.0890373605696,5.88488227969074,0.51320505478085,0.000558723413353656,0.466875886163883,0.559534223397818,0.462103594416455,0.557447117519497
7,11.7311580041165,5.93039261376209,0.49447508833475,0.000464451456773524,0.452234862052908,0.536715314616591,0.451801069370876,0.534443539223589,11.7311580041165,5.99071301026002,0.489333192157342,0.000402438164803013,0.450013903584083,0.528652480730602,0.44818158396699,0.52976596877378,11.9742882688077,5.96596494713803,0.501768722014232,0.000708093125651023,0.449613084241303,0.55392435978716,0.448129940550657,0.551094567415066,11.9742882688077,6.01108556556016,0.498000596727014,0.000620129611838437,0.449191889339515,0.546809304114514,0.451539348873542,0.542717971722089,11.0485678826012,5.95849890749056,0.460699434460304,0.003616761837688,0.342825975718897,0.578572893201711,0.323337997978265,0.563616818617148,11.2870537309078,5.9749724116543,0.470634892496988,0.000700452578410707,0.418761405769927,0.522508379224049,0.416172506153175,0.518670955940808
8,12.0372926002146,6.25592618474739,0.480287935790824,0.00044863285233477,0.438773264100814,0.521802607480833,0.436717141300367,0.517233984938491,12.0372926002146,6.12944558217432,0.490795331994752,0.000365719001415313,0.453312721148693,0.528277942840811,0.455474045286628,0.525956879667594,12.6954294817854,6.4022956862242,0.495700740537389,0.000564038335708735,0.449151737643034,0.542249743431744,0.442201911070998,0.537886962940895,12.6954294817854,6.16354758123769,0.514506571827229,0.000474769112429366,0.471799745413777,0.55721339824068,0.466684063070945,0.552768299248162,12.5781830532636,6.3196020619111,0.497574328887557,0.00244392246350061,0.400679682307966,0.594468975467149,0.384039668615196,0.579514689813182,12.0754893898159,6.12033332081549,0.49316063943734,0.000520162075549716,0.448458797982744,0.537862480891935,0.446261341262797,0.539280053404214
9,12.0644184198425,5.93511953291821,0.508047605249113,0.000393370525139848,0.46917380675479,0.546921403743436,0.464675589783319,0.542305403575487,12.0644184198425,5.83598509652298,0.516264697275048,0.00032925687710638,0.48069964112309,0.551829753427005,0.479544131679758,0.55151211984566,12.5645381449147,5.97418673683462,0.524519988882155,0.000621802425976508,0.47564549451514,0.57339448324917,0.46739199104089,0.566323527717272,12.5645381449147,5.828999284413,0.536075324283033,0.000427725112502884,0.495539552522882,0.576611096043185,0.493892237775053,0.571440522598173,11.1884525782285,6.0445947616158,0.459747027629371,0.00426815398757087,0.331698051223262,0.58779600403548,0.317783405226108,0.566866943107643,12.2116931631532,5.80218289691115,0.524866632383271,0.000452212959584527,0.483186645512593,0.566546619253949,0.481376678619002,0.562712627807293
10,12.0535855995938,5.899678152826,0.51054579535032,0.000380921966081684,0.472292039653664,0.548799551046975,0.470689203651247,0.545793185460686,12.0535855995938,5.99284451799132,0.502816446734879,0.000381697340445358,0.464523777683808,0.541109115785951,0.46044527337397,0.537744494586205,12.2253546739572,5.80388011360595,0.52525875376282,0.000475019838627554,0.482540652071949,0.567976855453692,0.478650286093729,0.563915266525948,12.2253546739572,5.879446582159,0.519077626869707,0.000534466436216646,0.473765307779091,0.564389945960324,0.469474810246246,0.561571643736347,11.6656058667366,5.81425999247752,0.501589539463498,0.0024777310788368,0.404026986645014,0.599152092281982,0.386859887745556,0.58174010823625,11.9254676655992,5.87002625078917,0.507773915842131,0.000566722710573619,0.46111427627066,0.554433555413603,0.463258947993398,0.555922419517986
11,11.7729785150093,5.79012462700343,0.508185237947932,0.00041290889879507,0.468357724523025,0.548012751372839,0.466635665310526,0.5436536324786,11.7729785150093,5.8085441330336,0.506620680091423,0.000422951012024163,0.466311765348007,0.54692959483484,0.465216842210822,0.546817559117079,12.7190808772821,5.99076723515287,0.528993699076705,0.000508864547265718,0.484779967671451,0.573207430481959,0.482867316690692,0.56883781657002,12.7190808772821,5.96423812124461,0.531079471953237,0.000541461815340173,0.485471581081034,0.576687362825441,0.484143310230299,0.576149430012489,11.5805317038769,6.02601965481666,0.479642229829631,0.00351371229118716,0.363460143698315,0.595824315960948,0.341467792603861,0.574428291624248,12.1987262086163,5.94456883024376,0.512689380138316,0.000508110986228013,0.468508398203851,0.556870362072782,0.468726979813167,0.555231299378219
12,12.4047545668591,5.9315501260638,0.52183252847979,0.000342076708765029,0.485581709393985,0.558083347565594,0.484653053961034,0.55467141729927,12.4047545668591,5.94547092442186,0.520710313744865,0.000319768168240083,0.48566147075239,0.555759156737339,0.483761008235704,0.553027631758109,12.8991594660681,6.05943178880766,0.530245997442909,0.000539097361442991,0.484737795723665,0.575754199162153,0.48495070082947,0.576971815166173,12.8991594660681,5.96871833309724,0.537278506495073,0.000457420030928583,0.495359241343889,0.579197771646257,0.496294038906249,0.579764259552137,11.6181369033418,6.10087611039326,0.474883437753395,0.00313246219295444,0.365185366847596,0.584581508659194,0.340971454752449,0.563340541113821,12.3008728980963,5.94903102057543,0.5163732631124,0.000582172286186885,0.469081899687187,0.563664626537612,0.467876083356046,0.562913371088177
13,11.7112085865151,5.64002081022419,0.51840830358718,0.000385631581487671,0.479918794842029,0.556897812332331,0.480088293581661,0.554344941093031,11.7112085865151,5.62124033909089,0.520011935782317,0.000444103636783532,0.478707353335963,0.56131651822867,0.477893131824264,0.561942044398335,12.6826907084453,5.80944127828418,0.541939371397294,0.000589824824621107,0.494338204959228,0.589540537835359,0.490408499412001,0.586643271870942,12.6826907084453,5.79767864322883,0.542866827197151,0.00052063381555553,0.498144720070607,0.587588934323696,0.497786056804531,0.586184027937838,11.2658608729094,5.80294069991955,0.484909252352508,0.00323058070278606,0.373506385119106,0.59631211958591,0.356544587932586,0.582173948791561,11.7605731594101,5.76678097856576,0.509651366442841,0.000593945042647183,0.461884230503647,0.557418502382035,0.461726751674059,0.553997114702221
14,11.7504599836979,6.06745521374678,0.483641047059899,0.00044853048637211,0.442131111906408,0.525150982213391,0.43349324983662,0.522782062220384,11.7504599836979,5.9905067809479,0.490189593491753,0.000441719220717819,0.448996043531721,0.531383143451784,0.448874385095173,0.534966263935388,11.683548105719,6.06214534891485,0.481138324243517,0.000714662970878432,0.428741289318566,0.533535359168469,0.424759060964147,0.529209206336742,11.683548105719,5.89782005525224,0.495202998105918,0.000591298166458437,0.447542416528825,0.542863579683011,0.44034336889445,0.537109495137914,12.7167089377844,5.91152078992909,0.535137525058504,0.00207100258608451,0.445941316984941,0.624333733132066,0.428556478144379,0.610083129990752,11.324924886876,5.87281518921068,0.481425682918528,0.000660972992773071,0.431035268661081,0.531816097175974,0.433818258843845,0.531229176712063
15,11.323743904496,5.87485258112587,0.481191677357407,0.000534803284360978,0.435865081442855,0.52651827327196,0.433758865987227,0.522466855561371,11.323743904496,5.77131888648298,0.490334739538616,0.000466536980683652,0.447999783946407,0.532669695130825,0.449402010285657,0.530761247059788,12.0011771247708,6.08342092068289,0.493097980520052,0.000648026039292138,0.443203523587997,0.542992437452106,0.441835641983888,0.541727469591787,12.0011771247708,5.86532316533392,0.511271010805456,0.000515536717552057,0.466768360837752,0.55577366077316,0.469082742419183,0.557487868036961,11.3024143518168,6.09046328957474,0.461136081195276,0.00397902411638835,0.337500248826511,0.584771913564042,0.301805285668563,0.559564693332278,11.5589689394871,5.84412971568643,0.494407351877032,0.000544291266780577,0.448680452458154,0.540134251295911,0.445814023784341,0.539907368539932
16,12.0914341678111,5.92217903486859,0.510216988929719,0.000431255568306609,0.469514269226895,0.550919708632544,0.465810636905107,0.547055003264524,12.0914341678111,5.94048565223173,0.508702973544193,0.000393964874221171,0.469799818648889,0.547606128439498,0.465674551857571,0.543603108735089,12.9547927831931,6.06674867303133,0.531698516945634,0.000478582943895894,0.488820501165161,0.574576532726107,0.488873389444125,0.574260555540621,12.9547927831931,5.9684235910082,0.539288378371336,0.000474055884223091,0.496613642463174,0.581963114279499,0.497658320797348,0.577444550181691,11.3820726860192,6.09901622178518,0.464155923966583,0.00358589293828173,0.346786565479356,0.581525282453809,0.329499970425346,0.552716534639986,12.1615296615326,5.92963104127118,0.512427202309359,0.000577661099136436,0.46531942292588,0.559534981692838,0.46459828641125,0.558666905503708
17,12.0106431988797,5.92021281371953,0.507086113900065,0.000442141605238637,0.465872873422219,0.548299354377911,0.460507232663849,0.545642778079754,12.0106431988797,5.94032336894594,0.505411719374026,0.000363899805221311,0.468022449633388,0.542800989114664,0.468478353395302,0.540858715893965,13.3025319006321,5.89500684447007,0.556850764312774,0.000451247796803171,0.515215280213282,0.598486248412266,0.512234772988844,0.593518507136326,13.3025319006321,5.97898352314519,0.550537930086747,0.000469208124753321,0.508081953687041,0.592993906486453,0.507096312023447,0.594009141424421,12.0115480114533,5.8786582170259,0.510582798202158,0.00284839098063536,0.405976972402594,0.615188624001723,0.367369671351754,0.598236705495909,12.3316243065514,5.95675034471925,0.516953306665806,0.000573081419054514,0.470032633402948,0.563873979928663,0.465564899800476,0.560720676898192
18,11.7150446029399,5.78585973221957,0.506117140111647,0.00042330017119139,0.465791590671512,0.546442689551783,0.464934637838942,0.54567068981603,11.7150446029399,5.75774376363006,0.508517128292867,0.000377482628721525,0.4704364604088,0.546597796176934,0.468739016187355,0.543923466753456,12.3696903737819,5.86875624975842,0.525553504378938,0.00056986217948534,0.478764803299394,0.572342205458481,0.478814791099814,0.572468221450104,12.3696903737819,5.8258510773581,0.529022077245665,0.000524078368918677,0.484152271562578,0.573891882928752,0.481683658239018,0.570131304131959,11.0446751754528,5.88112167325433,0.467515198063466,0.00360693990293045,0.349801900891492,0.585228495235441,0.326478161166211,0.563433517750863,11.5924641609717,5.78489516520733,0.500977955602978,0.000619859906809599,0.452179863242725,0.54977604796323,0.4529232032574,0.548544318218987
19,12.4867173230445,6.26827369187158,0.49800467731392,0.000401785067420228,0.4587173063787,0.537292048249139,0.459593738825227,0.53596167973157,12.4867173230445,6.09176360040922,0.512140505562118,0.000350678698258989,0.475436728001331,0.548844283122905,0.475702115142319,0.543371905620921,13.5098437825446,6.19147741533362,0.541706216963564,0.000521059703331152,0.496965821834364,0.586446612092764,0.493459550405561,0.581855599815204,13.5098437825446,6.02054006596433,0.554359016812379,0.000476733077213945,0.511563949463149,0.597154084161608,0.511892327806472,0.5977367110124,12.534585540596,6.19270851354202,0.505950277056583,0.00242770508829584,0.409377652223263,0.602522901889904,0.399887103764987,0.592624356361188,12.759727888247,5.99883381011856,0.529861932585248,0.000459363523460013,0.487853708250911,0.571870156919585,0.482949199147787,0.564346956614962
20,13.0183146273029,6.14536109374945,0.527944955266253,0.000328162235897062,0.492439067790763,0.563450842741743,0.491858484945008,0.561615125600375,13.0183146273029,6.06481701065794,0.534131937636658,0.000284515004004176,0.5010714954227,0.567192379850616,0.499862877380746,0.565870234147478,13.4984313247058,6.36426734820702,0.52851800367657,0.000471353579849865,0.485965072962561,0.571070934390578,0.483798119499596,0.56853796340512,13.4984313247058,6.18743505952773,0.541618213947346,0.000435024892278162,0.500738003255915,0.582498424638777,0.495567768104676,0.578022299005357,13.2000150199194,6.34307878359706,0.519464275303847,0.00219636344734917,0.427608138767759,0.611320411839936,0.40234488160966,0.595118468642397,13.1603331818617,6.1659108214085,0.531477604996604,0.000419087418106689,0.491353220572682,0.571601989420526,0.491198334476112,0.571173978653015
21,12.278108767855,6.01900395115746,0.509777599713431,0.000396062201151074,0.470771029088189,0.548784170338673,0.469325023176059,0.546371228353512,12.278108767855,5.91333666517235,0.51838375298858,0.00037535295932117,0.480410658190707,0.556356847786452,0.475559187282038,0.553476196741282,13.0775082875212,6.08545243008735,0.534662697488465,0.000533990032127588,0.489370577782921,0.579954817194009,0.489935653610136,0.574000582726089,13.0775082875212,5.87617953097336,0.55066520305091,0.000500218852928578,0.506828680088768,0.594501726013052,0.502633287816787,0.588685744461071,13.4309000655347,5.95847138610388,0.556360976775187,0.00205511240377158,0.467507615497581,0.645214338052794,0.454255509566216,0.626628131278119,12.432090017538,5.84528413204244,0.529822891903416,0.000517092085069895,0.485253160537785,0.574392623269047,0.478780835344286,0.567889523834326
22,12.1068785300507,5.816437186772,0.519575820279775,0.000403815115441583,0.480189323260106,0.558962317299443,0.479441595342586,0.558035705547496,12.1068785300507,5.82944994018247,0.518500997122164,0.00035871159432351,0.481379218329208,0.555622775915121,0.48052998825198,0.551634004798193,12.4968999607344,6.00367000863139,0.519587255439742,0.000643144168681428,0.469881092457607,0.569293418421878,0.465725059753811,0.563637752757842,12.4968999607344,6.02575843104621,0.517819743297993,0.000550785404366539,0.471820860600535,0.563818625995451,0.4668518675529,0.560379345694931,14.617397184934,5.74022297749536,0.607301976892867,0.00135784238473746,0.535078107533718,0.679525846252016,0.533524340011219,0.670778951912183,12.0981848030317,5.99210005861316,0.50471081768303,0.000598280072557832,0.456769679536985,0.552651955829075,0.449804446552867,0.546977435196126
23,13.2184485243811,6.20394234819506,0.530660323959197,0.000297493466806558,0.496854246072461,0.564466401845933,0.49696736420383,0.565617247936142,13.2184485243811,6.33776227092621,0.520536600098237,0.0002606805957242,0.488891212179394,0.552181988017081,0.486862094490695,0.551807259662842,13.4353930312177,6.28975898040202,0.531851508490484,0.000459596626929506,0.489832626996417,0.57387038998455,0.490087854367561,0.571328837684904,13.4353930312177,6.38001583460591,0.525133665998331,0.000365122149711266,0.487681653364418,0.562585678632245,0.4857166374454,0.560971323045131,15.0310195221172,6.06274799244423,0.596650913564228,0.00110207182545312,0.531583877942027,0.661717949186428,0.519275381935854,0.653760846963117,12.9262998980484,6.35753701613349,0.508170391660699,0.000383822585584829,0.469771266087547,0.546569517233851,0.467253384336751,0.542982228264322
24,12.1656009746618,6.04292675151365,0.503277580441797,0.000426589702058632,0.462795646206531,0.543759514677064,0.458472034335918,0.540932833991878,12.1656009746618,6.0017692091279,0.50666068847497,0.000387611878203539,0.468072480544221,0.545248896405719,0.46570771924911,0.541079772504338,12.028209047917,5.70933100571202,0.525338229243636,0.000635075142091054,0.475944862625668,0.574731595861604,0.4719439944486,0.570225166407937,12.028209047917,5.82045893455817,0.516099286986858,0.000549405045347277,0.470158080840239,0.562040493133476,0.469328105265697,0.559083255880084,13.5820075435655,5.46937932670885,0.597307002726562,0.00137241424199059,0.52469662776519,0.669917377687934,0.511855535574154,0.659677302798077,11.1860375317889,5.79613217356905,0.481842237959834,0.000716366904932849,0.429382776449158,0.534301699470509,0.428924146112757,0.530745673282852
25,10.9445199727928,6.00217757382225,0.451581468283382,0.000523303134128658,0.406744861363716,0.496418075203048,0.406168966652583,0.49646941350804,10.9445199727928,6.00607240611476,0.451225597737922,0.00051510614746138,0.4067415356922,0.495709659783644,0.407420247642707,0.496486218205762,11.5088810189322,6.10693333533114,0.469372102701801,0.000699702395066226,0.41752640161785,0.521217803785752,0.41009767853584,0.51342396460811,11.5088810189322,6.00987917008217,0.477805082857674,0.000721960284738227,0.425141218302836,0.530468947412513,0.420512051237837,0.52202922286419,11.3834155120701,6.04282708973098,0.469155186040283,0.00333581248880286,0.355952459673004,0.582357912407562,0.358589845700662,0.567953722762269,11.0196422372784,5.98830553162291,0.456578952140112,0.000743479142854501,0.403135996802763,0.51002190747746,0.401398079987906,0.506509198280284
