"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.8395539982662,5.88710395328756,0.502759651744508,0.000396177343420829,0.463747411582151,0.541771891906866,0.459790961618815,0.540952933541115
2,12.4260611075136,6.33285631951075,0.490356898721391,0.000428646696265082,0.449777480928969,0.530936316513813,0.448306368293236,0.528372455755233
3,12.465111757489,5.85671970156082,0.530151047539376,0.000391810222917673,0.491354422011367,0.568947673067385,0.488493516063782,0.56961671652305
4,11.0606421228361,5.81963206076384,0.473843200409814,0.0005673043190857,0.427159624366417,0.52052677645321,0.426871733920281,0.518712399666043
5,11.923614837628,6.20762622349104,0.479383869067851,0.000522151158644861,0.434596639961217,0.524171098174485,0.433921967538026,0.524317336044555
6,12.2762464578274,6.13713708539536,0.500080329400501,0.000412476300786566,0.460273684765444,0.539886974035557,0.459742545792277,0.537798174495542
7,11.8311795119723,6.08751045493884,0.485468845369246,0.000458537330379135,0.443498415202467,0.527439275536025,0.445519839743951,0.528025047518113
8,11.8653069643342,5.85059882608393,0.506915510599922,0.000494843596438176,0.463315153261055,0.550515867938789,0.459342437427039,0.546471836505575
9,11.7757867641078,5.90036258278079,0.498941115275212,0.000530145327079693,0.453812340768149,0.544069889782275,0.451103472979621,0.54530415639844
10,12.1474503194415,6.26138478922273,0.484551521136774,0.000428405653244498,0.443983514561345,0.525119527712204,0.445067073287657,0.519644756758873
11,11.6622277603345,5.88472403647166,0.495403094725457,0.000511293653701338,0.451083960031072,0.539722229419842,0.4473258728042,0.53936490011308
12,12.2004079781561,5.88983160033567,0.517243061799166,0.000450853846402075,0.475625756067797,0.558860367530534,0.470844514377292,0.55616875032692
13,12.2301556356581,5.93691992931198,0.514567099047998,0.000442882668970039,0.473319334731428,0.555814863364568,0.473468674915764,0.554011162465276
14,11.4213635372272,5.60414927010114,0.509327476370505,0.00054167092947296,0.463710779398198,0.554944173342813,0.461399632692043,0.551302562539328
15,11.7069200110902,6.04758609934052,0.483417833758877,0.000555342000379387,0.437229070746024,0.529606596771729,0.433011343950877,0.52593395048809
16,11.9532530219342,6.32773147752645,0.470626827197994,0.000515333154120251,0.426132964195684,0.515120690200304,0.424452644784605,0.514165055583008
17,11.7817571057848,5.92729293290176,0.496909257279504,0.000533735123155146,0.451627949335577,0.542190565223432,0.448492806850186,0.537505311616627
18,11.9269290519144,6.09591647884915,0.488894714446993,0.000480343738838622,0.445937893019862,0.531851535874124,0.443432903417635,0.527170071117319
19,11.7671208479435,5.97103099495716,0.492566527350597,0.000532840556930311,0.44732318216588,0.537809872535314,0.444692259280452,0.537272446199003
20,11.9938356588254,5.92461202602131,0.506028580468181,0.000431222213648618,0.465327434833782,0.54672972610258,0.461016497727908,0.545801754636637
21,11.9529516905353,5.87073596581843,0.508846340400837,0.000472354509312139,0.466248252615427,0.551444428186247,0.466640347913147,0.547351522942343
22,12.0316784460113,6.09790595890684,0.493179111603637,0.000489136613710861,0.449830902699097,0.536527320508177,0.447519108365554,0.533232094293521
23,10.9596880933825,5.73765685533494,0.476476264064545,0.000596141148253322,0.428620900361717,0.524331627767373,0.430731576831476,0.520362759401267
24,11.2847783600285,5.5010908917149,0.51252113987456,0.000471035159900501,0.469982584771292,0.555059694977828,0.469809821295377,0.560050086330878
25,11.9900752759821,6.20845848924038,0.482200207560259,0.000443773326250491,0.440910988505839,0.523489426614679,0.441068326066557,0.523615693817494
26,11.3555105359525,6.0378556835292,0.468288487390079,0.000646850081764713,0.418439322160284,0.518137652619873,0.412227249863083,0.513257172914547
27,12.0487603408436,5.83951225326493,0.51534331432672,0.000505448002950765,0.471278259599242,0.559408369054199,0.465132390198737,0.553507953119069
28,11.6471385133479,6.08177483829103,0.477830985583185,0.000566851145339674,0.431166059140117,0.524495912026252,0.428001773718273,0.521169409216411
29,11.5424019639454,5.64812566207205,0.51066288631128,0.000495923805906477,0.467014966626943,0.554310805995616,0.466984520296433,0.552748954162599
30,12.2286798603265,5.89835925685215,0.517661814339569,0.000422853365768034,0.477357552903159,0.557966075775979,0.479635332626519,0.559612620488825
31,11.6227035232859,6.14490992813277,0.471301155034925,0.000533838086364534,0.426015479677501,0.516586830392348,0.426605785303657,0.517375869363697
32,11.6219454950248,6.22091028942584,0.464727287519207,0.000469484241688133,0.422258820830744,0.507195754207671,0.41996278796912,0.503944944887321
33,12.3597722607036,5.97677910076834,0.516432910356223,0.000444352926067522,0.475116736758212,0.557749083954234,0.473323490319181,0.554528222944945
34,11.5721318784428,6.19734700376117,0.464459352100376,0.00048851942390376,0.421138500090418,0.507780204110334,0.420930086782542,0.505756376880543
35,12.3357030651315,6.61081492476228,0.464090948861387,0.000476085272314468,0.421324967262419,0.506856930460355,0.416769964276276,0.504663770024529
