"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.491316986148,6.04074247362751,0.474321134739454,0.000441386073146804,0.433143121934065,0.515499147544843,0.429167351521047,0.515687525300976,11.491316986148,6.03348697906189,0.47495252403751,0.000430322356919451,0.434293867316687,0.515611180758334,0.430488896141384,0.513553737277256,11.2059850368326,6.27140770362231,0.440351947373747,0.000854238756413322,0.383066315609426,0.497637579138068,0.377843511267404,0.49398516435445,11.2059850368326,6.23887486152904,0.44325511402856,0.000704483335391786,0.391232588318622,0.495277639738497,0.386208743945026,0.491709454709057,11.2059850368343,6.27140770362233,0.440351947373831,0.013364933079115,0.213762611974461,0.666941282773201,0.243187573364657,0.694362831561718,11.2059850368327,6.23887486152928,0.443255114028543,0.0369872907720561,0.0663063426683876,0.820203885388698,-0.133473267479998,0.662239103974441,11.5515590670027,6.20010314740501,0.463266983145528,0.00697621287119941,0.299560479407895,0.626973486883161,0.289951259584594,0.606386067851876
2,12.4424827758247,5.96511122170765,0.520585133274394,0.000335582949784866,0.484680043664514,0.556490222884274,0.482160622395648,0.554413484695303,12.4424827758247,5.97906181387222,0.519463926806528,0.000343223780853924,0.483152379379732,0.555775474233323,0.483873821917319,0.55369126352683,12.0776209732549,5.96216795855576,0.50634582988168,0.000663823831935259,0.455846863231237,0.556844796532122,0.445773442660553,0.551184180573711,12.0776209732549,5.98005433526844,0.504864877900136,0.000582426232317432,0.457563201248345,0.552166554551928,0.452541426122534,0.549116129400821,12.0776209732551,5.96216795855575,0.506345829881689,0.0122671881276034,0.289261445572266,0.723430214191112,0.303782340420387,0.726785741817474,12.077620973255,5.98005433526875,0.504864877900115,0.0316642099141869,0.156093851571465,0.853635904228766,0.0788169043675875,0.701657729488661,12.4843818655716,5.95686950364638,0.522854269615562,0.0050933719363338,0.382973257213521,0.662735282017603,0.365206129739232,0.64787829777268
3,12.3268537627523,5.58856261980177,0.546635116521899,0.000346026994515591,0.510175586874205,0.583094646169593,0.508925983261376,0.58204523919219,12.3268537627523,5.66368181176485,0.540541169647144,0.000287367638248969,0.507315403755336,0.573766935538953,0.504063169150808,0.570865599075971,12.6896562828664,5.49365807840943,0.567075895835966,0.000494106802505379,0.523508009813063,0.610643781858869,0.516437056575344,0.607518892478464,12.6896562828664,5.57234177782726,0.560875278761406,0.000388728427028833,0.522231532497956,0.599519025024857,0.520660404613288,0.594599151597721,12.6896562828675,5.4936580784095,0.567075895835997,0.0168863539007298,0.312378787204895,0.8217730044671,0.351831010974354,0.858248904165173,12.6896562828662,5.57234177782715,0.56087527876141,0.0112069581781868,0.353383952346732,0.768366605176087,0.353216960926886,0.731685648102435,12.326853762752,5.59792950738093,0.545875239933798,0.00473856884543759,0.410954203484202,0.680796276383393,0.407637261169018,0.672950219626238
4,11.814548959892,5.82971379247316,0.506564845406807,0.000392651100633722,0.467726610789429,0.545403080024185,0.469940750308887,0.547802858442206,11.814548959892,5.79633664696594,0.509389933831302,0.000347159921735423,0.472870766872857,0.545909100789747,0.470685743048052,0.540614397408012,11.6651980110932,6.04705169319526,0.481616026796568,0.000769929000236949,0.427230741587146,0.536001312005991,0.424815374992076,0.534110482640161,11.6651980110932,5.91803670548971,0.492675846576984,0.000610608765383785,0.444243268356344,0.541108424797623,0.435811831182273,0.532867848371859,11.6651980110932,6.04705169319523,0.48161602679657,0.0188223826636277,0.21271443654357,0.75051761704957,0.212019976505108,0.751898846698413,11.6651980110933,5.91803670548983,0.49267584657698,0.0286807413505957,0.160742214697882,0.824609478456077,0.0547196638951453,0.695798774933716,11.814548959892,5.9113920680853,0.499651481562837,0.00606220883409871,0.347045513602624,0.65225744952305,0.337338027947154,0.650633001445883
5,12.8201099274201,6.13665685322156,0.521325722793043,0.000333355519432907,0.485539991510121,0.557111454075964,0.48681156643269,0.554970542299264,12.8201099274201,6.18281142959628,0.517725552698089,0.000321144176677337,0.4826013805495,0.552849724846677,0.47920891117241,0.552484609508014,12.2484209295509,6.21210029232087,0.492824395238299,0.000649029637251518,0.442891317479509,0.54275747299709,0.442192423243744,0.542167220351851,12.2484209295509,6.17373947211212,0.495956294478976,0.000575750559388421,0.448926481073578,0.542986107884374,0.447361941554168,0.540557492045987,12.2484209295518,6.21210029232095,0.49282439523833,0.0146279941253228,0.255769755478125,0.729879034998534,0.266858458078032,0.759791432824758,12.2484209295508,6.17373947211206,0.495956294478976,0.0334936239170004,0.137251533373762,0.85466105558419,0.0441733811243342,0.682240832997297,12.8201099274203,6.18197797551515,0.517790564159451,0.00413199777252475,0.391800554067654,0.643780574251248,0.409040996524905,0.656961010529576
6,11.9003377775698,6.14334505167398,0.483767169764444,0.000485901935877003,0.440562530235047,0.526971809293841,0.436255522073906,0.524198619641039,11.9003377775698,6.14521803568176,0.483609780617784,0.000427998345670365,0.443061063687069,0.524158497548499,0.441216865625981,0.51832169888682,12.0001967777545,6.25719675714194,0.478575487300234,0.00072293286985175,0.425876161755949,0.531274812844518,0.424492869000801,0.530976690185949,12.0001967777545,6.25997121800009,0.478344286019994,0.000663797950459886,0.427846303817863,0.528842268222125,0.42465202224434,0.52374277321322,12.0001967777556,6.25719675714187,0.47857548730029,0.0163205474876374,0.228181766874821,0.728969207725759,0.25028913205497,0.731840279236266,12.0001967777546,6.25997121800005,0.478344286020004,0.0247535849260442,0.169972153926503,0.786716418113504,0.0634628000314376,0.676561125403878,11.9003377775699,6.23180182827506,0.476334038179913,0.00657492056535656,0.31740570576598,0.635262370593847,0.300168486854306,0.615788059457204
7,12.3195039663382,5.97306156062479,0.515154053528002,0.000393854222440465,0.476256362324959,0.554051744731045,0.474191929143758,0.551359691286116,12.3195039663382,5.95950228297083,0.516254688560955,0.000374877005051128,0.478305676681798,0.554203700440113,0.479222965684349,0.555918028920718,12.8796814169389,5.84331553387701,0.546315211943669,0.000611547870868355,0.497845403807801,0.594785020079537,0.493332765163034,0.588607385589607,12.8796814169389,5.86332633532474,0.544761539861267,0.000520402185472201,0.500049382278457,0.589473697444076,0.496392614874652,0.58423792750619,12.8796814169392,5.84331553387702,0.546315211943677,0.0150342768215333,0.305991101963837,0.786639321923517,0.328594753619832,0.819692499223612,12.8796814169392,5.86332633532484,0.544761539861267,0.0199874988559514,0.267662323685864,0.82186075603667,0.212376111750926,0.731947715028362,12.319503966338,5.83381595955171,0.526456911293498,0.00489005041552553,0.389396276258187,0.66351754632881,0.379386338324409,0.664363739272374
8,11.8671266484257,6.26178523634962,0.472341922197292,0.000452632586934277,0.43064260150778,0.514041242886803,0.43047910740699,0.508420359999026,11.8671266484257,6.19734661393148,0.47777193270676,0.000448470643220601,0.436264766783316,0.519279098630203,0.434350955646336,0.517480699385033,11.6824323046643,6.20934088423632,0.468489033593015,0.000794350309637528,0.413247960563035,0.523730106622994,0.4123135706852,0.518640159330862,11.6824323046643,6.10713229034888,0.477237947451188,0.000688475308637906,0.425809873934252,0.528666020968124,0.422715243983841,0.524550358257569,11.6824323046648,6.20934088423633,0.468489033593033,0.0154083086758905,0.22519382482537,0.711784242360697,0.243146138158127,0.711888661380623,11.6824323046646,6.10713229034902,0.477237947451189,0.0587599477264494,0.00212510276486816,0.95235079213751,0.00494743277331806,0.687234235322356,11.8671266484256,6.1121494963964,0.484951186797413,0.00663608205415597,0.325285370733844,0.644617002860983,0.321214703874772,0.62248106763661
9,11.6040240483428,5.9277359902238,0.489165485565298,0.000432281797881495,0.4484143658906,0.529916605239996,0.445602077695511,0.527457026790831,11.6040240483428,5.85010003749921,0.495855919194283,0.000419785158150109,0.455698147050532,0.536013691338035,0.45256785694349,0.533079363374409,11.3745949379742,5.79318039804423,0.490691279150201,0.000732821382291235,0.437632758418748,0.543749799881654,0.434609088042404,0.542360332823498,11.3745949379742,5.75106436501546,0.494393919398793,0.000697253676907149,0.442639018904188,0.546148819893398,0.437035822258028,0.543209139334888,11.3745949379746,5.79318039804424,0.490691279150219,0.0122446015488328,0.273806836854337,0.707575721446102,0.277199744605289,0.733284157635783,11.3745949379745,5.75106436501571,0.494393919398786,0.0432214576448135,0.0869144086398821,0.90187343015769,-0.00260673937871861,0.712769078066201,11.6040240483427,5.70710234684819,0.508179031422871,0.00591799688546196,0.357399136094645,0.658958926751096,0.334607335126724,0.651361907905394
10,12.3208111029683,6.00040101375778,0.512986526324376,0.000396357158182768,0.473965433837429,0.552007618811324,0.470637354639656,0.5490730980949,12.3208111029683,6.08768669567509,0.505902115956598,0.000363861328778139,0.468514822919603,0.543289408993592,0.463687707353929,0.537927493216781,11.7944317313238,6.04064938795496,0.487838878077345,0.000738731059813776,0.434566847523023,0.541110908631667,0.424552899964012,0.5356816327711,11.7944317313238,6.0329210539551,0.488494130842032,0.00071260217117534,0.436172696412277,0.540815565271787,0.433455673804327,0.537808088270453,11.7944317313238,6.04064938795493,0.487838878077347,0.0145258019434777,0.25161372965732,0.724064026497374,0.257678114040688,0.751553847299235,11.7944317313236,6.03292105395497,0.488494130842034,0.0353911750096036,0.119768300560383,0.857219961123685,-0.021275362425418,0.689146863142111,12.2766099169108,6.02549288942527,0.509189187389161,0.00577597620384612,0.360229494234619,0.658148880543703,0.348182366559545,0.649922933120568
