"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","smle_param_delta","smle_param_delta.s","smle_param_R.s"
11,12.4988170858904,6.03934864402277,0.516806382354342,12.4988170858904,6.05103654357544,0.515871261896753,12.5985495817398,5.97135787545496,0.526028148183839,12.5985495817398,5.99176277224206,0.52440852549198,12.5985495817398,5.97135787545496,0.526028148183837,12.5985495817398,5.99176277224189,0.524408525491989,12.4988170858904,5.9979517531988,0.520118447051303
12,11.7657422277511,6.13985987305118,0.478157879528461,11.7657422277511,6.1636836574058,0.476133036225466,11.9147106431418,6.07689474585772,0.489967072817196,11.9147106431418,6.12090034297072,0.486273689198322,11.914710643143,6.07689474585762,0.489967072817257,11.9147106431416,6.12090034297058,0.486273689198327,11.7657422277511,6.14502133451289,0.477719193947747
13,11.9222536328623,6.30354007545123,0.471279485442561,11.9222536328623,6.36569621593467,0.466066029799233,11.887963407963,6.26446559789021,0.473041312215512,11.887963407963,6.32082171942223,0.468300708665684,11.8879634079644,6.26446559789023,0.47304131221557,11.8879634079628,6.3208217194221,0.468300708665684,11.9222536328623,6.2943079194643,0.472053848769431
14,13.0570547990332,6.2014611916431,0.525049003232928,13.0570547990332,6.12904098438254,0.530595446008516,12.5622318703626,5.99965021979151,0.522405709295484,12.5622318703626,5.93985635420314,0.527165521580866,12.5622318703638,5.99965021979151,0.522405709295529,12.5622318703626,5.93985635420318,0.527165521580861,13.057054799033,5.93073597108934,0.545783022100164
15,11.346519953582,6.03217890242718,0.468367488260319,11.346519953582,5.97366323907656,0.473524634556276,11.4314467677345,6.04506087705414,0.471190217662,11.4314467677345,6.01157224165047,0.47411973621587,11.4314467677353,6.04506087705413,0.471190217662037,11.4314467677348,6.01157224165053,0.474119736215877,11.3465199535821,5.99454192392858,0.471684538655741
16,12.4215069135844,6.23169338516258,0.498314219964129,12.4215069135844,6.1602748410795,0.504063807721873,11.8994398434194,6.1340343256411,0.484510665513945,11.8994398434194,6.03641906925572,0.492714014383291,11.8994398434194,6.13403432564108,0.484510665513948,11.8994398434193,6.03641906925562,0.492714014383296,12.4215069135844,6.00142959617681,0.51685172838301
17,11.6504336240491,5.95113964908067,0.489191575084707,11.6504336240491,6.00630150439951,0.484456828113146,11.9205181932694,5.77396150147241,0.515628313479482,11.9205181932694,5.89146055370836,0.505771438943416,11.9205181932699,5.77396150147245,0.515628313479501,11.9205181932692,5.89146055370818,0.505771438943422,11.6504336240486,5.85520781449541,0.497425760839564
18,11.8803974961208,5.78785132445373,0.512823428143411,11.8803974961208,5.90042683497836,0.503347692120152,11.806323851667,5.82833656379752,0.506337735858855,11.806323851667,5.96823363951098,0.494488401767134,11.806323851667,5.82833656379752,0.506337735858857,11.8063238516667,5.96823363951079,0.494488401767136,11.8803974961206,5.9639005161581,0.498004968427568
19,11.6794450329593,5.80384989710174,0.503071431842582,11.6794450329593,5.85800577505897,0.498434578138968,11.5153756088349,5.73381606853797,0.502073031457276,11.5153756088349,5.62848928210092,0.511219653331793,11.5153756088369,5.73381606853798,0.502073031457361,11.5153756088346,5.62848928210055,0.511219653331814,11.6794450329591,5.53768639965052,0.525860485320725
20,11.4775190452291,5.94377568700441,0.482137588830657,11.4775190452291,5.84368511350173,0.490858164515023,11.0726603667625,5.69118565495907,0.486014610179624,11.0726603667625,5.74075981157838,0.481537442545356,11.0726603667641,5.691185654959,0.4860146101797,11.0726603667622,5.74075981157813,0.481537442545363,11.4775190452289,5.69966809945801,0.503405912288398
21,11.9884762787321,6.13930889374176,0.487899149900053,11.9884762787321,6.06706282275056,0.493925442926079,12.1240493158466,6.19466125221188,0.489060041671456,12.1240493158466,6.13449977331683,0.494022202194543,12.1240493158508,6.19466125221183,0.489060041671639,12.1240493158463,6.13449977331643,0.494022202194564,11.9357018570522,6.16107648287328,0.483811127601768
22,12.2194059248223,5.91746717216565,0.515732007875684,12.2194059248223,5.87769196280506,0.518987093237878,12.5793581537535,5.93872956599736,0.527898840830337,12.5793581537535,5.93275693545477,0.528373636958215,12.5793581537534,5.93872956599734,0.527898840830337,12.5793581537537,5.93275693545501,0.528373636958205,12.2875601815934,5.90799500557556,0.519188926177088
23,11.8276550800045,6.31558324505531,0.466032514278147,11.8276550800045,6.27476667508481,0.46948345782481,11.9982233697073,6.43845612521365,0.463382541996241,11.9982233697073,6.26004836225999,0.478252057044953,11.9982233697077,6.43845612521362,0.463382541996257,11.9982233697072,6.26004836225974,0.478252057044966,11.8276550800045,6.25774893238341,0.47092226734253
24,13.0736578488967,5.80232717970078,0.556181808736072,13.0736578488967,5.91349843528987,0.547678354165516,13.3322115213869,5.88522463748584,0.558571012165158,13.3322115213869,6.04019651906592,0.546947143062009,13.3322115213882,5.88522463748589,0.558571012165196,13.3322115213869,6.04019651906591,0.546947143062009,13.0736578488965,6.03076072986333,0.538708997928046
25,12.1174624127547,6.0618032358776,0.499746479139311,12.1174624127547,5.97219011301382,0.507141849540416,12.4982461325943,6.19029699771782,0.504706745887002,12.4982461325943,6.09260944617004,0.512522846683178,12.4982461325949,6.1902969977178,0.504706745887026,12.4982461325944,6.09260944616999,0.512522846683186,12.1174624127545,6.12751666040924,0.494323443994381
26,11.8208979077891,5.95153307871221,0.496524449738239,11.8208979077891,5.86211704264139,0.50408868358649,12.1829931282088,5.86255339855858,0.518792029441084,12.1829931282088,5.80660012638171,0.523384765527204,12.1829931282102,5.86255339855857,0.518792029441141,12.1829931282086,5.80660012638149,0.523384765527214,11.8208979077887,5.78399334067907,0.510697631787512
27,11.5646003124184,5.90374692757728,0.489498403050068,11.5646003124184,5.85924117833453,0.493346849865385,11.7913092865112,5.83068110057365,0.50551029076612,11.7913092865112,5.7610938877981,0.511411858699306,11.7913092865123,5.83068110057366,0.505510290766165,11.7913092865113,5.76109388779813,0.511411858699311,11.5646003124182,5.77163416726714,0.50092229637461
28,12.1619662848943,5.57245903089008,0.541812655918038,12.1619662848943,5.63085012566774,0.537011533023117,12.5974094537082,5.77648340181365,0.541454659940954,12.5974094537082,5.73514044873738,0.544736521440193,12.5974094537088,5.77648340181358,0.541454659940983,12.5974094537082,5.73514044873751,0.544736521440183,12.1619662848942,5.71263993502986,0.530286484832207
29,12.2129876428366,6.1170114670968,0.499138814679416,12.2129876428366,6.15212209715658,0.496263954646263,12.1849674893215,6.16206352126735,0.494289703549266,12.1849674893215,6.27315055428577,0.485172975653539,12.184967489322,6.16206352126737,0.494289703549283,12.1849674893216,6.27315055428603,0.485172975653521,12.2129876428362,6.27611632632444,0.486111301356645
30,11.0213710438403,5.87264001286809,0.467158850790146,11.0213710438403,5.92916213181081,0.462030439931108,11.0486348113243,5.70686613336588,0.483477711878336,11.0486348113243,5.77256128760238,0.477531714444412,11.0486348113276,5.70686613336588,0.483477711878494,11.0486348113244,5.77256128760251,0.477531714444407,11.0213710438404,5.80804574096383,0.473019670795874
31,12.2123269414124,6.26927878847647,0.486643387574473,12.2123269414124,6.36298903721857,0.478969972901605,11.9728202480246,6.37444301554117,0.467590518901103,11.9728202480246,6.49024763035612,0.457918226791476,11.9728202480251,6.37444301554111,0.467590518901127,11.9728202480245,6.49024763035603,0.457918226791477,12.2123269414123,6.48167329092703,0.469251574902772
32,11.5078043452476,5.77428219057595,0.498229026377168,11.5078043452476,5.80025837733127,0.495971759397646,11.5006487981629,5.68869472395089,0.505358799856612,11.5006487981629,5.74811002248796,0.500192543623611,11.5006487981628,5.68869472395087,0.505358799856612,11.5006487981627,5.74811002248785,0.500192543623613,11.5078043452477,5.73262046843047,0.501849327947791
33,12.0049757992359,5.96877202683314,0.502808491524569,12.0049757992359,5.95017704614831,0.504357430980658,11.5190669397859,5.85925752744585,0.49134269658522,11.5190669397859,5.85301823921274,0.491884345337305,11.5190669397872,5.85925752744591,0.491342696585271,11.5190669397861,5.85301823921297,0.491884345337291,12.0049757992357,5.77078412808501,0.519300644616674
34,11.9422897087501,6.11568346020259,0.487896910110828,11.9422897087501,6.17076370115404,0.483284709076122,11.9374432414281,6.32582264489301,0.470085635847075,11.9374432414281,6.30249811328618,0.472039532601606,11.9374432414291,6.32582264489306,0.470085635847114,11.9374432414279,6.30249811328598,0.472039532601613,11.9422897087499,6.28106936894836,0.474048149715684
35,13.1868491126864,5.9883099753441,0.545887730710206,13.1868491126864,6.0291450892661,0.542791076340914,13.4743820521564,5.8372703095784,0.566787531555541,13.4743820521564,5.87944735914941,0.563657365778161,13.4743820521567,5.83727030957838,0.566787531555551,13.4743820521565,5.87944735914955,0.563657365778151,13.1868491126864,5.87401152254486,0.554555339766968
36,12.193939846716,6.02348253179737,0.506026550276976,12.193939846716,6.13266202329149,0.497072964080343,12.7229050016028,5.95838988079308,0.531680077777642,12.7229050016028,6.05048817364596,0.524441299146404,12.7229050016036,5.95838988079318,0.531680077777663,12.7229050016032,6.05048817364612,0.524441299146405,12.193939846716,6.0957041839036,0.500103800696931
37,12.592924549706,6.07015617901973,0.517970892697723,12.592924549706,5.99578560115351,0.523876635845208,12.4316952805065,6.05127567724375,0.513238094989955,12.4316952805065,5.9552046739066,0.520966003466589,12.4316952805072,6.05127567724378,0.513238094989979,12.4316952805062,5.95520467390639,0.520966003466593,12.592924549706,5.92860040395125,0.529211790275544
38,11.8639694431315,5.82103953446327,0.509351439046962,11.8639694431315,5.81892586257918,0.509529597958634,12.0468169640652,5.7983748331469,0.518679925955291,12.0468169640652,5.72466500910632,0.524798540047333,12.0468169640655,5.79837483314688,0.518679925955307,12.0468169640649,5.72466500910606,0.524798540047345,11.8639694431314,5.68630304947428,0.520708218549373
39,11.5579669188587,6.10512721545538,0.471781909542077,11.5579669188587,6.13168781483749,0.469483875677767,11.2574708835868,6.12944840659231,0.455521717979397,11.2574708835868,6.20042730991299,0.449216669176281,11.2574708835877,6.12944840659236,0.455521717979436,11.257470883587,6.20042730991307,0.449216669176284,11.5579669188586,6.1827514553495,0.465065828726211
40,12.2479074365625,6.09167316780978,0.502635597193945,12.2479074365625,6.06229473345007,0.505034246474393,12.5347938025883,6.13925025153064,0.510223275450853,12.5347938025883,6.07744939836739,0.515153620068926,12.5347938025883,6.13925025153062,0.510223275450854,12.5347938025881,6.0774493983673,0.515153620068927,12.2479074365624,6.03086488208812,0.507600386978367
41,11.9521115407028,5.96160490702506,0.501209063626719,11.9521115407028,5.93166154200837,0.503714341871046,12.218462928142,6.13753159376143,0.497683822436843,12.218462928142,6.14724351729525,0.496888966030523,12.2184629281431,6.13753159376137,0.497683822436894,12.2184629281419,6.14724351729506,0.496888966030532,11.9521115407029,6.12899564317328,0.487203945319537
42,12.1084800002531,6.21050787643921,0.48709434410352,12.1084800002531,6.24795773426334,0.484001482090836,12.3823550743242,6.37187541842877,0.48540682445447,12.3823550743242,6.47212207312495,0.477310896491296,12.3823550743239,6.37187541842876,0.485406824454462,12.3823550743241,6.47212207312494,0.477310896491294,12.0224072038994,6.44276776415942,0.464103348448409
43,11.5656948174367,5.56570209335887,0.518774947704147,11.5656948174367,5.62440514233198,0.513699329688997,11.6564019123752,5.48070959377209,0.529811202893287,11.6564019123752,5.55589049294306,0.523361451097138,11.6564019123757,5.48070959377206,0.529811202893309,11.6564019123752,5.55589049294305,0.523361451097138,11.5656948174369,5.57867206703603,0.517653530108246
44,12.0447564757941,5.98762281137722,0.502885523388513,12.0447564757941,5.93029405244001,0.507645167890452,11.8807665492199,6.07745225256254,0.488462951663537,11.8807665492199,5.98017485519373,0.496650756462647,11.8807665492252,6.0774522525626,0.488462951663762,11.8807665492195,5.98017485519358,0.496650756462644,12.0447564757939,5.98069215916123,0.503460931636062
45,12.2109444820441,6.30901805158325,0.483330870854378,12.2109444820441,6.25872973748247,0.487449169334461,12.6257738274412,6.20980302921685,0.508164559726211,12.6257738274412,6.30991221535859,0.500235605231227,12.6257738274423,6.20980302921692,0.508164559726247,12.6257738274414,6.30991221535856,0.500235605231234,12.2346251959746,6.3118372417629,0.484100481979654
46,12.4109231025728,5.86975588473845,0.527049210100927,12.4109231025728,5.87697324299358,0.52646767734986,12.5646162675856,5.78426012369447,0.53963893520435,12.5646162675856,5.825733261411,0.536338146956361,12.5646162675861,5.78426012369449,0.539638935204364,12.5646162675854,5.82573326141079,0.536338146956369,12.4109231025726,5.82505217989208,0.530651174634655
47,12.2680006101875,6.09296030601812,0.503345288313855,12.2680006101875,6.12742298124212,0.500536136576825,12.2097802884695,5.88994691660317,0.517604184723501,12.2097802884695,6.01367703584677,0.507470495474364,12.2097802884728,5.88994691660319,0.517604184723629,12.2097802884698,6.01367703584687,0.507470495474368,12.2680006101875,6.01773395268332,0.509477204648481
48,12.6404726292901,6.16812033372244,0.512034042190016,12.6404726292901,6.15835543918932,0.51280655242911,12.3605301138547,6.38960911975162,0.483063504485976,12.3605301138547,6.41816586710461,0.480753187121756,12.3605301138551,6.3896091197517,0.483063504485986,12.3605301138546,6.41816586710468,0.480753187121745,12.6404726292901,6.40651860352379,0.49317412478084
49,11.5249901637052,5.8950174770526,0.488501300797866,11.5249901637052,5.96905467025191,0.482077243844441,11.5014229952997,5.88223299092296,0.488564763392592,11.5014229952997,6.00898348459796,0.477544344986383,11.5014229952997,5.88223299092287,0.488564763392602,11.5014229952994,6.00898348459783,0.477544344986384,11.5224631609069,6.07586476176746,0.472693930375798
50,12.5491663335987,5.94825074826501,0.526004310554131,12.5491663335987,5.96288323564973,0.524838297848925,12.9071487088038,6.09692911096563,0.52763160566927,12.9071487088038,6.0918851437323,0.52802239432036,12.9071487088042,6.0969291109657,0.527631605669276,12.9071487088041,6.09188514373252,0.528022394320353,12.5491663335986,6.06843906801385,0.516426915805039
51,12.0155065378903,6.09585881435626,0.492667346554781,12.0155065378903,6.13629545880509,0.489301974955896,11.9293320899571,6.32346811540787,0.469922702484625,11.9293320899571,6.28129682937479,0.473457794450804,11.9293320899575,6.32346811540788,0.469922702484645,11.929332089957,6.28129682937484,0.473457794450798,12.0155065378904,6.28447481031229,0.476969631659353
52,11.8537866138265,6.12648341841903,0.483162333015767,11.8537866138265,6.13651327991463,0.482316201579261,11.9174765472174,6.00317876895802,0.496270981094591,11.9174765472174,6.07284768482454,0.490425035806552,11.9174765472182,6.00317876895799,0.496270981094628,11.9174765472175,6.0728476848246,0.490425035806555,11.8537866138265,6.05487618219646,0.489203207426232
53,11.8503078458973,5.62096018106831,0.525669691103059,11.8503078458973,5.66980172648966,0.521548148772134,11.7379311021875,5.53549050947348,0.528410035696845,11.7379311021875,5.53152731714517,0.528747675464348,11.7379311021875,5.53549050947346,0.528410035696849,11.7379311021875,5.53152731714523,0.528747675464346,11.8503078458974,5.52288840339012,0.533945575489655
54,12.5211038031476,6.1638243584518,0.507725161027551,12.5211038031476,6.2186535395701,0.503346219523647,12.5481860511313,6.03380674641417,0.519149084829661,12.5481860511313,6.10441164772172,0.51352238300839,12.5481860511329,6.0338067464142,0.519149084829721,12.5481860511311,6.10441164772163,0.513522383008391,12.5211038031477,6.06231351610818,0.515832341028577
55,11.3386224175983,6.13008473106863,0.459362477618594,11.3386224175983,6.08711957953923,0.463151752007228,11.2634379509627,6.29740197504241,0.440898773317771,11.2634379509627,6.30163188891435,0.440523229554813,11.2634379509648,6.29740197504259,0.440898773317859,11.2634379509624,6.30163188891417,0.440523229554813,11.3386224175982,6.2791418652741,0.446216512551958
56,11.5810121126687,5.86015882633743,0.493985605979387,11.5810121126687,5.79921788744858,0.49924774872615,11.8242673766419,5.65931085855699,0.521381690865972,11.8242673766419,5.6188094892378,0.524806966025023,11.824267376642,5.65931085855698,0.521381690865977,11.8242673766418,5.6188094892377,0.524806966025027,11.5810121126686,5.60640726110831,0.515896606741705
57,11.7028446805294,6.00451113117319,0.486918668487229,11.7028446805294,5.9627179680684,0.490489865426579,11.723393566906,5.89698224769784,0.496990166367489,11.723393566906,5.89093092154797,0.497506341663945,11.7233935669066,5.89698224769786,0.496990166367512,11.723393566906,5.89093092154813,0.49750634166393,11.7028446805297,5.90332566489016,0.495564896737314
58,12.9038081564957,6.06948868443978,0.529635855490889,12.9038081564957,6.02025819848809,0.533451045964479,12.5874647151614,5.82441105119046,0.537284816045995,12.5874647151614,5.92846357281808,0.529018455505395,12.5874647151615,5.82441105119045,0.537284816045999,12.5874647151612,5.92846357281784,0.529018455505406,12.9038081564954,5.90688101735698,0.542237380956132
59,12.7355427708157,5.7995245047039,0.544618976272148,12.7355427708157,5.94728631419764,0.53301665887172,12.5816430967259,5.91941006029336,0.529520109989945,12.5816430967259,5.99116305219102,0.523817119422971,12.5816430967271,5.91941006029332,0.529520109989996,12.5816430967258,5.99116305219105,0.523817119422966,12.7355427708153,6.00460379526739,0.528516066937682
60,12.0195683485324,6.12500829122963,0.490413622717366,12.0195683485324,6.06861423540576,0.495105476383705,11.7737632440898,6.00445718396322,0.490013765396774,11.7737632440898,5.97295636243024,0.492689275416801,11.773763244094,6.00445718396324,0.490013765396954,11.7737632440903,5.97295636243054,0.492689275416796,12.0195683485325,5.92712470998964,0.506877074274195
61,12.0740095852603,5.99991741968092,0.503071669993911,12.0740095852603,5.91664255578008,0.509968704762087,12.2089794373634,6.07317714607179,0.502564716630949,12.2089794373634,5.93229864302309,0.514103642040026,12.2089794373635,6.0731771460718,0.502564716630949,12.2089794373634,5.93229864302321,0.514103642040018,12.0740095852602,5.96916012322379,0.505619067048706
62,11.6905459470319,5.95248296335191,0.49082934275938,11.6905459470319,5.92540085481014,0.493145924779115,11.567172350548,6.05871375167487,0.476214794068677,11.567172350548,6.06968570824303,0.475266251396739,11.5671723505494,6.05871375167486,0.476214794068743,11.5671723505479,6.06968570824313,0.475266251396728,11.6905459470315,6.092172279733,0.478880429764706
63,12.7969823612338,6.40572782104016,0.499434504149573,12.7969823612338,6.33139067335489,0.505243463292196,12.1211183619201,6.37814089575206,0.47379930586358,12.1211183619201,6.31153081049126,0.479294680405095,12.1211183619207,6.37814089575209,0.473799305863605,12.1211183619201,6.31153081049132,0.47929468040509,12.7969823612336,6.2941174033352,0.508156124181102
64,12.5461768173915,6.09262767098672,0.514383723451024,12.5461768173915,6.02132447824518,0.52006698407929,12.2435024273001,6.01778041455739,0.508491916403008,12.2435024273001,5.97159352136612,0.512264275943549,12.2435024273004,6.01778041455735,0.508491916403022,12.2435024273,5.9715935213661,0.512264275943549,12.5041285348204,5.94223707783315,0.524777991422137
65,11.521024895804,5.93842362903197,0.484557694932611,11.521024895804,5.95890331604474,0.482780102470309,11.2671330777383,5.99777253565326,0.467675362111084,11.2671330777383,6.03081012625823,0.464743152969945,11.2671330777392,5.99777253565321,0.46767536211113,11.2671330777384,6.03081012625831,0.464743152969943,11.5210248958042,6.00755890829854,0.478556902477799
66,11.8869642391753,6.00409158637069,0.494901182037438,11.8869642391753,5.97133111545747,0.497657181824604,11.9993678675117,6.04768058400889,0.496000068438358,11.9993678675117,6.02197365264418,0.498142425573212,11.9993678675157,6.04768058400894,0.496000068438519,11.9993678675114,6.02197365264388,0.498142425573223,11.8869642391751,6.00539737981137,0.494791331160924
67,11.7644535115256,6.11237519065597,0.480436963377201,11.7644535115256,6.14282956048055,0.477848286411055,12.1754883215765,6.33707006431679,0.479522307693673,12.1754883215765,6.33447426853596,0.479735506188244,12.1754883215767,6.33707006431686,0.479522307693674,12.1754883215768,6.33447426853606,0.479735506188246,11.7644535115255,6.36486274233913,0.458975061093697
68,11.3196885235682,5.77173519810271,0.490115369686571,11.3196885235682,5.76752487080934,0.490487316960968,11.1072108790497,5.52222002405984,0.502825679264288,11.1072108790497,5.51583295795075,0.503400717064384,11.10721087905,5.52222002405989,0.502825679264296,11.1072108790496,5.51583295795066,0.503400717064387,11.3721765062527,5.51599325484698,0.514957119086731
69,11.7398483641151,5.98111762870843,0.490528544900905,11.7398483641151,5.98608421761348,0.490105490977975,11.889948034717,6.06894476937719,0.489573482436028,11.889948034717,6.08096048396919,0.488562904882879,11.8899480347172,6.06894476937723,0.489573482436033,11.8899480347172,6.08096048396922,0.488562904882884,11.739848364115,6.10685203251259,0.479818491422829
70,11.5302606501441,6.0688451130513,0.473659330244588,11.5302606501441,6.09219019150253,0.471634651084283,12.1465309226129,6.29286947672281,0.481920433347144,12.1465309226129,6.33522521023604,0.478433369115958,12.1465309226164,6.29286947672285,0.481920433347288,12.1465309226133,6.33522521023631,0.478433369115951,11.5938209248135,6.25706523740172,0.460310343071614
71,11.8948993580216,5.94046384214791,0.500587296844861,11.8948993580216,5.86377064593463,0.507034866841455,11.8033872889998,5.85853295876631,0.503656635563743,11.8033872889998,5.85369715978497,0.504066331430103,11.8033872890018,5.85853295876641,0.503656635563817,11.8033872889999,5.85369715978498,0.504066331430107,11.8948993580217,5.83098000144347,0.509791564775944
72,11.1300417306407,5.87659474661072,0.472006045544947,11.1300417306407,5.78290661232945,0.480423636111868,10.9953212265633,5.80092631801587,0.472418658947263,10.9953212265633,5.7007726625168,0.481527411064219,10.995321226564,5.80092631801587,0.472418658947299,10.9953212265636,5.70077266251707,0.481527411064209,11.1300417306406,5.67975447163427,0.489691538532322
73,11.1537552411958,5.72411807155351,0.48679902438492,11.1537552411958,5.7854953939937,0.481296185106764,11.4359563157704,5.79954710286674,0.49286732628831,11.4359563157704,5.86923138546063,0.486773889004207,11.4359563157706,5.79954710286668,0.492867326288324,11.4359563157703,5.86923138546062,0.486773889004203,11.1537552411958,5.92463930340428,0.468821112236535
74,13.2190959981063,5.91663923933498,0.55241725756568,13.2190959981063,5.93781307488484,0.550815496329291,13.5741929582848,5.84423877505941,0.569459577227207,13.5741929582848,5.81864424569975,0.571345105850405,13.5741929582862,5.84423877505946,0.569459577227248,13.5741929582848,5.81864424569968,0.571345105850409,13.2190959981059,5.83049330863797,0.558934036830251
75,11.7077901702412,6.07424759423553,0.481178983744085,11.7077901702412,6.0270668360798,0.485208843988391,11.6587443799585,6.08296460774413,0.478248736785001,11.6587443799585,5.95288462344313,0.489406026117513,11.658744379959,6.08296460774408,0.478248736785025,11.6587443799584,5.9528846234431,0.489406026117512,11.7077901702412,5.96401279830864,0.490594492078622
76,12.0470591948381,6.09628352666202,0.493960855668898,12.0470591948381,6.12694992858861,0.491415304806184,11.365052129203,6.24798370117532,0.450245926710637,11.365052129203,6.23672485486309,0.451236581763006,11.3650521292033,6.24798370117534,0.450245926710645,11.3650521292029,6.23672485486306,0.451236581763003,12.0470591948382,6.20571409028534,0.484877264241858
77,11.7406706900684,6.12041145322696,0.478700015118873,11.7406706900684,6.15367592457386,0.475866746711555,11.6334911537614,5.90895016916462,0.492074211338176,11.6334911537614,6.01256206342426,0.483167865608404,11.6334911537617,5.9089501691646,0.49207421133819,11.6334911537612,6.01256206342409,0.483167865608411,11.7406706900685,6.03284675374386,0.486158251687693
78,12.4117615290757,6.23095493903576,0.49797980532907,12.4117615290757,6.2275515704937,0.498254010447666,11.8595112622639,6.20929967745675,0.476428704341781,11.8595112622639,6.17850136041512,0.479025634043229,11.8595112622646,6.20929967745665,0.476428704341821,11.8595112622641,6.17850136041515,0.479025634043234,12.4117615290757,6.17589036571254,0.502416288675469
79,11.8497682053743,5.95601407057384,0.497372947103505,11.8497682053743,5.90289631340779,0.501855545939655,11.5481170999553,5.95463795675608,0.484362870135849,11.5481170999553,5.92390274051598,0.487024361699719,11.5481170999576,5.95463795675605,0.484362870135954,11.5481170999551,5.92390274051582,0.487024361699724,11.8497682053744,5.89910162014513,0.50217577948321
