"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
11,13.3745906157907,5.89672052064901,0.559110204563043,0.00227189878163106,0.465687903373692,0.652532505752395,0.570209460959863,0.745706294844983,12.9490358731181,6.03478289320784,0.533958902242607,0.00652139326596349,0.375678820202808,0.692238984282405,0.375570686809806,0.684182101481618
12,11.6179288945799,6.22641905066859,0.464068070379275,0.00535938943687626,0.320580682568694,0.607555458189855,0.381872817586892,0.68600129065456,10.9765262885673,6.22698019692163,0.432700288486768,0.0120098793147605,0.217904682443293,0.647495894530244,0.196880679242649,0.619716864064449
13,11.4299327091073,5.906958979505,0.483202646083964,0.00370759601208032,0.363858183120626,0.602547109047303,0.475091526279881,0.713057407416681,11.3363655902931,5.90777235070858,0.478865399703837,0.00900865488036622,0.292834088929508,0.664896710478166,0.289596747373915,0.668013093736329
14,11.1111880952778,6.00609320241676,0.459455356986592,0.00544797492058759,0.31478697600813,0.604123737965053,0.401245851849245,0.696315742072694,12.4292058227958,5.94665634894578,0.521557818437656,0.00765056295369203,0.350121525188813,0.692994111686499,0.330692710513362,0.6880709372925
15,12.1804780858688,6.01858305920046,0.505882854780311,0.003581347483238,0.388587908207123,0.6231778013535,0.497672545747668,0.726223328872666,12.1362127856137,5.77276956048682,0.524335172556477,0.00653612226660434,0.365876448279815,0.682793896833139,0.382121401127933,0.684914939734121
16,11.6871585962468,6.52257368782585,0.441902526254713,0.00429235683459045,0.31349100801837,0.570314044491056,0.418937956588707,0.68760878428362,11.571188993201,6.32309168401358,0.453548664037125,0.0104973826130104,0.252733462804398,0.654363865269853,0.233066874992833,0.639912307471694
17,12.0812092285078,5.79064609699225,0.520689859146868,0.00397427286354584,0.39712786404887,0.644251854244866,0.466567317677919,0.721443253152245,12.3609059262751,5.88407348497472,0.523977164775019,0.00664593858881675,0.364192817347625,0.683761512202414,0.363060234336747,0.684992163188814
18,11.8914568697521,6.0928718326031,0.487626125264658,0.00624961324344976,0.332679314274446,0.642572936254871,0.388079930136779,0.692333265184401,12.1103126902164,6.15048342334022,0.492128437913166,0.00915693584807293,0.304572353623807,0.679684522202524,0.302175177409036,0.658345881394232
19,11.6975832274044,6.3486412060424,0.457268986027029,0.00695900940554424,0.293764458467886,0.620773513586173,0.335514260648322,0.659697604491929,11.3110061085897,6.20402083572666,0.451505836336232,0.0102550679937994,0.253021909518517,0.649989763153947,0.220898325038405,0.627947173818818
20,13.3073536041327,5.60382517992849,0.578892592274081,0.00202128483739238,0.490773537403261,0.667011647144901,0.576812428738165,0.752199499828949,12.1933340769892,5.72151147833926,0.530767266588991,0.00725285434045506,0.363846431357759,0.697688101820223,0.375077837118223,0.706071734187881
21,12.8048394142267,6.15913835829673,0.518999172183785,0.00302656767780741,0.411171242633668,0.626827101733902,0.508807378587119,0.733779840629823,12.8834022720763,6.07253078350739,0.528654725260804,0.00750970064775794,0.358804008428561,0.698505442093047,0.378346815082537,0.681820957761491
22,11.2014488528978,5.66856049018422,0.493943992011554,0.00558021252954729,0.347530384537696,0.640357599485412,0.421037757694647,0.716036689142214,11.8236603859822,5.5424742039447,0.531238717705755,0.00789675027991899,0.357065941775253,0.705411493636257,0.350402537352278,0.694246585702381
23,9.8207497195831,5.73581658859407,0.415949214431507,0.00981361445174809,0.221784384254064,0.610114044608951,0.271398019561211,0.666091856250306,11.3323945833732,5.6349923086108,0.50275360894348,0.0105661594160936,0.301281630711109,0.704225587175851,0.278474646501913,0.667259046962518
24,12.0381292034639,6.05825962089776,0.496744093828589,0.00319983173081328,0.385872665691795,0.607615521965383,0.517279043620792,0.734339281795349,12.1759594183474,5.91535004301111,0.514177910769189,0.00681925560904081,0.352323493629306,0.676032327909071,0.348809074870632,0.683513343673283
25,12.2452450214654,6.13888694739509,0.498671775319,0.00535831804892199,0.355198730405543,0.642144820232456,0.427352474578277,0.689708378748298,12.4111654390328,6.10523776941996,0.508085054589704,0.00844363444141247,0.327982122714262,0.688187986465146,0.304384951408952,0.665991288973029
26,12.6939043620706,6.05123893450444,0.523295688867363,0.00348661864850736,0.407562399792413,0.639028977942313,0.492078191047826,0.725789429925411,12.6902662308979,6.10045358020114,0.519280882748705,0.00647930346038646,0.361512406260464,0.677049359236946,0.357796362860439,0.678512887348181
27,12.095528164305,5.81765765385921,0.519024090983672,0.00456364392740318,0.386616785628144,0.6514313963392,0.4621549582152,0.721421511853681,11.9548508130485,5.79342924025512,0.515390921153804,0.00753904108632537,0.345208723973172,0.685573118334436,0.311414813797922,0.672715514648974
28,10.4463963390361,5.9809349682605,0.42746428776487,0.0066275367367217,0.267901306068644,0.587027269461096,0.373194469753911,0.686106809538051,12.4400660785953,5.86613542545235,0.528448210130833,0.0067528647505836,0.367383610588158,0.689512809673507,0.411408969394271,0.688409968765215
29,11.476053994647,5.99505727004622,0.477602904897223,0.00501120924887442,0.338854710492842,0.616351099301605,0.425549791556474,0.70276253360217,12.4552860201961,6.09062331295434,0.511000927391113,0.00807833541219569,0.334836988630959,0.687164866151266,0.299708470776578,0.677590139202126
30,10.6328811359953,6.06387488882538,0.429705381705296,0.00560018720700206,0.283029960538629,0.576380802871963,0.396236015910982,0.693056126584429,11.5196015754835,5.91549129745993,0.486484731377383,0.00900611469753168,0.30047965020475,0.672489812550015,0.307735539089725,0.669410951592991
31,11.3563699055481,5.72673296500248,0.495725041308781,0.00426675746358677,0.367697015189048,0.623753067428513,0.47270832802529,0.725914826151595,12.0583624113111,5.74367116876111,0.523677347483487,0.00756535386723417,0.353198423811478,0.694156271155497,0.364350193366044,0.693079702323742
32,11.7346873391198,6.01289885855663,0.487596159591614,0.00596147187700881,0.336263445472304,0.638928873710925,0.387280648149859,0.687910676652372,13.2159914340181,6.04798526275288,0.542373699850824,0.00531723566931765,0.399451719220654,0.685295680480994,0.411001615598173,0.69862060886649
33,13.7017298737167,6.11441087486814,0.553748984163154,0.00287641402480884,0.448629851186775,0.658868117139533,0.520588721592212,0.729532158197742,12.6068143896003,6.18660282526456,0.509265177222879,0.00699415707769034,0.345348265863327,0.673182088582431,0.342010159385714,0.664874477823081
34,12.0287755474081,6.09135705517235,0.493601237202826,0.00369448421539654,0.374467990114252,0.612734484291401,0.476286588169615,0.719063150215092,12.1580556223458,6.04544594879445,0.502762107973642,0.00646119936934816,0.345214199395686,0.660310016551598,0.375288046975582,0.671206098123804
35,11.1872894330387,5.89037632814549,0.473476004763956,0.00374196390069863,0.353579680713034,0.593372328814879,0.473293909784675,0.721458055879172,12.1105035186225,5.67375999727813,0.531500900143954,0.00713690343417393,0.365919716935467,0.697082083352441,0.372176472043886,0.69644781808487
36,11.4696428291053,6.05376528582794,0.472192344955509,0.0050173042314541,0.33335979857119,0.611024891339828,0.446944596803864,0.704800806040403,11.8114171477395,6.08211301196011,0.485064921856215,0.00890738183332076,0.300082225230598,0.670047618481832,0.316790315659951,0.665416020730208
37,14.4127852799005,5.92855098385748,0.588660285383895,0.00239296147388611,0.492781190696467,0.684539380071324,0.561197261569418,0.750301286228505,12.3970400052081,6.10272455059438,0.507727284252483,0.00760799028019452,0.33676864755812,0.678685920946846,0.344983845608971,0.665005651781839
38,10.8526847714219,6.06641349976753,0.44102186440151,0.00775361096195292,0.268434866422409,0.613608862380612,0.315772183044097,0.656292840331667,11.53663960442,6.04658932201965,0.475879499633236,0.0107918861721338,0.272266852877517,0.679492146388955,0.277068890214025,0.655145588344649
39,12.2702662391804,5.90507709860859,0.518749065138214,0.0047414746909864,0.383786666030561,0.653711464245867,0.433608481056647,0.697175154058832,11.8532095275305,6.09905910071038,0.485450831983981,0.00866760896499635,0.302974842878757,0.667926821089206,0.299944602682429,0.651491077687569
40,12.4333537668268,5.92151904554297,0.523739197275792,0.00313106164791711,0.414065652486547,0.633412742065036,0.510933181470252,0.72883432039898,12.4800659924507,5.93834503028571,0.52417358739306,0.00784239809698916,0.350601249362504,0.697745925423616,0.351038682015462,0.687352396029426
41,10.7901315907146,5.91025539931452,0.452253631049265,0.00597482628105401,0.300751510135737,0.603755751962792,0.405506098924453,0.702925332866761,11.8382393958116,5.85399473942338,0.505501236822891,0.00825576035990791,0.32741325576122,0.683589217884563,0.314089374590393,0.675637062826307
42,12.0344845711618,6.14939056842489,0.489019198781419,0.00436918078708212,0.359463631893482,0.618574765669356,0.450332502311086,0.700513000777147,11.5602358271458,6.19607658754309,0.464018149786059,0.0113585638767533,0.255128085424598,0.67290821414752,0.248991117943789,0.648245448972947
43,12.6027724350593,5.75570976983786,0.543298127495643,0.00391613379642497,0.420643247477169,0.665953007514116,0.498942979841778,0.73408010529547,11.9992741939888,5.85003169096492,0.512467871273784,0.00821991852175006,0.334766889303636,0.690168853243933,0.330137457333721,0.675963894829619
44,12.7662824472445,6.23265665765321,0.511787657573056,0.00368737949424602,0.392769015902536,0.630806299243575,0.46822016463014,0.711844605277661,11.8093449993272,6.19327148220635,0.475561812906713,0.00907910758922401,0.288804484496921,0.662319141316505,0.300121410075127,0.644842449827587
45,11.0312327655202,6.15666622766136,0.441887741966159,0.00629382009277872,0.286393885918987,0.597381598013331,0.363875366014342,0.693848246861067,12.1523514206707,6.02619552004678,0.504112799947799,0.00765961861385789,0.332575075621642,0.675650524273955,0.337253531823227,0.667061576723793
46,12.4993410903627,6.00601276041921,0.519493650345296,0.00325600498330756,0.40765327863689,0.631334022053701,0.516761816426375,0.734242372469191,12.5032322984596,6.05064410802916,0.516073606920462,0.00812702184490571,0.339379614041842,0.692767599799082,0.340527721548319,0.673522676547343
47,11.503044081795,6.04291546362902,0.474668146913158,0.00364396313740444,0.35635226129904,0.592984032527275,0.477162247719726,0.723411702126615,10.9737961866886,6.15939726706794,0.438717727003224,0.0112306555072247,0.231007144228647,0.646428309777801,0.226880338077464,0.635611014334483
48,11.5343759361693,6.01958542082366,0.478117805927623,0.00635957913027139,0.321813745881664,0.634421865973581,0.362659975349059,0.697120149394465,11.9239247559657,5.99133887456483,0.497536339990131,0.00800033303195437,0.322224961649888,0.672847718330375,0.317341536536528,0.668935675008546
49,11.0549361525582,6.32313409581519,0.428026176853859,0.00605006073247027,0.275573189641874,0.580479164065844,0.382343249569951,0.672911028479352,12.3102983897949,6.30002497845958,0.488231334531886,0.00925118746351895,0.299712471391206,0.676750197672566,0.293624391274327,0.667363055830359
50,11.5397429273675,6.04850478468158,0.475854460298501,0.00291915596307854,0.369957200901657,0.581751719695346,0.518811420403537,0.720835141473421,12.5053891013209,6.03362977246599,0.517517629912957,0.00718526208645091,0.351376416388709,0.683658843437205,0.324275473324479,0.68143980507944
