"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,13.4360945707491,5.981562233607,0.55481392289177,0.00317346604971026,0.444400213704156,0.665227632079383,0.535467730902621,0.737074156760616,12.7524702922073,5.89554696559104,0.537693730665372,0.00659814370133807,0.378484971977101,0.696902489353644,0.381565133582684,0.688785623557098
2,12.9310818713838,5.75482797502174,0.55496160087293,0.00294983243214998,0.448509375572811,0.66141382617305,0.525452014746086,0.749237597085381,11.3118732377153,5.88472892418191,0.479774145226326,0.0118461513866526,0.266447693123065,0.693100597329586,0.236639772883491,0.667888592444702
3,11.2759376374702,6.07457769335187,0.461279594774815,0.00568533346484928,0.313493340209091,0.609065849340539,0.394181514053454,0.689127549064151,11.4698161148125,6.12554222935828,0.4659424206943,0.00982473927142903,0.27166756801099,0.660217273377609,0.288802522290378,0.643120596484018
4,11.8061553936939,5.95304984719193,0.495767279975692,0.00304861985735869,0.387547235418184,0.603987324533201,0.519514297026676,0.737733725451717,12.2763517280105,5.80814414946978,0.526883533630144,0.00671778757220101,0.366237796875734,0.687529270384555,0.369766218285272,0.689201271743811
5,11.428816540108,5.9361856676504,0.480594893896662,0.00512062716485417,0.340340121013513,0.620849666779811,0.434974587867438,0.70799951418317,12.198018407678,5.81927758097171,0.522932546379109,0.00736718691141839,0.354701201978296,0.691163890779922,0.344685789280947,0.672599552943067
6,11.4608381632909,6.21723047819499,0.457523927167142,0.00498125505078552,0.31919103374299,0.595856820591293,0.434428262534257,0.707940826861869,12.1075371647769,6.08711802385587,0.497245563568084,0.00723458616123782,0.330535077404162,0.663956049732006,0.3380071391703,0.655975771007517
7,12.0288004019447,6.0661846767262,0.495694959262481,0.00602051580507171,0.343614672845196,0.647775245679766,0.390161248593063,0.684791980453037,11.3724810641329,6.27183498042733,0.448507766681821,0.010723045723703,0.245545572044058,0.651469961319585,0.215333296550273,0.626062825389403
8,11.8747682739846,6.10053282119408,0.486260895333913,0.00493248177919669,0.348606901556174,0.623914889111653,0.437282002035747,0.703038922721765,12.0872635659965,6.01334303485443,0.502505839967701,0.0098259603578878,0.308218914749194,0.696792765186208,0.33174840819882,0.669006861950431
9,11.7090488605753,5.92103154949715,0.494320023769526,0.00457606880685798,0.36173259627949,0.626907451259562,0.432903498750587,0.698367461981518,11.7104086503751,5.92857287219624,0.493734757752768,0.00835006852341446,0.314632487416658,0.672837028088878,0.294837544469318,0.664095361694245
10,12.3628152125149,6.16487524174342,0.501337265358239,0.00231432669577773,0.407046664371186,0.595627866345293,0.546861154426754,0.732956093256473,11.1716223506296,6.22115711449976,0.443128587841214,0.0113397202182521,0.23441186788223,0.651845307800199,0.228129300870515,0.639383446926062
11,11.1889923282381,6.01338631778721,0.462562298607445,0.00567415995988402,0.314921339175821,0.610203258039069,0.421602914637269,0.704212449157855,11.7931559246723,5.9119478689982,0.498696709620374,0.00980302820056256,0.304636633522066,0.692756785718682,0.309394046109474,0.660529342801044
12,11.3971162167868,6.23568315765257,0.452871845908879,0.00492233809435707,0.315359468199517,0.59038422361824,0.431209383584488,0.692168233225629,13.0471754685267,6.15399873165499,0.528327127469076,0.0059485855389532,0.37715806249068,0.679496192447473,0.384649337494557,0.681512769881771
13,12.7448959740424,5.82378226850771,0.543049838902643,0.00278271790544594,0.439656951789645,0.64644272601564,0.533984920034519,0.742757897665668,11.7943699027107,5.94992379379482,0.495528473087201,0.0113767621778039,0.286471137453525,0.704585808720877,0.286129028870865,0.666453649917336
14,13.5103541234645,6.13505300781232,0.545899911153542,0.00354034219537688,0.429278392651338,0.662521429655746,0.509303847911124,0.740536711122543,12.2973157268685,6.1458086218746,0.500231696219154,0.00826219455209174,0.322074331534683,0.678389060903625,0.30096594933336,0.667588278399828
15,11.3519085854145,6.33194640942088,0.442213055031426,0.00651001838707236,0.284071072510094,0.600355037552758,0.367029353449546,0.687139718548023,12.3088422580292,6.21003858075845,0.49548150422453,0.00747786080658007,0.325991238797403,0.664971769651657,0.329741499494236,0.656696630152158
16,11.5230333286233,6.5211862444436,0.434073819065946,0.0057557425682348,0.285375262751062,0.58277237538083,0.386264834407926,0.684759311885753,11.4559168735137,6.61961256594747,0.422166497973451,0.0116911965278876,0.21023985835131,0.634093137595592,0.187282608170329,0.625377034687392
17,13.4005527825294,6.1606032446572,0.540272454081975,0.00387717459851599,0.418229207903995,0.662315700259955,0.481621257614767,0.728037276107918,12.1511292402621,6.19930584506381,0.48981648351474,0.00783593171141987,0.316315719070918,0.663317247958562,0.323680332148327,0.657457126380329
18,10.4436958528169,6.23549962799784,0.402941284783207,0.00917476862594496,0.215202660218547,0.590679909347866,0.308312019839303,0.656206896020731,12.1172399372755,6.08972900898807,0.497432662841425,0.00834870335293644,0.318345034009502,0.676520291673348,0.316736040501115,0.667170135199885
19,13.2284430314899,5.76473719044608,0.56421650101049,0.00293228948416271,0.458081288746325,0.670351713274656,0.527954049029525,0.747641437777187,11.5697714250363,5.98087109109919,0.483060566075062,0.0089216290230361,0.297929990386184,0.668191141763941,0.292367559327515,0.672753930542664
20,10.7230135427072,6.20204539725455,0.421613581615535,0.00692715221515675,0.258483731650097,0.584743431580972,0.366963499285139,0.68215821494945,11.9841292265824,6.05941073948055,0.494380390521828,0.0101918043781213,0.29650963548463,0.692251145559026,0.289415951986642,0.662799732691386
21,10.8784519983419,6.16144153510297,0.433610449718203,0.00652146595351493,0.275329485584726,0.591891413851679,0.358239209445387,0.675343701696292,11.632370123536,6.17472842591371,0.469177101455856,0.00740326858227486,0.300534293765557,0.637819909146154,0.311145442530872,0.6468173380896
22,11.6709887414468,5.8276462983319,0.500672442803721,0.0040642332699131,0.375719817662438,0.625625067945005,0.471549710501211,0.724487554927156,12.1040915372827,5.74407592553316,0.525443449610374,0.00702077362246414,0.361214938236562,0.689671960984186,0.359761000520611,0.688662484951136
23,10.7468567983841,6.54748338700684,0.390753639892983,0.00477009400377169,0.255384540298986,0.526122739486979,0.43312245355532,0.682296142358998,12.2411016327524,6.38179692327631,0.478658284626842,0.00807790712844364,0.30249901571195,0.654817553541733,0.314690265629955,0.657843162861846
24,14.0321851657827,6.13244583510609,0.562972854002811,0.00177016372335074,0.480509159205499,0.645436548800123,0.609339842772061,0.769968492496409,12.1104159531966,6.1728471720307,0.49028611437567,0.00921377993234056,0.302148778931374,0.678423449819965,0.29199475024199,0.667458912028111
25,11.3645540179303,6.45167683276109,0.43229828266186,0.00539932113398185,0.288277339503218,0.576319225820501,0.406233335979188,0.698693951088013,12.0520728711788,6.22608183861728,0.483401577042711,0.00819513848867426,0.305968648818858,0.660834505266564,0.303871708194968,0.655018289132441
26,11.6903627582936,5.87850223035714,0.497149716232142,0.00469024912532672,0.362918344936699,0.631381087527585,0.453259370576991,0.714211788656001,12.4922649790056,5.86866286112311,0.530216268147855,0.00663775611147035,0.370530314232601,0.689902222063108,0.370348774372249,0.680333617520879
27,11.3702308649661,5.962240025216,0.475627179779889,0.00509939654012554,0.335663463951299,0.615590895608479,0.425899903193066,0.701777302619085,11.6298839470174,5.86416393227567,0.495767631131042,0.00826515195844055,0.317578384083008,0.673956878179076,0.310258590335132,0.660041524945791
28,11.1219450168009,6.19599896502931,0.442903291135716,0.0055063567661417,0.297461824721182,0.58834475755025,0.398930122532379,0.694721941590354,11.31738011822,6.16778623050519,0.455016429060679,0.0105286355651219,0.253902515104006,0.656130343017352,0.244494536785294,0.631629888388238
29,12.1285855026434,6.04966426305613,0.5012061165964,0.00546552201200108,0.356304945582141,0.646107287610658,0.425202662390251,0.687637130424694,11.2935876554769,6.20163941539201,0.450870741470318,0.0132041400180755,0.225648574947041,0.676092907993595,0.253052197105065,0.640628481513368
30,10.7213997542622,5.86069207955074,0.453365025660864,0.00571240515159872,0.305227334203283,0.601502717118446,0.380816597189915,0.695685420340468,10.8698380236671,5.90146198966905,0.457079123274912,0.013007782791826,0.233537855556669,0.680620390993154,0.220499212121926,0.647798013430379
31,11.175229885155,5.90622495829193,0.471489623122863,0.00495656432201827,0.333499994891371,0.609479251354355,0.445992909386689,0.722353292074187,11.3010729460854,5.76803185787225,0.489603165523303,0.00922161422547542,0.301385862363932,0.677820468682673,0.308640115943128,0.65549871432664
32,11.7809831957895,6.07418318707155,0.484407787862525,0.00382426915962974,0.363200063671227,0.605615512053822,0.490926390795472,0.710851685014305,11.8817852476161,5.91285666664227,0.502359574473154,0.00911128521972941,0.315271591694696,0.689447557251611,0.309693823730314,0.663951629328084
33,12.4461111845277,5.87426935615708,0.528023712060388,0.00312622495673931,0.418434908828444,0.637612515292332,0.517719499759175,0.734245729932963,11.6889028738016,5.96583365453304,0.489615602170472,0.00740080303401374,0.321000878805438,0.658230325535507,0.328136154114589,0.668138278476839
34,13.2737059915573,5.91226779538207,0.55458801037611,0.00373137844388258,0.434861390821312,0.674314629930908,0.493326054751595,0.732186532495815,12.0011712026368,5.8920793486939,0.509041305285325,0.00702388121351059,0.344776451863109,0.673306158707542,0.334165197115217,0.66624466015467
35,12.7861511064514,5.90460414290413,0.538203162644863,0.00210852056770289,0.448202648130293,0.628203677159434,0.569666512829738,0.750477769570119,11.9046375079689,6.02586036285328,0.493822440303655,0.00756409874633019,0.323357658768283,0.664287221839027,0.336993266483579,0.677747044029491
36,10.5665024277826,6.30810782993901,0.403008907341651,0.00525244469522347,0.260960353877808,0.545057460805495,0.412322121669372,0.696232270310954,11.4020121777344,6.11736217042506,0.463483982031619,0.00982004996940992,0.269255498120311,0.657712465942926,0.282204763284661,0.658938301499849
37,12.6098074740504,6.24553105879872,0.504708452396966,0.00375006830687875,0.384682361867842,0.62473454292609,0.481912808012777,0.718961890924507,12.4871738814889,6.04299678712432,0.516063695078155,0.00786292555764304,0.342264342886493,0.689863047269817,0.312856081890079,0.666299432219964
38,12.3534287213743,6.08158966958964,0.507700266318203,0.00361157744607424,0.389911319821349,0.625489212815057,0.501041644828412,0.73532602715109,11.9555272225301,5.83975358603336,0.511543616827841,0.00784077954316531,0.337989191090484,0.685098042565198,0.331489160793063,0.686145721732646
39,14.2006715212042,6.1355125575205,0.567942082995225,0.00261072762558478,0.467795334438687,0.668088831551763,0.539723189816507,0.737723741668477,12.5272551039986,6.2678423342817,0.499663551013577,0.00684517154920191,0.337501869277681,0.661825232749473,0.338701970506664,0.659225767956196
40,11.138668318708,6.39926038814331,0.425491431736464,0.00713107889622571,0.259977829009254,0.591005034463674,0.375250558662102,0.683209859380068,11.5027162670216,6.08687038255358,0.470831911241286,0.0101753572796095,0.273120878354024,0.668542944128547,0.269378835449481,0.660119608591457
41,10.4321847871551,5.68237277409524,0.45530366936255,0.00528776235597518,0.312778345764551,0.597828992960549,0.431133194522861,0.719997825147728,11.0471408740072,5.59713027431706,0.493341278240914,0.0101062047892955,0.296303220194867,0.690379336286961,0.28123034054155,0.686393786624686
42,10.684589674455,6.32335761354228,0.40817964880202,0.00645169313776672,0.250747681406435,0.565611616197606,0.378457637773494,0.686756774122316,13.0189409844934,6.12719797032183,0.529362797049329,0.00666989316179573,0.369290745865012,0.689434848233646,0.384089056527065,0.687906886658237
43,12.5478827537723,6.03506541698159,0.519037152688788,0.00331967441908821,0.406108585672425,0.631965719705152,0.520601767417481,0.737179248492758,11.7762753347309,6.13131699490889,0.479350064376787,0.00854750935127081,0.298142691668495,0.660557437085079,0.310975948221117,0.666375415806612
44,15.1767731109449,5.61114639153914,0.630280669644287,0.00179870288922652,0.547154879306675,0.713406459981898,0.609243327655345,0.777170288365232,12.8651681456025,5.79673822108713,0.549423827540991,0.00594677834001936,0.39827772712481,0.700569927957172,0.395760541576364,0.705045062538254
45,14.1259260407573,5.81214546542769,0.588547649997742,0.00336090408128213,0.474919972389452,0.702175327606032,0.508736009590106,0.733468049748546,12.9828295849701,5.95484526626897,0.541329166550661,0.00574084207138521,0.392823210773011,0.689835122328312,0.412812969757903,0.695714984980702
46,10.8913944858988,6.35391869050418,0.416611096152044,0.00817864760454745,0.239356779878421,0.593865412425666,0.299274479331671,0.657877313831914,11.4516754583666,6.22850143336791,0.456105662790384,0.00991616197492563,0.260929004752405,0.651282320828364,0.241628329999272,0.618184854699136
47,10.7330366137749,6.68484557995081,0.377171082098854,0.00551386583436735,0.231630479553359,0.522711684644348,0.397004885426032,0.675468913395477,12.4982022833118,6.48843724051798,0.480850358040558,0.00847224222747969,0.300442581763908,0.661258134317209,0.311596209764022,0.663590404260548
48,11.9410987619167,6.02066558410896,0.495803049271275,0.00652600240380338,0.337467043149954,0.654139055392597,0.367998173520743,0.671797530789091,11.8169344206496,6.16148253590836,0.478588750975769,0.0122065728718505,0.262041365065662,0.695136136885876,0.249863371681879,0.639923858327039
49,11.8648658775532,6.13125813442095,0.48324252480422,0.00465774908693736,0.349477025170052,0.617008024438388,0.438476392082685,0.704029345828543,11.4597547067512,6.22339999622265,0.456934275167663,0.012857443665873,0.234688565227476,0.67917998510785,0.243041595743152,0.647172063246242
50,11.6725719602988,6.03104245761217,0.48331503304283,0.00420756188955588,0.356178217938322,0.610451848147338,0.45609154333453,0.708205354066075,11.5223163078615,5.97129288417055,0.481762804923482,0.00915464960302463,0.294230135996227,0.669295473850737,0.29106049833114,0.64944358521992
