"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.5960443725978,6.28781656916894,0.4577619430271,0.0049126110457254,0.320385501839905,0.595138384214294,0.428808302409439,0.707212390024398,12.6322505176524,6.20666113023463,0.508665449473044,0.00712445020728403,0.343228791152398,0.674102107793691,0.35765078545072,0.674740247776872
2,12.460988197287,5.83260454018266,0.531930818981713,0.00500031078755955,0.39333358264026,0.670528055323167,0.439523095854451,0.713107319094709,12.0125612308511,5.90284821926297,0.508610353293928,0.0100604325960516,0.312019005923318,0.705201700664538,0.278745265561263,0.671902842942595
3,12.5606986834911,5.74703224186626,0.542459190632465,0.00327457971251534,0.430300261324099,0.65461811994083,0.502453794335126,0.744057667108647,11.7009199582265,5.80872161761329,0.503567100847539,0.00917363297675234,0.315840095748401,0.691294105946677,0.312485434977697,0.673406557377955
4,12.6090474975145,5.87355644268376,0.534179211884041,0.00372768706669693,0.414511828544123,0.653846595223959,0.493845002440039,0.73360684867697,12.1872223624737,5.94005563076213,0.512599716810578,0.00747883291103686,0.343098435071946,0.682100998549211,0.339572462118997,0.673301407174299
5,11.4429038408601,6.34069104230117,0.445884442403514,0.0060847445241717,0.292995088411622,0.598773796395406,0.373974259075665,0.69690156830211,12.090844241285,6.11852693847469,0.4939537044417,0.00753268706603726,0.323843238470647,0.664064170412753,0.333033153605492,0.666662258095331
6,12.0867596011744,6.23762656444039,0.483928962744134,0.00449107662788566,0.352578591699034,0.615279333789235,0.434165389828161,0.701767066377683,12.3626480637579,6.20861984723819,0.497792073735462,0.00892242803325389,0.312653208197866,0.682930939273058,0.314565244982131,0.666307650934025
7,11.383446162759,5.98367306994996,0.474353110262376,0.00772233982870377,0.302114494714212,0.64659172581054,0.389814116643859,0.688530084209948,12.2460048184515,5.80855180530204,0.525677811546335,0.00789114901564847,0.351566818043584,0.699788805049086,0.341826805917538,0.687031164360259
8,10.8880228547833,6.25268631109008,0.425728032124478,0.00729824891092948,0.258285644969294,0.593170419279662,0.351589968454083,0.674339664231503,11.3918114286934,6.056313291669,0.468362575207794,0.00992133210094088,0.273135042828331,0.663590107587258,0.249515947281213,0.643105398999318
9,12.5040064439223,5.90775487630226,0.527531043526152,0.00371729919129608,0.408030513931999,0.647031573120304,0.496314510330709,0.726066750551096,12.4280760334089,5.86338546636698,0.528214548204795,0.00587349709924802,0.37800260974293,0.67842648666666,0.387321054186267,0.680835754906035
10,13.0664240298039,5.71671592840395,0.562488105746117,0.00267388051470322,0.461137331771352,0.663838879720882,0.549605855759428,0.746693956634118,12.7329167422755,5.80666687652272,0.543964121178647,0.004758853254064,0.40875461463117,0.679173627726124,0.428348496777229,0.684268220043221
11,10.9268117872377,6.06759206687964,0.444706087647041,0.00405839807175575,0.319843194710601,0.569568980583481,0.470964374530497,0.721169299910255,12.121884646701,5.96929727120898,0.50756029733103,0.00773818106386547,0.335145111297591,0.67997548336447,0.327397870152053,0.675457807354548
12,9.39745748269926,6.1590215517582,0.344607670415431,0.00865063252193668,0.162310468307796,0.526904872523066,0.283333833131719,0.678810375781431,11.3374667119358,6.04670616203291,0.466661617125887,0.011253520672651,0.258739696645972,0.674583537605803,0.229554403927718,0.659161841508822
13,11.3160350113562,6.49276595758696,0.42623313280039,0.00694469902570293,0.262896805618895,0.589569459981885,0.358659208756215,0.677033154588823,12.1274132098498,6.13729212970658,0.493932298379845,0.00918809303655964,0.306057397956059,0.681807198803631,0.306008314325971,0.666353154381369
14,10.9274629979605,6.17559672846604,0.434855397852304,0.00533816612861418,0.29165239858314,0.578058397121468,0.424819622414195,0.69001994887179,10.7030093084435,6.20525246948331,0.420232918550484,0.0135174597301329,0.192354281334797,0.648111555766171,0.16279023875629,0.629542249756308
