"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.46911254146,6.23910843176598,0.456007741731364,0.00586003155903028,0.305968089515122,0.606047393947605,0.390050816126883,0.685725341433303,12.0599017339363,6.21495444770184,0.484659611262579,0.0104787715011868,0.28402250452766,0.685296717997498,0.267991133889648,0.659376350382128
2,13.0920809518102,6.09561100592772,0.534404726921207,0.00345632247893943,0.419175353777491,0.649634100064923,0.507090141215485,0.729523520118707,12.3582202678654,6.17368998746463,0.500438586329632,0.00696695626986977,0.336840728133592,0.664036444525672,0.340010921952226,0.665362770357379
3,11.6925883628143,6.3142935638154,0.459974697826821,0.00331430670034265,0.347137467180033,0.572811928473608,0.514055993052088,0.722404919862454,12.0894394661013,6.3504540897349,0.474710625952384,0.00796353509486062,0.299802889072575,0.649618362832193,0.315642143585305,0.669515354742244
4,11.0666126081601,6.26969372198721,0.433458643219863,0.00904100079376996,0.247093655495917,0.619823630943809,0.293838176589952,0.66109693989943,11.6965550521974,6.40777036996191,0.45216601457725,0.00967965864546378,0.259330912346319,0.645001116808181,0.251385471890917,0.649062085835109
5,11.4761168281387,5.95286185347192,0.481282567734419,0.00484971239213634,0.344788409890096,0.617776725578742,0.466922158956668,0.712744808317654,12.9754938915019,5.90807074709437,0.544674692424326,0.00604046668351888,0.392342631414812,0.697006753433839,0.425593097308409,0.709713482370026
6,13.4592689418541,5.87457753434028,0.563529225865144,0.00261885600134694,0.463226697408607,0.663831754321681,0.553223702392479,0.747060019386123,13.1643284178769,5.99490956986152,0.544609540299787,0.00557156308284071,0.398309448915534,0.690909631684041,0.415297622060417,0.699113022053149
7,11.9329162100562,5.91725359659463,0.504123426961803,0.00461490939218196,0.370974503117086,0.63727235080652,0.453043211325663,0.706520929448591,12.1981662302537,5.98213831606539,0.509587080291743,0.00792931448828717,0.335055551511972,0.684118609071514,0.328945502661522,0.668762942628352
8,10.0247889862942,6.2662488711418,0.374924611409879,0.00854967013902555,0.193694335776693,0.556154887043065,0.338413427622609,0.680317367339252,11.941003773008,6.00623914464953,0.497007181404104,0.00796954928098737,0.322033410461597,0.671980952346612,0.329078399468841,0.676434213184949
9,10.9264759941938,5.85350142165813,0.464282772893233,0.00473653052798099,0.329390758020996,0.59917478776547,0.45442814346378,0.713795908832105,11.3229028584486,5.87095996555347,0.481496923629189,0.00932921608733582,0.292184703946705,0.670809143311674,0.300852310578357,0.672788322381192
10,11.4483409396191,5.85748398070304,0.488355211327422,0.0059357139021782,0.337349785840098,0.639360636814746,0.405455044100091,0.689527578766633,11.4272781116692,5.80162790909445,0.492300103979268,0.00948476469633849,0.301416180985596,0.683184026972939,0.29420991674141,0.665930536746166
11,11.1081687808946,6.16129618678927,0.445336462893297,0.00631372114831946,0.289596965130577,0.601075960656016,0.370309772347264,0.670988913738877,11.241215642439,6.03127600393846,0.463467635905094,0.0116190877229264,0.25219556629722,0.674739705512967,0.250407751549931,0.642649725315241
12,10.4790858945084,6.01824446493898,0.425689938461819,0.0055325537963044,0.279902906583524,0.571476970340114,0.407767094711885,0.697019176035514,11.6205663585222,5.98246298449742,0.485183182994341,0.0100003094014,0.289180150884075,0.681186215104608,0.276560178658776,0.667027155839222
13,12.2825694580535,5.86219919699102,0.522722080505128,0.00255016842196678,0.423743663616255,0.621700497394002,0.530484347032927,0.731996586943114,12.0035457931068,5.97954076486482,0.501852130368122,0.00763916888116537,0.330543545720753,0.673160715015492,0.310394105708214,0.662425395431296
14,12.3912945814219,5.92413676373423,0.521911393131094,0.00581848563217053,0.372404555814046,0.671418230448142,0.398502726053859,0.70080323540607,12.3653676372287,6.02317808534005,0.512899392719556,0.00775865286994379,0.340256290149033,0.685542495290079,0.352719384688026,0.675296366278349
