"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,11.877205717306,6.22742699029852,0.475682484708951,0.00517352088142157,0.334705189309766,0.616659780108136,0.448335158284875,0.71218864519962,13.0353105073249,6.06006366242129,0.535104003927181,0.00610090270049072,0.382011783960896,0.688196223893465,0.382163082682727,0.685640747833842
2,10.8603140040776,6.33204196432026,0.416955903674347,0.00576501513657356,0.268137618008032,0.565774189340662,0.405734806123945,0.699076382870862,12.0496784441477,6.12015047736744,0.492090141182158,0.00747554644292947,0.322626106014934,0.661554176349381,0.304924717392876,0.654999008499176
3,11.1182620161843,6.34467070380378,0.429346898411988,0.00744811762528749,0.260194042481902,0.598499754342074,0.336795412717217,0.662985592341806,12.4351100705053,6.27528110947777,0.495357815580414,0.00875152354129601,0.312000642728511,0.678714988432317,0.298273088126634,0.665444314461265
4,10.5426999042298,5.86859649481515,0.443349754035908,0.00380122954924029,0.322507694154584,0.564191813917232,0.459271533129343,0.708801661839909,11.1978962569951,5.77971058332979,0.483857462983787,0.00916958433586729,0.296171887659875,0.671543038307699,0.269906916648993,0.661679114119466
5,10.9714875647073,6.06127857818802,0.447542683483896,0.00730860350492856,0.279981556653913,0.615103810313879,0.35932891634796,0.69286815919607,11.3986185265022,5.98404824178355,0.475019869480638,0.0118326373573729,0.261815132966452,0.688224605994824,0.238691062015445,0.656173824347253
6,11.0993212014455,6.3279299660874,0.429881354792822,0.0049145533502706,0.292477758950502,0.567284950635142,0.422143354861111,0.694675650924233,13.1777394757214,6.0007663080482,0.5446285518769,0.00655928882116634,0.385889256378298,0.703367847375503,0.389122330494699,0.692860352240789
7,11.1502395447286,5.92611574220688,0.468521217106183,0.003877861223831,0.346467164828231,0.590575269384136,0.474745753777228,0.716052999758688,12.0355315786415,5.83920625797222,0.514836031975971,0.00764070852486271,0.343510184920973,0.686161879030969,0.342433827274369,0.67374116345656
8,10.876539465047,6.02904116587505,0.44568387902696,0.00904393843216781,0.259288616530791,0.632079141523129,0.296912712610674,0.658983416065339,11.4787843096042,5.95076738585501,0.481585573406408,0.0109797839801519,0.276208023177198,0.686963123635618,0.271360190866136,0.664312103160577
9,10.6425166512389,6.32826202540661,0.405379175547739,0.00801050764918855,0.229956354383779,0.580801996711699,0.347425643139179,0.67227606708673,11.713554421121,6.22304810046403,0.46873102077,0.010058505502771,0.27215850300761,0.665303538532391,0.261926554496972,0.64300623968967
10,12.960938076093,5.82604685725503,0.550491883916842,0.00240005322618644,0.454470821260164,0.646512946573521,0.562882509132351,0.747854566757859,11.6326058752122,5.8510880201553,0.497009691300268,0.00906213651536768,0.310426992109168,0.683592390491368,0.316848513569736,0.669891739223122
