"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,13.3263696330226,5.62589082186,0.577837702481318,0.00235555618138494,0.482710920624638,0.672964484337998,0.569439152290344,0.761882926131012,12.5432814027705,5.68131022871039,0.547063479939504,0.00607151354598523,0.39434044160456,0.699786518274448,0.395876934901981,0.689694626211023
2,12.6974412477261,6.04956777407396,0.523560089308753,0.00343676371495628,0.408657210809665,0.63846296780784,0.510723200793737,0.739175070866866,12.6608290918454,6.0530800644011,0.521904922616815,0.00728519030670181,0.354612403112129,0.689197442121501,0.378772955143643,0.685233093170056
3,12.9020131439221,5.90255997092952,0.54250860659601,0.00306338699197952,0.434026776465851,0.650990436726168,0.517774715473821,0.739859326676503,11.725741823282,5.94321647425365,0.493147933510429,0.00817172901200165,0.315968605787059,0.6703272612338,0.320256428051744,0.661384675803023
4,12.7508943818337,5.67263937700663,0.555118315065923,0.00346004666314704,0.439826878865545,0.6704097512663,0.508565777922567,0.734596435107063,12.3346701183902,5.71220698122467,0.53689827726255,0.00622400678398901,0.38226922287311,0.691527331651989,0.381637110503541,0.692940565030727
5,10.7778480904873,6.3922350404675,0.40690989640971,0.00559445001234048,0.260309626398338,0.553510166421082,0.402333029961116,0.688143712973481,11.6002398521226,6.32480938952486,0.454769084936844,0.0154561652689287,0.211096344366388,0.6984418255073,0.235759796381594,0.641922124710652
6,11.1921432609593,6.15621746345089,0.449951870708701,0.00707822014242159,0.285052839483145,0.614850901934257,0.356058099879298,0.674908970206015,11.4939702066849,6.07217657505783,0.471707646194676,0.00834365816713109,0.292674137557743,0.650741154831609,0.292151595914275,0.655289549657325
7,12.7520754300515,5.94033824732309,0.534166945615447,0.00458976269757575,0.401381282311734,0.66695260891916,0.444394584887517,0.714969185938709,11.8416598713121,5.93152953071406,0.499096444656045,0.010954967407104,0.293951123502648,0.704241765809442,0.273387921247642,0.668257284849733
8,11.9826312200555,5.79963315341301,0.515996691635967,0.00420823114155179,0.388849765784866,0.643143617487068,0.471508213192244,0.719638107181448,11.7881875905154,5.86209667432981,0.502714337609765,0.00729265941574616,0.335336082117809,0.670092593101721,0.33797773287645,0.667854576769896
9,11.6155865259324,6.00277416962509,0.483213856121379,0.00746246776845664,0.313898126848216,0.652529585394542,0.351796326380607,0.682486651717508,12.28912137949,6.02993845981442,0.509327129775273,0.0076228338040179,0.338201800435881,0.680452459114664,0.325085498135052,0.671138731725218
10,12.5082472760926,6.03590980183681,0.517445596604618,0.0045609916742748,0.385076772420469,0.649814420788766,0.44330447323384,0.708423188473321,11.385110487208,6.0482034462273,0.468761989352418,0.012265859893403,0.251689357805976,0.685834620898859,0.251678636439655,0.644563882710235
11,12.7910572732533,6.10658494843561,0.522589507811465,0.00316747104875385,0.412280139302291,0.632898876320639,0.503423874719883,0.72701452855333,11.9265480158332,6.07250204986611,0.490841604644988,0.00866875448254416,0.308353557857968,0.673329651432009,0.308254205746295,0.662885742123289
12,11.190392074737,5.60483100118212,0.499138996761752,0.00735867638936362,0.331004850267414,0.667273143256089,0.381194756311283,0.705655593663789,11.6584635375726,5.65804592408209,0.514683396671654,0.00831616627408219,0.335945084162796,0.693421709180512,0.32709374316683,0.680620881331428
13,12.2016738906561,5.95623422862946,0.511851055682559,0.0045981988989778,0.37894341523133,0.644758696133788,0.449855734262725,0.70524506312029,11.5819859380239,6.05564559267957,0.477149633483946,0.0112407362861781,0.269345849791296,0.684953417176596,0.228289957781935,0.659423272068134
14,10.5960534152419,5.88712627583174,0.444403869523403,0.00641905636345644,0.287370602583388,0.601437136463419,0.386711278918498,0.691511880310311,11.349807131338,5.98560407382208,0.472625040711469,0.0106045953227877,0.270786953641606,0.674463127781331,0.271626382443709,0.652686736836995
15,12.2665655541789,6.04304030410747,0.507356783981904,0.00342888201096143,0.392585737400855,0.622127830562954,0.497626117607639,0.719890547835479,12.2224264897571,6.12827501846636,0.498604060036517,0.00875895558021231,0.315169047683521,0.682039072389512,0.288233781099092,0.674794212125437
16,10.2073015059116,6.07075577946361,0.405253604398016,0.00635196447875864,0.249043147828684,0.561464060967348,0.367814539309721,0.679274924765592,12.6505625625235,5.9627491954429,0.528657388477951,0.0067812739923253,0.367254345851993,0.690060431103909,0.37967312118696,0.69274826207775
17,14.3552243911779,6.05873573718868,0.577942108594826,0.00117783493207412,0.510675692939939,0.645208524249712,0.655455011583551,0.78173318174284,13.1106423530352,5.92780572253405,0.547863059420446,0.00539842334584091,0.4038540905144,0.691872028326492,0.432232624864331,0.705962464450759
18,13.8047876831112,5.80050041686966,0.579819657497086,0.00245372033423491,0.482730976200053,0.676908338794119,0.559791904120488,0.754764717482307,12.108488460365,5.92257295905151,0.510874294637354,0.00767690935310442,0.339143065762446,0.682605523512261,0.323276367401685,0.681304063508799
19,10.8675171569019,6.59544942408795,0.393104300746451,0.00579291696556934,0.243926320417814,0.542282281075088,0.405203441464623,0.687696932883124,13.0041166538087,6.13441110504783,0.528271602881142,0.00650541245678135,0.370185574105759,0.686357631656525,0.388904259356571,0.68618239476801
20,9.96795201103184,6.16012753978329,0.3820067017813,0.0100575395744357,0.185443622773181,0.57856978078942,0.272135953685653,0.647933575826849,11.9851223575297,6.09469676742952,0.491478135506853,0.0101501510707479,0.29401213753914,0.688944133474567,0.283072077604417,0.658883494162553
21,12.076903222857,6.03001098513076,0.500698906511214,0.00304393797889249,0.392561992648679,0.608835820373749,0.518178775082044,0.735916432954238,12.3726470595423,5.85859838030127,0.526487876676085,0.0072342675690229,0.359781061299033,0.693194692053136,0.351684250701832,0.686797712457142
22,11.9132343006488,5.90823242442207,0.504061426534665,0.00492225071785285,0.366550269322956,0.641572583746375,0.42382917636892,0.707491752209132,10.7012887102674,5.85573275677427,0.452801161120345,0.015819023408297,0.206284710705137,0.699317611535553,0.158510680994056,0.633676681922009
23,12.7103720505288,5.74070297667006,0.548345008796874,0.00375798269615731,0.428192329569327,0.668497688024422,0.490704455087937,0.737010501948581,11.7715984470146,5.78659266145192,0.508427620301687,0.008637262872643,0.326271343847799,0.690583896755576,0.302191383254452,0.665236522497207
24,10.6298845267842,6.65294143033974,0.374128532292493,0.00902079579366462,0.187971907051966,0.56028515753302,0.275878293507504,0.632082791839149,12.6227609603839,6.56241596997916,0.480112473762667,0.0079287304854849,0.305587372321531,0.654637575203803,0.310946585123103,0.642507415561155
25,12.9612161109449,6.1807862841449,0.523132225306725,0.00208627918730734,0.433607646972282,0.612656803641168,0.582674558460046,0.761560170467583,11.8811685810934,6.26134870629947,0.473002283945099,0.00900592902600313,0.286999120137884,0.659005447752314,0.276529158394352,0.651258689371479
26,10.0784534054531,6.07811871594542,0.396919500301825,0.00672541477361313,0.236182592921124,0.557656407682527,0.376007845265547,0.682026932950256,11.2748530102492,5.89853058512329,0.476841908292611,0.00940543644182606,0.286757914661061,0.666925901924161,0.295760338265904,0.661685785900606
27,11.1832033613585,6.19226910243459,0.44628842896385,0.00513908148675502,0.30578115000821,0.586795707919491,0.422965135513144,0.704331529694035,12.2814575585783,5.97926517862471,0.513146941223737,0.00846972642484104,0.332765952664329,0.693527929783145,0.330843780491709,0.675287510948988
28,12.8178286492341,5.82946069686074,0.545206847712926,0.00205018791943952,0.456460006015214,0.633953689410639,0.579863508648704,0.757036692376206,12.0707991973716,5.948303179183,0.507215464202385,0.00725401658542835,0.340281255261912,0.674149673142858,0.35723583278063,0.674831595850832
29,10.3540401828833,6.18976496666609,0.402188434916578,0.00735900440998752,0.234050541087114,0.570326328746041,0.366056397340795,0.686639933194867,11.0348266805984,6.01473579952749,0.454931556822485,0.00979397053493136,0.260961153907524,0.648901959737446,0.24341795462132,0.644067275647659
30,12.7484899046938,5.71393580487804,0.551795087293102,0.00336394383761664,0.438116036247678,0.665474138338526,0.525867297454495,0.741855742654721,12.1808258952952,5.78334935873053,0.525208765937266,0.00801084130114423,0.349782291474386,0.700635240400147,0.352483384678258,0.674823442679248
31,13.8401686052495,5.71755106570832,0.586887181161963,0.00184039011398517,0.502803635435791,0.670970726888136,0.601283246828051,0.767365760202896,12.6508082778396,5.92468062883187,0.531675723897412,0.00620930103580813,0.377229452141955,0.686121995652869,0.353362182478924,0.683023838024257
32,10.9927523016304,6.16413786475019,0.439254365457143,0.00464076991986682,0.305732900051163,0.572775830863123,0.443111214103351,0.710485651267385,12.3498740486589,5.92828557500181,0.519971980957523,0.00726696576481926,0.352888840927986,0.687055120987059,0.373777123213061,0.682576056958887
33,12.5547789052319,6.11442052409136,0.512980629109818,0.00302745754133831,0.405136849081458,0.620824409138177,0.524984734437229,0.732504300155823,12.2857738170306,6.07171098878923,0.505793360742766,0.00778900894535763,0.332812850960635,0.678773870524897,0.347726781821768,0.676464973468032
34,11.0739362862262,6.23438204783344,0.437022041061608,0.00628833050401955,0.281596012146753,0.592448069976464,0.381830677198425,0.682046848314901,11.8451931928025,6.10684119302978,0.484445623331793,0.00850453468066099,0.303694356588716,0.665196890074871,0.309421081852635,0.663954442362546
35,10.4616090469731,6.06905090281756,0.419874048478846,0.0064462451158566,0.262508565487579,0.577239531470113,0.382170588166864,0.689847972674825,11.523838816589,5.91589168879375,0.486638803010887,0.010556504612003,0.285258893095646,0.688018712926128,0.256443876399796,0.656313112890296
36,11.2456890436467,6.03873093327173,0.463018147680037,0.00588595683128818,0.312646967718329,0.613389327641746,0.396125467461435,0.701241460559164,11.7870825929061,6.06809058787836,0.485191476342896,0.00960704661580329,0.293081012600626,0.677301940085165,0.294431152179984,0.674945096439364
37,12.1041201426996,6.28638123189793,0.480641206648178,0.004005142470006,0.356600264565433,0.604682148730924,0.458360955734306,0.705655505573258,11.7082568348053,6.23174121002547,0.467748162860563,0.00975925736462248,0.274121813693065,0.661374512028061,0.255704956887742,0.643568999056458
38,12.2273621251566,6.0292504193306,0.506905057884399,0.00327371498875955,0.394760938552093,0.619049177216706,0.507884009616482,0.725587780057863,12.3029302125963,6.1569606735636,0.499553312327187,0.00842709278943234,0.319626883862986,0.679479740791388,0.324401646851332,0.664963776231201
39,12.2689874932658,6.17961549200812,0.496322292658627,0.00299111876611341,0.389127694604894,0.603516890712359,0.521704149242267,0.732431020192003,12.1416540534876,6.09219923013308,0.49823976179068,0.0075459907154109,0.327979144112009,0.668500379469351,0.335789809734828,0.664129582863762
40,13.2255680773545,5.74397017259018,0.565691988503293,0.00260504955179237,0.465654203850865,0.665729773155721,0.552840987213223,0.745350830253331,12.0683880660704,5.90919777020942,0.510357328761842,0.00872262633726188,0.327303125485257,0.693411532038426,0.327130811247183,0.678162928340114
41,10.9807361312426,6.42762009292747,0.414645792767984,0.00576179744967121,0.265869043634738,0.563422541901231,0.39072127384693,0.674928879873179,12.8883317327705,6.18652255985715,0.519990431024756,0.00610686441166112,0.366823429605268,0.673157432444244,0.361814401449028,0.667370622607253
42,11.1312575795499,5.70614102150823,0.487376787328016,0.00593656324393222,0.336360558538226,0.638393016117805,0.421241580696392,0.710061784480709,11.8538291723279,5.69731794068443,0.519368985510227,0.00776316976642832,0.346675635972062,0.692062335048393,0.33060384255391,0.668682617200288
43,12.6502835074573,5.74331318271482,0.54599332265327,0.00467127783845901,0.412033698347198,0.679952946959343,0.43692233043987,0.727079651147352,12.2859958834644,5.94544394076652,0.516079608266154,0.00721519620810979,0.349592678589754,0.682566537942554,0.342188231904969,0.678095988784477
44,11.6600395091284,5.77244035204924,0.504938182453831,0.00604732864763174,0.352519621468818,0.657356743438844,0.403458184130006,0.702925931989335,10.7742140148825,5.76720713522634,0.464721312639601,0.0109906879949933,0.259241807575066,0.670200817704136,0.231966697810053,0.645334664863742
45,13.0325789985645,5.63517238024563,0.567608807062183,0.00233590511207671,0.47287965062894,0.662337963495427,0.574894128912463,0.757713068654582,12.3418843874074,5.84766055859003,0.526193863511111,0.00685285904383749,0.36394114919543,0.688446577826793,0.350068601388319,0.68805822391217
46,11.7092759960583,6.0551296631624,0.482877535280511,0.00676950022432377,0.321614668935645,0.644140401625378,0.372598269326175,0.69141933416783,11.7551472543807,6.08782016352218,0.482114512750702,0.00888540540174533,0.297360153150327,0.666868872351078,0.292366676507526,0.652175906200167
47,10.1686298504039,6.22219808528663,0.388098674371601,0.00736022396486303,0.219946848977353,0.55625049976585,0.345871048704588,0.676447973446049,11.9910832252454,5.97035044676834,0.50210082486971,0.00759958145257687,0.331236691394544,0.672964958344875,0.345390290937608,0.672300369476123
48,12.6771053694674,5.97848982270125,0.528402608603354,0.00360814073892389,0.41066971828527,0.646135498921438,0.488223713198903,0.72025964609666,11.9669219050133,6.01075385335206,0.497719304841958,0.00864645497219379,0.315466125387717,0.679972484296199,0.317159065977383,0.665305998231637
49,10.4894305989699,6.03893563176512,0.424283751650146,0.00592244927816911,0.273447147515028,0.575120355785265,0.391751553263665,0.700608057624253,10.3849437884246,5.97099476658673,0.425033501554223,0.017748900712596,0.163912500909869,0.686154502198578,0.166461171555937,0.620978728058049
50,10.7368245390177,6.40571184200703,0.403388607243358,0.00770292947168237,0.231366591622057,0.575410622864658,0.311024029406523,0.646640177069117,11.3559370361336,6.29216196578907,0.445914331352142,0.0132428971362721,0.220361868189572,0.671466794514713,0.170916691916105,0.624177958625024
