"r","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.0511782943212,6.12872414967105,0.491441915471532,0.00476089759461751,0.356203369932612,0.626680461010453,0.417237453222539,0.700405689183479,12.652240437509,6.22354035210413,0.508107644425271,0.00746116257039161,0.338806722601388,0.677408566249153,0.343371192461973,0.666677169985978
2,10.6167814525719,5.98542555264104,0.436229748217046,0.00748108894556053,0.266702902870165,0.605756593563927,0.347976342457456,0.678372164833477,11.4285295613163,6.05508238218906,0.470178350617868,0.0106594210260662,0.267819185236766,0.67253751599897,0.253090229129023,0.642416763812619
3,13.1812532753233,5.95022033386399,0.548584629277745,0.00285097659863496,0.44393133644223,0.65323792211326,0.525183987601773,0.739056640328779,12.856921092096,5.83436897831934,0.546207918946776,0.00554547966751488,0.400250683118178,0.692165154775375,0.391531102534029,0.690816913363272
4,13.1853045561679,5.9047341902024,0.552173090500193,0.00228239420580562,0.458535247824153,0.645810933176233,0.553966147311045,0.745809472815594,11.8333926119004,6.01166492894922,0.491974522766742,0.00845091928024443,0.311793914745271,0.672155130788213,0.311634115416961,0.666189774674234
5,12.3608262340932,5.74130939635056,0.535523816319409,0.00311647648017036,0.426106011341323,0.644941621297495,0.525501898346078,0.741865018585106,11.9952362535836,5.85501026673732,0.51188870790368,0.00926821244450055,0.323196458654292,0.700580957153069,0.318086084542537,0.670416625385498
6,13.0871093950821,5.8100922298974,0.556044650159285,0.00306616967557153,0.447513560485978,0.664575739832593,0.530957817060708,0.740640512249551,11.9967049439581,5.93699628725109,0.505114419752306,0.00700552811640519,0.341064315174521,0.669164524330091,0.351667895439359,0.672609513744116
7,11.4262571423364,5.74511873274582,0.497200293921352,0.00549604509389717,0.351895074356756,0.642505513485947,0.409796752273193,0.69825013085873,11.3566861074487,5.7931652503639,0.489889462863268,0.012765632467366,0.268438669939347,0.711340255787188,0.271611820933877,0.665709248469067
8,12.4719062175195,5.98838283991213,0.519850234962468,0.00286962135220225,0.414855295148112,0.624845174776823,0.528235211925766,0.731343906359476,11.9553076309125,6.04668253187382,0.494226102870069,0.00903530830206243,0.307919794943571,0.680532410796566,0.3135710757422,0.663327766259323
9,14.0312029897321,6.10244201858996,0.565080626154745,0.0018543337233069,0.480679154417246,0.649482097892244,0.589978125879642,0.752886783869237,12.4930194443706,6.2451616079854,0.500107909397398,0.00766474150141564,0.328512830936976,0.67170298785782,0.337604817645074,0.667165316950558
10,11.3424001356732,6.44041376429034,0.432182458099455,0.00393566194572184,0.309222143645217,0.555142772553692,0.463331914592229,0.709711000737915,11.9805198759524,6.32096185576684,0.472396697203899,0.00871096629590983,0.289464884436499,0.655328509971299,0.300813153911806,0.657471556667928
