"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.8548436204028,6.50049374495368,0.451659258181526,0.000615329344170361,0.403039825764386,0.500278690598666,0.400904486732161,0.498200175373909
2,12.2680047899387,6.92853164675085,0.435235658496554,0.00051045504339519,0.390952884252984,0.479518432740124,0.389801772439356,0.478803548995136
3,12.1350670480181,6.77693343205894,0.441541327687535,0.000593555333972357,0.393789865186495,0.489292790188574,0.392123942719665,0.481280267668335
4,12.7369708599974,6.92768881180716,0.456096046072876,0.000465680510341842,0.413799967666844,0.498392124478909,0.412702850937506,0.498380868793828
5,11.6593778705407,6.67103048661794,0.427839927593959,0.000519222822536604,0.383178463275639,0.47250139191228,0.377492888533114,0.46704883056358
6,11.9604548460373,6.27635363593459,0.47524122479221,0.000555142089291732,0.429060776004621,0.521421673579799,0.425848451866918,0.518539703906794
7,12.1659863097427,6.91574748291031,0.431550611118797,0.000575742985898882,0.384521107032222,0.478580115205372,0.384210346244993,0.478569517442429
8,11.8939143606983,6.19805354292995,0.478888669031408,0.000529605039163158,0.433782896469027,0.523994441593788,0.429525325577315,0.521790208134337
9,11.8307331504814,6.5324206911303,0.447843121128595,0.00058129580174095,0.400587370664043,0.495098871593147,0.399854457382971,0.494636433738372
10,12.127851290639,6.86283727078751,0.434125872232236,0.000598998242922132,0.386155968646658,0.482095775817814,0.378182254738585,0.479910602668437
11,12.0431850708533,6.64230627078003,0.448459337650167,0.000530027176557295,0.403335592222039,0.493583083078295,0.404560863827216,0.494236207388271
12,12.1407615266689,6.82724350255341,0.437659368602504,0.000531403248382204,0.39247708536023,0.482841651844778,0.388939891092448,0.478605675193815
13,12.1168591297915,6.70617175902692,0.446542071076935,0.000554862505003806,0.400373252603613,0.492710889550258,0.397813994171748,0.491423261434911
14,11.6412230299716,6.31161891046854,0.457821665797605,0.000637978777128216,0.408315511935527,0.507327819659683,0.401729170828698,0.50388222483887
15,11.9986958867827,6.54766136329595,0.454302248754502,0.000658585479638241,0.40400292491632,0.504601572592683,0.403220319740349,0.505641039752451
16,12.0815470433063,6.24580041285858,0.483029748552026,0.00060967677173655,0.43463414662062,0.531425350483432,0.435077654106363,0.533298185905916
17,12.155797217932,6.80751344833407,0.439978034653972,0.000581860887846932,0.392699320767565,0.487256748540379,0.390719865852589,0.488323178779472
18,12.2973298711613,6.62592113002988,0.461190258417929,0.000538936555181403,0.415688844479625,0.506691672356233,0.413925945569841,0.503884631260087
19,11.8544613870529,6.55802323541178,0.446788595340633,0.000612283396748007,0.398289647960848,0.495287542720418,0.395951614454945,0.495906784572462
20,12.3126525656654,6.84695140173156,0.443909314811277,0.000539558743526437,0.398381643345111,0.489436986277444,0.397957598703446,0.491564687773722
21,12.5973247143301,6.66248332036904,0.471119188283675,0.00049887202240355,0.427341719635231,0.514896656932118,0.424864660715824,0.513339617119346
22,11.45809582065,7.07069428004769,0.382908435160339,0.000647535061913548,0.333032883094752,0.432783987225926,0.330959142474528,0.434466332635724
23,12.0718860821305,6.73233993475049,0.442312502872599,0.000628142243050581,0.393189481376531,0.491435524368666,0.388839905999466,0.489554763117945
24,12.0738919532076,7.13362458905108,0.409169419711766,0.000652685462146228,0.359095909036151,0.459242930387381,0.357818463524974,0.456941070020402
25,12.1317678207751,6.71681068171551,0.446345266333461,0.000584781925742907,0.398948027532726,0.493742505134197,0.397269218524883,0.491023292662302
26,12.114780372239,6.92261558650448,0.428581008173485,0.000670339869776318,0.377834800002502,0.479327216344468,0.374860036580996,0.475202400816185
27,12.5388371262417,6.27760043483974,0.499347477629982,0.000465462760199817,0.457061289109572,0.541633666150391,0.458677529504066,0.543970962492894
28,12.1487381482211,6.68672063338781,0.449595459890052,0.000527756654647962,0.404568468379452,0.494622451400652,0.402048099139404,0.492526220955508
29,11.9574235724838,6.8725075791281,0.425251808011303,0.00052942979878853,0.380153498563763,0.470350117458842,0.376487998451931,0.46687697867204
30,11.6096350126701,6.82726568205272,0.411931066342582,0.000595427799278264,0.364104343334337,0.459757789350827,0.364706277372812,0.457160582412698
31,11.3447844702094,6.47075061010783,0.42962771773236,0.00073259346240713,0.376577448692673,0.482677986772048,0.371858756996912,0.474591255989932
32,11.6945175006339,6.40099898306932,0.45264958706314,0.000603495992345412,0.404499922430932,0.500799251695349,0.406169932936558,0.501706190318681
33,11.8729052014441,6.58482691802963,0.445390424137413,0.000618094967519919,0.396661853183356,0.494118995091469,0.393271613364555,0.493471043882927
34,11.9928337550904,6.70359410361082,0.441033350373471,0.00056433054440718,0.394472291328442,0.487594409418499,0.39494169893736,0.485244628465245
35,12.1241616848026,6.98439939602707,0.423927230797172,0.000608205565652738,0.375590055652036,0.472264405942308,0.3756775438124,0.471917470533631
36,11.8547144335524,6.24561855472615,0.473153183930845,0.0005636431566159,0.426620490580303,0.519685877281388,0.428917228795376,0.516833552990218
37,11.9407118297978,6.89514387988128,0.422551688863757,0.000635100551576508,0.373157334136356,0.471946043591157,0.369344289936003,0.468575367762402
38,11.8972966353287,7.10277272125404,0.402992718517035,0.000681578783782727,0.351822873336697,0.454162563697372,0.353069528928704,0.452300433928252
39,12.5213091520419,7.25154434590119,0.420863724563606,0.000549577410258809,0.374915312412039,0.466812136715172,0.372078001047469,0.463635820123714
40,12.5794622220735,6.57006432233031,0.477715008293307,0.00046716185986623,0.435351710488933,0.520078306097682,0.434877921529609,0.52222914139992
41,11.8845287845438,6.67152747632503,0.438637610520867,0.000564449835564234,0.392071630575164,0.485203590466569,0.389390584359095,0.480200628061462
