"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.797699799792,6.10967381911861,0.482130082744916,5.02618599233024,5.98881454521726,2.64280504497827,1.01899995590664,4.89601780930331,1.01283037893547
2,12.3484465128869,6.11259465462442,0.504990797972418,4.97816177858624,6.01529601620836,1.75405403154623,1.24473065293046,5.03473563579349,0.97784367366952
3,12.2190908253446,6.76150653446269,0.446644056328798,5.06013345230357,6.02999544188134,2.79184612556276,2.70791595900736,4.82609245635671,0.801083729048681
4,12.0560991284644,6.14677993324478,0.490151842005659,5.00205582162506,6.00518410625266,2.68497191559743,1.00472307279208,4.86290211223883,1.02798869981066
5,11.8525069834442,6.38272849293364,0.461487050642607,5.06408705080113,6.01555411329875,2.19496652446185,2.49004474123155,4.98009964867303,0.768684209543017
6,11.7487918970574,6.34477662489354,0.459963485566319,5.02695182867781,6.0061609955435,3.0263063776223,2.7312329906602,4.79992083298577,0.718833948958642
7,11.5953559379966,5.87833623762465,0.493043916111102,5.10557307079654,6.01636158229168,2.07575781509454,-0.644144170261771,4.99947853092747,1.27752170372303
8,11.6069703214987,6.22438555926204,0.463737272789172,5.10325053543606,6.00955680201496,3.18263292421654,0.236557799223186,4.76569909996538,1.1733360371905
9,11.9433438353322,6.27275684326955,0.474790567051015,5.03873573760271,6.01368429298236,3.11832417199182,1.049869129958,4.77974628962881,1.03654725814147
10,11.6680844401825,6.04851032120901,0.481619253595801,5.01927959921361,5.98551903513336,2.40404948424394,1.62500290442934,4.93461971003478,0.881303248671924
11,12.03305182737,6.4078514452723,0.467479111932587,5.04709462867822,6.00723677408645,2.36975105536482,1.5025064664746,4.88680163789225,0.971914604280433
12,11.580755523788,6.2626178422085,0.459221997274315,5.07943522184971,6.01742150899523,3.37407783335641,1.7297605636455,4.77734531089414,0.892393953379786
13,12.0523594876976,6.12675908067017,0.491654801126366,5.02691395766086,6.01004829079839,1.99607348430287,0.78731476134299,4.96508264964487,1.06217141655867
14,12.3755678834372,6.52037952049007,0.473124822884563,4.97576820354309,6.015624525097,1.57006248987694,3.77676013474284,5.07937057323079,0.551396140960421
15,11.7387966196603,6.10305399309467,0.480095431343177,5.085721161981,6.02781277905526,1.49704843899441,1.60844165932767,5.09838893547004,0.883770893175795
16,11.8644468954324,6.27889634401407,0.470780526108526,5.05157833110469,6.01025181678044,3.2036021529372,0.858724020295685,4.75336646319389,1.07296610454283
17,11.8632429070834,6.13987310851371,0.482445638464703,4.97181731164638,5.98844396846132,2.51124682043246,2.70107205110435,4.93810684548903,0.691658772206701
18,11.9677530397253,5.63645203663913,0.529030051177553,5.00788946987783,6.03001970933052,2.68637360051144,-0.809996529321289,4.90696284460309,1.28725855567209
