"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,12.4103538334992,6.01972446764524,0.514943365160448,4.99229209638321,6.06683683342186,2.15115620996424,1.23283364726055,4.9884338645708,0.958856318493998
2,12.2569868925509,6.26125698778068,0.489168337808542,5.05086023087036,6.05612335251246,2.57255383468813,0.892451987790505,4.90139022643724,1.06294863737796
3,12.797256967182,6.09659489172047,0.523601432138549,4.97735028645177,6.12371790753762,3.01709092750351,0.997231898675009,4.82061144342648,1.02451358646101
4,13.2985692926306,6.3006108573724,0.526218894775103,5.00009419220747,6.17708244108724,2.72445225086962,0.749217470514744,4.83539075411762,1.11025776184564
5,12.7406056218258,5.83893399067907,0.541706715991865,4.92989308763908,6.07147842600625,2.35769579763672,0.366029625008173,4.93554383242019,1.11014666411191
6,12.1523872909358,5.70548589796589,0.530504931963327,4.97909028706913,6.03841095955284,3.15554430843148,-0.680180388333309,4.80338615204765,1.28249658434253
7,11.9559889407073,5.78640356921113,0.516024680358325,5.01266500744274,6.04852307897975,2.51607376843229,0.677403560806244,4.93679586848545,1.01921832015886
8,13.3390790321085,5.7398238604627,0.56969863911546,4.98802915276038,6.23103890164648,1.3044287973762,0.915642034803057,5.14644068452338,0.96715189064
9,12.3667776854458,5.80404011835739,0.530674823629439,5.04611240491787,6.14170323571066,3.00173536015701,0.0402283615581697,4.84790736101083,1.14222817374855
10,11.4153567105474,6.06701103364256,0.468521993006418,5.07476254305158,5.95679813064061,2.80194216611626,-0.11537960122547,4.84537727407693,1.21826205313449
11,12.9879613789242,6.28620176111014,0.515997809224249,5.03907330914905,6.17717521544926,1.88887640249084,1.77221363838167,4.99274362310291,0.895797271798521
12,12.5825741390159,5.8785826483749,0.53279968125547,5.02651297911368,6.14155592422488,2.71936862650556,0.0984376292805082,4.86238547046366,1.14993138247374
13,12.4198789030279,6.37657699805889,0.486582997479605,5.10927105430114,6.11407349637171,1.82117810623968,1.28439815564287,5.01776334365285,0.996654667230715
14,12.4986196173025,6.13892416146511,0.508831827078992,5.03764371798131,6.10459368560636,2.32136926093653,0.939105685947509,4.92843879623883,1.03219258181309
15,12.1036054284332,6.14130478844556,0.49260533774352,5.08776971717027,6.08119808837464,2.72984134723516,0.385149556932576,4.87037083626055,1.13137102335568
16,12.9302988652557,6.29631959800654,0.51305691665604,5.06703031632865,6.1776770916247,2.40883429246228,0.905075613149463,4.90909255550187,1.06398494745209
17,12.1683059065221,6.18469246292349,0.491737591869008,5.07805864293866,6.09307254535769,2.11337932709498,1.64640958044981,5.001400606265,0.893704307409769
18,11.9573715894267,6.13314997406223,0.48708209591099,5.02258864158461,5.99811352636443,1.68021451762979,1.52853453128439,5.05356521507836,0.916781319627462
19,12.7290057671875,6.09912710690785,0.520848115048385,4.98711743756806,6.10322361074311,2.65835740594002,0.810238445452769,4.87967620475562,1.06051014993426
20,12.8483067552944,6.37443327996001,0.503869778223243,5.08330369727486,6.19630252693087,2.00283478906942,2.18991571045705,4.99341544424831,0.823188583390418
21,12.1998079960943,6.02084610284924,0.506480257330541,5.02902041826333,6.06501196597909,2.15456083232121,1.04911843763816,4.97569001988134,0.988607571994699
22,13.1165241877873,5.97819563007775,0.54422409896945,4.96109603566244,6.18049324340337,2.55615295398735,1.35404061530158,4.92189803675192,0.932083350440265
23,12.9803194698667,5.84274410535312,0.549876709974912,5.0618180993607,6.27514023802609,2.90380462195102,0.727709842130921,4.87215808346077,1.01051325093413
24,13.6985148983624,6.26184908235584,0.542881171512655,4.98711588910879,6.21740068939161,2.88848870491171,0.0406388097313942,4.79721362811674,1.24745652817308
25,13.5957864685783,6.20043076772038,0.543944678592121,5.02639010606,6.26874782542141,1.5946733864175,1.74526736020657,5.06632370677658,0.886354483736251
26,13.1831623271231,5.85486620262627,0.555883022802471,4.96905787392528,6.18945162367843,2.10908287469209,0.824743578229795,4.99257305899274,1.01228899964954
27,12.4288865254631,5.99550453250017,0.51761531330927,4.98095247326823,6.05783668968081,2.55954462336672,0.594563471790447,4.88975134973568,1.08431893090639
28,12.6112275561361,6.09240875556975,0.516905969030314,5.06412000409076,6.17179736415781,2.17322396668321,1.71946765585836,5.02160965746596,0.863514509170192
29,12.8147856304235,6.28382141119891,0.509642877187071,5.0044220222312,6.11048472316776,1.99889213655025,1.84247846719384,5.01721249852988,0.887483694275833
30,12.0798093355189,5.70810897409773,0.527466964456642,5.05293114484843,6.1310673254844,3.11185022353537,0.322684496922384,4.84411958473115,1.0658020706785
31,12.6006143781053,6.05830113527576,0.519205893182273,5.09998438099029,6.19434018345678,3.04806650506361,0.249183137765136,4.8391861006593,1.13904623299702
32,11.640600075606,6.08601393467227,0.477173522400612,5.03536656313811,5.96690224023746,2.03086365085888,1.2928418099806,5.01092572878989,0.951901329245928
33,12.0145251784385,5.80405094568516,0.516913830593886,5.02703731409984,6.05524595478581,2.49881216193171,0.204861487534669,4.92627648441893,1.11381497854529
34,12.1483933621419,6.01531836993509,0.504846592416025,5.02237485131775,6.04659582820023,2.54454274478612,0.445309701559126,4.87900002390321,1.10903881794377
35,12.2456342238036,6.17107080512967,0.496059518654079,5.03520267251236,6.05317821540846,1.69546656693965,1.59978336094133,5.05943236799607,0.907865629549218
36,12.6294256242582,6.06193049609927,0.520015345396573,5.0265219499946,6.12257588389514,2.28700845791477,0.925813233126262,4.97014180941933,1.02180340881204
37,13.1987510133923,6.10580968114725,0.537394888732129,5.01230387230809,6.18707071525142,1.54938580873299,1.34186113252899,5.08729302897172,0.950450864509245
38,12.9370039642979,6.00193069349268,0.536064864009,5.059768840701,6.2224330724533,1.39021916621385,1.76932564212078,5.12829032286157,0.83652142709063
39,12.3937389083718,5.90211108466858,0.523782844845813,5.04521516777083,6.12702535780382,2.39956325914092,0.51396903354038,4.93273798906084,1.0679707152131
40,11.9717925372887,6.02895910823355,0.496402974788022,5.07123522002659,6.05680482581101,2.84773983066123,0.0717194050344172,4.85513472062543,1.17471177035403
41,12.7132456321349,5.75185774827876,0.547569683249103,5.01721887884535,6.16484848065266,3.03574938987179,-0.483714023366099,4.82304955271083,1.24283431164157
42,12.1238138459911,6.06926601092053,0.499393005532873,5.02321412291613,6.0169959996199,2.83990679971561,-0.201298437534755,4.84411415218129,1.24831717203706
43,12.2986173628214,6.40670085439928,0.479071454506205,5.10185798754884,6.09705362511434,2.34093170280809,1.24214277786063,4.90807040607688,1.01228965783501
44,12.933903591606,6.2814593869934,0.514341564207264,5.0437065170056,6.16011650396002,2.5712412184013,0.87536176111237,4.88693226300215,1.0718501577468
45,12.6130261583201,6.14403861320437,0.512881481725025,5.02781493132116,6.11257420805142,2.21282107389288,1.1359764472712,4.96745229595667,0.996071302214221
46,12.0072602902719,6.03914591223771,0.497042142316965,5.09401043680698,6.09218746966835,3.34300854956596,-0.248313134832646,4.74472924292604,1.23428468101284
47,12.6602116591698,5.77536179826887,0.543817911283832,5.00410518482538,6.15299924956646,2.38372841755411,0.640937271725196,4.9665464494112,1.02604248649958
48,12.2920212026276,6.04247542972958,0.508422957451628,5.09122869667738,6.12892800793121,2.43283617313334,0.562251558646757,4.94609664044994,1.07640496971965
49,12.1919172287061,5.97670352120929,0.509781488088108,5.03790843819381,6.0960572201466,2.42916980655511,1.3636037886881,4.95798955370783,0.915677565226864
50,13.7552938663304,6.04574611535578,0.56047859288893,5.02994784714589,6.32223554758755,2.87581170396063,0.411848607428277,4.84574300448604,1.12007076000287
