"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1"
1,11.6048162178467,5.67108382750243,0.511316360290044,5.03738183837111,5.98637007120833
2,12.0150252576505,6.01857619597622,0.4990791890226,5.03341804769545,6.00772168762322
3,12.0850539836444,6.20525962782905,0.486534388987665,5.02181803861168,6.01882305704615
4,11.8043970565328,6.12120346367429,0.481447173086518,5.03619734117419,6.02574539735554
5,12.0002854925178,6.08898194772287,0.492596909338584,5.05800522716641,6.0424815653978
6,11.824644664393,6.75648481959463,0.428609906567417,5.07206296443165,6.00478655759994
7,12.0365386690426,6.42656406713711,0.466078725467321,5.04925025711031,6.03848397593718
8,11.9416810097535,6.3018501822513,0.472281148935044,5.06235855357971,6.01629040348538
9,11.728743207915,6.08474723071601,0.481210635883836,5.05442550671181,5.99294173583824
10,12.2001781144638,6.31679805391438,0.482237226813469,4.99295299703205,6.01321770435135
11,11.6400932373772,6.0026540124105,0.484312205237708,5.07980909394409,6.01068383112134
12,11.7403503172313,5.88314873963932,0.498894957929437,5.06901391434073,6.00889737984093
13,12.4320418065354,5.66822793660041,0.54406299264368,4.96393144660967,6.0629651066348
14,11.8779696948729,5.79735137351232,0.511924047422455,4.99724959019805,5.98964010143833
15,11.8271468142469,6.11412480377084,0.483043129522513,5.0222963238896,5.98711044518029
16,12.0332063513597,5.96656298341345,0.50415850861402,5.05586456713304,6.01479381189709
17,11.9140983691658,5.80480030940997,0.512778883508883,4.98168131824731,5.99820815187561
18,11.6600898862362,6.34399614780343,0.455922191878467,5.0651097910272,6.0113390798961
19,11.2750355440912,6.26957444248093,0.443941935441034,5.09141929695916,5.96841655989556
20,12.1613728043249,6.47719488539824,0.467396075293836,5.06068739530668,6.03842841314301
21,11.8803336927193,6.79756423611371,0.427830529686257,5.0584925924232,5.99631158553888
22,12.1677165321925,5.98401275576801,0.508205772222265,5.01997450460134,6.03587686091535
23,11.7931302242418,6.68257809339735,0.433349927768902,5.10492107489857,6.03406660808427
24,11.684273815768,5.25538660098844,0.550217096598999,4.98462700320486,6.01788800840709
25,11.8785706456926,6.34566075233825,0.465789197908312,5.05872590510277,6.00784433414849
26,11.9820696317604,6.49533178323985,0.457912365487935,5.00083540738183,5.97497621434217
27,11.3792448662256,5.75725784915733,0.494056247418906,5.05656612641139,5.99625490639005
28,12.4428862261571,6.33709031310758,0.49070575765726,4.98234183234777,6.02338537142607
29,11.5291930377674,6.02532076018858,0.477385733723877,5.05255135993788,5.98032013852619
30,12.2976189773209,6.1638128500539,0.49877997835019,4.96567417285552,6.00724689626262
31,11.9653619252434,5.93605975717405,0.503896347284681,5.00867205741695,5.99653727314693
32,12.0607462583013,5.97471062036735,0.504615179491484,5.01738689619762,6.00221815418113
33,12.0960202846777,6.17867382522768,0.489197795653968,5.0048957342671,6.02653920262609
34,11.8791717617115,6.41780550042032,0.459743016671757,5.02425634797849,6.03085609842037
35,12.0502200429841,6.27047791344984,0.479637891168581,5.02297817952341,6.00306203373873
36,12.1072563849787,5.60751192634585,0.536847015703489,4.99830901161248,6.0156009545229
37,12.2181818218279,6.15496735015726,0.496245231908291,4.99648132621671,6.03395101238449
38,11.7985283726521,6.26653264171628,0.468871672484041,5.06201393634554,6.040578581321
39,12.3545639399713,6.25685597505186,0.493559140941531,4.95702538341759,6.01015886578294
40,11.9658894717177,6.38342872461523,0.466531197726426,5.02763946985975,5.9922199223207
41,12.2137079094142,6.40390092915072,0.475679214154559,5.01087504040714,5.9920781849579
42,11.3411907106892,5.95166607866686,0.475216824186074,5.06385842812819,5.98558874785015
43,12.2724300055553,6.16074865518468,0.498000913234303,4.99540692036659,6.02918476103403
44,12.3211297143181,6.17937190075625,0.498473594221205,5.00810424725801,6.03052671660587
45,12.0430440767253,5.98352487452788,0.503155112909385,5.01306560287886,6.01073094316822
46,11.9304343276034,5.85745649155185,0.509032418207988,5.05338051866701,6.04569873761935
47,11.4816249547692,5.8983090503536,0.486282727959723,5.06992520434525,6.00816431217253
48,12.0398201855631,6.06433255377013,0.4963103717245,5.03253827913118,6.00406519377112
49,11.8148673865857,5.91518368911858,0.499344047159214,5.01408865708768,5.98357486952682
50,12.2688403037211,6.06921968857918,0.505314313469513,4.97882957497251,6.02567189250689
