"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_alpha0","smle_param_alpha1","smle_param_beta0","smle_param_beta1","smle_param_beta2","smle_param_beta3"
1,11.8974500115297,5.96378449408796,0.498734225543413,5.0746772952613,6.05273293528459,2.69573898747768,-0.0902462152081845,4.87380919206578,1.1929883137494
2,12.3648581325664,6.13235711777193,0.504049536838551,5.03600759517674,6.0947721813206,2.01386561447154,1.72008421665607,5.01043365096651,0.87614500528985
3,12.5665519995754,6.22251876993545,0.504834836942887,5.01391147535943,6.07774300587835,2.86928772575022,0.562263122554934,4.83447129546287,1.1289101682783
4,13.4518610616913,6.19095666946374,0.539769505418507,5.01000171356719,6.2275844892433,1.45179208020574,1.77391581417399,5.08173182248212,0.881644579747012
5,12.4680286814357,5.88967399121665,0.527617866328292,5.07247930162313,6.17486107539744,2.91211750810578,0.125941113265425,4.83112624839783,1.136275287729
6,11.670083511225,5.95047124489403,0.490108940594084,5.02917179091524,5.99466602958763,3.08728950558244,0.256332494755282,4.7918033067777,1.13222196156129
7,13.2874201319981,6.11201938822294,0.540014590680078,5.12436534536738,6.33857759006503,3.44828949891313,0.196718154179415,4.75516303733504,1.15434806758874
8,11.8250414406787,5.94852979224384,0.496954846028648,5.00767879279322,5.99681391926615,2.2557160111889,1.08801174201595,4.97044753674688,0.970612982850035
9,11.846503753403,6.05478377680172,0.488896985740418,5.01890976397032,5.99196320365153,2.16473105793259,1.16485151465263,4.97780714695174,0.974301689433206
10,13.2378423597138,6.05428303889911,0.542653336217098,4.96123614573902,6.15768283875885,1.02289896298163,1.85415154148152,5.15748832881205,0.846589715554032
11,12.1024224829037,6.2615799418842,0.482617637028492,5.06771929948725,6.05384110661546,2.70690185912294,0.96812786678463,4.87850041629907,1.0445432673501
12,12.0243628360319,6.18391082420049,0.485718211557129,5.07620074507713,6.06034622640724,1.37263884341157,2.06825933213809,5.12376732568576,0.810773982107333
13,12.7858971042008,6.00460032375502,0.530373170156186,5.02453114620324,6.15612847192206,2.5621204279926,0.594463286859599,4.91593191865716,1.07674465128623
14,12.0305740703125,5.99454464341966,0.501724139813725,5.0490034037797,6.06822169411308,2.57298222403425,0.812134460622603,4.89579218922028,1.0264223983128
15,13.8834735387518,6.5383973611992,0.529051764823182,5.04719792340414,6.3050350538186,2.2178890051245,2.04995799533922,4.95015600770622,0.889293313631873
16,12.7025656797219,5.92338979995723,0.533685560121668,5.09241973837726,6.20936407059868,1.78731236735308,0.724698857367697,5.04852607481472,1.02086850842467
17,13.161209171114,6.27382087478133,0.523309690377763,5.01753573724975,6.16419716341131,2.58910537692055,0.643593321075352,4.8843606273583,1.12211010514736
18,12.1969309074943,5.8310183843779,0.521927407099183,4.99228718420572,6.06131940029554,2.893395110319,0.242701721144863,4.83544687064894,1.11939006251744
19,12.0581760039251,6.05364663668654,0.497963320927144,4.95663988195765,5.97319550041091,2.04317274979054,1.68561939476549,5.02549199066527,0.881247648799509
20,12.6773988357599,6.00861301318776,0.526037392131351,4.97736261382512,6.09587703685025,1.47805869499635,1.61979200206605,5.08042500702221,0.88175633395311
21,12.538857493222,6.18495450393049,0.506736996789871,5.03528788171144,6.09180022531695,2.6967218962095,0.32096282120664,4.8494565056347,1.16457922972435
22,12.1463819320506,5.9454598139598,0.510515983506864,5.06003492840355,6.09188835564537,1.76305186889596,1.05472368425032,5.04295700924071,0.966541970344168
23,13.237750508857,6.27451837221681,0.526013247642133,5.00685814682806,6.18727380605604,2.64960287001346,0.951078423263709,4.83573661879117,1.06322963280388
24,12.0771821606589,5.91960266770675,0.509852332360299,4.97696947228727,6.0193607317745,2.53844878283139,0.895441635744982,4.89768524693761,1.00948198696763
25,11.9627778440924,5.83283163599477,0.512418293475609,5.07790292941938,6.11030147963598,3.57517230312306,-0.287966695015192,4.73219815861975,1.20537915278933
26,13.3643755776333,6.16836567325907,0.538447147236532,4.98269245411807,6.18485569838532,2.74614557792226,0.563712546408557,4.86105993096525,1.12482421471115
27,13.4838506086014,6.15307288529419,0.543670939118154,5.03017575408097,6.2458384328784,2.85492324504847,0.0718004399387944,4.82131466926861,1.20895824373963
28,12.2208494939395,6.26000585307,0.487760171158769,5.04472560062829,6.04206163150439,3.14839413632116,0.210781076352497,4.77764686520595,1.1991186945756
29,11.8159435934218,6.28142962794104,0.468393736117861,5.06480817822179,5.99757868709996,2.91384381557114,0.57046352139691,4.80583642938853,1.12757796654585
30,12.9277886557444,6.11195108042379,0.527223777926787,5.05460365513914,6.18571907236719,2.69935275109633,0.285908415617557,4.8731455966322,1.15262106829736
31,11.9315670725667,6.00611513399144,0.49661975686322,5.03200617523129,6.03011441444515,3.32190067881372,0.0987879458737395,4.76273201890943,1.17395070323939
32,12.0978720769422,5.67153537308684,0.531195623741431,4.95952693940848,6.05361698751988,3.02431690809385,0.449905926126712,4.82083342133972,1.05284828790201
33,11.9282071919228,6.18117386227533,0.481801936969966,5.04477753463096,6.02240097074291,1.44602790318573,2.26512423112167,5.10231751225303,0.77625814107185
34,11.9690670488561,5.96280661894247,0.501815254722602,5.03473949309716,6.04632839844677,3.44066981930813,-0.111953882223455,4.73088288099003,1.20656898127394
35,12.7358741395841,5.81491917776594,0.543422060077312,5.00306263330478,6.1542227523641,2.69897396438394,0.138246247010441,4.87751705806879,1.13463958915217
36,12.0008809589477,5.87399822540365,0.510536081017947,5.05528231089563,6.06947901422705,2.27759288688772,0.474025665931422,4.97293458870584,1.06818417397456
37,12.5161907240511,5.88509353625292,0.529801545374013,5.03015498740526,6.13121519718329,3.04952760928709,-0.114801983465406,4.82968013729782,1.19278541809172
38,13.4418449804456,6.18407775084236,0.539938322466999,5.03760306264429,6.24536111446022,1.67720451193119,1.22066360148815,5.02401607124576,0.985272973601232
39,13.3709531369093,5.99420216323689,0.551699710420011,4.99730856229334,6.2194168403495,1.57448720526075,1.2780767224654,5.09235316248014,0.943733087917866
40,13.5013053296421,6.07937019768614,0.549719819731883,5.01056430159647,6.25859442170329,3.51723107905559,-0.161371178633735,4.70140320737338,1.24551667250961
41,12.6965205273187,6.08542923705733,0.520701027973489,5.03705149495828,6.15461660357226,3.42714694293354,0.171645359163562,4.74156403547079,1.17405666466047
42,11.699237753882,5.84215021987729,0.500638388348097,5.10301989459201,6.05948428328032,2.30758019702492,0.0181800227855637,4.98240679719095,1.1412791479147
43,12.3429409360236,6.09664006116417,0.506062607545115,5.07839993962873,6.1259001940593,2.01674243944117,1.22780681319754,5.00432056290977,0.958733716494684
44,12.9023268880701,6.11406242973067,0.526127148787097,5.08071441315148,6.22828385826888,1.90076507835851,1.64807936946475,5.03633397937108,0.879006906726675
45,12.1115177781925,6.10626349554815,0.495830034899274,4.97139602479051,5.97407371435117,2.4898889289892,0.3909739863263,4.83958229226908,1.14963472648765
46,12.9012992976747,5.77158264512921,0.552635551508406,4.96106441759727,6.14790132659683,2.24532226463011,0.675045788169393,4.98001923175968,1.02730713168771
47,11.5947350560353,5.92186700655194,0.489262412816453,5.08042152490245,6.03405990676595,3.77228029529233,-0.645114180993148,4.6560518586389,1.29260557521773
48,13.5095455085018,5.98777579147227,0.556774446060821,4.97307769446254,6.23931631908301,2.33598280762085,0.966461929022407,4.93054716557714,1.00969945996239
