"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,12.3928881382837,5.69249535857988,0.540664347562793,0.000568930189028472,0.493913922814222,0.587414772311363,0.493458572984305,0.585286850573747
2,11.8395307591184,6.60106540150732,0.44245548782215,0.000558528792589967,0.396134388854038,0.488776586790262,0.395054956198091,0.493060194658194
3,11.6991363658471,5.9766682026893,0.489135948518661,0.000605639545746282,0.440900848446837,0.537371048590485,0.442423636178975,0.53732544574541
4,12.5447243241772,6.22286669617192,0.503945520414609,0.000580426131114351,0.456725132600775,0.551165908228443,0.45317535953533,0.549147702730631
5,11.8798545733129,6.04091748479199,0.491499037508218,0.00060336851457433,0.443354458523781,0.539643616492656,0.446454358635303,0.538229998390517
6,12.0482284299292,6.42472272584757,0.466749592007417,0.000599724665261016,0.418750609996684,0.514748574018151,0.420336576208692,0.510617991560838
7,11.8423723421161,5.80321585426314,0.509961713192832,0.00067016707745015,0.459222045823677,0.560701380561987,0.461531294299537,0.559125926636453
8,12.1754856137625,5.88462972860993,0.516682133650731,0.000616394808346635,0.468020626319531,0.565343640981931,0.468759278132722,0.563510659285083
9,11.5425065118251,6.50357061616848,0.436554737092356,0.000547345465617289,0.390699722745882,0.48240975143883,0.393126806623899,0.482034852278992
10,12.1237478376983,5.98958621201953,0.505962488481066,0.000436813896600012,0.464998305770085,0.546926671192047,0.463321646366269,0.544521989298599
11,11.4152128919709,6.42169049202271,0.437444526633445,0.000601776959211233,0.389363487059556,0.485525566207334,0.387945079058951,0.480526331969526
12,12.2887361753016,6.4157360256217,0.477917343647079,0.000625146782270558,0.42891159011986,0.526923097174298,0.43153619416659,0.52881056695489
13,12.252708042416,6.60801061202393,0.460689784727707,0.000482667932722279,0.41762916315363,0.503750406301785,0.413522626338883,0.498336593509472
14,11.7220887985173,5.97831634379661,0.489995644415117,0.000551585496459179,0.443963363967614,0.53602792486262,0.449593677821601,0.54019750843862
15,12.2289559523732,6.61487754406501,0.459080761282709,0.00052956529320516,0.413976681307867,0.504184841257551,0.416439602810844,0.501452485957742
16,11.8484453157101,6.50264325839999,0.451181730165221,0.000504056424077217,0.407177376304096,0.495186084026345,0.406928043560384,0.492240473426642
17,11.9679290990809,6.33641666324805,0.47055028394723,0.000582613039716525,0.423241022133342,0.517859545761118,0.428362640973281,0.518237919331746
18,11.7238106678989,6.12799343698028,0.477303616497372,0.000683276952726071,0.426070065560584,0.528537167434161,0.428926579022352,0.533362470188611
19,11.6610723566234,5.94423739569679,0.490249505885235,0.000592493708046994,0.442540766341695,0.537958245428775,0.446297827440155,0.539997504115263
20,11.7903320731697,6.42605719492729,0.454972331987958,0.000572211194622232,0.408087296792698,0.501857367183218,0.405541595456883,0.498599783353606
21,12.2193924358537,6.01285451333267,0.507925247110488,0.000620292709729733,0.45911012165026,0.556740372570715,0.459624608899784,0.557350379847381
22,11.571154746728,6.15574141448158,0.468009757952444,0.000585088444412648,0.420600098935998,0.515419416968889,0.42451026670673,0.519687802696631
23,11.6073824551502,5.99919083067847,0.483157304942886,0.000495683539839277,0.43951995985125,0.526794650034523,0.439371062585426,0.526036517598858
24,11.1500709393686,6.25742527793445,0.438799509710671,0.000537560319771992,0.393356229410542,0.4842427900108,0.393426653396637,0.483131520854596
25,11.7229027479802,6.44211720968379,0.450467401446817,0.000658180215691557,0.400183555963395,0.50075124693024,0.403776940261495,0.498074261232667
26,11.4127432053182,5.98302584386661,0.475759181098667,0.000568677741853989,0.42901912961061,0.522499232586725,0.429014635992251,0.522669724947648
27,11.0927076922952,6.46255054854655,0.417405494869813,0.000613440383571021,0.368860746672645,0.465950243066981,0.371114632527306,0.465746392544048
28,11.9679478346151,6.25497680014887,0.477355943843815,0.000555321689192094,0.431168025497127,0.523543862190503,0.429791169489655,0.5227289824348
29,11.7990009015855,5.65288288504397,0.520901563429465,0.000518155614122562,0.476286021213627,0.565517105645303,0.477936262705373,0.564005104820804
30,11.7674458176536,5.97403008496166,0.49232567733608,0.000612006851081139,0.443837683779806,0.540813670892355,0.442186980080128,0.539084547361247
31,12.1756161496453,6.15127874065913,0.494787067442304,0.000598337853171956,0.446843614325686,0.542730520558923,0.448965600427442,0.541491965491294
32,12.0341236278113,6.18465941561452,0.486073136117569,0.000615517318613864,0.437446277991765,0.534699994243372,0.44392010167921,0.537031809012085
33,11.784071850941,6.53506258365622,0.445432557920599,0.000480169846033402,0.402483512756336,0.488381603084862,0.406484601765816,0.486480098572835
34,12.1173246802594,6.24911860788247,0.484282317031328,0.000575440409891539,0.437265172513191,0.531299461549464,0.435428671729978,0.531151401854688
35,12.2323712544436,6.07391539133609,0.503455604396437,0.000692971839679446,0.4518598621369,0.555051346655974,0.450643158199974,0.556070254002978
36,11.9172097636749,6.69557243884244,0.43815938700254,0.00053910844179379,0.392650717608731,0.483668056396349,0.392806275335594,0.483510168758884
37,12.070835668383,6.59667531979289,0.453503013294143,0.000677808340393157,0.402474898294132,0.504531128294154,0.402906721108946,0.506614652796023
38,11.8198956455963,6.06107874881364,0.487213852765969,0.00060321907366841,0.439075236319248,0.535352469212691,0.437703755751488,0.533852742108145
39,12.0322133767569,5.9878458906016,0.502348761353537,0.000583974142849241,0.454984269725635,0.54971325298144,0.452528217059822,0.549833831824069
