"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,11.8393623575264,7.46677148311626,0.36932655174883,0.000526275377978696,0.324362794209641,0.414290309288019,0.325869391891291,0.415528725784448
2,11.9446266068411,7.98395798279895,0.33158580459717,0.000322455086126206,0.296390017081298,0.366781592113042,0.298117219219466,0.366328697592197
3,12.5176309010455,7.44806380989988,0.404994134371083,0.000436051292664376,0.364065725583305,0.445922543158861,0.36511295692404,0.442888491256832
4,11.745296925044,7.25023758102854,0.382711426769537,0.00039551171851597,0.343731972978457,0.421690880560617,0.34613850684648,0.418554758266139
5,11.9147934879947,7.43518209181093,0.375970544575316,0.00040674690119674,0.336441328852798,0.415499760297834,0.33637257673906,0.415233634680249
6,12.0460942780115,6.77126522510871,0.43788708034033,0.000469824888880024,0.39540320936414,0.480370951316519,0.400213396907187,0.480795880621308
7,11.4983814796947,7.04781051648481,0.387060645976068,0.000468475567395101,0.344637824998379,0.429483466953757,0.342689480536464,0.42818392928043
8,12.2216236212758,7.43411141180774,0.391724729694163,0.000458872584888314,0.349738959222407,0.433710500165919,0.352657395004966,0.430084497687088
9,12.2568457811118,7.10485629340088,0.420335670344347,0.000441553568978283,0.379149845227118,0.461521495461576,0.37900404870978,0.462394700696414
10,12.1620483055629,7.45271954694464,0.387215100639275,0.000422531290939809,0.346926191405165,0.427504009873385,0.3473743211139,0.428239296177367
11,11.7715426570372,7.07106205955904,0.399308802119336,0.000447940098171293,0.357826195148042,0.44079140909063,0.359194712507346,0.440640553344301
12,12.1066382543184,7.20972795432424,0.404481425572245,0.000456070639777252,0.36262403709938,0.446338814045109,0.366738590266797,0.446756465996543
13,11.9161561155939,7.01745400607232,0.411097510136761,0.000543670919788211,0.365396676386616,0.456798343886906,0.369783151955975,0.458858885637687
14,12.4846090465505,7.48507852856462,0.400455512811373,0.000420959829840992,0.360241593799206,0.44066943182354,0.360181218791241,0.444592589392017
15,12.1004393047646,7.10975926720375,0.412437921621224,0.000442013204457534,0.371230665873673,0.453645177368774,0.375077847449601,0.4564129169662
16,11.9815724035716,7.25497713366485,0.394488729083486,0.000439770574893506,0.353386142297362,0.435591315869611,0.355714152134863,0.439997927048146
17,12.0676183859453,7.93582224831741,0.342387039885187,0.000367169886128765,0.304830151907717,0.379943927862658,0.305875322778984,0.379416687198471
18,12.1223129014206,7.37831984493144,0.391343887512856,0.000400018214527144,0.352142995011186,0.430544780014526,0.354637351033804,0.433128814683694
19,11.7395667985163,7.41446269679646,0.368421099002259,0.000438868744862817,0.327360678031877,0.409481519972642,0.326074486442455,0.40753433678321
20,12.0452320382553,7.32437338013321,0.391927581231212,0.000427405451724622,0.35140695952639,0.432448202936034,0.353273478750595,0.431804777540376
21,11.8015190116097,7.3140831574508,0.380242225576587,0.000379902806116967,0.342039678279595,0.41844477287358,0.34148188607819,0.419506280446643
22,12.1583944332575,7.317660788739,0.398139217401716,0.000438168503274792,0.357111566699045,0.439166868104388,0.357703888179244,0.439808985711223
23,12.0885659175325,6.95133849725032,0.42496582765301,0.000438725302614977,0.383912117436689,0.466019537869332,0.383716410934064,0.468499122535164
24,11.7078822353698,7.50931561745348,0.358610253631724,0.000402313260420702,0.319297067278641,0.397923439984806,0.319707892126783,0.399805764202714
25,12.1786265556998,7.36054299166639,0.395617973997113,0.00040905912894314,0.355976561941688,0.435259386052538,0.355628263828662,0.433484145606835
26,11.8557755700185,7.5313949628607,0.364748858614825,0.000429211800619426,0.324142700790431,0.405355016439219,0.324939351703305,0.404403315776913
27,11.8981436582568,7.50527083009209,0.369206571574404,0.000401229195030137,0.329946387218905,0.408466755929903,0.330497187925434,0.408593672148915
28,11.8016023347762,7.12768758187962,0.396040691790112,0.00037945341082209,0.35786074649138,0.434220637088843,0.357944625694269,0.432358097405042
29,12.0469816403437,7.84084238565041,0.349144655505037,0.000422085596512891,0.308877000649509,0.389412310360565,0.309820444213604,0.390541912474373
30,12.5063409019654,7.71023193896561,0.383494181119442,0.000444418779280645,0.342174946101299,0.424813416137585,0.343077403521648,0.428100477720703
31,12.2336305163833,7.4544880217916,0.390656108846142,0.00041981283276838,0.350497013010167,0.430815204682117,0.351959027938129,0.431956472889962
32,12.0604330619079,7.27064926029007,0.397148574767689,0.000500090148469791,0.353317691655875,0.440979457879504,0.356018026052864,0.445507642956605
33,11.8670350214026,7.06087075207637,0.405001271223869,0.000466833326528935,0.362652872113708,0.447349670334031,0.362891721285503,0.44849705547912
34,12.2991828535908,7.07183719315282,0.425015687843995,0.000484454747663758,0.381875435658535,0.468155940029455,0.382229523821059,0.470088095550679
35,12.1120771617736,7.69233536317081,0.364903702277573,0.000503008307847373,0.320945122734707,0.408862281820439,0.321127312984888,0.410641524356593
36,12.3261422492281,7.54837782086879,0.387612306572115,0.000401585412534273,0.348334698182708,0.426889914961523,0.351077377698254,0.424337635968963
37,11.5151273326767,7.32144244635574,0.364189189156464,0.000394905259563475,0.325239631455009,0.40313874685792,0.325718961215054,0.402885868570259
38,11.9938508610333,7.42804275203359,0.380679079796923,0.000426733938202973,0.3401903023765,0.421167857217346,0.344506690436421,0.424522715649203
39,12.0725688187511,6.91498988165096,0.427214705878453,0.00044279165643903,0.385971179994065,0.468458231762841,0.388338785228158,0.470334468486217
40,11.8468818886732,6.75225121529553,0.430039796230994,0.000528159118090102,0.384995639361818,0.47508395310017,0.386288142271314,0.478547645058478
41,11.9426743958953,7.40090455966869,0.380297551927534,0.000378908047599817,0.342145053245803,0.418450050609264,0.344998064253039,0.419542035910784
42,12.3797995102498,7.57330317431868,0.388253164516241,0.000399650361744153,0.349070300536226,0.427436028496255,0.349367460062428,0.42675809897013
43,12.0006412872253,7.33239836408146,0.388999455230212,0.000454099585158543,0.347232614718329,0.430766295742095,0.349676525339568,0.435500960730206
44,12.3523443125912,7.5781286151856,0.386502802754539,0.000424984901683523,0.346097085358266,0.426908520150811,0.345596346018187,0.426030683496143
45,12.0212469346445,7.51654822267064,0.374728074089517,0.000422213619008926,0.334454312919437,0.415001835259598,0.337562133936673,0.417948545938225
46,12.1037945650572,7.25114249818079,0.400919896714515,0.00036013511544284,0.363724533300707,0.438115260128322,0.361508937897515,0.437992404407679
47,11.9754833489243,7.1000184339836,0.40712051220702,0.000422066574904344,0.366853764707967,0.447387259706074,0.366261800984538,0.448503222644324
48,11.9098626905434,7.56751455353325,0.364601024364288,0.000535398415923894,0.319249215639461,0.409952833089114,0.317120206428906,0.410292921818488
49,12.1356505088134,7.16943405381105,0.409225401752931,0.000435510478930303,0.368322381621666,0.450128421884196,0.370214387808648,0.454884023793126
50,11.5682865667774,7.18197946433518,0.379166532322872,0.000441737564083782,0.337972127045161,0.420360937600582,0.33577420477601,0.418478742543285
