"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,12.8604349419543,6.11290546721428,0.524673504838292,0.000408964222838877,0.485036691665966,0.564310318010617,0.48423655952278,0.560987893539586
2,11.6930686820357,5.89059979415632,0.496231489411659,0.000465800565637213,0.453929959262598,0.53853301956072,0.445921063411358,0.533579025201015
3,12.9782185900907,6.00630154296329,0.537201388521125,0.000392234269059321,0.498383774374731,0.576019002667518,0.49501789624103,0.576354123900048
4,12.3634492539815,5.71253965624849,0.537949358718898,0.000402825066384415,0.498611174024859,0.577287543412938,0.496978687594862,0.573610572199913
5,12.364094514212,6.03172001905205,0.51215837018078,0.000503531846589443,0.468176920206296,0.556139820155263,0.465811636451472,0.554300198711567
6,11.6803820309058,5.75077778228813,0.507654992185032,0.000499396302307013,0.463854526035199,0.551455458334864,0.460731181575763,0.544363034906145
7,12.4372618882578,6.48254745407014,0.478780175868901,0.000466146485876757,0.436462941316722,0.521097410421081,0.437558334236497,0.51915681145983
8,11.5314692529938,6.2381996142269,0.459028205568227,0.000605624755395026,0.410793694475799,0.507262716660654,0.41152214608703,0.503425278240041
9,12.6441000725838,5.87626840919421,0.535256097669165,0.000366614787577316,0.497727610250178,0.572784585088151,0.4962780971051,0.572368057424328
10,12.1861483607938,5.98093093637961,0.509202517538527,0.000456466497028421,0.467326967452775,0.55107806762428,0.466985016577652,0.547714945109577
11,11.6973141557406,6.1591906940641,0.473452571072362,0.000607746449901532,0.425133643497945,0.521771498646778,0.426839288164422,0.524830705050699
12,11.6590442014262,5.97172584424833,0.487803138826951,0.000500585851082793,0.443950537928946,0.531655739724955,0.441369614826442,0.528558816640901
13,11.6147403134042,6.12719107064014,0.472464221729612,0.000580864796499332,0.425225993542774,0.519702449916451,0.42192603027784,0.516401345532952
14,11.8718527115608,5.8017682669201,0.511300518303233,0.000426797332437811,0.470808733552582,0.551792303053885,0.470910569387896,0.553268947206591
15,11.3895939263139,5.84084609497249,0.487176967610926,0.000566910663140998,0.440509591388103,0.533844343833748,0.437202683382627,0.532164981154017
16,11.9180230956487,5.86094317516406,0.508228577161939,0.000477280639043119,0.465408940277116,0.551048214046761,0.466055276649348,0.547909337769365
17,12.134290651399,6.38185737944008,0.474064239700381,0.000488624177238527,0.430738743289151,0.517389736111611,0.428205705955535,0.516851373985475
18,11.8285138504883,6.03742147253082,0.48958748758775,0.000503001016763313,0.44562922663491,0.533545748540589,0.44350243083621,0.529693389048427
19,11.7406197952339,6.19079319317314,0.47270303432479,0.000580178116212337,0.425492736176597,0.519913332472984,0.423479363335475,0.513411661891532
20,12.2935279917346,5.99562928440803,0.512293843684326,0.000463180162262571,0.470111466897949,0.554476220470703,0.470209474659673,0.552733005553911
21,11.7480108498104,6.11928053611681,0.47912198802442,0.000544090324262018,0.433403530157985,0.524840445890855,0.432459305409001,0.520705999042426
22,11.9841050126436,6.25828479399871,0.4777845498353,0.000481098095321397,0.434794010841393,0.520775088829208,0.436974345674523,0.524789495316797
23,12.1052095772204,5.99518613331094,0.504743301215312,0.000480682982550992,0.461771313295647,0.547715289134978,0.460254570302663,0.542931786097246
24,12.1864583447592,6.01960477902419,0.506041492226254,0.000415755192560365,0.466076943589495,0.546006040863014,0.466273165202734,0.545446840745375
25,11.6865589660699,5.90632657280384,0.494605162225086,0.000470222313280172,0.452103326515353,0.537106997934819,0.45252614642548,0.535859704409049
26,12.0449060707545,6.0403362605641,0.498515287285614,0.000450372785703169,0.456920190296218,0.54011038427501,0.455671615857531,0.536795519572111
27,12.3336873059491,6.20522692990538,0.496887931728873,0.000447688886060237,0.455416958450097,0.53835890500765,0.452598977520567,0.53208600260875
28,12.5307070327089,6.06532297846298,0.515963228361284,0.000554970801285148,0.469789904566944,0.562136552155625,0.466043827350661,0.556746166989442
29,12.1086230109861,5.97785188764242,0.506314476698238,0.000462021855266372,0.464184877136988,0.548444076259489,0.46268694970202,0.547585000023475
30,12.120897210405,6.02820802972056,0.502659916582268,0.000420844657946726,0.462451499080852,0.542868334083683,0.463200315119543,0.54319776376012
31,11.1476384104347,6.08720332667149,0.453946826892627,0.000625595927607667,0.404923472096187,0.502970181689066,0.40730081260661,0.497945327974635
32,12.0850098123704,6.1289772029007,0.492844664749302,0.0004561595904846,0.450983194603048,0.534706134895555,0.449542732646288,0.532319123220945
33,11.6575818344129,6.07551555964052,0.47883569286164,0.000684001327869011,0.427574991528732,0.530096394194548,0.422710298390808,0.523775207822116
34,12.1239587531681,5.82069426108608,0.519901512402864,0.000481453567907526,0.476895093969407,0.562907930836321,0.474625462305293,0.559907344185573
35,12.24140569316,5.86935195143739,0.52053284577302,0.000494951185156042,0.476927748904701,0.564137942641339,0.473926774312548,0.560658235270591
36,12.7414340920875,5.76264054995641,0.547724337126616,0.000442454322926919,0.506496524585128,0.588952149668103,0.506921741359922,0.590416550313797
37,11.9639696505093,5.91838800897192,0.505315695219941,0.000526777716216537,0.460330483487445,0.550300906952436,0.455083124342535,0.550314314845744
38,12.6887786796038,6.13245750554651,0.516702303634317,0.00044504339534274,0.47535404239459,0.558050564874043,0.473020318811422,0.55711243310784
39,11.8726016086884,5.82453769992685,0.509413531094614,0.000497807774354723,0.465682782805097,0.553144279384131,0.465078672645793,0.553930294743279
40,12.5420493507492,5.87408356686188,0.531648823681992,0.000379885364426572,0.493447153352266,0.569850494011719,0.493223374140502,0.570757468880459
41,11.6768921236205,5.7456866323832,0.507943845712114,0.000575492013058072,0.460924593087642,0.554963098336586,0.457497058747764,0.554852310382661
42,11.678619568405,5.76170429146634,0.506645091252577,0.000493351688037477,0.463110509082022,0.550179673423131,0.462336989851342,0.547715135298918
43,11.7283069575048,6.19744998229315,0.471581874114622,0.000540928085203294,0.425996467106271,0.517167281122972,0.42548965648212,0.517050017255413
44,12.0348045238246,6.13296512151254,0.490397612244432,0.000594346750375954,0.442614325665919,0.538180898822945,0.439664578626574,0.535208377859635
45,11.561894340334,5.60868703100655,0.514898954625412,0.000533478542959687,0.469628531934278,0.560169377316546,0.464367802071556,0.555951798383167
