"r","smle_param_delta","smle_param_delta.s","smle_param_R.s","smle_param_var_R.s","smle_param_normci_lb_R.s","smle_param_normci_ub_R.s","smle_param_quantci_lb_R.s","smle_param_quantci_ub_R.s"
1,12.1720125826,5.62552637725698,0.537831041573294,0.00489166856788955,0.40074773124558,0.674914351901009,0.403567626827114,0.673457804609948
2,11.7417805279149,6.00802460809314,0.488320822058487,0.00679057857211274,0.326807086906865,0.649834557210109,0.323309313509353,0.640256852832546
3,11.9083577325393,6.14855270768076,0.483677527516661,0.00514016307806573,0.343155463481516,0.624199591551805,0.360448519495732,0.621747796874294
4,11.8647582278478,6.16673682804292,0.480247577774578,0.00612922891281412,0.326800369290791,0.633694786258365,0.338836216637616,0.635850630248711
5,11.5591048637597,5.99373509910011,0.481470652810518,0.00637581801152596,0.324967162520115,0.63797414310092,0.338129101829997,0.634415567576985
6,11.5872080472521,5.98229894183771,0.483715238611221,0.00776803217645446,0.310967814870468,0.656462662351975,0.311990379694367,0.647020531201419
7,12.1487065241556,6.02190235347464,0.504317406836595,0.00513654958045729,0.363844744484504,0.644790069188687,0.375273473747374,0.639147123764675
8,12.0074675133244,6.27797342925055,0.477160906553856,0.00626525230009702,0.322020346944021,0.632301466163691,0.328939221741761,0.631270598042445
9,12.5522641678515,5.90562678919945,0.529517009024971,0.00472010680405938,0.394859063479695,0.664174954570247,0.398190283343034,0.651927560696938
10,11.6880637937684,6.04834089620589,0.482519859326005,0.00642153369980469,0.325456293018699,0.639583425633312,0.334531355317227,0.637029539977988
11,12.2149502027573,6.17798849664066,0.494227287537684,0.00497720397007562,0.355950656209601,0.632503918865767,0.359983635178242,0.636773949544571
12,12.3222716893502,6.01860829938897,0.511566661479256,0.00565086602989421,0.364229066343318,0.658904256615194,0.343186900401817,0.643946062762585
13,12.4519911627402,5.90430929679547,0.525834124066614,0.00435912628419393,0.396427711809109,0.655240536324119,0.400440942803275,0.659294733001782
14,11.6602672315124,6.06929763020944,0.479488976564202,0.00575331599849849,0.330821768546321,0.628156184582082,0.336927117603756,0.636008942166101
15,11.3016450984333,5.94025365720448,0.474390355964375,0.00691730131218657,0.311376538387778,0.637404173540971,0.31567174180841,0.631167220632785
16,11.3692004112234,5.86277263287912,0.484328499734113,0.0062312804436248,0.329609118426441,0.639047881041786,0.331106446143337,0.631588193383813
17,11.7978226332251,6.11651013562966,0.481556018785679,0.00618919568962798,0.327359993670649,0.635752043900709,0.334915907068637,0.640955667577992
18,12.2057172669341,5.9772333340022,0.510292332414183,0.0058371835655455,0.360545464716059,0.660039200112308,0.363167111826753,0.662524432344579
19,12.2541616221403,5.7718093069012,0.528991906188592,0.00420184546131004,0.401941485000118,0.656042327377066,0.404810953595419,0.673385858820645
20,11.6115038060641,6.10813385345322,0.473958416112885,0.0057494813466814,0.325340760562101,0.622576071663668,0.32327690783191,0.623303500936709
21,11.6804345575065,5.80935262806575,0.502642423150916,0.00579141429208686,0.353483792343038,0.651801053958795,0.349645746598051,0.635063555782836
22,11.7943420947184,5.93939498586866,0.496419983567514,0.00569019207835957,0.348570594362735,0.644269372772292,0.358525796400138,0.652435046015598
