"r","gs_nonparam","gs_param","cc_nonparam","cc_param","ipw_nonparam_Yonly","ipw_param_Yonly","ipw_nonparam_Zonly","ipw_param_Zonly","ipw_nonparam_YZ_main","ipw_param_YZ_main","ipw_nonparam_YZ","ipw_param_YZ"
1,0.470803736041207,0.472757662459645,0.490417977204082,0.498272275198254,0.473411157547344,0.162184547250923,0.432404046311555,-0.185183239044202,0.464433373785743,-0.33070120385347,0.455318106649143,-0.372646266011655
2,0.485241418353769,0.487337296230239,0.511179883853461,0.513621265349276,0.493862293890417,0.122361947423149,0.450093193728618,-0.442498246427961,0.483538371488285,-0.648604396973396,0.481651948891802,-0.66158193771374
3,0.501385124343551,0.507470058270571,0.538616520186358,0.544795578713522,0.530132383739798,0.1630212174764,0.480664915815339,-0.399157963991398,0.518878434657231,-0.736669476539484,0.487300302740492,-1.0223854015527
4,0.522772345953213,0.518667636032283,0.555449348127296,0.559229141251444,0.558376433642738,0.346042257138061,0.523483507580954,0.0804717727229846,0.547372019908036,-0.0155921879991754,0.514804716077547,-0.147279139084305
5,0.514051109399359,0.518206372767189,0.54039660593001,0.54369949303442,0.529572206737158,0.21304975367857,0.492191920054544,-0.144063313582493,0.519335584846646,-0.265088812387577,0.50825214159195,-0.317781154607818
6,0.536346266181932,0.532383366070287,0.556098894767962,0.552250797628496,0.55271291380026,0.32876184090972,0.519635882483413,0.0110526484278473,0.541798518588805,-0.0597033927980266,0.533214966914773,-0.0907947794299855
7,0.505678299312183,0.507618556531322,0.539378599932327,0.540946925736487,0.541686979668268,0.298484671338563,0.500939798307678,-0.000930715963872064,0.529825834741716,-0.0753578680364326,0.511337753503278,-0.14417981027186
8,0.519760346606994,0.516012115480867,0.566118253671671,0.561380123795226,0.550367881519975,0.26715175187008,0.507462142993729,0.122172780814749,0.543939189643557,0.0169215515841316,0.533050783600512,-0.0138054766276605
9,0.503280905784472,0.499917550949586,0.530166054871547,0.525158730129923,0.522952387273716,0.224737548367458,0.47682182137057,-0.2732317193455,0.511708394661145,-0.375475983627396,0.515938068161273,-0.355406041552866
10,0.462695566628564,0.467628634459435,0.497534144256594,0.505880108712589,0.492128092200646,0.19977861299344,0.449273430531429,-0.327510881197247,0.479771036919052,-0.464962899794875,0.465828234511623,-0.549339726485602
11,0.504480951074819,0.503104091843775,0.534980875294849,0.531520449068983,0.531338642682443,0.215972623729424,0.489957286600941,-0.378862284714756,0.518836054018045,-0.539829823030952,0.504249907113313,-0.639270776931392
12,0.534993773567553,0.537598208143785,0.57666087189198,0.580004209081016,0.577920868729143,0.315004864950236,0.537842542764838,-0.0181868728448658,0.566414418170916,-0.119271391562382,0.547000786593409,-0.199786762953748
13,0.507679941679494,0.50538546742342,0.532990870629959,0.52899544330257,0.529211980448985,0.215642339374828,0.484300537922323,-0.424079966293935,0.516012805184725,-0.554244224120582,0.517237864977935,-0.546265559873906
14,0.481976923458397,0.484853316718173,0.51387682806377,0.514608541926956,0.505631720628379,0.29334997804102,0.475381392416093,0.0585565059224666,0.496815289007942,-0.0137888676867959,0.47817718005998,-0.0747442210899012
15,0.498957506014883,0.505177139023697,0.519154035422508,0.532379910598608,0.512291675143926,0.256371028649395,0.474992432099822,-0.211078863411298,0.500184738700414,-0.334797916618926,0.48884702642147,-0.396271957375893
16,0.478161244407301,0.487052436049846,0.508555761189731,0.519474776092724,0.495384250090633,0.189638147230731,0.455789143229519,-0.436545352221889,0.484261539437061,-0.657439811904954,0.470638572314296,-0.770170794123243
17,0.49136109440617,0.496587702957937,0.517000543223851,0.528965083801558,0.50420339598635,0.186663611081911,0.458965005410948,-0.212324659965498,0.494051791444267,-0.354839374455901,0.487793038233323,-0.387414807959779
18,0.519380825290364,0.512876621176212,0.561607378567345,0.558978810231406,0.558900578173867,0.0213686483378713,0.493789572611804,-1.21262517252814,0.544338380912478,-1.71973843957319,0.529171864796033,-1.97675933614965
19,0.484931319091535,0.492545596341525,0.511478394022549,0.516424278181506,0.496317916276281,0.242685540472852,0.466283980467315,-0.231002232794978,0.487208918788634,-0.378846664844815,0.476281375050507,-0.452862470676184
20,0.487934516251701,0.490147346048422,0.515511836466792,0.518109492199667,0.500940277212685,0.124987505889553,0.455204834247593,-0.190299028088714,0.491460424063545,-0.307679997330833,0.488071730128093,-0.320115610790166
21,0.493650911880446,0.498393014448158,0.511973607873834,0.5254142332318,0.507727696133987,0.168773808086107,0.462882379001612,-0.606179098206229,0.494403606215925,-0.843752044274108,0.475197832579055,-1.05423987147477
22,0.511083760425334,0.510474130952959,0.529857972090243,0.534587392491962,0.520344093793165,0.244988289115086,0.47730838073047,-0.00241512346161166,0.511504917742315,-0.0895912904985205,0.50319341833342,-0.116687400630108
23,0.488536452194363,0.488849558061687,0.526890379876029,0.531194685959602,0.501177072115892,0.204804706239987,0.456914387639535,0.047730330454233,0.495085180091799,-0.0913014341860612,0.488170418407642,-0.114158504669521
24,0.51020423653734,0.507080265384442,0.537922014537952,0.533088707932744,0.540381118432855,0.273358950843462,0.500182601042939,-0.0763704096324906,0.528175220544041,-0.160921276229258,0.507866463155354,-0.246775785773694
25,0.496187376425013,0.492188577226045,0.538673961776773,0.533295617824314,0.538150251713406,0.241817692119197,0.487619528160351,-0.153266372588871,0.52601915689522,-0.271147260411107,0.506062747420774,-0.362897953485062
26,0.490957951154673,0.491905432234728,0.527529151933927,0.529928297414479,0.503841310824407,0.138128246846646,0.458375647755616,-0.0909847610963455,0.496836455888623,-0.251484293316287,0.48644353889527,-0.290565393979559
27,0.479831619864403,0.480634185799571,0.509071178899145,0.508031266502192,0.49208274211919,0.0316487489506936,0.431118791811699,-0.476783339424124,0.482487300112775,-0.700506952491791,0.480223088845632,-0.714401138661635
28,0.511737762930031,0.519381044851655,0.535107831062886,0.542038417440723,0.535823149217646,0.257622936452895,0.493601479981524,-0.327091129490967,0.522020780042305,-0.488729976521594,0.502213868748068,-0.634473729228737
29,0.494946514882574,0.505032225096435,0.533504797216816,0.53819741369004,0.516236241944325,0.162373858168638,0.467013586481563,-0.0701272445072421,0.508616977237671,-0.2021855181892,0.501040591248033,-0.22832154037809
30,0.499886378967842,0.495878739755497,0.527197204265899,0.525519215646467,0.515284278497021,0.200960102752575,0.469808506900612,-0.0920541909988388,0.506156477696647,-0.235875567820823,0.484963304706719,-0.328700484409806
31,0.488725198220252,0.498042779872321,0.534654919731469,0.542245313383189,0.528482336375116,0.198302159208607,0.478322445762666,-0.163372628602998,0.517736737199613,-0.324909372442859,0.491540790858278,-0.434792075561327
32,0.464813318936907,0.469826524284695,0.531777251149461,0.535024297060099,0.520457450637614,0.21516898805606,0.477025785487084,-0.0504681639884441,0.511364567003547,-0.207546697537224,0.478418589474177,-0.338086992281529
33,0.476396667492702,0.468923221235594,0.501340096966066,0.49230010884291,0.498999483736671,0.268420510007459,0.46603212782432,-0.0858331569847974,0.487509038467049,-0.146142534371081,0.480126711142062,-0.17812266351596
34,0.499899777385445,0.509019674784748,0.517780846248707,0.525648251120681,0.507620113368518,0.329027304885529,0.475793997259013,0.185725916617882,0.500271752456678,0.124951634010349,0.486215298960569,0.0871335872673853
35,0.491687973511301,0.490698291754068,0.515586455323772,0.523952379596732,0.5009559910235,0.222750381412639,0.463151702229362,0.00388909528245696,0.493182292400642,-0.1005841218504,0.479270045951885,-0.146632607987394
36,0.508548887503203,0.506505572683309,0.517336389312732,0.520237019740151,0.499819519902734,0.178486676210768,0.456434213266646,-0.0429714835863064,0.492581751441762,-0.10955620818964,0.511083846215862,-0.0561009305553564
37,0.51890149791402,0.527305929035004,0.55934444871341,0.563474712026227,0.542911224358518,0.27712730719527,0.501517013520815,0.211803558262602,0.538034405218158,0.109680353907836,0.512767350159727,0.0509114693378543
38,0.49018026685661,0.483946357566787,0.518590110312155,0.516407343658643,0.517110488611253,0.25216826081471,0.477547518296798,-0.163100266364981,0.505366540824929,-0.249826652694819,0.49274268380128,-0.308117649809126
39,0.500715289679856,0.504541306956309,0.532991394797919,0.535351034450384,0.539038924342146,0.134313895226383,0.484497826958736,-0.767893942126192,0.522331302485826,-1.04062787940463,0.500818569452352,-1.29160041527213
40,0.528635028282137,0.523603165556778,0.540219930549536,0.534416131007863,0.540295866810308,0.182554694791331,0.498281580825366,-0.673456544201425,0.525295503315885,-0.827177911367367,0.521510556389568,-0.862691224541723
41,0.507094913023483,0.505943866414309,0.526236453675734,0.527367636880953,0.517980956436908,0.224346562924349,0.48284673914026,-0.207497839591465,0.507655336439607,-0.328839549686531,0.498973848358479,-0.379166031481056
42,0.492353136283736,0.49581068231591,0.518491819859214,0.518165827554171,0.517314915059074,0.238219361290078,0.477013905394882,-0.311713619150204,0.503883761507594,-0.431049378390905,0.494310119044474,-0.492168508294804
