"r","ipw_nonparam_YZ_only","ipw_param_YZ_only"
1,0.514859611103697,0.506329426077993
2,0.502386980436749,0.516039599196348
3,0.543463106948073,0.54520197618754
4,0.457755817721296,0.458111342195272
5,0.532641271746809,0.538271380571129
6,0.529342123313485,0.525386254814584
7,0.503091984896106,0.523970682321337
8,0.474794807942855,0.48474853851969
9,0.52772443850992,0.528295028437433
10,0.522244537587413,0.515190172768543
11,0.457625832041175,0.463920258793936
12,0.481158730713413,0.482051161445725
13,0.502605244648064,0.501348412950928
14,0.484216316054729,0.499148289299195
15,0.493079119474879,0.480038986959441
16,0.530475509925359,0.527497669922675
17,0.511913829730436,0.510715278961187
18,0.507573642196374,0.50627652274726
19,0.526567641631071,0.523765542372392
20,0.499818318447516,0.50098338729593
21,0.519677702816779,0.524591146639725
22,0.50252446335912,0.503555064085821
23,0.488336094800709,0.49568380795767
24,0.497809365641891,0.493067191651372
25,0.466326301865022,0.469494743232026
26,0.534180184332719,0.538751874314595
27,0.510442890340911,0.515034849529581
28,0.505688460037864,0.523972005047303
29,0.489338291700169,0.479108153081622
30,0.523883452200059,0.529820162787441
31,0.513966796426651,0.527865358862441
32,0.45617849928525,0.456476041245275
33,0.47482551336054,0.464410665441261
34,0.481458303362071,0.469224368983279
35,0.483439373610488,0.488003146061591
36,0.517936354904662,0.511651012655401
37,0.429902788718423,0.421572077878912
38,0.472648758246726,0.47777517896238
39,0.516063832044856,0.510226722545438
40,0.531930914132028,0.53213958025361
41,0.516113441479576,0.520401660859199
42,0.508055422524326,0.509511491561687
43,0.490502345690773,0.481506187473129
44,0.504591589263237,0.499092464363192
45,0.528241252409631,0.538558936120688
46,0.488630927241347,0.488927277558809
47,0.46222101098077,0.464605829904575
48,0.51299233903825,0.507383352583632
49,0.488305269740124,0.491183600626287
50,0.503830529901909,0.507744548363706
